m/z	z	I	Res.	
1497.41312	2-	2238127	42314	
1497.58917	2-	2363911	41439	
1500.98481	6-	2607077	38121	
1503.64534	6-	5521113	30830	
1505.35140	6-	2900094	33632	
1539.02168	6-	1441662	39287	
m/z	z	I	Res.	
227.19781	1-	9510482	184278	
255.22931	1-	19104320	176009	
281.24508	1-	9697599	166578	
283.26071	1-	14637790	164496	
453.21608	1-	6692154	108136	
485.27835	1-	6457673	116549	
639.80980	2-	2769749	49489	
639.92351	7-	1878435	82574	
642.06616	5-	3034912	88445	
644.56999	6-	2417886	82004	
655.52905	13-	1973825	81541	
666.05167	1-	46890988	72505	
695.57289	6-	2108054	71703	
699.06951	6-	3149055	72222	
701.06980	12-	8008702	68705	
706.33713	4-	3900511	69498	
710.32286	12-	67676784	67539	
710.82326	1-	4477859	67359	
711.49122	12-	12003148	67529	
712.15452	12-	6086035	67285	
712.69408	8-	1444439	60626	
713.48639	12-	2150943	70069	
731.25570	12-	15212687	66446	
732.42426	12-	3664285	69154	
743.62204	11-	3788598	68245	
745.57896	8-	2206186	70446	
747.25846	11-	5401828	68927	
753.07593	10-	6684430	63736	
757.69095	5-	3111461	72789	
761.25671	11-	4231020	67706	
762.80226	11-	4731166	65166	
764.89408	11-	8101433	65715	
766.44158	11-	2868040	60200	
770.26142	11-	6046975	43036	
771.62694	11-	4120898	67188	
774.98792	11-	226843760	62882	
776.26231	11-	33123750	60909	
776.98678	11-	20520100	62625	
777.80863	11-	3915145	61019	
778.19776	10-	3349370	55381	
778.43858	11-	11806757	58384	
779.62071	11-	2039418	63621	
782.58198	4-	3450177	71274	
783.58032	10-	2829570	66648	
787.63753	11-	2112062	50327	
789.40343	6-	5867883	63169	
793.00588	11-	2095151	63152	
797.82407	11-	46359292	61985	
799.09809	11-	10995160	61460	
799.82219	11-	3734961	60551	
801.18414	11-	2496342	65965	
802.85927	9-	4171617	60933	
809.08412	5-	4287759	66878	
818.08287	10-	8819067	60792	
820.65875	11-	4263254	60830	
822.08420	10-	11456770	59117	
831.27058	6-	3138888	52607	
836.86160	9-	9810162	59916	
839.18184	10-	3895889	59513	
841.48329	10-	4558105	59808	
843.18526	10-	3711217	44576	
847.38665	10-	9205894	46477	
848.78818	10-	6562684	56380	
852.58523	10-	393541632	57167	
853.98668	2-	3146569	59483	
853.98761	10-	54766896	57395	
854.26804	1-	6198367	68534	
854.56192	5-	3812359	87473	
854.78402	10-	38043296	55230	
855.38849	10-	3809043	54423	
855.88685	10-	4807679	48922	
856.38204	10-	19332028	55378	
856.78155	10-	2212255	54917	
857.68428	10-	3072683	63968	
858.67532	10-	2478960	70127	
864.77148	9-	2900253	58449	
870.48590	5-	3348697	60701	
872.40558	10-	3472893	54519	
877.70523	10-	76226896	55233	
877.78179	2-	4154075	71632	
879.10699	10-	18851610	56674	
879.90313	10-	7383118	47061	
880.70726	10-	2459292	57579	
881.40149	10-	4852247	49995	
882.30703	10-	2438705	55647	
902.82449	10-	6393394	57640	
903.33980	8-	3095100	54481	
904.22595	10-	2325061	60806	
909.08978	9-	6003749	55888	
913.53647	9-	12276696	51297	
915.09355	9-	2572261	47980	
915.97901	9-	2430167	61894	
937.00073	9-	2629601	21586	
941.33080	9-	2816853	40902	
941.59299	8-	6597470	55585	
941.64996	9-	11207916	38071	
943.31991	9-	5492791	56735	
947.42624	9-	381410880	51470	
948.98480	9-	51465888	52378	
949.32294	17-	2267476	70394	
949.76290	2-	3278153	57015	
949.83476	9-	3464962	69334	
949.86974	9-	40606524	49482	
950.76336	9-	6678529	47557	
951.54404	2-	2626856	40735	
951.64460	9-	23051132	49889	
951.97852	9-	3196021	51274	
953.09026	9-	3825113	41201	
954.20398	9-	3008520	59770	
955.43064	9-	2547806	42188	
969.44835	9-	2386330	51899	
972.99103	8-	2465800	47365	
975.33747	9-	75153856	49524	
976.89410	9-	18758134	48726	
977.78032	9-	8922458	46350	
978.78373	9-	2229173	51241	
979.55604	9-	4945858	51259	
980.33830	9-	2502960	48622	
997.71816	5-	6077580	39193	
1003.24690	9-	7642222	51186	
1004.91515	9-	2032478	49753	
1022.85003	8-	4318515	54705	
1027.85084	8-	8770936	42087	
1054.23032	8-	2409841	36962	
1059.00013	8-	1981899	35768	
1059.47801	8-	5369275	47085	
1061.23025	8-	3038146	44354	
1065.94200	8-	14208034	40740	
1065.97744	8-	209127040	45856	
1067.73093	8-	31496422	47126	
1068.69073	8-	3369895	48755	
1068.72654	8-	28932256	44561	
1069.98001	8-	3632570	48586	
1070.72291	8-	18080556	44561	
1071.47432	8-	2172004	43777	
1072.34943	8-	2035265	50386	
1072.47720	2-	2374729	48691	
1073.36051	8-	17388712	46023	
1074.98621	8-	3100050	53121	
1076.23179	8-	2520545	45489	
1076.24335	7-	4983937	41953	
1077.35638	2-	2383857	41115	
1090.75647	8-	2163476	38278	
1097.37679	8-	48105276	44512	
1097.57610	8-	2619564	48463	
1099.12880	8-	10586380	45184	
1100.12536	8-	8284716	42956	
1101.99697	8-	6215030	44745	
1102.00116	8-	1929169	45873	
1104.75678	8-	4353418	47450	
1122.75393	8-	9831282	43859	
1127.49750	8-	2452888	35136	
1128.77610	8-	4479009	48168	
1169.11075	7-	2424443	37251	
1174.82547	7-	4964481	34081	
1205.11386	2-	1975115	25272	
1210.96620	7-	1736784	43877	
1218.39881	7-	90367904	38777	
1218.61474	2-	6500285	42523	
1218.64700	2-	5582875	39891	
1220.40161	7-	11629521	39262	
1221.54000	7-	15757009	39836	
1223.81630	7-	2385225	40564	
1223.82008	7-	10764987	41809	
1226.83380	7-	12660072	39706	
1229.97413	7-	2006830	43107	
1254.23902	7-	3468139	44184	
1254.28278	7-	25560464	38684	
1255.78256	6-	4433766	39628	
1256.28662	7-	4173913	40245	
1257.42393	7-	4290466	39942	
1259.70480	7-	3579840	37170	
1262.72032	7-	3765864	38590	
1283.09805	7-	2514585	51403	
1283.28512	7-	15668571	37212	
1286.42468	7-	4370223	41641	
1288.70723	7-	7525796	42150	
1290.17080	7-	1849360	29747	
1291.71414	7-	2227989	39989	
1297.64360	6-	2176379	39640	
1319.02460	7-	2119307	25148	
1370.79169	6-	4187910	33461	
1412.94747	6-	2181456	37761	
1421.54631	6-	12389594	31660	
1421.55217	2-	2873069	31267	
1421.61952	6-	73707048	27505	
1422.18781	1-	8213456	37855	
1423.45027	12-	2279696	34800	
1423.95818	6-	9725297	25060	
1425.28288	6-	15448460	27986	
1427.69100	12-	7301174	32722	
1427.94481	6-	8543691	30981	
1431.12033	5-	2000673	34699	
1431.46627	6-	15402817	27187	
1433.64084	6-	2802054	39908	
1435.02658	5-	2149975	19962	
1435.80299	6-	13561309	29444	
1437.79322	6-	3515014	33088	
1441.47040	6-	2910458	30792	
1463.41954	6-	5167433	40889	
1463.48772	6-	27592316	30160	
1465.81864	6-	4667275	30724	
1467.14936	6-	5051235	31643	
1469.64344	6-	3290958	34360	
1473.32668	6-	5464310	31637	
1477.66823	6-	3388060	29472	
1497.25292	6-	3398952	38229	
1497.31939	6-	14929498	30352	
1500.98164	6-	4064939	34620	
1503.64652	6-	6660390	29897	
1505.35021	6-	2914096	26681	
1507.16177	6-	2753784	32308	
1539.18890	6-	3107470	33235	
m/z	z	I	Res.	
255.22926	1-	30912106	173093	
281.24500	1-	12515441	165328	
283.26066	1-	24710318	159078	
453.21601	1-	8059187	107388	
485.27842	1-	4615588	118764	
642.06672	5-	2094594	83098	
644.56969	6-	2999142	70619	
655.60580	13-	1496110	76339	
666.05173	1-	67719368	72828	
695.57302	6-	2819310	66348	
697.73477	12-	2270448	71170	
699.06767	12-	2191525	72440	
701.06950	12-	6507551	65714	
705.99175	12-	1285722	67387	
706.33773	4-	3387757	71173	
710.32339	12-	64948524	69292	
711.49109	12-	8508789	70826	
712.15540	12-	5872283	71872	
712.47381	15-	1364014	47667	
713.48541	12-	2666303	73969	
722.47393	10-	1615304	67620	
727.07259	7-	2239973	72320	
731.25592	12-	18036986	66657	
732.42297	12-	3247472	68738	
743.62265	11-	3055340	72890	
747.25888	11-	4839438	67827	
753.07565	10-	6296942	61050	
754.37702	10-	2050131	64381	
757.69160	5-	2891551	75474	
761.25548	11-	2800258	59511	
762.71136	11-	4743532	63204	
764.89413	11-	7879422	66072	
766.44122	11-	2596830	55351	
770.26140	11-	5470157	59296	
771.53647	11-	3462924	64163	
774.98794	11-	198446160	62442	
776.26245	11-	30905196	62123	
776.98686	11-	29068808	63198	
777.89662	11-	2831415	49042	
777.89934	11-	1652398	58062	
778.43741	11-	10452400	57542	
782.58283	4-	3081054	55535	
783.57894	10-	3126238	60068	
789.40269	6-	4816015	64286	
793.09580	11-	1863709	61892	
797.81339	11-	2805290	78604	
797.82386	11-	46642772	60080	
798.07427	5-	3671105	66655	
799.09844	11-	10300743	65121	
799.82244	11-	6310000	60612	
801.27745	11-	2585857	56575	
802.85980	9-	3696245	59669	
809.08344	5-	4058920	60509	
818.08297	10-	7600662	62182	
819.68364	10-	2409746	47579	
822.08432	10-	10661991	60332	
836.86234	9-	7724729	62718	
841.48254	10-	4410854	61858	
843.18761	10-	4210919	36327	
847.38675	10-	9108684	55773	
848.78839	10-	6738698	57866	
852.58601	10-	346828800	57913	
852.97076	1-	17251418	66101	
853.98723	10-	45924352	55298	
854.78395	10-	50739384	56196	
854.86454	10-	3015591	69399	
855.35420	3-	2181032	64779	
855.78693	10-	6910782	53734	
856.22023	6-	2043529	68379	
856.38137	10-	23028332	52892	
857.08244	10-	3628370	54350	
857.88271	10-	2571576	59452	
858.57587	10-	3729955	52927	
864.77189	9-	3367301	56095	
870.29160	10-	2971874	41543	
872.50722	10-	3246007	58797	
877.70557	10-	71766504	57039	
879.10651	10-	15282884	56047	
879.90324	10-	12216137	56065	
881.00551	10-	2228033	45610	
881.50187	10-	5629745	55369	
882.30737	10-	2719761	49951	
902.82444	10-	3387749	56018	
903.34092	8-	2815563	59153	
909.09099	9-	6813919	53275	
913.53710	9-	11676356	55314	
915.09311	9-	1779885	54514	
923.97774	9-	1943667	54585	
936.98834	9-	2467095	39144	
941.37953	10-	1661766	37442	
941.59373	8-	4501294	56435	
941.64976	9-	8658096	44238	
943.20911	9-	3442001	58131	
947.42654	9-	264224496	49892	
948.98459	9-	39820608	50514	
949.31765	9-	2595780	50322	
949.83857	9-	3083542	56358	
949.86980	9-	51579860	49283	
950.54042	9-	3366788	52238	
950.98575	9-	6508437	52449	
951.64564	9-	24308604	47985	
952.42322	9-	4996170	51846	
953.31202	9-	3926029	47606	
953.97444	9-	4924891	51738	
957.54158	9-	1850277	44638	
967.10647	9-	3594710	41814	
972.99257	8-	2217749	37685	
975.33788	9-	72387200	50248	
975.48947	8-	3015936	66066	
976.89396	9-	14034717	47999	
977.77979	9-	10908853	48194	
978.67325	9-	2033464	57137	
979.55488	9-	6245256	46932	
980.33572	9-	2621227	46909	
997.71700	5-	4704575	38988	
1003.24630	9-	3489397	46434	
1022.84814	8-	4071281	45029	
1027.85204	8-	10190170	50412	
1059.12176	8-	1906079	47110	
1059.48513	8-	5945531	47155	
1061.23055	8-	2601305	36983	
1065.97865	8-	205832416	46563	
1067.73100	8-	29629634	46852	
1068.68560	8-	3879268	42288	
1068.72631	8-	37841912	45055	
1069.97766	8-	3223593	41812	
1070.68575	8-	1860600	57653	
1070.72269	8-	18434604	41317	
1071.47226	8-	4245589	41845	
1072.60307	8-	1739805	48611	
1073.36175	8-	6518839	51993	
1073.46190	8-	3957945	58692	
1074.73147	8-	1742762	53003	
1076.24547	7-	3679409	37791	
1088.11877	8-	1725470	40821	
1097.33184	8-	4618532	44609	
1097.37666	8-	44662860	44138	
1099.12887	8-	10247320	46757	
1100.12553	8-	9496214	46252	
1100.62542	8-	2376967	43332	
1102.12210	8-	6794067	44192	
1104.75705	8-	1587219	36035	
1122.75356	8-	6205328	43359	
1127.49801	8-	4530069	44282	
1128.77378	8-	2828914	42378	
1174.82268	7-	3811132	44519	
1218.36059	7-	8861868	50174	
1218.40036	7-	88035912	40753	
1218.51797	4-	5762758	44283	
1220.36623	7-	1749598	61423	
1220.40094	7-	11616754	40650	
1221.54008	7-	21459720	40348	
1223.82079	7-	12064191	37922	
1224.68059	7-	2152691	41993	
1226.83060	7-	4812020	36760	
1254.28255	7-	27407372	38050	
1256.29160	7-	5094195	42752	
1257.42403	7-	6605933	38508	
1259.70741	7-	5197407	41718	
1283.28457	7-	10458247	38019	
1286.42352	7-	4626507	39156	
1288.70827	7-	8712712	39076	
1290.16831	7-	2305095	30586	
1297.64812	6-	1680800	45395	
1319.17039	7-	2594134	42540	
1364.11717	6-	2189401	35383	
1370.79025	6-	4207137	36733	
1412.94848	6-	2577602	35730	
1415.30021	6-	1827917	46353	
1421.37421	6-	11487850	30281	
1421.62109	6-	61222040	26956	
1423.95842	6-	7740282	28594	
1425.03756	6-	3666511	39541	
1425.28665	6-	19228500	26744	
1425.95836	6-	2145005	33395	
1427.87125	2-	3193121	44509	
1427.94700	6-	12505013	30397	
1428.95050	6-	3923615	35339	
1431.61759	6-	7213185	24185	
1435.57612	6-	2167616	37689	
1435.80636	6-	11309420	34008	
1463.24248	6-	4662006	26947	
1463.48592	6-	29868294	32633	
1465.81461	6-	4434711	25615	
1467.08104	3-	2442002	44036	
1467.14971	6-	7597185	31800	
1469.80936	6-	4728118	30589	
1473.32477	6-	2063993	25293	
1477.67006	6-	2745894	35384	
1497.32113	6-	10548334	31106	
1501.15312	6-	5659218	30958	
1503.65022	6-	9083710	31294	
1504.09516	2-	1729840	46779	
1539.35680	6-	2865485	31784	
m/z	z	I	Res.	
227.19785	1-	11119888	172618	
255.22939	1-	23312778	170077	
281.24513	1-	8204243	167593	
283.26078	1-	21564954	162543	
453.21623	1-	11213988	111102	
485.27851	1-	5233011	98166	
639.78055	7-	1912339	89548	
642.06635	5-	2873079	85105	
644.57001	6-	3153035	75555	
655.60674	13-	1855674	74724	
666.05177	1-	44389816	70183	
674.19272	8-	2325582	70075	
683.63953	7-	1768971	79387	
691.88252	5-	2065227	74438	
697.65339	6-	1879315	69005	
699.06808	12-	2821155	73697	
701.06996	12-	8174282	67696	
706.33798	4-	4447167	77645	
710.32297	12-	79098976	71305	
711.49094	12-	11067132	64350	
712.15524	12-	11536260	67126	
712.18702	6-	1579085	64108	
713.48496	12-	3242100	72176	
731.25592	12-	16453718	68325	
732.42359	12-	3896070	63847	
733.08747	12-	1450699	79715	
743.62146	11-	3500802	68459	
746.74413	6-	1926865	57171	
747.25885	11-	5559165	64216	
747.88301	5-	1896688	52322	
753.07624	10-	6825725	64367	
754.37616	10-	1488784	60368	
757.69099	5-	3652805	69978	
761.25666	11-	3867929	71391	
762.71239	11-	4147455	71129	
764.89378	11-	9449779	59146	
766.08052	11-	1709909	64971	
766.44280	11-	3005892	44908	
770.26177	11-	6217828	46000	
771.53568	11-	3208669	61645	
774.98806	11-	240813984	63395	
776.26278	11-	30019766	64003	
776.81471	12-	1809321	87774	
776.98705	11-	44285732	63462	
777.62709	11-	1604486	63671	
777.98958	11-	4186565	60368	
778.43958	11-	9920935	56138	
778.89316	11-	5174474	61680	
780.43613	11-	1976440	55037	
782.58168	4-	3745934	69028	
783.67916	10-	2528910	62308	
787.72812	11-	2340104	60794	
789.40295	6-	5591759	58694	
797.82402	11-	50324316	61079	
797.90143	11-	4291752	51618	
798.24260	5-	2477668	64809	
799.09831	11-	10632567	59242	
799.82294	11-	9142331	59751	
800.73482	11-	1507838	65436	
801.27878	11-	3167758	58561	
802.00797	11-	1452676	67834	
802.85935	9-	3577596	57373	
809.08413	5-	5968209	62571	
818.08328	10-	6866878	60991	
820.65935	11-	2884877	59574	
822.08468	10-	11136368	57644	
824.18082	10-	1858266	52338	
830.92885	6-	2226013	46330	
836.86128	9-	8920729	56681	
839.08174	10-	2814270	63422	
841.48278	10-	5653843	54463	
843.19201	10-	2991357	32801	
847.09717	10-	2257943	44085	
847.38877	10-	9108416	40530	
848.78773	10-	5839739	59832	
852.58552	10-	400094304	57731	
852.78545	1-	8260891	58886	
853.98775	10-	52015112	56924	
854.66594	10-	4838549	53460	
854.68785	1-	6501801	51839	
854.78446	10-	73306664	56709	
855.58828	10-	4581134	53333	
856.18456	1-	6424541	50656	
856.28420	1-	9011915	54409	
856.38294	10-	22160070	51302	
856.47199	2-	2988877	68078	
857.28284	5-	5773124	53633	
857.38342	1-	8669635	55149	
858.17994	2-	3354535	54162	
858.47741	10-	4924632	62959	
861.29249	10-	2811492	49051	
864.77206	9-	4059081	55343	
870.28533	5-	3498001	59164	
872.50619	10-	3262416	55192	
877.70558	10-	77940640	55361	
877.88742	10-	4794849	78066	
879.10687	10-	17509260	55801	
879.39959	10-	1620492	53931	
879.90360	10-	15366983	55339	
880.80630	10-	2391974	50316	
881.50197	10-	4653928	43034	
882.10653	10-	2923526	45465	
902.82498	10-	3623550	57230	
903.33851	8-	2136241	54556	
909.09180	9-	5495744	48214	
913.53588	9-	12101705	51871	
915.86753	9-	3481361	54522	
936.99122	9-	2862139	31602	
941.32992	9-	2465577	51842	
941.59299	8-	5937027	52764	
941.64949	9-	11265605	47600	
943.20901	9-	5982272	55743	
944.31028	9-	2445953	55007	
947.42646	9-	392580384	51860	
948.98496	9-	51913756	51800	
949.36385	5-	2953205	60350	
949.84117	9-	5981640	55363	
949.86956	9-	84798864	48876	
950.42815	9-	4189279	48649	
951.09642	9-	6656492	49226	
951.64608	9-	25501138	46861	
952.31273	9-	8872353	48724	
953.20225	9-	3151382	43738	
953.97669	9-	4837463	46625	
954.41985	9-	4116086	46850	
955.42957	9-	1978635	51889	
969.55795	9-	2061592	50257	
972.99184	8-	2054726	55673	
975.33804	9-	84792312	50391	
976.89519	9-	17626600	53040	
