m/z	z	I	Res.	
674.92957	13-	5762404	76550	
683.49716	7-	1965909	76448	
692.08366	5-	2448358	68820	
694.25149	13-	2894986	76351	
697.73637	12-	2354583	68748	
701.07099	12-	9088463	66997	
702.49059	12-	2187800	70507	
706.07770	6-	2181239	80996	
706.33858	4-	5441493	76837	
707.36077	11-	2421242	67824	
710.32405	12-	81059496	67861	
711.49143	12-	13269242	67676	
712.15567	12-	6466345	65550	
712.48922	2-	2919910	70636	
713.48554	12-	9133207	65607	
720.00188	12-	2023635	61191	
722.00339	12-	7675399	65880	
723.33884	12-	2504123	74419	
725.07451	6-	3244271	41060	
725.67187	5-	2089961	71609	
726.96550	8-	1974686	63848	
731.25685	12-	71362720	66023	
732.50779	12-	12069026	62344	
733.08912	12-	5315166	67961	
733.84089	12-	1610269	68930	
734.00507	4-	2096799	63836	
734.41837	12-	6250191	66084	
734.83770	2-	3227962	66049	
743.62197	11-	2641855	72913	
745.57888	8-	2236128	58879	
747.25984	11-	5186108	65267	
747.88068	5-	3085681	49451	
752.18946	12-	25922562	64497	
753.04036	12-	1781072	66657	
753.35773	12-	3835858	70095	
754.10435	2-	3442343	64583	
756.01993	12-	1890937	52255	
757.69218	5-	5330926	60747	
761.25721	11-	3407342	63377	
762.71221	11-	3352382	59191	
763.10916	2-	3888559	68713	
764.80416	11-	6521764	61755	
766.45514	11-	4182640	43580	
769.99648	11-	5950127	35770	
771.53624	11-	3275019	57645	
773.12195	12-	5866672	64173	
774.98877	11-	150583840	61515	
776.26366	11-	30428014	60143	
776.98754	11-	17206236	61498	
777.59497	10-	3256569	64239	
777.87374	10-	2530069	64387	
778.19879	10-	3615463	54437	
778.43873	11-	21691614	60296	
779.71338	11-	3849828	63900	
780.43667	11-	3529983	56575	
782.09272	4-	3637021	62665	
782.58475	4-	6832305	71682	
783.87826	10-	2252274	69983	
785.54787	11-	2494563	70603	
787.73096	11-	4989151	67747	
789.40356	6-	4402417	56387	
793.09735	11-	4636181	54150	
794.37287	11-	3120614	61841	
797.82486	11-	141324112	60240	
799.09909	11-	5601830	63134	
799.19013	11-	28966070	60368	
799.82283	11-	12301151	56611	
800.01514	6-	2139180	65196	
800.64509	11-	3769398	54629	
801.27483	11-	18898610	59646	
802.55214	11-	3672946	57800	
803.30529	7-	1906007	72369	
803.77341	7-	1884861	50936	
809.08415	5-	7232266	58500	
817.98470	10-	3156895	62436	
820.66021	11-	53145836	57508	
821.81928	11-	1643762	63639	
822.02601	11-	12424725	54796	
822.08580	10-	2840780	56235	
822.65805	11-	4110860	57431	
823.29895	11-	1770787	55045	
824.10978	11-	6504382	58830	
824.75242	11-	2151135	52990	
826.75817	3-	4834640	70875	
831.10229	6-	5693192	59406	
836.75150	9-	3488601	59310	
841.58266	10-	1744141	55499	
843.20110	10-	2983560	38730	
843.49641	11-	9708167	53355	
847.69112	10-	3046701	54474	
848.78985	10-	4212580	59680	
852.58709	10-	181192288	54698	
853.98847	10-	31553568	57590	
854.78514	10-	22321114	53340	
855.58863	10-	3286535	45060	
856.38208	10-	34354400	55878	
857.78290	10-	4513135	54634	
858.57740	10-	4877900	53373	
860.17652	10-	3836415	59800	
864.77229	9-	3929441	48229	
870.29971	10-	2792308	44828	
872.51213	10-	5495380	35112	
873.91010	10-	2099613	47726	
877.70592	10-	150390208	54753	
879.10753	10-	26742332	55158	
879.90468	10-	16994200	54892	
880.81043	10-	3516622	61615	
881.50181	10-	24525724	54217	
882.20608	10-	3978501	48534	
882.90279	10-	3303487	58152	
883.69709	10-	3579254	58214	
885.29642	10-	1997614	53051	
902.82551	10-	55216812	53420	
903.09431	8-	2641568	76862	
903.21012	1-	5952136	55203	
904.22763	10-	10934576	51622	
905.12352	10-	5879115	54431	
906.61993	10-	7789291	53907	
907.12231	2-	3351565	49600	
909.20590	9-	2895948	55373	
913.53839	9-	7316253	51235	
914.01781	10-	4196318	56249	
917.81036	10-	3983609	60280	
927.94451	10-	10807634	53286	
934.61897	2-	5246739	49975	
937.00047	9-	3072544	41564	
941.33665	9-	6942700	52729	
943.21079	9-	3110193	57193	
947.42827	9-	108057648	50701	
947.96365	1-	6162497	71989	
948.98540	9-	17546328	49341	
949.76311	1-	4453716	49692	
949.87105	9-	19577870	48506	
951.64539	9-	35536084	50745	
953.19966	9-	4066491	33825	
954.08449	1-	4244307	47775	
954.08644	9-	6543553	53269	
