m/z	z	I	Res.	
1022.85025	8-	6333812	48658	
1027.60300	8-	1918686	48255	
1027.85341	8-	12645753	49155	
1032.52687	7-	2433947	44079	
1054.23537	8-	2200305	38181	
1058.99391	8-	3960384	35284	
1059.48013	8-	9847254	31446	
1061.23015	8-	3784502	46566	
1065.97911	8-	382690880	47075	
1067.73195	8-	47559888	46979	
1068.06619	1-	3996651	48468	
1068.67842	4-	3354375	57855	
1068.72702	8-	27422210	42761	
1069.35465	8-	1898113	45419	
1069.85780	8-	4212624	44938	
1070.72314	8-	26481504	44269	
1070.79142	8-	2249575	53042	
1070.93641	2-	3744363	57570	
1071.33140	2-	2862692	57253	
1071.34737	8-	1597145	40842	
1072.47350	8-	4246925	49337	
1073.36276	8-	7762460	48272	
1073.72033	8-	3039990	57580	
1075.34565	8-	3389193	44637	
1076.24701	7-	6917762	44865	
1090.87887	8-	3454176	45175	
1092.63193	8-	2514257	53793	
1097.21418	8-	7218309	51432	
1097.37703	8-	69615480	43357	
1097.75364	8-	2549365	43650	
1099.13008	8-	16457796	47254	
1100.12696	8-	7139378	42313	
1101.25531	8-	3009620	45573	
1102.12291	8-	11434356	44351	
1103.00350	8-	2182914	41708	
1104.63355	8-	2884454	49197	
1112.13259	7-	3978400	49672	
1119.96803	7-	2320667	47403	
1128.77777	8-	6826388	46610	
1130.52661	8-	3406845	44395	
1142.76250	8-	2949320	46680	
1147.50628	8-	2588221	45235	
1169.10995	7-	2646045	44992	
1174.82501	7-	5110640	35872	
1204.78163	6-	2753737	46187	
1210.42085	7-	3319188	47126	
1218.21899	7-	13351212	48919	
1218.40163	7-	153573104	40564	
1218.76603	1-	8094429	51461	
1220.40387	7-	20959906	39171	
1220.92230	2-	2741085	40936	
1221.54284	7-	14682489	40094	
1222.96837	7-	2114955	30845	
1223.62595	7-	3107132	51207	
1223.82057	7-	22250526	39733	
1226.83480	7-	4473513	39660	
1229.23519	7-	2032006	42111	
1254.09316	7-	6727926	44267	
1254.28317	7-	42218700	37235	
1255.78285	6-	6399410	36476	
1256.28563	7-	8864628	39730	
1257.42692	7-	5024109	40068	
1259.70866	7-	11094651	40052	
1262.58016	7-	1993583	39181	
1288.70870	7-	2208903	41691	
1290.17103	7-	3785568	42202	
1297.64562	6-	2741319	29634	
1306.15631	7-	7428798	37985	
1311.57392	7-	5710531	39153	
1370.79294	6-	5887547	37966	
1412.82610	3-	3197800	31315	
1412.95629	6-	4565841	35937	
1415.30009	6-	2733222	39621	
1421.38066	6-	20106432	31161	
1421.61926	6-	100160512	27994	
1422.12346	2-	4129255	31716	
1423.20362	1-	3444339	33638	
1423.78873	2-	1995663	29808	
1423.95169	6-	11431235	25437	
1424.04649	2-	3591396	45837	
1425.04759	6-	2764540	45480	
1425.28334	6-	13422618	27941	
1427.87389	6-	4555275	38891	
1427.94448	6-	21517580	28339	
1430.28805	6-	2657165	28247	
1431.45927	6-	6840834	21501	
1434.44392	6-	3332048	37428	
1435.56354	6-	3515410	48996	
1435.80951	6-	19532962	32911	
1438.11114	8-	2007930	38215	
1438.30104	2-	2770639	31179	
1441.95834	6-	1568472	30928	
1463.41043	6-	8586149	33942	
1463.48917	6-	41024848	30612	
1465.82146	6-	7002990	31115	
1466.65284	6-	2332550	29902	
1467.15198	6-	4813546	29738	
1469.81285	6-	6959977	27519	
1473.15760	6-	2516894	28907	
1477.67337	6-	5521735	31259	
1497.48525	6-	2064643	33123	
1503.65015	6-	1562377	35437	
1505.36058	6-	4405368	34373	
1524.00495	6-	6726580	29569	
1530.33272	6-	7496548	32738	
1565.87277	6-	3836144	33736	
1572.16483	6-	2356953	33534	
m/z	z	I	Res.	
227.19783	1-	13393399	159356	
255.22943	1-	29372406	169350	
269.24521	1-	6286969	176911	
281.24520	1-	19043238	158675	
283.26086	1-	31565774	161224	
311.16526	1-	11857742	150726	
325.18099	1-	11981687	148127	
339.19665	1-	8037125	145835	
425.35993	1-	6759946	114197	
485.27848	1-	11488725	108300	
613.29877	1-	9194114	80441	
639.77827	7-	2364954	77466	
644.57073	6-	2490347	80723	
655.60558	13-	2284524	63437	
664.05708	1-	5098857	78371	
666.05203	1-	121160680	70947	
695.57407	6-	2509778	79991	
697.65210	12-	1471344	70473	
699.06908	12-	2325412	68846	
701.07045	12-	6102031	66541	
702.57248	2-	2906828	81167	
705.91003	12-	2520406	78998	
706.33763	4-	4872547	70454	
710.32368	12-	64495696	67051	
711.49168	12-	11968843	68435	
712.15530	12-	6049173	63181	
712.90584	4-	1707315	69700	
713.48563	12-	6557333	63929	
722.00143	12-	3074983	69910	
731.25640	12-	20382276	66132	
731.41968	12-	2766851	65598	
732.42341	12-	4417067	72498	
732.42432	6-	2553123	68804	
733.33967	6-	1557304	73418	
743.62252	11-	3291066	65076	
746.74636	6-	2161970	67656	
747.25885	11-	4741143	71164	
753.07631	10-	7268299	59267	
757.69199	5-	4992154	65324	
762.71204	11-	3799854	66794	
764.89459	11-	5490587	55320	
766.44180	11-	2850891	43064	
770.17109	11-	4815320	53223	
771.44242	11-	1478468	58309	
771.53701	11-	4065928	56032	
773.53465	11-	2233588	66688	
774.98901	11-	171728064	62765	
775.06932	11-	7303972	72386	
776.26296	11-	7306598	63610	
776.26300	11-	31127886	60280	
776.98780	11-	24049430	61801	
777.90152	11-	3951259	63690	
778.43929	11-	20035244	59660	
779.71214	11-	3678343	63637	
780.70953	11-	3130759	66995	
782.57995	4-	2751936	69888	
783.75577	9-	2821991	66136	
787.63984	11-	2209884	65664	
789.40460	6-	6515160	63935	
793.09813	11-	3034826	60351	
797.82445	11-	49688320	59474	
799.09961	11-	14869051	63380	
799.82327	11-	6462114	57903	
801.27532	11-	4629767	58670	
802.86029	9-	5227255	64056	
803.06037	1-	6331862	64391	
809.28537	5-	3250384	60268	
811.52221	9-	2331427	62113	
818.08315	10-	6906324	55026	
819.48386	10-	2330542	63904	
820.66021	11-	3216249	58472	
821.78424	10-	2157593	58445	
822.08488	10-	10866186	56736	
824.28248	5-	1655838	39299	
831.26878	6-	4597295	51923	
836.86293	9-	8761952	62444	
841.48450	10-	3832914	58863	
843.19306	10-	3014438	35453	
847.38983	10-	8995425	37306	
848.19511	9-	2140439	48573	
