fragment,mass,Intensities
,7169.122754,0.191425
,7170.125317,0.203037
,7171.127839,0.169852
,7172.13033,0.118769
,7173.132795,0.071958
,7174.13524,0.038705
,7175.137668,0.018808
,7176.14008,0.008367
,7177.142479,0.003442
a22+CMCT-G,7151.12251,0.0459782
,7152.125219,0.127983
,7153.127839,0.191748
,7154.130403,0.203195
,7155.132925,0.169795
,7156.135417,0.118577
,7157.137883,0.071739
,7158.140329,0.038528
,7159.142757,0.018692
,7160.145169,0.008301
,7161.147569,0.003409
a22-A,6915.917662,0.0542641
,6916.920354,0.142016
,6917.922948,0.201963
,6918.925485,0.204323
,6919.927981,0.163674
,6920.930447,0.10992
,6921.932888,0.064114
,6922.93531,0.033265
,6923.937714,0.015618
,6924.940104,0.006722
,6925.942482,0.002679
a22-G,6899.922747,0.0543962
,6900.925439,0.142341
,6901.928033,0.202289
,6902.930571,0.204451
,6903.933068,0.163579
,6904.935534,0.109706
,6905.937976,0.063892
,6906.940398,0.033096
,6907.942803,0.015513
,6908.945194,0.006665
,6909.947572,0.002651
a23,7356.99746,0.0444856
,7358.00014,0.124568
,7359.002731,0.188318
,7360.005269,0.201744
,7361.007767,0.170658
,7362.010235,0.120774
,7363.012679,0.07411
,7364.015104,0.040396
,7365.017512,0.019904
,7366.019906,0.008981
,7367.022287,0.00375
a23+CMCT,7608.197222,0.0376084
,7609.19992,0.111584
,7610.202535,0.17734
,7611.205097,0.198741
,7612.207619,0.175236
,7613.210111,0.128908
,7614.212579,0.08204
,7615.215026,0.046295
,7616.217456,0.023578
,7617.219871,0.010982
,7618.222273,0.004727
,7619.224663,0.001896
a23+CMCT-A,7473.142727,0.0404568
,7474.145447,0.117068
,7475.148078,0.18209
,7476.150652,0.20016
,7477.153185,0.173393
,7478.155686,0.125474
,7479.158162,0.078633
,7480.160616,0.04373
,7481.163053,0.021965
,7482.165474,0.010097
,7483.167882,0.004291
,7484.170278,0.0017
a23+CMCT-G,7457.147812,0.0405553
,7458.150532,0.117337
,7459.153163,0.182405
,7460.155738,0.200336
,7461.158271,0.173364
,7462.160773,0.125302
,7463.163249,0.07842
,7464.165704,0.04355
,7465.168142,0.021841
,7466.170563,0.010023
,7467.172972,0.004253
,7468.175368,0.001682
a23-A,7221.942964,0.0478582
,7222.945668,0.130502
,7223.948275,0.192911
,7224.950825,0.20258
,7225.953333,0.168278
,7226.95581,0.117102
,7227.958262,0.070734
,7228.960694,0.037987
,7229.963109,0.018455
,7230.965508,0.008216
,7231.967895,0.003386
a23-G,7205.94805,0.0479747
,7206.950753,0.130801
,7207.953361,0.193232
,7208.955911,0.202731
,7209.958419,0.168214
,7210.960897,0.116907
,7211.96335,0.070516
,7212.965782,0.037813
,7213.968197,0.01834
,7214.970598,0.008151
,7215.972985,0.003354
a24,7662.038746,0.0391844
,7663.041431,0.114155
,7664.044029,0.179079
,7665.046574,0.198752
,7666.049079,0.173977
,7667.051555,0.127294
,7668.054006,0.080699
,7669.056438,0.04542
,7670.058853,0.023096
,7671.061253,0.010751
,7672.06364,0.004629
,7673.066017,0.001858
a24+CMCT,7913.238509,0.0331266
,7914.24121,0.102033
,7915.243831,0.167992
,7916.246399,0.19477
,7917.248928,0.177492
,7918.251426,0.134841
,7919.2539,0.088569
,7920.256353,0.051557
,7921.258789,0.027074
,7922.26121,0.012999
,7923.263618,0.005766
,7924.266014,0.002382
a24+CMCT-A,7778.184014,0.0356354
,7779.186737,0.107147
,7780.189373,0.172773
,7781.191953,0.196595
,7782.194492,0.176104
,7783.196999,0.131665
,7784.199481,0.085196
,7785.201942,0.048894
,7786.204384,0.025332
,7787.206811,0.012006
,7788.209224,0.00526
,7789.211626,0.002147
a24+CMCT-G,7762.189099,0.0357221
,7763.191822,0.107394
,7764.194458,0.173079
,7765.197039,0.196787
,7766.199578,0.176102
,7767.202086,0.131515
,7768.204569,0.084991
,7769.20703,0.048711
,7770.209473,0.0252
,7771.2119,0.011926
,7772.214314,0.005216
,7773.216716,0.002126
a24-A,7526.984251,0.0421532
,7527.986959,0.119713
,7528.989572,0.183767
,7529.992129,0.200048
,7530.994644,0.172048
,7531.997128,0.12384
,7532.999588,0.077316
,7534.002026,0.042891
,7535.004447,0.021512
,7536.006854,0.009884
,7537.009247,0.004202
,7538.011629,0.001667
a24-G,7510.989337,0.0422558
,7511.992044,0.119988
,7512.994658,0.184082
,7513.997215,0.200219
,7514.999731,0.172012
,7516.002215,0.123665
,7517.004675,0.077104
,7518.007114,0.042712
,7519.009536,0.02139
,7520.011943,0.009812
,7521.014336,0.004165
,7522.016719,0.001649
a25,8007.086181,0.0338948
,8008.088859,0.103196
,8009.091455,0.168629
,8010.093999,0.194545
,8011.096505,0.176753
,8012.098981,0.134075
,8013.101434,0.088038
,8014.103867,0.051284
,8015.106283,0.026973
,8016.108685,0.01298
,8017.111074,0.005774
,8018.113453,0.002394
a25+CMCT,8258.285943,0.0286516
,8259.288638,0.092012
,8260.291255,0.157528
,8261.293822,0.189574
,8262.29635,0.179084
,8263.298849,0.140886
,8264.301323,0.095751
,8265.303777,0.057631
,8266.306214,0.031275
,8267.308636,0.015509
,8268.311045,0.007102
,8269.313442,0.003028
a25+CMCT-A,8123.231448,0.0308233
,8124.234163,0.096726
,8125.236796,0.162301
,8126.239374,0.19181
,8127.241912,0.178203
,8128.24442,0.138036
,8129.246902,0.092455
,8130.249363,0.054885
,8131.251806,0.029396
,8132.254234,0.014395
,8133.256648,0.006513
,8134.259051,0.002745
a25+CMCT-G,8107.236534,0.0308983
,8108.239248,0.096949
,8109.241881,0.162596
,8110.24446,0.192016
,8111.246999,0.17823
,8112.249506,0.13791
,8113.251989,0.092262
,8114.254451,0.054701
,8115.256894,0.029257
,8116.259323,0.014307
,8117.261738,0.006463
,8118.264141,0.00272
a25-A,7872.031686,0.0364639
,7873.034385,0.108344
,7874.036996,0.173378
,7875.039552,0.196318
,7876.042067,0.175338
,7877.044552,0.130907
,7878.047013,0.084688
,7879.049452,0.048643
,7880.051875,0.025244
,7881.054283,0.011994
,7882.056678,0.005271
,7883.059062,0.00216
a25-G,7856.036771,0.0365526
,7857.03947,0.108593
,7858.042082,0.173684
,7859.044638,0.196506
,7860.047154,0.175334
,7861.049639,0.130755
,7862.0521,0.084484
,7863.05454,0.048461
,7864.056963,0.025114
,7865.059372,0.011914
,7866.061767,0.005227
,7867.064151,0.002139
a26,8312.127468,0.0298555
,8313.13015,0.094275
,8314.132752,0.159418
,8315.135303,0.190051
,8316.137816,0.178242
,8317.140299,0.139453
,8318.142758,0.094386
,8319.145197,0.056642
,8320.14762,0.030677
,8321.150028,0.015196
,8322.152424,0.006956
,8323.154808,0.002967
a26+CMCT,8563.32723,0.0252386
,8564.329928,0.083906
,8565.332551,0.14844
,8566.335123,0.18437
,8567.337657,0.179593
,8568.340162,0.145586
,8569.342642,0.101896
,8570.345102,0.06313
,8571.347544,0.035249
,8572.349972,0.017979
,8573.352386,0.008466
,8574.354789,0.003711
,8575.357181,0.001525
a26+CMCT-A,8428.272735,0.0271516
,8429.275453,0.088274
,8430.27809,0.153153
,8431.280674,0.186903
,8432.283218,0.179133
,8433.285731,0.143035
,8434.288219,0.098698
,8435.290686,0.06033
,8436.293135,0.033257
,8437.295568,0.016756
,8438.297988,0.007798
,8439.300396,0.003379
a26+CMCT-G,8412.27782,0.0272177
,8413.280538,0.088479
,8414.283176,0.153436
,8415.28576,0.187118
,8416.288304,0.179183
,8417.290818,0.142931
,8418.293306,0.098516
,8419.295774,0.060146
,8420.298223,0.033113
,8421.300657,0.016661
,8422.303077,0.007742
,8423.305485,0.003351
a26-A,8177.072973,0.0321156
,8178.075676,0.099056
,8179.078292,0.164145
,8180.080855,0.192165
,8181.083377,0.17725
,8182.085868,0.13655
,8183.088335,0.09109
,8184.090781,0.053919
,8185.09321,0.028824
,8186.095624,0.014101
,8187.098025,0.006378
,8188.100414,0.002689
a26-G,8161.078058,0.0321938
,8162.080761,0.099285
,8163.083378,0.164441
,8164.08594,0.192366
,8165.088463,0.17727
,8166.090955,0.13642
,8167.093422,0.090896
,8168.095869,0.053736
,8169.098299,0.028687
,8170.100713,0.014014
,8171.103114,0.006329
,8172.105504,0.002665
c01,345.047435,0.8649917
,346.049958,0.113585
,347.051939,0.019342
,348.054276,0.001886
c01+CMCT,596.247197,0.7312159
,597.249983,0.217989
,598.252385,0.043417
,599.25479,0.006489
c01+CMCT-G,445.197787,0.7885201
,446.200892,0.176939
,447.203253,0.030275
,448.205783,0.003826
c01-G,193.998025,0.9327759
,195.001455,0.053718
,196.002533,0.012756
c02,690.094869,0.7482095
,691.097393,0.1965
,692.099525,0.046362
,693.101818,0.007657
c02+CMCT,941.294632,0.6324984
,942.297338,0.271615
,943.299733,0.076459
,944.302118,0.01614
,945.304451,0.00281
c02+CMCT-G,790.245222,0.6820609
,791.248112,0.242614
,792.250502,0.061536
,793.252955,0.011657
c02-G,539.04546,0.8068432
,540.04826,0.152415
,541.050217,0.035177
,542.052701,0.004829
c03,995.136156,0.6590415
,996.138763,0.247623
,997.140982,0.073731
,998.143307,0.016048
,999.145537,0.003
c03+CMCT,1246.335919,0.5571132
,1247.338644,0.302255
,1248.341071,0.105664
,1249.343478,0.027672
,1250.345832,0.005973
c03+CMCT-G,1095.286509,0.6007757
,1096.289377,0.281651
,1097.291809,0.090514
,1098.294266,0.0218
,1099.296642,0.004373
c03-G,844.086746,0.7106838
,845.089546,0.214632
,846.091681,0.06053
,847.094113,0.011751
c04,1340.183591,0.5700604
,1341.186176,0.289046
,1342.188459,0.104649
,1343.19078,0.028288
,1344.19304,0.00643
c04+CMCT,1591.383353,0.4818987
,1592.386039,0.324728
,1593.388479,0.136506
,1594.390883,0.042835
,1595.39324,0.011024
,1596.395575,0.002433
c04+CMCT-G,1440.333944,0.5196584
,1441.336736,0.311861
,1442.339192,0.121903
,1443.341632,0.035718
,1444.344011,0.00865
c04-G,1189.134181,0.6147337
,1190.136897,0.266377
,1191.139155,0.090483
,1192.141533,0.022532
,1193.143797,0.004816
c05,1646.208893,0.5027908
,1647.211551,0.310102
,1648.213896,0.131277
,1649.216258,0.041643
,1650.218561,0.011035
,1651.220855,0.002523
c05+CMCT,1897.408656,0.42503
,1898.411384,0.333039
,1899.413862,0.161124
,1900.416297,0.058091
,1901.418684,0.017154
,1902.421045,0.004343
c05+CMCT-G,1746.359246,0.4583442
,1747.362069,0.325352
,1748.364564,0.147732
,1749.367031,0.050219
,1750.369437,0.014075
,1751.371818,0.003392
c05-G,1495.159483,0.5421943
,1496.162255,0.294432
,1497.164588,0.117451
,1498.166995,0.034834
,1499.169306,0.00875
c06,1951.25018,0.4428666
,1952.252859,0.323234
,1953.25525,0.155474
,1954.257635,0.056076
,1955.259965,0.016775
,1956.262281,0.004324
c06+CMCT,2202.449942,0.3743738
,2203.45268,0.335691
,2204.455183,0.182665
,2205.457635,0.073822
,2206.460039,0.024359
,2207.462415,0.00688
c06+CMCT-G,2051.400533,0.4037223
,2052.403353,0.332242
,2053.405875,0.170698
,2054.408355,0.065471
,2055.410777,0.020617
,2056.413172,0.005574
c06-G,1800.20077,0.4775784
,1801.203546,0.313359
,1802.205937,0.142438
,1803.208356,0.048485
,1804.210699,0.013819
,1805.213035,0.0034
c07,2280.3027,0.3840095
,2281.305355,0.330555
,2282.307773,0.179288
,2283.310162,0.072683
,2284.312506,0.024241
,2285.314829,0.006948
c07+CMCT,2531.502463,0.324617
,2532.505172,0.333578
,2533.507683,0.203075
,2534.510137,0.091263
,2535.512546,0.03332
,2536.514926,0.010382
,2537.517284,0.002848
c07+CMCT-G,2380.453053,0.3500598
,2381.455831,0.333915
,2382.458365,0.19282
,2383.460843,0.08265
,2384.463269,0.028915
,2385.465667,0.008658
,2386.468039,0.002287
c07-G,2129.25329,0.4141079
,2130.256024,0.325934
,2131.258452,0.167473
,2132.260868,0.064505
,2133.263227,0.020576
,2134.265567,0.005654
c08,2585.343987,0.3382453
,2586.346658,0.329418
,2587.349107,0.197688
,2588.351517,0.088376
,2589.353882,0.032368
,2590.356223,0.010168
,2591.358544,0.002824
c08+CMCT,2836.543749,0.2859336
,2837.546468,0.326167
,2838.548997,0.217887
,2839.551467,0.107072
,2840.553891,0.042636
,2841.556285,0.014467
,2842.558656,0.004316
c08+CMCT-G,2685.49434,0.3083412
,2686.49712,0.328995
,2687.499673,0.209338
,2688.502164,0.098509
,2689.504606,0.03772
,2690.507016,0.012339
,2691.509401,0.003557
c08-G,2434.294577,0.364755
,2435.297319,0.328345
,2436.299782,0.187356
,2437.302215,0.079961
,2438.304595,0.028112
,2439.306952,0.008499
,2440.309286,0.002277
c09,2914.396507,0.2932892
,2915.39916,0.324036
,2916.401623,0.214754
,2917.404038,0.105418
,2918.406412,0.042165
,2919.40876,0.014422
,2920.411089,0.00435
c09+CMCT,3165.596269,0.2479294
,3166.598967,0.315277
,3167.6015,0.230979
,3168.603971,0.123779
,3169.606399,0.053533
,3170.608797,0.019675
,3171.611172,0.006346
,3172.613529,0.001835
c09+CMCT-G,3014.54686,0.2673593
,3015.549612,0.320274
,3016.552168,0.224281
,3017.55466,0.11547
,3018.557104,0.048155
,3019.559517,0.017109
,3020.561905,0.005344
c09-G,2763.347097,0.3162705
,2764.34981,0.32611
,2765.352291,0.206135
,2766.354727,0.096972
,2767.357115,0.037339
,2768.359478,0.012327
,2769.361819,0.003596
c10,3219.437794,0.2583398
,3220.440461,0.314642
,3221.442946,0.226666
,3222.445379,0.120485
,3223.44777,0.052025
,3224.450134,0.019175
,3225.452478,0.006223
c10+CMCT,3470.637556,0.2183853
,3471.640262,0.302408
,3472.64281,0.239278
,3473.645295,0.138046
,3474.647736,0.064135
,3475.650147,0.025285
,3476.652533,0.008739
,3477.654901,0.002706
c10+CMCT-G,3319.588146,0.2354885
,3320.590902,0.30873
,3321.593473,0.234211
,3322.595978,0.130174
,3323.598435,0.05846
,3324.60086,0.02233
,3325.603259,0.00749
,3326.605638,0.002254
c10-G,3068.388384,0.2785822
,3069.391106,0.318758
,3070.39361,0.21969
,3071.396062,0.11226
,3072.398468,0.046787
,3073.400846,0.016685
,3074.403201,0.00525
c11,3524.47908,0.2275465
,3525.481758,0.302875
,3526.484264,0.235593
,3527.486713,0.134715
,3528.48912,0.062401
,3529.491499,0.024628
,3530.493856,0.008547
,3531.496196,0.002665
c11+CMCT,3775.678843,0.1923517
,3776.681556,0.288114
,3777.684118,0.244767
,3778.686615,0.151156
,3779.689069,0.075015
,3780.691491,0.031546
,3781.693888,0.011617
,3782.696267,0.00383
c11+CMCT-G,3624.629433,0.2074349
,3625.632193,0.295414
,3626.634777,0.24126
,3627.637293,0.14387
,3628.639762,0.06916
,3629.642197,0.028234
,3630.644607,0.01011
,3631.646997,0.003245
c11-G,3373.429671,0.2453828
,3374.432399,0.308525
,3375.434924,0.230224
,3376.437392,0.126884
,3377.439813,0.056854
,3378.442205,0.021757
,3379.444573,0.007335
,3380.446924,0.002224
c12,3830.504383,0.2006933
,3831.507085,0.289151
,3832.509616,0.241492
,3833.512087,0.147856
,3834.514514,0.073187
,3835.516912,0.030827
,3836.519287,0.011408
,3837.521643,0.003789
c12+CMCT,4081.704145,0.1696576
,4082.706877,0.272736
,4083.709459,0.247484
,4084.711975,0.162904
,4085.714446,0.086051
,4086.716884,0.038481
,4087.719296,0.015058
,4088.721689,0.005273
c12+CMCT-G,3930.654735,0.1829563
,3931.657511,0.280626
,3932.660116,0.245382
,3933.66265,0.156301
,3934.665135,0.080128
,3935.667586,0.034847
,3936.67001,0.013282
,3937.672414,0.004536
c12-G,3679.454973,0.2164241
,3680.457723,0.29586
,3681.460273,0.237647
,3682.462762,0.140569
,3683.465203,0.067446
,3684.467614,0.027599
,3685.47,0.009939
,3686.472367,0.003217
c13,4136.529685,0.1770093
,4137.532407,0.274449
,4138.534962,0.244848
,4139.537453,0.159705
,4140.539899,0.084057
,4141.542314,0.0376
,4142.544705,0.014762
,4143.547077,0.005199
c13+CMCT,4387.729448,0.149644
,4388.732196,0.256981
,4389.734797,0.247959
,4390.73733,0.173196
,4391.739816,0.096946
,4392.742269,0.045895
,4393.744695,0.018999
,4394.747101,0.007034
,4395.74949,0.002367
c13+CMCT-G,4236.680038,0.1613632
,4237.682828,0.26521
,4238.68545,0.247109
,4239.688001,0.167333
,4240.690501,0.091052
,4241.692967,0.041984
,4242.695405,0.016953
,4243.697821,0.006129
,4244.700219,0.002016
c13-G,3985.480275,0.1908931
,3986.483043,0.281902
,3987.485617,0.242422
,3988.488125,0.15307
,3989.490585,0.078233
,3990.493012,0.034053
,3991.495414,0.013031
,3992.497796,0.004478
c14,4441.570972,0.155921
,4442.573699,0.259388
,4443.576267,0.246172
,4444.578771,0.170239
,4445.581229,0.094776
,4446.583655,0.044771
,4447.586057,0.01854
,4448.588439,0.00688
,4449.590805,0.002325
c14+CMCT,4692.770734,0.1318108
,4693.773486,0.241265
,4694.776096,0.246675
,4695.778638,0.182071
,4696.781134,0.107492
,4697.783596,0.053602
,4698.786032,0.023349
,4699.788446,0.009089
,4700.790843,0.003214
c14+CMCT-G,4541.721324,0.1421325
,4542.724115,0.249679
,4543.726747,0.246953
,4544.729306,0.176986
,4545.731816,0.101716
,4546.73429,0.049465
,4547.736736,0.021043
,4548.739161,0.008009
,4549.741567,0.002771
c14-G,4290.521562,0.1681366
,4291.524332,0.267313
,4292.526919,0.245004
,4293.529439,0.164294
,4294.53191,0.088948
,4295.534348,0.040942
,4296.536761,0.016546
,4297.539152,0.006
,4298.541528,0.001983
c15,4786.618407,0.1348678
,4787.621119,0.242074
,4788.623687,0.245411
,4789.626191,0.180524
,4790.628651,0.106594
,4791.63108,0.053297
,4792.633484,0.023325
,4793.635869,0.009136
,4794.638238,0.003255
c15+CMCT,5037.818169,0.1140072
,5038.820905,0.223648
,5039.823512,0.243308
,5040.826053,0.19041
,5041.828549,0.118902
,5042.831012,0.062603
,5043.833448,0.028754
,5044.835864,0.011789
,5045.838263,0.004387
c15+CMCT-G,4886.768759,0.122943
,4887.771532,0.232114
,4888.774159,0.24472
,4889.776716,0.186238
,4890.779225,0.113359
,4891.781699,0.058276
,4892.784147,0.02617
,4893.786572,0.010502
,4894.788979,0.003828
c15-G,4635.568997,0.1454414
,4636.571748,0.25033
,4637.574335,0.245549
,4638.576855,0.175435
,4639.579328,0.100877
,4640.581768,0.04921
,4641.584182,0.021042
,4642.586577,0.008062
,4643.588954,0.002812
c16,5131.665841,0.116666
,5132.668541,0.224723
,5133.671108,0.242396
,5134.673613,0.188974
,5135.676076,0.117942
,5136.678507,0.062212
,5137.680914,0.028681
,5138.683301,0.011821
,5139.685673,0.004428
c16+CMCT,5382.865604,0.0986203
,5383.868327,0.206414
,5384.87093,0.23808
,5385.87347,0.19689
,5386.875966,0.129632
,5387.87843,0.071844
,5388.880868,0.03469
,5389.883285,0.014937
,5390.885685,0.005833
,5391.88807,0.002091
c16+CMCT-G,5231.816194,0.106346
,5232.81895,0.214744
,5233.821573,0.240427
,5234.824129,0.193615
,5235.826638,0.124403
,5236.829112,0.067393
,5237.83156,0.031848
,5238.833987,0.013435
,5239.836395,0.005144
,5240.838789,0.00181
c16-G,4980.616432,0.1257985
,4981.619166,0.23304
,4982.621753,0.243631
,4983.624273,0.184746
,4984.626747,0.112426
,4985.62919,0.057925
,4986.631606,0.026119
,4987.634003,0.010541
,4988.636383,0.003869
c17,5476.713276,0.1009098
,5477.715965,0.207624
,5478.718531,0.23744
,5479.721037,0.19555
,5480.723501,0.12861
,5481.725935,0.071361
,5482.728344,0.034558
,5483.730735,0.014946
,5484.733109,0.005869
,5485.73547,0.002118
c17+CMCT,5727.913039,0.0853025
,5728.91575,0.189741
,5729.91835,0.231281
,5730.920889,0.201521
,5731.923385,0.139501
,5732.92585,0.081162
,5733.928289,0.041091
,5734.930707,0.018534
,5735.933109,0.007575
,5736.935496,0.002841
c17+CMCT-G,5576.863629,0.0919885
,5577.866371,0.197831
,5578.86899,0.234416
,5579.871544,0.199138
,5580.874053,0.134674
,5581.876528,0.076664
,5582.878977,0.038021
,5583.881404,0.016816
,5584.883814,0.006744
,5585.886209,0.002484
c17-G,5325.663866,0.1088168
,5326.666587,0.215871
,5327.669172,0.239647
,5328.671693,0.192225
,5329.674169,0.123409
,5330.676613,0.066953
,5331.679032,0.031744
,5332.681431,0.013454
,5333.683814,0.005182
,5334.686182,0.001836
c18,5782.738578,0.0890006
,5783.741282,0.192886
,5784.743865,0.231457
,5785.746387,0.19963
,5786.748866,0.137316
,5787.751313,0.07961
,5788.753736,0.040253
,5789.756138,0.018166
,5790.758525,0.00744
,5791.760897,0.0028
c18+CMCT,6033.938341,0.0752386
,6034.941065,0.17561
,6035.94368,0.224004
,6036.946232,0.203938
,6037.948741,0.147354
,6038.951218,0.089413
,6039.953669,0.047184
,6040.956099,0.022172
,6041.958511,0.009437
,6042.960908,0.003685
c18+CMCT-G,5882.888931,0.0811368
,5883.891685,0.183395
,5884.894318,0.227683
,5885.896885,0.20231
,5886.899407,0.142943
,5887.901894,0.08494
,5888.904354,0.043946
,5889.906793,0.020265
,5890.909213,0.00847
,5891.911618,0.00325
c18-G,5631.689169,0.0959772
,5632.691904,0.20093
,5633.694505,0.234361
,5634.697041,0.19709
,5635.699531,0.132469
,5636.701989,0.075162
,5637.704421,0.037239
,5638.706832,0.016484
,5639.709227,0.006627
,5640.711606,0.00245
c19,6127.786013,0.0769858
,6128.788707,0.176956
,6129.791288,0.223842
,6130.79381,0.20287
,6131.79629,0.146311
,6132.798739,0.088794
,6133.801164,0.046939
,6134.803569,0.022124
,6135.805958,0.009455
,6136.808332,0.003711
c19+CMCT,6378.985776,0.0650797
,6379.988489,0.160445
,6380.9911,0.21516
,6381.993652,0.205384
,6382.996161,0.155299
,6383.998638,0.098477
,6385.00109,0.054247
,6386.003521,0.026586
,6387.005935,0.011792
,6388.008333,0.004795
,6389.010719,0.001806
c19+CMCT-G,6227.936366,0.0701828
,6228.939107,0.167852
,6229.941736,0.219345
,6230.944302,0.204558
,6231.946823,0.151389
,6232.94931,0.094086
,6233.951771,0.050851
,6234.954211,0.024473
,6235.956632,0.010668
,6236.959039,0.004266
c19-G,5976.736603,0.083018
,5977.739326,0.184701
,5978.741925,0.227395
,5979.744461,0.201165
,5980.746952,0.141898
,5981.749412,0.084351
,5982.751845,0.043728
,5983.754259,0.020231
,5984.756655,0.008493
,5985.759037,0.003276
c20,6456.838533,0.0667521
,6457.841217,0.162173
,6458.843798,0.215528
,6459.84632,0.20455
,6460.848802,0.154128
,6461.851254,0.09756
,6462.853681,0.053719
,6463.856089,0.026345
,6464.858481,0.011705
,6465.860858,0.004771
,6466.863224,0.001802
c20+CMCT,6708.038296,0.0564343
,6709.041,0.14652
,6710.043608,0.205937
,6711.046159,0.205454
,6712.048668,0.162042
,6713.051147,0.107015
,6714.0536,0.061322
,6715.056033,0.031232
,6716.058449,0.014385
,6717.06085,0.00607
,6718.063238,0.00237
c20+CMCT-G,6556.988886,0.0608535
,6557.991616,0.153507
,6558.994241,0.210476
,6559.996806,0.205333
,6560.999327,0.158628
,6562.001816,0.102746
,6563.004278,0.057803
,6564.00672,0.028927
,6565.009143,0.013101
,6566.011551,0.005439
,6567.013946,0.002091
c20-G,6305.789123,0.0719851
,6306.791835,0.16958
,6307.794432,0.219603
,6308.796968,0.203629
,6309.799462,0.15019
,6310.801923,0.093188
,6311.804359,0.050353
,6312.806775,0.024254
,6313.809174,0.010592
,6314.811559,0.004247
c21,6785.891053,0.0578837
,6786.893729,0.148206
,6787.896308,0.206479
,6788.898832,0.204804
,6789.901315,0.160939
,6790.903769,0.106071
,6791.906199,0.060737
,6792.908609,0.030945
,6793.911004,0.01427
,6794.913384,0.006034
,6795.915752,0.002363
c21+CMCT,7037.090816,0.0489291
,7038.093511,0.13344
,7039.096117,0.196173
,7040.098667,0.204175
,7041.101177,0.167682
,7042.103657,0.115148
,7043.106112,0.068532
,7044.108546,0.036218
,7045.110964,0.017297
,7046.113367,0.007563
,7047.115757,0.003059
c21+CMCT-G,6886.041406,0.0527648
,6887.044125,0.140011
,6888.046748,0.200996
,6889.049311,0.204731
,6890.051833,0.164813
,6891.054322,0.111075
,6892.056786,0.064942
,6893.059229,0.033744
,6894.061654,0.015854
,6895.064064,0.006824
,6896.066461,0.002718
c21-G,6634.841644,0.0624166
,6635.844345,0.155211
,6636.846941,0.210929
,6637.849477,0.20459
,6638.851972,0.157492
,6639.854435,0.101817
,6640.856874,0.057247
,6641.859292,0.028664
,6642.861694,0.013
,6643.864081,0.005409
,6644.866456,0.002085
c22,7130.938488,0.0500666
,7131.941156,0.134766
,7132.943734,0.196547
,7133.946257,0.203573
,7134.948742,0.166749
,7135.951198,0.114404
,7136.953629,0.068121
,7137.956042,0.036059
,7138.958438,0.017265
,7139.960821,0.007575
,7140.963191,0.003076
c22+CMCT,7382.138251,0.0423224
,7383.140938,0.12098
,7384.143541,0.185788
,7385.14609,0.201562
,7386.1486,0.172286
,7387.15108,0.12299
,7388.153536,0.076023
,7389.155972,0.041695
,7390.158391,0.020651
,7391.160796,0.009359
,7392.163187,0.003922
c22+CMCT-G,7231.088841,0.0456377
,7232.091551,0.127092
,7233.09417,0.190769
,7234.096732,0.202713
,7235.099253,0.169965
,7236.101743,0.119156
,7237.104208,0.072398
,7238.106652,0.039061
,7239.109078,0.019043
,7240.111489,0.0085
,7241.113887,0.00351
c22-G,6979.889078,0.0539944
,6980.891771,0.141358
,6981.894364,0.201305
,6982.8969,0.204064
,6983.899396,0.163865
,6984.901861,0.110353
,6985.904301,0.064561
,6986.906721,0.033606
,6987.909125,0.015833
,6988.911514,0.006839
,6989.913891,0.002736
c23,7436.96379,0.0441596
,7437.966471,0.123711
,7438.969062,0.187366
,7439.971598,0.201263
,7440.974095,0.170813
,7441.976562,0.121339
,7442.979005,0.074765
,7443.981428,0.040935
,7444.983834,0.020264
,7445.986227,0.009189
,7446.988607,0.003856
c23+CMCT,7688.163553,0.0373334
,7689.166251,0.110815
,7690.168866,0.176413
,7691.171426,0.198192
,7692.173948,0.175289
,7693.176438,0.129402
,7694.178904,0.082676
,7695.18135,0.046851
,7696.183778,0.023967
,7697.186192,0.011217
,7698.188592,0.004852
,7699.190981,0.001956
c23+CMCT-G,7537.114143,0.0402565
,7538.116864,0.116524
,7539.119494,0.181456
,7540.122068,0.199807
,7541.124599,0.173454
,7542.1271,0.125823
,7543.129574,0.079063
,7544.132028,0.044097
,7545.134463,0.022217
,7546.136883,0.010245
,7547.13929,0.004369
,7548.141685,0.001737
c23-G,7285.914381,0.0476205
,7286.917085,0.129896
,7287.919691,0.192263
,7288.92224,0.202276
,7289.924747,0.168408
,7290.927224,0.117496
,7291.929675,0.071173
,7292.932106,0.03834
,7293.934519,0.018686
,7294.936918,0.008347
,7295.939304,0.003452
c24,7742.005077,0.0388975
,7743.007763,0.113369
,7744.01036,0.17815
,7745.012904,0.198219
,7746.015408,0.174048
,7747.017882,0.127797
,7748.020332,0.081334
,7749.022762,0.04597
,7750.025176,0.02348
,7751.027574,0.010981
,7752.029961,0.004751
,7753.032336,0.001917
c24+CMCT,7993.20484,0.0328821
,7994.207542,0.101322
,7995.210162,0.167083
,7996.212729,0.194167
,7997.215256,0.177454
,7998.217753,0.135261
,7999.220226,0.089172
,8000.222678,0.052115
,8001.225112,0.027483
,8002.227531,0.013254
,8003.229938,0.005906
,8004.232332,0.002452
c24+CMCT-G,7842.15543,0.0354589
,7843.158154,0.106647
,7844.160789,0.172156
,7845.163369,0.19621
,7846.165907,0.176109
,7847.168413,0.131971
,7848.170894,0.085609
,7849.173353,0.049266
,7850.175795,0.025598
,7851.178221,0.012169
,7852.180633,0.005348
,7853.183034,0.002191
