fragment,mass,Intensities
,13026.067015,0.01005
,13027.069413,0.005118
,13028.071804,0.002468
a31+rev+CMCT,13264.234454,0.0024466
,13265.23708,0.013538
,13266.239671,0.03863
,13267.242235,0.075584
,13268.244775,0.113831
,13269.247295,0.140483
,13270.249797,0.147761
,13271.252283,0.136051
,13272.254755,0.111808
,13273.257214,0.083225
,13274.259662,0.056757
,13275.2621,0.03579
,13276.264527,0.021025
,13277.266946,0.01158
,13278.269357,0.00601
,13279.27176,0.002954
a31+rev+CMCT-A,13129.179959,0.0026324
,13130.182596,0.014373
,13131.185197,0.040502
,13132.187769,0.078318
,13133.190317,0.116633
,13134.192843,0.142408
,13135.195351,0.148257
,13136.197843,0.135166
,13137.20032,0.110028
,13138.202785,0.081148
,13139.205237,0.054849
,13140.207679,0.034288
,13141.210111,0.019974
,13142.212534,0.010911
,13143.214949,0.005618
,13144.217356,0.002739
a31+rev+CMCT-G,13113.185044,0.0026388
,13114.187681,0.014407
,13115.190282,0.04059
,13116.192854,0.078464
,13117.195402,0.116803
,13118.197929,0.142549
,13119.200437,0.148323
,13120.202929,0.135145
,13121.205407,0.109939
,13122.207871,0.081027
,13123.210324,0.054726
,13124.212767,0.034184
,13125.215199,0.019897
,13126.217622,0.010859
,13127.220038,0.005587
,13128.222445,0.002721
a31+rev-A,12877.980197,0.0031137
,12878.982822,0.016481
,12879.985411,0.045111
,12880.98797,0.08486
,12881.990504,0.123104
,12882.993017,0.146583
,12883.995511,0.148966
,12884.99799,0.13269
,12886.000453,0.10561
,12887.002905,0.07621
,12888.005344,0.050431
,12889.007773,0.030883
,12890.010192,0.017632
,12891.012603,0.009444
,12892.015005,0.00477
,12893.0174,0.002283
a31+rev-G,12861.985282,0.0031212
,12862.987907,0.01652
,12863.990496,0.045209
,12864.993055,0.085016
,12865.99559,0.123278
,12866.998103,0.146719
,12868.000597,0.149019
,12869.003076,0.132655
,12870.00554,0.105511
,12871.007991,0.076083
,12872.010431,0.050308
,12873.01286,0.030783
,12874.01528,0.01756
,12875.017691,0.009397
,12876.020093,0.004742
,12877.022488,0.002267
a31-A,9886.315232,0.0155906
,9887.317903,0.058317
,9888.320507,0.115634
,9889.323065,0.160548
,9890.325588,0.17447
,9891.328083,0.157539
,9892.330554,0.122663
,9893.333007,0.084455
,9894.335442,0.052359
,9895.337863,0.02963
,9896.340272,0.01547
,9897.342669,0.007514
,9898.345057,0.00342
a31-G,9870.320317,0.0156285
,9871.322988,0.058453
,9872.325593,0.115861
,9873.328151,0.160774
,9874.330674,0.174595
,9875.333169,0.157526
,9876.335641,0.122543
,9877.338094,0.08429
,9878.34053,0.052203
,9879.342951,0.02951
,9880.34536,0.015389
,9881.347758,0.007466
,9882.350145,0.003394
a32,10327.395029,0.012781
,10328.397693,0.050148
,10329.400295,0.10396
,10330.402852,0.150562
,10331.405375,0.170374
,10332.407871,0.159969
,10333.410344,0.129369
,10334.412798,0.092425
,10335.415236,0.059408
,10336.41766,0.034832
,10337.420071,0.018829
,10338.422471,0.009465
,10339.424861,0.004455
,10340.427242,0.001975
a32+CMCT,10578.594792,0.0108058
,10579.597469,0.0442
,10580.600087,0.095129
,10581.602662,0.142606
,10582.605202,0.166647
,10583.607716,0.161286
,10584.610207,0.134241
,10585.612678,0.098577
,10586.615133,0.065054
,10587.617573,0.039122
,10588.62,0.021672
,10589.622416,0.011156
,10590.624821,0.005373
,10591.627217,0.002436
a32+CMCT-A,10443.540296,0.0116235
,10444.54299,0.046692
,10445.54562,0.098876
,10446.548205,0.146035
,10447.550754,0.168312
,10448.553275,0.160798
,10449.555773,0.132203
,10450.558251,0.095954
,10451.560711,0.06262
,10452.563157,0.037257
,10453.565589,0.020428
,10454.56801,0.010411
,10455.570419,0.004967
,10456.57282,0.002231
a32+CMCT-G,10427.545382,0.0116518
,10428.548075,0.046802
,10429.550705,0.099075
,10430.55329,0.146257
,10431.55584,0.168463
,10432.558362,0.160825
,10433.56086,0.132118
,10434.563338,0.095807
,10435.565799,0.062465
,10436.568245,0.037127
,10437.570677,0.020335
,10438.573098,0.010352
,10439.575508,0.004933
,10440.577909,0.002213
a32+rev,13319.059994,0.0025525
,13320.062616,0.013978
,13321.065202,0.039538
,13322.06776,0.076783
,13323.070294,0.114901
,13324.072807,0.141037
,13325.075302,0.147662
,13326.077781,0.135434
,13327.080246,0.110943
,13328.082698,0.082363
,13329.085138,0.056051
,13330.087569,0.035288
,13331.08999,0.020706
,13332.092402,0.011395
,13333.094805,0.005912
,13334.097202,0.002905
a32+rev+CMCT,13570.259757,0.002158
,13571.262389,0.012178
,13572.264988,0.03543
,13573.267558,0.070671
,13574.270105,0.108485
,13575.272631,0.136454
,13576.275139,0.146259
,13577.277631,0.137223
,13578.280109,0.114901
,13579.282574,0.087136
,13580.285028,0.060538
,13581.287471,0.038887
,13582.289904,0.023271
,13583.292329,0.013054
,13584.294745,0.006901
,13585.297153,0.003454
,13586.299554,0.001643
a32+rev+CMCT-A,13435.205261,0.0023216
,13436.207905,0.012931
,13437.210513,0.037162
,13438.213092,0.073273
,13439.215646,0.111248
,13440.218179,0.138466
,13441.220693,0.146927
,13442.223191,0.136519
,13443.225674,0.113247
,13444.228144,0.085108
,13445.230602,0.058612
,13446.23305,0.037331
,13447.235487,0.022155
,13448.237916,0.012329
,13449.240336,0.006467
,13450.242748,0.003212
,13451.245153,0.001516
a32+rev+CMCT-G,13419.210347,0.0023272
,13420.21299,0.012961
,13421.215598,0.037243
,13422.218177,0.07341
,13423.220731,0.111415
,13424.223264,0.13861
,13425.225779,0.147004
,13426.228277,0.136511
,13427.230761,0.113169
,13428.233231,0.084992
,13429.235689,0.05849
,13430.238137,0.037225
,13431.240575,0.022075
,13432.243004,0.012274
,13433.245424,0.006432
,13434.247836,0.003192
,13435.250242,0.001505
a32+rev-A,13184.005499,0.0027463
,13185.008132,0.014838
,13186.010728,0.041444
,13187.013294,0.079538
,13188.015835,0.117692
,13189.018355,0.142922
,13190.020856,0.148108
,13191.02334,0.13451
,13192.02581,0.109144
,13193.028268,0.080287
,13194.030713,0.054154
,13195.033148,0.0338
,13196.035573,0.019668
,13197.037989,0.010735
,13198.040396,0.005526
,13199.042797,0.002694
a32+rev-G,13168.010584,0.002753
,13169.013217,0.014873
,13170.015813,0.041534
,13171.018379,0.079685
,13172.020921,0.117863
,13173.02344,0.143062
,13174.025942,0.148172
,13175.028426,0.134487
,13176.030897,0.109055
,13177.033354,0.080165
,13178.0358,0.054032
,13179.038235,0.033698
,13180.04066,0.019592
,13181.043077,0.010685
,13182.045485,0.005495
,13183.047885,0.002677
a32-A,10192.340534,0.0137503
,10193.343215,0.052942
,10194.345828,0.107929
,10195.348395,0.153939
,10196.350927,0.171747
,10197.353431,0.159136
,10198.355911,0.127096
,10199.358371,0.08973
,10200.360815,0.057026
,10201.363244,0.033074
,10202.36566,0.017693
,10203.368064,0.008804
,10204.370459,0.004104
,10205.372844,0.001802
a32-G,10176.345619,0.0137838
,10177.3483,0.053066
,10178.350914,0.108143
,10179.353481,0.154164
,10180.356013,0.171884
,10181.358517,0.159141
,10182.360997,0.126992
,10183.363458,0.089573
,10184.365902,0.05687
,10185.368331,0.032948
,10186.370748,0.017606
,10187.373153,0.008751
,10188.375548,0.004075
,10189.377933,0.001787
a33,10656.447549,0.0110827
,10657.450209,0.044935
,10658.452808,0.096064
,10659.455365,0.14326
,10660.457888,0.166739
,10661.460385,0.160879
,10662.462859,0.133597
,10663.465315,0.097945
,10664.467754,0.06457
,10665.470179,0.03881
,10666.472592,0.021498
,10667.474994,0.01107
,10668.477385,0.005336
,10669.479768,0.002422
a33+CMCT,10907.647312,0.0093695
,10908.649984,0.039552
,10909.6526,0.087692
,10910.655173,0.135245
,10911.657714,0.162431
,10912.660228,0.161435
,10913.662719,0.137885
,10914.665191,0.103844
,10915.667647,0.070248
,10916.670089,0.043285
,10917.672517,0.02456
,10918.674934,0.012944
,10919.677341,0.006382
,10920.679738,0.002961
a33+CMCT-A,10772.592817,0.0100783
,10773.595505,0.041805
,10774.598132,0.091237
,10775.600715,0.138686
,10776.603264,0.164331
,10777.605786,0.161264
,10778.608284,0.136095
,10779.610762,0.101331
,10780.613224,0.067803
,10781.615671,0.041342
,10782.618104,0.023221
,10783.620526,0.012119
,10784.622937,0.005919
,10785.625339,0.002721
a33+CMCT-G,10756.597902,0.0101028
,10757.60059,0.041903
,10758.603217,0.091422
,10759.605801,0.138903
,10760.60835,0.164491
,10761.610872,0.161309
,10762.61337,0.136027
,10763.615849,0.101195
,10764.618311,0.06765
,10765.620758,0.041209
,10766.623192,0.023123
,10767.625614,0.012055
,10768.628026,0.005881
,10769.630428,0.002701
a33+rev,13648.112514,0.0022139
,13649.115134,0.012414
,13650.117719,0.035924
,13651.120276,0.071336
,13652.122809,0.109095
,13653.125322,0.13679
,13654.127817,0.146239
,13655.130297,0.136913
,13656.132762,0.114449
,13657.135215,0.08668
,13658.137657,0.060164
,13659.140088,0.038623
,13660.142509,0.023105
,13661.144922,0.01296
,13662.147327,0.006853
,13663.149725,0.003431
,13664.152115,0.001633
a33+rev+CMCT,13899.312277,0.0018711
,13900.314907,0.010804
,13901.317504,0.03214
,13902.320073,0.065516
,13903.322619,0.102729
,13904.325145,0.131931
,13905.327653,0.144334
,13906.330146,0.138171
,13907.332624,0.118016
,13908.335089,0.091269
,13909.337544,0.06465
,13910.339987,0.042332
,13911.342421,0.025817
,13912.344846,0.014758
,13913.347263,0.007949
,13914.349672,0.004052
,13915.352075,0.001963
a33+rev+CMCT-A,13764.257781,0.0020134
,13765.260422,0.011477
,13766.263028,0.033737
,13767.265606,0.067995
,13768.268159,0.105472
,13769.270692,0.134064
,13770.273206,0.145223
,13771.275704,0.137704
,13772.278187,0.116539
,13773.280658,0.089329
,13774.283117,0.062732
,13775.285565,0.040734
,13776.288003,0.024641
,13777.290432,0.013974
,13778.292853,0.007468
,13779.295266,0.003779
,13780.297672,0.001817
a33+rev+CMCT-G,13748.262867,0.0020183
,13749.265507,0.011505
,13750.268114,0.033811
,13751.270691,0.068124
,13752.273245,0.105633
,13753.275777,0.13421
,13754.278292,0.145308
,13755.28079,0.137708
,13756.283274,0.116472
,13757.285745,0.08922
,13758.288204,0.062612
,13759.290652,0.040626
,13760.29309,0.024557
,13761.29552,0.013915
,13762.297941,0.007431
,13763.300354,0.003757
,13764.30276,0.001805
a33+rev-A,13513.058019,0.0023815
,13514.060649,0.013179
,13515.063244,0.037672
,13516.065809,0.073944
,13517.068349,0.111843
,13518.070869,0.138769
,13519.07337,0.146868
,13520.075855,0.136177
,13521.078326,0.112775
,13522.080784,0.084645
,13523.08323,0.05824
,13524.085665,0.037071
,13525.088091,0.021994
,13526.090508,0.012239
,13527.092917,0.006421
,13528.095318,0.00319
,13529.097712,0.001507
a33+rev-G,13497.063104,0.0023873
,13498.065734,0.01321
,13499.068329,0.037754
,13500.070894,0.074082
,13501.073435,0.11201
,13502.075955,0.138912
,13503.078456,0.146942
,13504.080941,0.136167
,13505.083412,0.112696
,13506.08587,0.084528
,13507.088317,0.058118
,13508.090753,0.036966
,13509.093179,0.021914
,13510.095596,0.012184
,13511.098005,0.006387
,13512.100407,0.003171
,13513.102801,0.001497
a33-A,10521.393054,0.0119228
,10522.395729,0.047467
,10523.398341,0.099837
,10524.400907,0.146686
,10525.403439,0.168383
,10526.405943,0.160375
,10527.408424,0.131559
,10528.410886,0.095336
,10529.413331,0.062156
,10530.415761,0.036963
,10531.418179,0.020266
,10532.420585,0.010332
,10533.422981,0.004933
,10534.425368,0.002218
a33-G,10505.39814,0.0119519
,10506.400815,0.047578
,10507.403426,0.100037
,10508.405993,0.146907
,10509.408525,0.168532
,10510.411029,0.160399
,10511.413511,0.131472
,10512.415973,0.095189
,10513.418418,0.062001
,10514.420849,0.036834
,10515.423267,0.020174
,10516.425674,0.010274
,10517.42807,0.0049
,10518.430457,0.002201
a34,10961.488836,0.0097625
,10962.491499,0.040687
,10963.494104,0.089295
,10964.496665,0.136584
,10965.499194,0.162934
,10966.501696,0.161038
,10967.504175,0.136923
,10968.506636,0.102741
,10969.509081,0.069298
,10970.511511,0.042603
,10971.513929,0.024132
,10972.516335,0.012703
,10973.518732,0.006259
,10974.521119,0.002903
a34+CMCT,11212.688599,0.008252
,11213.691274,0.035768
,11214.693894,0.08134
,11215.696472,0.128569
,11216.699017,0.158156
,11217.701536,0.160914
,11218.704032,0.140641
,11219.706509,0.108347
,11220.70897,0.074951
,11221.711416,0.047215
,11222.713849,0.027381
,11223.716271,0.014746
,11224.718682,0.007428
,11225.721083,0.00352
,11226.723476,0.001577
a34+CMCT-A,11077.634103,0.008878
,11078.636794,0.03783
,11079.639426,0.084715
,11080.642013,0.132019
,11081.644567,0.16027
,11082.647093,0.161052
,11083.649596,0.139114
,11084.652079,0.105977
,11085.654545,0.072529
,11086.656997,0.045221
,11087.659435,0.025966
,11088.661861,0.01385
,11089.664276,0.006912
,11090.666682,0.003246
,11091.669079,0.001442
a34+CMCT-G,11061.639189,0.0088996
,11062.641879,0.037919
,11063.644511,0.084889
,11064.647099,0.132231
,11065.649653,0.160435
,11066.652179,0.161111
,11067.654683,0.139062
,11068.657166,0.105851
,11069.659633,0.07238
,11070.662084,0.045086
,11071.664523,0.025863
,11072.666949,0.013782
,11073.669365,0.006871
,11074.671771,0.003223
,11075.674169,0.00143
a34+rev,13953.153801,0.0019501
,13954.156424,0.011155
,13955.159013,0.03292
,13956.161574,0.066639
,13957.164111,0.103862
,13958.166628,0.132688
,13959.169127,0.144502
,13960.17161,0.137788
,13961.17408,0.11729
,13962.176536,0.090445
,13963.178982,0.063909
,13964.181417,0.041762
,13965.183842,0.025427
,13966.186259,0.014516
,13967.188667,0.007811
,13968.191068,0.003979
,13969.193462,0.001927
a34+rev+CMCT,14204.353563,0.0016485
,14205.356197,0.009705
,14206.358797,0.029426
,14207.36137,0.061119
,14208.36392,0.097624
,14209.366449,0.12769
,14210.368961,0.142246
,14211.371457,0.138636
,14212.373939,0.120538
,14213.376408,0.094881
,14214.378866,0.068397
,14215.381313,0.045573
,14216.38375,0.02828
,14217.386179,0.016446
,14218.388599,0.009012
,14219.391012,0.004673
,14220.393417,0.002303
a34+rev+CMCT-A,14069.299068,0.0017735
,14070.301712,0.010311
,14071.304321,0.030898
,14072.306902,0.063465
,14073.309459,0.100303
,14074.311995,0.129869
,14075.314513,0.143273
,14076.317015,0.138335
,14077.319502,0.119193
,14078.321976,0.093004
,14079.324438,0.066477
,14080.326889,0.04393
,14081.329331,0.027042
,14082.331764,0.015604
,14083.334188,0.008485
,14084.336604,0.004368
,14085.339013,0.002137
a34+rev+CMCT-G,14053.304154,0.0017779
,14054.306797,0.010335
,14055.309407,0.030966
,14056.311988,0.063586
,14057.314545,0.100459
,14058.317081,0.130017
,14059.319599,0.143366
,14060.322101,0.138351
,14061.324588,0.119136
,14062.327062,0.092901
,14063.329525,0.066359
,14064.331977,0.043821
,14065.334419,0.026955
,14066.336851,0.015542
,14067.339276,0.008444
,14068.341692,0.004343
,14069.344102,0.002123
a34+rev-A,13818.099306,0.0020979
,13819.101939,0.011846
,13820.104537,0.03454
,13821.107106,0.069128
,13822.109651,0.10658
,13823.112174,0.134761
,13824.114679,0.145314
,13825.117168,0.137248
,13826.119643,0.115762
,13827.122104,0.088478
,13828.124554,0.061984
,13829.126993,0.040167
,13830.129423,0.024258
,13831.131843,0.013739
,13832.134256,0.007336
,13833.136661,0.003709
,13834.139058,0.001783
a34+rev-G,13802.104391,0.002103
,13803.107025,0.011875
,13804.109623,0.034616
,13805.112192,0.069258
,13806.114736,0.106742
,13807.11726,0.134906
,13808.119765,0.145397
,13809.122254,0.13725
,13810.124729,0.115693
,13811.127191,0.088368
,13812.129641,0.061863
,13813.132081,0.040059
,13814.13451,0.024175
,13815.136931,0.013681
,13816.139344,0.007299
,13817.141749,0.003687
,13818.144147,0.001771
a34-A,10826.434341,0.010503
,10827.437019,0.043003
,10828.439636,0.09289
,10829.442207,0.14003
,10830.444744,0.164802
,10831.447253,0.160831
,10832.449739,0.135118
,10833.452206,0.100237
,10834.454656,0.066877
,10835.457092,0.040687
,10836.459515,0.022816
,10837.461926,0.011894
,10838.464326,0.005805
,10839.466718,0.002668
a34-G,10810.439426,0.0105286
,10811.442105,0.043103
,10812.444721,0.093078
,10813.447293,0.140246
,10814.44983,0.164958
,10815.452339,0.160872
,10816.454826,0.135047
,10817.457293,0.100099
,10818.459744,0.066725
,10819.462179,0.040555
,10820.464602,0.022719
,10821.467014,0.011831
,10822.469415,0.005768
,10823.471807,0.002648
a35,11290.541356,0.0084647
,11291.544015,0.036386
,11292.546617,0.082214
,11293.549178,0.129294
,11294.551707,0.158416
,11295.55421,0.160678
,11296.55669,0.140102
,11297.559152,0.107745
,11298.561598,0.074445
,11299.56403,0.046862
,11300.566449,0.027169
,11301.568857,0.014633
,11302.571255,0.007374
,11303.573644,0.003497
,11304.576024,0.001569
a35+CMCT,11541.741119,0.0071564
,11542.74379,0.031956
,11543.746407,0.074747
,11544.748984,0.121377
,11545.751529,0.153247
,11546.754048,0.159907
,11547.756545,0.143243
,11548.759022,0.11304
,11549.761484,0.080064
,11550.763931,0.051618
,11551.766365,0.030625
,11552.768788,0.016868
,11553.771201,0.008687
,11554.773604,0.004208
,11555.775998,0.001927
a35+CMCT-A,11406.686623,0.0076986
,11407.689309,0.033812
,11408.691938,0.077912
,11409.694524,0.124779
,11410.697078,0.15552
,11411.699604,0.160318
,11412.702107,0.141965
,11413.704591,0.110806
,11414.707058,0.077661
,11415.70951,0.049565
,11416.711949,0.029121
,11417.714377,0.01589
,11418.716794,0.008109
,11419.719201,0.003894
,11420.721599,0.001768
a35+CMCT-G,11390.691709,0.0077173
,11391.694394,0.033892
,11392.697023,0.078073
,11393.69961,0.124983
,11394.702163,0.15569
,11395.70469,0.160392
,11396.707193,0.14193
,11397.709678,0.110693
,11398.712145,0.077516
,11399.714598,0.049429
,11400.717037,0.029014
,11401.719465,0.015816
,11402.721882,0.008063
,11403.72429,0.003867
,11404.726688,0.001754
a35+rev,14282.206321,0.0016907
,14283.208942,0.009892
,14284.211529,0.029841
,14285.214089,0.06171
,14286.216626,0.098206
,14287.219143,0.128052
,14288.221642,0.14228
,14289.224126,0.138373
,14290.226596,0.1201
,14291.229053,0.094406
,14292.231499,0.067984
,14293.233935,0.045265
,14294.236362,0.028076
,14295.238779,0.016324
,14296.241189,0.008945
,14297.243591,0.00464
,14298.245986,0.002288
a35+rev+CMCT,14533.406083,0.0014295
,14534.408714,0.008603
,14535.411313,0.026648
,14536.413885,0.056513
,14537.416434,0.092127
,14538.418963,0.122934
,14539.421475,0.139666
,14540.423971,0.138782
,14541.426453,0.122989
,14542.428923,0.098651
,14543.431381,0.072451
,14544.433829,0.049172
,14545.436267,0.031074
,14546.438696,0.018401
,14547.441117,0.010265
,14548.443531,0.005419
,14549.445937,0.002718
a35+rev+CMCT-A,14398.351588,0.0015377
,14399.354229,0.009141
,14400.356837,0.02799
,14401.359417,0.058716
,14402.361973,0.094728
,14403.364508,0.125151
,14404.367026,0.140832
,14405.369528,0.138658
,14406.372015,0.121791
,14407.374489,0.096852
,14408.376952,0.070538
,14409.379404,0.047486
,14410.381846,0.029773
,14411.38428,0.017495
,14412.386705,0.009686
,14413.389122,0.005076
,14414.391531,0.002528
a35+rev+CMCT-G,14382.356674,0.0015414
,14383.359315,0.009163
,14384.361922,0.028052
,14385.364502,0.058829
,14386.367058,0.094878
,14387.369594,0.125299
,14388.372112,0.140933
,14389.374614,0.138684
,14390.377101,0.121745
,14391.379576,0.096757
,14392.382039,0.070423
,14393.384491,0.047376
,14394.386934,0.029682
,14395.389367,0.017429
,14396.391793,0.009642
,14397.39421,0.005049
,14398.39662,0.002512
a35+rev-A,14147.151826,0.0018186
,14148.154457,0.010508
,14149.157053,0.031324
,14150.159621,0.064058
,14151.162165,0.100865
,14152.164688,0.130192
,14153.167193,0.143257
,14154.169683,0.138025
,14155.172158,0.118721
,14156.17462,0.092511
,14157.177071,0.066057
,14158.179511,0.043622
,14159.181941,0.026841
,14160.184363,0.015485
,14161.186776,0.008421
,14162.189182,0.004336
,14163.19158,0.002122
a35+rev-G,14131.156911,0.001823
,14132.159542,0.010533
,14133.162138,0.031392
,14134.164707,0.06418
,14135.167251,0.101022
,14136.169774,0.130338
,14137.172279,0.143348
,14138.174769,0.138039
,14139.177244,0.118663
,14140.179707,0.092407
,14141.182157,0.065939
,14142.184598,0.043513
,14143.187028,0.026754
,14144.18945,0.015423
,14145.191864,0.008381
,14146.19427,0.004312
,14147.196669,0.002109
a35-A,11155.486861,0.0091055
,11156.489535,0.038473
,11157.492148,0.085596
,11158.494719,0.132714
,11159.497256,0.160472
,11160.499766,0.160757
,11161.502253,0.138535
,11162.504721,0.105355
,11163.507172,0.072021
,11164.509609,0.044873
,11165.512033,0.02576
,11166.514446,0.013743
,11167.516848,0.006862
,11168.519241,0.003225
,11169.521625,0.001434
a35-G,11139.491946,0.0091277
,11140.49462,0.038563
,11141.497234,0.085771
,11142.499805,0.132925
,11143.502342,0.160636
,11144.504852,0.160814
,11145.507339,0.138481
,11146.509807,0.105228
,11147.512259,0.071871
,11148.514696,0.044739
,11149.517121,0.025658
,11150.519534,0.013674
,11151.521936,0.00682
,11152.52433,0.003202
a36,11635.588791,0.0073218
,11636.591446,0.032435
,11637.594046,0.07541
,11638.596606,0.121895
,11639.599135,0.153372
,11640.601638,0.159639
,11641.604119,0.142759
,11642.606582,0.112541
,11643.609029,0.079675
,11644.611461,0.05137
,11645.613882,0.030494
,11646.616291,0.016812
,11647.61869,0.00867
,11648.62108,0.004207
,11649.623462,0.00193
a36+CMCT,11886.788553,0.0061899
,11887.79122,0.028453
,11888.793835,0.068421
,11889.796411,0.114106
,11890.798955,0.147843
,11891.801474,0.158211
,11892.803971,0.145267
,11893.806449,0.117448
,11894.808911,0.085192
,11895.811359,0.056228
,11896.813794,0.034142
,11897.816218,0.01924
,11898.818632,0.010136
,11899.821036,0.005021
,11900.823431,0.002351
a36+CMCT-A,11751.734058,0.0066595
,11752.736739,0.030123
,11753.739365,0.071386
,11754.74195,0.117456
,11755.744503,0.150276
,11756.747029,0.158913
,11757.749532,0.144273
,11758.752016,0.115395
,11759.754484,0.082844
,11760.756937,0.054139
,11761.759377,0.03256
,11762.761805,0.01818
,11763.764223,0.009492
,11764.766631,0.004662
,11765.76903,0.002164
a36+CMCT-G,11735.739144,0.0066758
,11736.741824,0.030194
,11737.744451,0.071535
,11738.747036,0.117653
,11739.749589,0.15045
,11740.752115,0.159
,11741.754618,0.144255
,11742.757103,0.115295
,11743.759571,0.082706
,11744.762024,0.054003
,11745.764464,0.032449
,11746.766893,0.018101
,11747.769311,0.009442
,11748.771719,0.004632
,11749.774119,0.002148
a36+rev,14627.253756,0.0014625
,14628.256374,0.008749
,14629.25896,0.02697
,14630.26152,0.056966
,14631.264056,0.092558
,14632.266573,0.123178
,14633.269072,0.139645
,14634.271556,0.138534
,14635.274026,0.122622
,14636.276484,0.098277
,14637.278931,0.072145
,14638.281367,0.048958
,14639.283794,0.030945
,14640.286212,0.018333
,14641.288622,0.010234
,14642.291025,0.005408
,14643.293421,0.002716
a36+rev+CMCT,14878.453518,0.0012363
,14879.456147,0.007602
,14880.458744,0.024051
,14881.461315,0.052071
,14882.463863,0.086627
,14883.466392,0.117927
,14884.468903,0.136645
,14885.471399,0.138449
,14886.473882,0.125079
,14887.476351,0.102257
,14888.47881,0.07653
,14889.481258,0.052921
,14890.483697,0.03407
,14891.486126,0.02055
,14892.488548,0.011675
,14893.490962,0.006277
,14894.493369,0.003205
,14895.495769,0.00156
a36+rev+CMCT-A,14743.399023,0.0013298
,14744.401662,0.00808
,14745.404267,0.025274
,14746.406846,0.054136
,14747.409401,0.089147
,14748.411936,0.120178
,14749.414453,0.137952
,14750.416955,0.138515
,14751.419442,0.124049
,14752.421917,0.10056
,14753.42438,0.074644
,14754.426832,0.051206
,14755.429275,0.032711
,14756.431708,0.019581
,14757.434134,0.011043
,14758.436551,0.005894
,14759.438962,0.002989
,14760.441365,0.001445
a36+rev+CMCT-G,14727.404108,0.001333
,14728.406747,0.008099
,14729.409353,0.02533
,14730.411931,0.054241
,14731.414487,0.089292
,14732.417022,0.120325
,14733.419539,0.138059
,14734.422041,0.138552
,14735.424529,0.124014
,14736.427003,0.100473
,14737.429467,0.074533
,14738.431919,0.051096
,14739.434362,0.032618
,14740.436796,0.019512
,14741.439222,0.010995
,14742.441639,0.005864
,14743.44405,0.002971
,14744.446454,0.001435
a36+rev-A,14492.199261,0.0015731
,14493.201889,0.009296
,14494.204484,0.028325
,14495.207051,0.059177
,14496.209594,0.095154
,14497.212117,0.125378
,14498.214622,0.140788
,14499.217112,0.138389
,14500.219587,0.121412
,14501.222049,0.096475
,14502.2245,0.070235
,14503.226941,0.047278
,14504.229372,0.029649
,14505.231794,0.017431
,14506.234208,0.009658
,14507.236615,0.005066
,14508.239014,0.002526
a36+rev-G,14476.204346,0.001577
,14477.206974,0.009318
,14478.209569,0.028387
,14479.212136,0.059291
,14480.21468,0.095305
,14481.217203,0.125525
,14482.219708,0.140887
,14483.222198,0.138415
,14484.224673,0.121365
,14485.227136,0.09638
,14486.229587,0.07012
,14487.232028,0.047169
,14488.234459,0.029559
,14489.236882,0.017365
,14490.239296,0.009615
,14491.241703,0.005039
,14492.244102,0.00251
a36-A,11500.534296,0.0078762
,11501.536965,0.034313
,11502.539576,0.078586
,11503.542146,0.125281
,11504.544683,0.155612
,11505.547192,0.160017
,11506.54968,0.141462
,11507.552149,0.110304
,11508.554601,0.077278
,11509.557039,0.049326
,11510.559464,0.028998
,11511.561878,0.015838
,11512.564281,0.008094
,11513.566676,0.003893
,11514.569061,0.001771
a36-G,11484.539381,0.0078954
,11485.54205,0.034394
,11486.544662,0.078748
,11487.547231,0.125485
,11488.549768,0.155781
,11489.552278,0.160089
,11490.554766,0.141425
,11491.557235,0.11019
,11492.559688,0.077134
,11493.562126,0.049191
,11494.564552,0.028892
,11495.566966,0.015765
,11496.56937,0.008048
,11497.571764,0.003867
,11498.57415,0.001757
a37,11980.636226,0.0063334
,11981.638877,0.028888
,11982.641475,0.069056
,11983.644035,0.114647
,11984.646563,0.148035
,11985.649066,0.158017
,11986.651548,0.144832
,11987.654012,0.116965
,11988.656459,0.084795
,11989.658893,0.055963
,11990.661315,0.033994
,11991.663725,0.019172
,11992.666126,0.010112
,11993.668517,0.005017
,11994.6709,0.002353
a37+CMCT,12231.835988,0.0053542
,12232.838651,0.025315
,12233.841264,0.062535
,12234.843838,0.107034
,12235.846382,0.142222
,12236.848901,0.155985
,12237.851398,0.146712
,12238.853877,0.121452
,12239.856339,0.090167
,12240.858788,0.06089
,12241.861224,0.037817
,12242.863649,0.021792
,12243.866063,0.011736
,12244.868468,0.005943
,12245.870865,0.002843
a37+CMCT-A,12096.781493,0.0057591
,12097.78417,0.026806
,12098.786793,0.065283
,12099.789377,0.110276
,12100.791928,0.144732
,12101.794454,0.156901
,12102.796958,0.145951
,12103.799442,0.119554
,12104.80191,0.087865
,12105.804364,0.058761
,12106.806805,0.036154
,12107.809234,0.020646
,12108.811652,0.011022
,12109.814061,0.005533
,12110.816462,0.002626
a37+CMCT-G,12080.786578,0.0057731
,12081.789255,0.02687
,12082.791878,0.06542
,12083.794462,0.110464
,12084.797014,0.144908
,12085.79954,0.157001
,12086.802044,0.145949
,12087.804529,0.119467
,12088.806997,0.087733
,12089.809451,0.058625
,12090.811892,0.036039
,12091.814322,0.020562
,12092.81674,0.010967
,12093.81915,0.0055
,12094.821551,0.002607
a37+rev,14972.301191,0.001265
,14973.303807,0.007734
,14974.306392,0.02435
