fragment,mass,Intensities
a17+2DEPC+H2O-CO-A,5395.750359,0.102474
,5396.753099,0.209056
,5397.755704,0.237674
,5398.758243,0.194846
,5399.760736,0.127673
,5400.763196,0.070625
,5401.76563,0.034116
,5402.768043,0.014723
,5403.770439,0.005771
,5404.77282,0.00208
a17+2DEPC+H2O-CO-Eth-G,5333.713579,0.1052957
,5334.716311,0.212364
,5335.718909,0.238832
,5336.721441,0.193744
,5337.723928,0.125647
,5338.726382,0.0688
,5339.728811,0.032901
,5340.731219,0.014058
,5341.73361,0.005456
,5342.735987,0.001947
a17+2DEPC+H2O-CO-G,5379.755444,0.1027234
,5380.758184,0.209526
,5381.76079,0.237962
,5382.763329,0.194799
,5383.765823,0.127421
,5384.768284,0.070349
,5385.770719,0.03391
,5386.773133,0.014602
,5387.775529,0.00571
,5388.777911,0.002053
a17-A,5261.69245,0.1093574
,5262.69517,0.216847
,5263.697756,0.240198
,5264.700278,0.192078
,5265.702756,0.122866
,5266.705201,0.066387
,5267.707622,0.031337
,5268.710022,0.01322
,5269.712406,0.005067
,5270.714776,0.001786
a17-G,5245.697535,0.1096236
,5246.700255,0.217333
,5247.702842,0.240474
,5248.705365,0.192008
,5249.707843,0.122599
,5250.71029,0.066108
,5251.712711,0.031136
,5252.715112,0.013105
,5253.717496,0.00501
,5254.719867,0.001761
a18+2DEPC+H2O-CO-A,5701.775661,0.0903788
,5702.778414,0.194297
,5703.781034,0.231829
,5704.783587,0.199059
,5705.786094,0.136427
,5706.788567,0.078856
,5707.791013,0.039772
,5708.793438,0.01791
,5709.795845,0.007322
,5710.798237,0.002751
a18+2DEPC+H2O-CO-Eth-G,5639.738882,0.0928739
,5640.741627,0.197501
,5641.74424,0.233241
,5642.746787,0.198282
,5643.749287,0.134571
,5644.751755,0.077037
,5645.754196,0.038486
,5646.756616,0.017168
,5647.759019,0.006953
,5648.761406,0.002588
a18+2DEPC+H2O-CO-G,5685.780747,0.0905988
,5686.783499,0.194735
,5687.78612,0.232133
,5688.788674,0.199056
,5689.791181,0.136207
,5690.793655,0.078588
,5691.796102,0.039559
,5692.798527,0.017777
,5693.800935,0.007251
,5694.803328,0.002718
a18-A,5567.717752,0.0964578
,5568.720487,0.201851
,5569.723089,0.234961
,5570.725626,0.197042
,5571.728118,0.131994
,5572.730577,0.074612
,5573.733011,0.036817
,5574.735423,0.016227
,5575.737819,0.006494
,5576.7402,0.002389
a18-G,5551.722838,0.0966926
,5552.725572,0.202305
,5553.728175,0.235257
,5554.730713,0.197016
,5555.733205,0.131757
,5556.735665,0.074339
,5557.738099,0.036608
,5558.740513,0.016099
,5559.742909,0.006428
,5560.74529,0.002359
a19+2DEPC+H2O-CO-A,6046.823096,0.0781758
,6047.825836,0.178328
,6048.828453,0.224344
,6049.831005,0.202443
,6050.833512,0.145483
,6051.835986,0.088029
,6052.838433,0.046417
,6053.84086,0.021831
,6054.843268,0.009313
,6055.845662,0.003649
a19+2DEPC+H2O-CO-Eth-G,5984.786316,0.0803354
,5985.789049,0.181387
,5986.791659,0.225982
,5987.794205,0.202001
,5988.796706,0.143826
,5989.799175,0.086234
,5990.801618,0.045062
,5991.804039,0.021005
,5992.806444,0.008881
,5993.808833,0.003449
a19+2DEPC+H2O-CO-G,6030.828181,0.0783661
,6031.830921,0.178733
,6032.833538,0.224661
,6033.836091,0.202483
,6034.838599,0.145299
,6035.841073,0.087772
,6036.843522,0.046199
,6037.845949,0.021687
,6038.848358,0.009233
,6039.850753,0.00361
a19-A,5912.765187,0.0834351
,5913.767909,0.185555
,5914.770509,0.228032
,5915.773046,0.201213
,5916.775539,0.141497
,5917.777999,0.083823
,5918.780434,0.043291
,5919.782849,0.019949
,5920.785246,0.00834
,5921.787629,0.003203
a19-G,5896.770272,0.0836382
,5897.772994,0.185975
,5898.775595,0.228344
,5899.778132,0.201234
,5900.780626,0.141296
,5901.783087,0.083561
,5902.785523,0.043075
,5903.787938,0.01981
,5904.790336,0.008264
,5905.79272,0.003167
a20+2DEPC+H2O-CO-A,6375.875616,0.0677866
,6376.878344,0.163505
,6377.880958,0.216149
,6378.88351,0.204271
,6379.886018,0.153379
,6380.888494,0.0968
,6381.890943,0.053167
,6382.893372,0.026018
,6383.895783,0.011538
,6384.898179,0.004696
,6385.900562,0.001772
a20+2DEPC+H2O-CO-Eth-G,6313.838837,0.0696617
,6314.841557,0.166408
,6315.844165,0.217962
,6316.846711,0.204138
,6317.849214,0.151932
,6318.851684,0.095055
,6319.854129,0.051761
,6320.856553,0.025115
,6321.85896,0.011043
,6322.861352,0.004457
,6323.863731,0.001667
a20+2DEPC+H2O-CO-G,6359.880701,0.0679517
,6360.883429,0.163877
,6361.886044,0.216473
,6362.888596,0.204349
,6363.891105,0.153231
,6364.893581,0.096558
,6365.896031,0.052945
,6366.898461,0.025863
,6367.900872,0.011448
,6368.903269,0.00465
,6369.905653,0.001751
a20-A,6241.817707,0.0723469
,6242.820418,0.170368
,6243.823016,0.220259
,6244.825553,0.203759
,6245.828048,0.149861
,6246.83051,0.092687
,6247.832948,0.049908
,6248.835365,0.023951
,6249.837765,0.010418
,6250.84015,0.00416
a20-G,6225.822793,0.072523
,6226.825503,0.170755
,6227.828102,0.220582
,6228.830639,0.20382
,6229.833134,0.149695
,6230.835598,0.092437
,6231.838036,0.049687
,6232.840454,0.0238
,6233.842854,0.010332
,6234.84524,0.004117
a21+2DEPC+H2O-CO-A,6704.928136,0.0587764
,6705.930853,0.149467
,6706.933465,0.207172
,6707.936017,0.204642
,6708.938526,0.160259
,6709.941003,0.105316
,6710.943454,0.060154
,6711.945885,0.030582
,6712.948298,0.014077
,6713.950697,0.005942
,6714.953082,0.002324
a21+2DEPC+H2O-CO-Eth-G,6642.891357,0.0604018
,6643.894067,0.152196
,6644.896673,0.209105
,6645.899218,0.204785
,6646.901722,0.159024
,6647.904194,0.103639
,6648.906641,0.058711
,6649.909067,0.029605
,6650.911476,0.013517
,6651.913871,0.00566
,6652.916253,0.002196
a21+2DEPC+H2O-CO-G,6688.933222,0.0589195
,6689.935938,0.149809
,6690.938551,0.207498
,6691.941103,0.204753
,6692.943612,0.160145
,6693.94609,0.105091
,6694.948542,0.059932
,6695.950973,0.030418
,6696.953387,0.013976
,6697.955786,0.005889
,6698.958172,0.002298
a21-A,6570.870227,0.0627293
,6571.872928,0.155933
,6572.875524,0.211591
,6573.878062,0.204789
,6574.880557,0.157231
,6575.883022,0.101347
,6576.885462,0.056798
,6577.887881,0.02834
,6578.890284,0.012806
,6579.892672,0.005308
,6580.895048,0.002038
a21-G,6554.875313,0.062882
,6555.878013,0.156289
,6556.88061,0.211917
,6557.883148,0.204886
,6558.885644,0.157101
,6559.888109,0.101113
,6560.890549,0.056575
,6561.89297,0.02818
,6562.895373,0.01271
,6563.897762,0.005258
,6564.900138,0.002015
a22+2DEPC+H2O-CO-A,7049.975571,0.0508426
,7050.978278,0.135968
,7051.980888,0.197322
,7052.983438,0.203553
,7053.985948,0.166172
,7054.988425,0.113681
,7055.990878,0.067523
,7056.99331,0.035666
,7057.995725,0.017045
,7058.998125,0.007466
,7060.000513,0.003028
a22+2DEPC+H2O-CO-Eth-G,6987.938791,0.0522478
,6988.941492,0.138511
,6989.944095,0.199332
,6990.946641,0.203949
,6991.949145,0.16516
,6992.951618,0.112095
,6993.954066,0.066059
,6994.956494,0.034622
,6995.958905,0.016418
,6996.961301,0.007136
,6997.963685,0.002872
a22+2DEPC+H2O-CO-G,7033.980656,0.0509663
,7034.983364,0.13628
,7035.985973,0.197645
,7036.988524,0.203693
,7037.991034,0.166093
,7038.993513,0.113476
,7039.995966,0.067303
,7040.998399,0.035494
,7042.000814,0.016934
,7043.003215,0.007405
,7044.005603,0.002997
a22-A,6915.917662,0.0542641
,6916.920354,0.142016
,6917.922948,0.201963
,6918.925485,0.204323
,6919.927981,0.163674
,6920.930447,0.10992
,6921.932888,0.064114
,6922.93531,0.033265
,6923.937714,0.015618
,6924.940104,0.006722
,6925.942482,0.002679
a22-G,6899.922747,0.0543962
,6900.925439,0.142341
,6901.928033,0.202289
,6902.930571,0.204451
,6903.933068,0.163579
,6904.935534,0.109706
,6905.937976,0.063892
,6906.940398,0.033096
,6907.942803,0.015513
,6908.945194,0.006665
,6909.947572,0.002651
a23+2DEPC+H2O-CO-A,7356.000873,0.0448436
,7357.003592,0.124845
,7358.006213,0.188179
,7359.008776,0.201343
,7360.011296,0.170317
,7361.013785,0.120645
,7362.016248,0.074155
,7363.018691,0.040514
,7364.021115,0.020019
,7365.023525,0.009063
,7366.025921,0.003798
a23+2DEPC+H2O-CO-Eth-G,7293.964094,0.0460802
,7294.966806,0.127216
,7295.969422,0.190214
,7296.971979,0.201927
,7297.974495,0.169496
,7298.976979,0.119152
,7299.979438,0.072688
,7300.981876,0.039417
,7301.984296,0.019333
,7302.986702,0.008688
,7303.989095,0.003614
a23+2DEPC+H2O-CO-G,7340.005959,0.0449527
,7341.008677,0.125132
,7342.011299,0.188497
,7343.013862,0.201504
,7344.016383,0.170267
,7345.018872,0.12046
,7346.021336,0.07394
,7347.023779,0.040338
,7348.026204,0.0199
,7349.028614,0.008995
,7350.031011,0.003763
a23-A,7221.942964,0.0478582
,7222.945668,0.130502
,7223.948275,0.192911
,7224.950825,0.20258
,7225.953333,0.168278
,7226.95581,0.117102
,7227.958262,0.070734
,7228.960694,0.037987
,7229.963109,0.018455
,7230.965508,0.008216
,7231.967895,0.003386
a23-G,7205.94805,0.0479747
,7206.950753,0.130801
,7207.953361,0.193232
,7208.955911,0.202731
,7209.958419,0.168214
,7210.960897,0.116907
,7211.96335,0.070516
,7212.965782,0.037813
,7213.968197,0.01834
,7214.970598,0.008151
,7215.972985,0.003354
a24+2DEPC+H2O-CO-A,7661.04216,0.0394987
,7662.044882,0.114432
,7663.047509,0.178986
,7664.050078,0.198386
,7665.052606,0.17363
,7666.055101,0.127135
,7667.057571,0.080717
,7668.06002,0.045524
,7669.06245,0.023209
,7670.064866,0.010837
,7671.067268,0.004682
,7672.069659,0.001887
a24+2DEPC+H2O-CO-Eth-G,7599.00538,0.0405884
,7600.008096,0.116646
,7601.010718,0.181038
,7602.013282,0.199149
,7603.015805,0.173008
,7604.018296,0.125754
,7605.020761,0.079264
,7606.023206,0.044385
,7607.025633,0.022467
,7608.028045,0.010416
,7609.030444,0.004468
,7610.032831,0.001788
a24+2DEPC+H2O-CO-G,7645.047245,0.0395949
,7646.049967,0.114696
,7647.052595,0.179296
,7648.055164,0.198565
,7649.057692,0.173609
,7650.060188,0.126971
,7651.062658,0.080509
,7652.065108,0.045344
,7653.067539,0.023083
,7654.069955,0.010761
,7655.072358,0.004641
,7656.074749,0.001867
a24-A,7526.984251,0.0421532
,7527.986959,0.119713
,7528.989572,0.183767
,7529.992129,0.200048
,7530.994644,0.172048
,7531.997128,0.12384
,7532.999588,0.077316
,7534.002026,0.042891
,7535.004447,0.021512
,7536.006854,0.009884
,7537.009247,0.004202
,7538.011629,0.001667
a24-G,7510.989337,0.0422558
,7511.992044,0.119988
,7512.994658,0.184082
,7513.997215,0.200219
,7514.999731,0.172012
,7516.002215,0.123665
,7517.004675,0.077104
,7518.007114,0.042712
,7519.009536,0.02139
,7520.011943,0.009812
,7521.014336,0.004165
,7522.016719,0.001649
a25+2DEPC+H2O-CO-A,8006.089595,0.0341625
,8007.092308,0.103459
,8008.094932,0.168565
,8009.0975,0.1942
,8010.100027,0.176389
,8011.102523,0.133875
,8012.104994,0.088018
,8013.107443,0.051366
,8014.109876,0.027079
,8015.112293,0.013067
,8016.114696,0.005831
,8017.117088,0.002426
a25+2DEPC+H2O-CO-Eth-G,7944.052815,0.0351094
,7945.055523,0.10551
,7946.058141,0.170635
,7947.060704,0.195162
,7948.063227,0.176003
,7949.065718,0.132645
,7950.068185,0.086605
,7951.070631,0.050194
,7952.073059,0.026281
,7953.075473,0.012596
,7954.077873,0.005583
,7955.080262,0.002307
a25+2DEPC+H2O-CO-G,7990.09468,0.0342457
,7991.097393,0.103698
,7992.100017,0.168866
,7993.102586,0.194395
,7994.105113,0.176397
,7995.10761,0.133734
,7996.110081,0.087819
,7997.112531,0.051183
,7998.114964,0.026945
,7999.117381,0.012983
,8000.119786,0.005785
,8001.122178,0.002403
a25-A,7872.031686,0.0364639
,7873.034385,0.108344
,7874.036996,0.173378
,7875.039552,0.196318
,7876.042067,0.175338
,7877.044552,0.130907
,7878.047013,0.084688
,7879.049452,0.048643
,7880.051875,0.025244
,7881.054283,0.011994
,7882.056678,0.005271
,7883.059062,0.00216
a25-G,7856.036771,0.0365526
,7857.03947,0.108593
,7858.042082,0.173684
,7859.044638,0.196506
,7860.047154,0.175334
,7861.049639,0.130755
,7862.0521,0.084484
,7863.05454,0.048461
,7864.056963,0.025114
,7865.059372,0.011914
,7866.061767,0.005227
,7867.064151,0.002139
a26+2DEPC+H2O-CO-A,8311.130881,0.0300956
,8312.133598,0.094546
,8313.136227,0.159415
,8314.138801,0.189773
,8315.141335,0.177911
,8316.143837,0.139254
,8317.146314,0.094355
,8318.14877,0.056717
,8319.151208,0.030783
,8320.15363,0.015287
,8321.15604,0.007018
,8322.158438,0.003003
a26+2DEPC+H2O-CO-Eth-G,8249.094102,0.0309243
,8250.096813,0.096431
,8251.099437,0.161431
,8252.102006,0.190831
,8253.104535,0.177676
,8254.107033,0.138129
,8255.109506,0.092966
,8256.111958,0.055511
,8257.114393,0.02993
,8258.116812,0.014766
,8259.119218,0.006735
,8260.121612,0.002863
a26+2DEPC+H2O-CO-G,8295.135967,0.0301688
,8296.138683,0.094765
,8297.141313,0.159705
,8298.143887,0.189979
,8299.146421,0.177943
,8300.148924,0.139135
,8301.151401,0.094166
,8302.153857,0.056533
,8303.156296,0.030643
,8304.158719,0.015196
,8305.161129,0.006966
,8306.163527,0.002977
a26-A,8177.072973,0.0321156
,8178.075676,0.099056
,8179.078292,0.164145
,8180.080855,0.192165
,8181.083377,0.17725
,8182.085868,0.13655
,8183.088335,0.09109
,8184.090781,0.053919
,8185.09321,0.028824
,8186.095624,0.014101
,8187.098025,0.006378
,8188.100414,0.002689
a26-G,8161.078058,0.0321938
,8162.080761,0.099285
,8163.083378,0.164441
,8164.08594,0.192366
,8165.088463,0.17727
,8166.090955,0.13642
,8167.093422,0.090896
,8168.095869,0.053736
,8169.098299,0.028687
,8170.100713,0.014014
,8171.103114,0.006329
,8172.105504,0.002665
c01,345.047435,0.8649917
,346.049958,0.113585
,347.051939,0.019342
,348.054276,0.001886
c01+2DEPC+H2O-CO,479.105344,0.8104924
,480.108144,0.152766
,481.110153,0.031945
,482.112614,0.00421
c01+2DEPC+H2O-CO-2Eth,387.021614,0.851713
,388.024204,0.121576
,389.026154,0.023824
,390.02854,0.002573
c01+2DEPC+H2O-CO-Eth,433.063479,0.8308475
,434.066189,0.1376
,435.068159,0.027777
,436.070591,0.00334
c01+2DEPC+H2O-CO-Eth-G,282.014069,0.8959567
,283.017496,0.082329
,284.018757,0.019906
,285.021872,0.001594
c01+2DEPC+H2O-CO-G,328.055934,0.8740084
,329.059367,0.100302
,330.060775,0.023174
,331.063808,0.002216
c01+DEPC,417.068564,0.8328701
,418.071271,0.137617
,419.073268,0.026082
,420.075686,0.003056
c01+DEPC+H2O-CO,407.084214,0.8417533
,408.08688,0.130107
,409.088849,0.024975
,410.091261,0.002823
c01-G,193.998025,0.9327759
,195.001455,0.053718
,196.002533,0.012756
c02,690.094869,0.7482095
,691.097393,0.1965
,692.099525,0.046362
,693.101818,0.007657
c02+2DEPC+H2O-CO,824.152778,0.7010685
,825.155465,0.224201
,826.157656,0.060661
,827.160021,0.011754
c02+2DEPC+H2O-CO-2Eth,732.069049,0.7367224
,733.071607,0.201904
,734.073733,0.05089
,735.076046,0.00889
c02+2DEPC+H2O-CO-Eth,778.110913,0.7186726
,779.113541,0.213394
,780.115698,0.055726
,781.118039,0.010273
c02+2DEPC+H2O-CO-Eth-G,627.061504,0.7749945
,628.064399,0.172981
,629.066388,0.043899
,630.068908,0.006922
c02+2DEPC+H2O-CO-G,673.103368,0.7560116
,674.106317,0.186035
,675.108355,0.048343
,676.110884,0.008137
c02+DEPC,762.115999,0.720422
,763.118624,0.213638
,764.120795,0.054301
,765.123132,0.009839
c02+DEPC+H2O-CO,752.131649,0.7281046
,753.13425,0.20815
,754.136399,0.052662
,755.138728,0.009382
c02-G,539.04546,0.8068432
,540.04826,0.152415
,541.050217,0.035177
,542.052701,0.004829
c03,995.136156,0.6590415
,996.138763,0.247623
,997.140982,0.073731
,998.143307,0.016048
,999.145537,0.003
c03+2DEPC+H2O-CO,1129.194065,0.6175165
,1130.196781,0.267325
,1131.19906,0.088246
,1132.201436,0.0215
,1133.203712,0.004464
c03+2DEPC+H2O-CO-2Eth,1037.110335,0.6489189
,1038.112964,0.251237
,1039.115182,0.078053
,1040.117519,0.017663
,1041.11975,0.003446
c03+2DEPC+H2O-CO-Eth,1083.1522,0.633026
,1084.154875,0.259562
,1085.157123,0.083136
,1086.159481,0.019539
,1087.161734,0.003935
c03+2DEPC+H2O-CO-Eth-G,932.10279,0.6826339
,933.105653,0.229576
,934.107822,0.069696
,935.110279,0.01478
,936.112512,0.002796
c03+2DEPC+H2O-CO-G,978.144655,0.6659095
,979.147556,0.239181
,980.149764,0.074572
,981.152233,0.016495
,982.154493,0.003217
c03+DEPC,1067.157286,0.6345669
,1068.159959,0.259951
,1069.162217,0.081937
,1070.164573,0.019022
,1071.166832,0.003769
c03+DEPC+H2O-CO,1057.172936,0.6413326
,1058.175592,0.255882
,1059.177832,0.080083
,1060.180182,0.018371
,1061.182429,0.003613
c03-G,844.086746,0.7106838
,845.089546,0.214632
,846.091681,0.06053
,847.094113,0.011751
c04,1340.183591,0.5700604
,1341.186176,0.289046
,1342.188459,0.104649
,1343.19078,0.028288
,1344.19304,0.00643
c04+2DEPC+H2O-CO,1474.2415,0.5341498
,1475.244171,0.301377
,1476.246508,0.118641
,1477.248873,0.034956
,1478.251173,0.008627
c04+2DEPC+H2O-CO-2Eth,1382.15777,0.5613129
,1383.160372,0.291027
,1384.162657,0.108604
,1385.164986,0.030227
,1386.167249,0.007089
c04+2DEPC+H2O-CO-Eth,1428.199635,0.5475631
,1429.202273,0.296421
,1430.204584,0.113639
,1431.206932,0.032559
,1432.209213,0.007836
c04+2DEPC+H2O-CO-Eth-G,1277.150225,0.5904678
,1278.152993,0.276116
,1279.15528,0.099565
,1280.157682,0.026428
,1281.159969,0.006002
c04+2DEPC+H2O-CO-G,1323.19209,0.5760061
,1324.19489,0.282527
,1325.197206,0.104551
,1326.199624,0.02862
,1327.20193,0.006671
c04+DEPC,1412.20472,0.548896
,1413.207357,0.296933
,1414.209675,0.112675
,1415.212023,0.031985
,1416.214307,0.007611
c04+DEPC+H2O-CO,1402.22037,0.5547476
,1403.222994,0.294182
,1404.225298,0.11074
,1405.227638,0.031146
,1406.229914,0.00736
c04-G,1189.134181,0.6147337
,1190.136897,0.266377
,1191.139155,0.090483
,1192.141533,0.022532
,1193.143797,0.004816
c05,1646.208893,0.5027908
,1647.211551,0.310102
,1648.213896,0.131277
,1649.216258,0.041643
,1650.218561,0.011035
,1651.220855,0.002523
c05+2DEPC+H2O-CO,1780.266802,0.4711184
,1781.269526,0.317503
,1782.271918,0.144117
,1783.274318,0.049053
,1784.276655,0.013902
,1785.278979,0.003398
c05+2DEPC+H2O-CO-2Eth,1688.183072,0.4950752
,1689.185742,0.311002
,1690.18809,0.134787
,1691.190458,0.043759
,1692.192763,0.011881
,1693.195062,0.002784
c05+2DEPC+H2O-CO-Eth,1734.224937,0.4829493
,1735.227635,0.31443
,1736.230005,0.139485
,1737.232389,0.046382
,1738.234711,0.012869
,1739.237022,0.003081
c05+2DEPC+H2O-CO-Eth-G,1583.175527,0.5207961
,1584.178338,0.300675
,1585.180697,0.125937
,1586.183124,0.039296
,1587.185454,0.01036
c05+2DEPC+H2O-CO-G,1629.217392,0.5080308
,1630.220227,0.304925
,1631.222612,0.130673
,1632.225052,0.04181
,1633.2274,0.011266
,1634.229747,0.002621
c05+DEPC,1718.230023,0.4841249
,1719.232719,0.315011
,1720.235095,0.138711
,1721.23748,0.045796
,1722.239804,0.012599
,1723.242117,0.002989
c05+DEPC+H2O-CO,1708.245673,0.4892868
,1709.24836,0.313151
,1710.250723,0.136851
,1711.253101,0.044825
,1712.255417,0.012255
,1713.257724,0.002891
c05-G,1495.159483,0.5421943
,1496.162255,0.294432
,1497.164588,0.117451
,1498.166995,0.034834
,1499.169306,0.00875
c06,1951.25018,0.4428666
,1952.252859,0.323234
,1953.25525,0.155474
,1954.257635,0.056076
,1955.259965,0.016775
,1956.262281,0.004324
c06+2DEPC+H2O-CO,2085.308089,0.414964
,2086.310823,0.326593
,2087.313257,0.166956
,2088.315675,0.063963
,2089.318036,0.020274
,2090.320378,0.005534
c06+2DEPC+H2O-CO-2Eth,1993.224359,0.4360761
,1994.227049,0.323262
,1995.229442,0.158521
,1996.231831,0.058294
,1997.234165,0.017794
,1998.236483,0.004682
c06+2DEPC+H2O-CO-Eth,2039.266224,0.4253862
,2040.268937,0.325066
,2041.271351,0.162781
,2042.273754,0.061113
,2043.276102,0.019013
,2044.278432,0.005097
c06+2DEPC+H2O-CO-Eth-G,1888.216814,0.4587211
,1889.219623,0.316721
,1890.222037,0.15015
,1891.224474,0.053337
,1892.226834,0.01584
,1893.229184,0.00406
c06+2DEPC+H2O-CO-G,1934.258679,0.4474833
,1935.261508,0.319196
,1936.263945,0.15452
,1937.266395,0.056079
,1938.268769,0.016977
,1939.271131,0.004435
c06+DEPC,2023.271309,0.4264218
,2024.274021,0.325695
,2025.276439,0.162177
,2026.278844,0.060532
,2027.281194,0.018703
,2028.283526,0.004978
c06+DEPC+H2O-CO,2013.286959,0.4309715
,2014.289663,0.324573
,2015.292071,0.160447
,2016.294469,0.059467
,2017.296812,0.018269
,2018.299138,0.004836
c06-G,1800.20077,0.4775784
,1801.203546,0.313359
,1802.205937,0.142438
,1803.208356,0.048485
,1804.210699,0.013819
,1805.213035,0.0034
c07,2280.3027,0.3840095
,2281.305355,0.330555
,2282.307773,0.179288
,2283.310162,0.072683
,2284.312506,0.024241
,2285.314829,0.006948
c07+2DEPC+H2O-CO,2414.360609,0.3598208
,2415.363312,0.330305
,2416.365769,0.189138
,2417.368189,0.08084
,2418.370561,0.028374
,2419.37291,0.008552
,2420.375237,0.00228
c07+2DEPC+H2O-CO-2Eth,2322.276879,0.3781103
,2323.279543,0.329798
,2324.281964,0.181808
,2325.284357,0.074939
,2326.286704,0.025428
,2327.28903,0.007417
c07+2DEPC+H2O-CO-Eth,2368.318744,0.3688523
,2369.321428,0.330159
,2370.323867,0.185524
,2371.326274,0.077884
,2372.328633,0.026882
,2373.330971,0.007972
,2374.333288,0.002093
c07+2DEPC+H2O-CO-Eth-G,2217.269334,0.397764
,2218.272096,0.326713
,2219.274546,0.174214
,2220.276979,0.069617
,2221.279353,0.023017
,2222.281707,0.006555
c07+2DEPC+H2O-CO-G,2263.311199,0.3880121
,2264.31398,0.327578
,2265.316449,0.178083
,2266.318895,0.072515
,2267.321282,0.024394
,2268.323647,0.007065
c07+DEPC,2352.32383,0.3697502
,2353.326513,0.330822
,2354.328955,0.185091
,2355.331363,0.077324
,2356.333724,0.026538
,2357.336063,0.007822
,2358.338381,0.00204
c07+DEPC+H2O-CO,2342.33948,0.3736951
,2343.342156,0.330366
,2344.344589,0.183543
,2345.346991,0.076192
,2346.349346,0.026009
,2347.351679,0.007629
,2348.353993,0.001981
c07-G,2129.25329,0.4141079
,2130.256024,0.325934
,2131.258452,0.167473
,2132.260868,0.064505
,2133.263227,0.020576
,2134.265567,0.005654
c08,2585.343987,0.3382453
,2586.346658,0.329418
,2587.349107,0.197688
,2588.351517,0.088376
,2589.353882,0.032368
,2590.356223,0.010168
,2591.358544,0.002824
c08+2DEPC+H2O-CO,2719.401896,0.3169287
,2720.40461,0.326777
,2721.407093,0.205902
,2722.409531,0.096496
,2723.411922,0.036991
,2724.414287,0.012153
,2725.41663,0.003527
c08+2DEPC+H2O-CO-2Eth,2627.318166,0.3330561
,2628.320845,0.328171
,2629.323297,0.199732
,2630.32571,0.090594
,2631.328077,0.033683
,2632.330421,0.010745
,2633.332745,0.003031
c08+2DEPC+H2O-CO-Eth,2673.360031,0.3249008
,2674.362728,0.327566
,2675.365196,0.202877
,2676.367621,0.093549
,2677.370001,0.035322
,2678.372355,0.011436
,2679.374688,0.003272
c08+2DEPC+H2O-CO-Eth-G,2522.310621,0.3503477
,2523.313388,0.327393
,2524.31587,0.193074
,2525.318319,0.08512
,2526.320713,0.03089
,2527.323083,0.009637
,2528.325429,0.002663
c08+2DEPC+H2O-CO-G,2568.352486,0.3417717
,2569.355269,0.327196
,2570.357768,0.196403
,2571.360229,0.088061
,2572.362635,0.032461
,2573.365015,0.010281
,2574.367371,0.002883
c08+DEPC,2657.365116,0.3256917
,2658.367813,0.328239
,2659.370283,0.202577
,2660.37271,0.093026
,2661.375091,0.034956
,2662.377447,0.01126
,2663.379781,0.003204
c08+DEPC+H2O-CO,2647.380766,0.3291605
,2648.383456,0.328225
,2649.385919,0.201234
,2650.38834,0.091871
,2651.390716,0.034349
,2652.393066,0.011013
,2653.395396,0.003121
c08-G,2434.294577,0.364755
,2435.297319,0.328345
,2436.299782,0.187356
,2437.302215,0.079961
,2438.304595,0.028112
,2439.306952,0.008499
,2440.309286,0.002277
c09,2914.396507,0.2932892
,2915.39916,0.324036
,2916.401623,0.214754
,2917.404038,0.105418
,2918.406412,0.042165
,2919.40876,0.014422
,2920.411089,0.00435
c09+2DEPC+H2O-CO,3048.454416,0.27482
,3049.457108,0.319343
,3050.459602,0.221213
,3051.462044,0.113316
,3052.464442,0.047235
,3053.466813,0.016824
,3054.469162,0.005281
c09+2DEPC+H2O-CO-2Eth,2956.370686,0.2887865
,2957.373347,0.322362
,2958.375812,0.216291
,2959.378231,0.107542
,2960.380607,0.043589
,2961.382958,0.015113
,2962.385288,0.004621
c09+2DEPC+H2O-CO-Eth,3002.412551,0.2817186
,3003.415227,0.320916
,3004.417708,0.218808
,3005.420138,0.110439
,3006.422525,0.0454
,3007.424886,0.015955
,3008.427226,0.004944
c09+2DEPC+H2O-CO-Eth-G,2851.363141,0.3037894
,2852.365877,0.323661
,2853.368375,0.21074
,2854.370826,0.102058
,2855.373228,0.040432
,2856.375603,0.013729
,2857.377956,0.004118
c09+2DEPC+H2O-CO-G,2897.405006,0.2963449
,2898.407757,0.322507
,2899.41027,0.213447
,2900.412733,0.104965
,2901.415146,0.042184
,2902.41753,0.014522
,2903.419892,0.004415
c09+DEPC,2986.417636,0.2824044
,2987.420312,0.321589
,2988.422795,0.218638
,2989.425226,0.109964
,2990.427615,0.045019
,2991.429977,0.015751
,2992.432318,0.004857
c09+DEPC+H2O-CO,2976.433286,0.2854056
,2977.435957,0.321963
,2978.438432,0.217528
,2979.440858,0.108813
,2980.443242,0.044338
,2981.445599,0.015446
,2982.447936,0.004744
c09-G,2763.347097,0.3162705
,2764.34981,0.32611
,2765.352291,0.206135
,2766.354727,0.096972
,2767.357115,0.037339
,2768.359478,0.012327
,2769.361819,0.003596
c10,3219.437794,0.2583398
,3220.440461,0.314642
,3221.442946,0.226666
,3222.445379,0.120485
,3223.44777,0.052025
,3224.450134,0.019175
,3225.452478,0.006223
c10+2DEPC+H2O-CO,3353.495703,0.2420617
,3354.498404,0.308656
,3355.500919,0.23155
,3356.503377,0.127967
,3357.50579,0.05738
,3358.508175,0.021945
,3359.510538,0.007386
,3360.512883,0.002234
c10+2DEPC+H2O-CO-2Eth,3261.411973,0.2543706
,3262.414646,0.312716
,3263.417135,0.227771
,3264.41957,0.12247
,3265.421964,0.053515
