m/z,z,I,Res.
267.13146,,3249958,273266
290.7077,,6701923,245868
290.73601,,3283153,250081
290.74075,,10344064,241545
290.77401,,11460222,251351
290.80753,,7557597,225867
290.84121,,4761787,281546
290.87451,,3291560,268596
292.20436,,3256372,222199
292.2381,,3179994,292483
292.24118,,11903593,299832
292.27431,,19008680,266303
292.30761,,22567718,269734
292.30893,,4081254,368813
292.341,,16053156,279586
292.37479,,8368578,264683
292.40827,,5554976,299201
302.34004,,3235282,216290
314.20032,,3252678,262416
317.56832,,3184284,194402
322.75222,,3445884,151066
324.23277,,3227170,190250
328.67773,,3358688,231813
331.14192,,3258257,236668
338.26818,,3409758,212064
344.04015,,6465294,249739
349.40903,,3227994,200105
380.30935,,3224681,146018
407.79137,,3325331,119235
412.95391,,3227271,83905
416.52869,,3406630,171346
417.09995,,3604347,166554
420.21005,,3237804,164316
422.54337,,3244841,145812
422.56683,,3339004,186673
423.61577,,3508680,138385
428.69322,,3568638,88674
428.74143,,3972263,178126
430.62917,,3673186,226794
439.25259,,3339680,186560
440.03854,,3587557,203444
441.09,,3272063,142542
446.36583,,3248781,158649
458.07184,,4436987,220505
459.36434,,3409417,155320
475.26591,,3275507,184619
476.09265,,3675694,241767
476.10315,,4392890,256440
476.15856,,3739125,302223
476.37992,,4278180,168710
477.04584,,3328309,288516
478.48516,,3374993,195978
478.76328,,3645952,251277
479.65424,,3684941,260734
482.27001,,3433192,143426
483.54809,,3473167,223660
484.49024,,10044582,303045
484.60145,,10347298,110716
484.65689,,7730528,258509
485.47355,,3317679,101927
487.04643,,20208592,202612
487.05384,,20872152,244386
487.10944,,24058902,207603
487.16498,,21134420,218523
487.22058,,16745107,328523
488.63921,,3423985,141570
492.71195,,3293348,140330
495.9607,,3331065,165757
496.40816,,3293310,183303
498.22841,,3507836,146095
498.49748,,3673205,149035
500.97785,,3689124,135824
504.29852,,3340071,123377
505.74634,,3438121,93902
508.80029,,3476717,239762
512.03476,,3355862,133353
515.98112,,3408765,159394
518.24886,,3620871,125144
521.55846,,3715166,106087
522.0256,,3386524,137064
524.30961,,3448925,112953
525.3987,,3512576,121508
530.47611,,3377419,172719
532.08831,,3548844,124986
533.9565,,3414324,119346
534.91923,,3655566,150102
535.41246,,3369435,131697
537.17914,,3460622,108340
538.0385,,9848107,151532
538.18935,,3404202,135373
539.04222,,3427489,144808
539.36213,,3393239,121312
540.78763,,3432581,149093
542.90811,,3522187,131698
546.62642,,3475024,130531
547.11937,,41859144,144950
548.12288,,7257162,153066
556.71794,,3750132,167909
557.17504,,3415362,129111
558.5798,,3617241,115556
559.768,,4186330,132663
561.91002,,3688623,121670
566.89655,,3458871,124106
567.49436,,3461056,154910
571.35188,,3586011,98496
574.08605,,3594054,146461
576.64527,,3490287,108626
583.06708,,3401229,150755
585.76901,,4239509,135492
586.50364,,3567445,109060
590.47254,,4286546,115786
592.23153,,3629513,137513
594.83474,,3523469,110921
598.10067,,12877036,144007
598.19365,,3955557,145112
598.60199,,6538745,143623
605.46883,,4485720,126884
607.01266,,3825706,175515
608.8935,,3712302,149221
610.05998,,9010836,147802
612.73601,,3700118,150861
613.88331,,3718878,93167
619.10535,,3826716,148748
620.46638,,3578733,154928
623.26724,,4024556,111008
625.11554,,5305763,135093
627.08601,,46789872,127833
628.08887,,10681577,123931
632.98952,,3898083,110393
633.08563,,6761373,121406
635.65881,,3856963,98544
641.43794,,3526909,127155
642.41841,,3757504,52889
642.73895,,3528909,160710
643.00782,,3571355,128633
644.92764,,3727109,88014
645.02307,,3489563,134368
649.08099,,16920672,132503
650.06597,,14023958,130994
650.08549,,4161454,143261
652.45627,,3939069,109897
653.28872,,3650162,122189
653.62293,,3749128,94924
654.88842,,3677319,137704
655.17078,,3772125,134709
655.45948,,3849083,119296
660.40639,,3649339,115629
665.23945,,3850221,98473
668.5654,,3658230,78439
669.08446,,48318996,117262
669.58061,,4167769,293111
669.58677,,21164128,131221
670.08581,,5010983,123621
670.50725,,3586706,121798
672.39009,,3677917,126539
673.09309,,4087498,155249
674.3171,,3566927,145601
689.08799,,53296836,118130
689.38285,,4413960,88601
690.02609,,5600201,120865
690.09092,,10454800,117332
690.28765,,3969511,102105
690.42023,,3982073,75595
697.09288,,3553717,92376
697.13751,,3794149,126654
700.12434,,3779480,64313
701.48363,,3565689,132634
703.86515,,3721094,46324
705.09387,,4191502,83464
706.39008,,3744215,111931
706.92649,,3643206,83941
708.02138,,3876087,86794
708.41524,,3601679,77745
709.17139,,3616717,68777
711.92684,,4487153,103174
714.09998,,7002398,139087
716.7261,,4075143,87418
717.10963,,3717642,118577
717.76032,,3608218,131059
718.38952,,4224020,84370
718.52884,,3724384,112573
721.58705,,3776406,83409
724.09145,,4787406,108404
724.82198,,4026272,89603
726.67128,,6207807,121344
726.70385,,6161375,73658
726.75463,,5691537,125201
726.78781,,7476657,98092
726.87085,,12030979,108810
726.92137,,5366837,147825
726.95466,,7490389,111937
727.03817,,6065703,109516
729.04753,,12159574,108001
730.03159,,16439318,112815
730.08041,,3653574,138936
730.24737,,3960425,90467
730.33904,,3578562,122434
730.49918,,3618398,140026
730.50713,,4436070,126546
730.53865,,4840580,93359
730.58533,,3645873,57114
730.62093,,9649492,120985
730.70419,,9512869,115992
730.78831,,9533175,95526
730.87105,,4234440,131109
735.57513,,4462854,126988
736.29575,,3809145,91354
736.88511,,3699437,118902
742.1085,,8191055,114738
744.61185,,3745090,89936
744.75058,,4107973,94905
744.77033,,4046583,72709
745.11352,,5098328,117899
746.57305,,8863661,104521
747.47488,,3601526,125143
747.76401,,3610947,116310
747.98777,,3694419,128667
751.11244,,102341152,103743
751.61431,,53492720,105838
751.7608,,12441208,110774
752.09587,,8068781,97645
752.11604,,21427648,108951
752.43153,,5784035,132220
752.50575,,4773031,87321
752.61843,,5557647,141142
753.05977,,5669412,114886
753.55435,,4424747,68227
753.79038,,4845763,107700
754.06089,,4669499,106427
754.87903,,3686728,48192
754.96025,,3748083,110213
757.18787,,3724580,85178
761.56075,,3734365,122297
761.86052,,3668203,61303
763.11299,,3621458,105960
763.12446,,3737756,156763
764.03483,,4583950,108665
764.09837,,4436550,137677
764.3057,,3613760,96834
765.09936,,3664455,119823
768.0619,,3806745,109030
768.50493,,4160163,83100
769.35626,,3708502,109109
769.65486,,3905439,97430
777.40337,,3675454,115214
777.82654,,4318447,85707
779.11912,,7525141,109101
780.1205,,3629052,119440
782.52953,,3632036,111556
784.96005,,3809046,83014
786.19689,,4327038,112096
786.22237,,3746900,60161
786.26328,,3849398,103598
787.52931,,5017462,107025
791.09688,,114840672,98719
791.5978,,52047372,96563
792.09874,,22125492,103483
792.59907,,7475551,106910
792.80589,,4579727,101207
794.09759,,4251352,125115
797.04138,,3654165,118513
797.30988,,3926264,114800
798.10496,,4521751,84617
798.33111,,3923158,131431
798.46738,,3822472,99105
800.64764,,4367284,90306
802.05015,,3755918,114219
802.09377,,12318387,104596
802.62417,,4042479,97342
803.11974,,11443727,107363
803.52929,,3658982,99301
804.12524,,4085464,45786
804.41933,,3823247,94488
805.41381,,3755598,39954
805.82086,,3669794,61751
806.38134,,3702838,94346
806.88631,,3822363,82202
808.51984,,5131308,82813
808.90518,,3669357,106888
810.66487,,3738019,94744
814.72209,,4401540,65286
816.59804,,4053202,65788
816.82406,,3707405,128016
820.52035,,4085360,86516
822.09671,,98531712,95270
822.59788,,60814108,92741
823.09948,,19793078,92582
823.60035,,6804561,102739
823.73786,,4085762,52353
824.3568,,3974877,63101
826.63078,,3743235,100556
827.08301,,4150005,89965
827.10994,,5613835,69609
827.7998,,4625087,118696
831.21492,,4146083,77516
833.01743,,3762400,108669
833.47441,,4348309,82547
834.79119,,8506629,98928
835.12643,,7095061,115791
835.82983,,3951314,74589
836.74999,,4207678,73932
837.93625,,3681475,68973
838.02121,,4348712,45037
841.6152,,3798766,40754
842.07669,,15130916,97809
842.44607,,3733969,84479
842.47638,,4154729,105017
842.58036,,6719549,59976
842.66583,,3890434,85914
843.08039,,20388434,94231
844.06354,,7377265,93891
844.08297,,4262272,119964
845.02254,,3931130,111016
845.06481,,3907740,79235
846.08774,,4018969,78740
846.2104,,4816444,109223
846.24267,,4260567,71782
846.65543,,3729477,45371
847.18249,,4909520,58778
848.11217,,16524865,99169
848.50439,,3754751,95927
848.61371,,8568024,91958
848.78173,,6927200,102463
849.11499,,7198830,99180
849.32935,,3719963,114751
850.90831,,4128026,43975
851.40828,,3851375,84129
852.62856,,4607115,108179
853.02257,,4298635,84467
853.1129,,3847315,95327
854.51259,,4086273,93170
856.99236,,4469337,90570
857.22341,,3695187,28141
858.7961,,5344525,105251
859.1102,,6451467,108192
860.13196,,3784390,88989
860.77297,,17203278,86673
861.10699,,18167132,100131
861.4415,,10047083,84004
861.77925,,6467709,95185
862.11348,,5013516,83533
862.18422,,3816453,58589
863.25544,,3742633,71026
864.12933,,11337965,106549
864.24328,,3988938,52630
864.46288,,10343931,100625
864.79764,,6757643,110939
866.06101,,3735563,89163
866.6814,,3990658,88585
866.77839,,4291793,33217
867.1123,,13750368,93641
867.61626,,7603705,120111
868.1162,,14025614,97146
868.6177,,4917542,127285
869.64622,,3775848,74972
871.22826,,3989485,99476
871.32682,,3747517,100285
872.58173,,4794553,94085
873.68142,,4166327,81971
873.74142,,3728552,64460
874.15564,,10141625,93912
874.62866,,4025050,46897
875.13845,,4200025,98416
875.43449,,5282889,72767
875.76491,,4349527,84071
878.00025,,3890483,80315
879.11208,,10073726,98554
879.47475,,4948518,93965
879.61384,,5179672,112071
879.80188,,3989297,115130
883.08452,,10599723,103681
884.08931,,5267938,77986
884.85499,,3859476,70697
885.16877,,3819797,76191
885.41795,,4111778,91744
885.9974,,4039141,52676
887.58116,,4143439,77655
888.09404,,27197236,89743
888.59654,,11876561,84221
889.09788,,6533229,107637
890.78428,,11349464,87838
891.07443,,4734791,87544
891.12013,,11159788,102199
891.2793,,3744752,75681
891.45267,,6271231,73707
892.16558,,369764416,87534
893.16991,,106228616,92614
893.77989,,3742718,100394
894.00078,,3734772,41715
894.1606,,4940984,151391
894.17351,,23785154,84749
895.1777,,5138945,92458
897.05775,,4169876,77289
898.78444,,12314027,76386
899.09353,,23276204,87680
899.11946,,11822785,90765
899.4197,,3760314,99848
899.45314,,8071126,96589
899.59522,,14581836,90803
900.09509,,4591340,110612
901.16469,,4071845,64118
902.47926,,3876204,81549
905.65358,,5164551,66307
906.74683,,4568730,57830
906.79558,,3850947,117142
906.94194,,3848125,90563
908.09874,,19366920,91074
908.60106,,9127853,81214
909.10357,,5367795,65592
909.32256,,4191116,91818
912.12062,,3925057,102219
914.16387,,8747008,95821
914.2909,,3833644,85757
914.44672,,5019248,76779
914.63249,,32896396,87436
915.13375,,20161334,81448
915.63422,,10618078,91752
915.84721,,3990547,65900
916.08302,,15737947,77165
916.13308,,4198149,71294
917.05627,,4913430,92302
917.08718,,6283184,104947
