m/z,z,I,Res.
211.01726,,2272053,362785
216.53251,,2266858,193880
240.91827,,2394149,316955
241.26444,,2287516,312857
243.8579,,2248404,300975
246.58493,,2454775,244397
247.92308,,2332422,268707
251.79658,,2380058,294751
256.13386,,2281526,277031
257.56177,,2245820,299002
260.69322,,2249954,272504
270.26196,,2294936,223579
279.3371,,2253828,250874
287.43115,,2413602,218443
287.75536,,2233125,193626
288.92136,,2494093,212331
289.80512,,2843729,296021
289.8382,,6683631,296296
289.87143,,11397069,261668
289.90479,,8619340,289848
289.93842,,5965802,286950
289.97216,,2782137,344568
296.38268,,2404484,227919
297.12371,,2237388,319796
302.06974,,2295174,306405
305.56914,,2228039,239719
306.44913,,2228539,269512
308.31236,,2303611,213541
314.05091,,2393831,231205
317.36618,,2240650,108869
324.45701,,2466258,233538
327.52781,,2332514,226609
331.333,,2340674,147461
333.70941,,2326184,184947
335.07534,,2344113,243689
336.40277,,2264688,217112
337.8289,,2263428,224325
340.83648,,2376691,250365
345.62178,,2446781,226750
346.10085,,2475664,205909
349.65538,,2373124,193498
350.75378,,2549455,211541
351.47047,,2341970,210447
352.43501,,2393132,186139
354.03906,,2513306,200870
356.44051,,2537731,170599
358.41718,,2329094,235340
360.50617,,2353328,112033
363.43672,,2635411,241024
364.9745,,2582319,141540
367.84444,,2494004,208783
369.80295,,2244564,158796
370.79451,,2231209,222578
371.72399,,2534080,152210
374.6489,,2246692,211475
378.35758,,2231396,176014
379.19931,,2440580,203581
379.48021,,2248016,202563
380.06564,,2586498,167645
380.74211,,2286490,194990
381.28173,,2246431,177749
385.71089,,2233537,217366
388.89676,,2684222,165881
391.80491,,2351574,130454
392.91444,,2243765,192925
393.20438,,2440507,187337
396.67873,,2279979,149176
396.73331,,2632646,175351
398.39064,,2289680,144396
401.23272,,2558848,171674
405.12764,,2454213,170719
405.20397,,2292989,161732
405.78912,,2695844,216135
406.2428,,2396598,189089
409.54795,,2277835,157705
411.09099,,2464597,159065
411.6753,,2275741,174090
413.13958,,2268602,190499
416.12922,,2408457,125821
419.63694,,2467802,148930
421.9198,,2782948,147738
422.56803,,2470194,162542
424.08082,,2488410,208651
426.97448,,2276135,143654
430.23461,,2402424,82335
433.19627,,2294561,177259
433.51581,,2375510,151711
437.46439,,2418904,118592
439.07131,,2377893,179180
439.84859,,2368157,132953
440.83278,,2299528,157222
441.28783,,2471205,193611
446.95037,,2291826,148177
447.89523,,2314092,140586
448.16743,,2554337,72925
451.81139,,2410988,171259
452.13902,,2276334,153079
453.57921,,2276651,195425
457.84861,,2331386,187105
459.86372,,2352926,144813
460.26932,,2428853,163986
462.12355,,2410253,166372
465.94525,,2321370,174221
466.16414,,2467270,148935
466.85208,,2350502,180315
469.89752,,2333247,162682
469.99837,,2326384,211484
470.20004,,2361745,162108
474.45101,,2430239,159933
474.76366,,2912638,209331
475.95198,,2293466,123138
477.44797,,2593207,157037
478.32026,,2382055,141932
478.43768,,2393640,152942
478.659,,2420927,171428
479.37708,,2393650,174426
480.76418,,2659604,140712
482.99728,,7999841,219010
483.04182,,7713926,182623
483.0529,,10926735,213931
483.09722,,8004276,184178
483.10855,,10440382,206593
483.15278,,8625635,195089
483.16426,,8221677,216457
483.88024,,2683335,136715
484.72625,,2701137,156175
484.93983,,2471237,154470
485.88172,,2448962,146542
486.35183,,2473745,153462
489.3653,,2349179,191435
489.559,,2519489,121939
490.66834,,2423417,146441
492.00323,,2468760,100565
492.52781,,2420637,169804
493.15443,,2449083,152379
494.02379,,2358797,164159
494.90311,,2330697,139014
495.93821,,2319792,166794
497.52668,,2325693,94702
497.69656,,2423314,132235
498.57642,,2501270,155289
499.91014,,2343500,163054
501.82353,,2642472,162506
502.97789,,2374376,173372
504.25285,,2628246,126607
504.53942,,2419222,163146
505.63848,,2413227,171688
505.84851,,2437191,153990
506.27604,,2615749,93765
508.8907,,2464401,61783
511.09761,,2533913,141818
511.13195,,2578056,82099
512.14764,,2330032,147924
512.49297,,2945641,124576
514.49572,,2615461,156902
517.21002,,2368292,103167
518.59922,,2525037,131910
518.93241,,2412222,156940
519.82892,,2537846,146316
520.47046,,2351493,141461
520.60778,,2341475,142949
521.30273,,2749891,142647
524.38576,,2639237,155531
526.77124,,2472107,114587
528.07628,,2375369,138554
529.84895,,2469695,179403
530.38541,,2493140,132125
531.3069,,2439634,116264
533.84514,,2620764,166327
535.04826,,2456039,159127
536.43786,,2621186,120425
537.22531,,2466791,122419
538.32109,,2514384,161825
540.34465,,2688583,163873
540.99127,,2571275,111041
541.16126,,2359788,93895
541.99229,,2706878,90095
542.51588,,2432590,101820
542.56724,,2538495,148302
543.34856,,2526627,131967
544.73017,,2513890,139129
547.11968,,5350880,150115
548.32005,,2986646,127723
549.98941,,2499083,105543
550.30087,,2405732,107100
553.20805,,2506073,92916
554.83171,,2457720,138353
555.13316,,2374328,93352
555.58989,,2549740,105253
556.40473,,2392663,78584
556.54201,,2802811,151646
556.93998,,2429719,145404
558.06099,,2793255,134669
558.12338,,2703139,140366
558.74394,,2594645,90075
558.80303,,2366285,90739
561.0136,,2589042,106658
561.28112,,2737586,113475
561.58845,,2444200,98188
562.1018,,2555716,137325
564.20061,,2483135,127014
564.28363,,2456943,131031
564.91171,,2398153,122122
564.9992,,2529405,109883
569.4209,,2986316,101540
570.47647,,2485440,121267
570.79529,,3153938,125166
571.12535,,2462158,116321
572.92562,,2424556,113911
573.36219,,2505423,136078
574.13229,,2585809,143070
575.25495,,2804213,96448
575.92823,,2454538,150929
576.29019,,2703141,136089
578.34634,,2576087,117562
579.96131,,2503105,93933
580.73928,,2465290,100757
581.58911,,2562870,136859
583.48415,,2439211,94603
584.24447,,2667937,134763
586.38387,,2395260,117625
586.84025,,2556751,115316
587.68794,,2884312,86961
590.88834,,2419809,122273
591.04053,,2713618,115834
591.43016,,2772004,98535
594.37875,,2475862,146537
595.29683,,2474589,128281
595.45155,,2585744,98877
595.64896,,2736651,108022
596.10868,,2437791,134623
596.68688,,2754018,113393
597.53757,,2538632,141075
598.5783,,2422816,122544
599.20847,,2564340,116369
601.57702,,2405887,88981
603.78338,,2514572,126661
604.03614,,2559610,142927
608.74084,,2666003,99091
615.05412,,2453860,130531
616.9398,,2511732,146655
618.04016,,2630635,132036
618.26144,,2440311,125808
619.57077,,2914667,118591
622.32241,,2643590,134921
622.89296,,2904464,112875
623.42338,,2811348,102397
626.1312,,2453221,70403
627.08574,,2762807,119821
627.38079,,2487426,112292
627.73999,,2608551,93213
627.9811,,2499298,136568
628.96833,,2474334,115698
629.03148,,2501751,87034
629.92504,,3166780,118823
630.05896,,2446133,116767
630.1931,,2635118,137642
630.45864,,2471581,126341
630.84376,,2477592,116089
631.96717,,2561672,102073
632.36754,,2447775,79765
632.56072,,2725820,134293
633.22107,,2944651,124958
637.0278,,2632905,103919
637.15215,,2595639,138505
637.92641,,3242661,97532
640.58566,,2657645,95413
641.3927,,2777169,105478
641.93472,,2615212,119980
642.07732,,2546793,64143
642.50894,,2495715,118030
643.07676,,2562771,87015
643.70028,,2715187,121540
643.79377,,2594756,105004
643.98297,,2551017,87291
645.23148,,2458918,128316
647.56742,,2514827,136561
647.90249,,2678411,80961
649.78854,,2514111,131043
651.33104,,2710181,107623
651.45219,,2658893,118179
652.0637,,2454933,88449
652.63216,,2715640,128380
656.24886,,2990502,90519
656.43685,,2744739,106492
656.86663,,2549611,102122
657.26148,,2905654,106574
658.44012,,2770126,119072
664.06008,,2711595,108433
664.84628,,2547565,112813
665.78907,,2479595,92025
668.64062,,3327465,117897
668.90678,,2478462,111649
669.08449,,3911181,127323
669.69634,,2799543,85089
670.36493,,2531660,102732
671.07493,,2763873,112501
671.79115,,2625722,84013
672.27206,,2515511,129131
673.91911,,2620105,123686
674.25196,,2698319,87442
675.65673,,3013594,114614
676.69378,,2529985,116844
677.02622,,2812227,135056
677.47957,,2543362,104375
677.65185,,3052135,61030
678.23598,,2520106,148656
678.87541,,2593974,110736
679.377,,2939895,85629
680.08751,,2543031,98581
681.60334,,2612378,84794
682.61139,,3414326,111717
683.5281,,2535657,35582
683.99325,,2499655,62304
684.41225,,2860929,102630
684.63055,,2541925,109916
684.72933,,2573359,82648
686.06044,,2588112,69896
686.67781,,2706202,107676
686.73406,,2537604,85872
687.24596,,2483391,117206
687.45843,,2543708,134160
688.52502,,2675887,120485
688.80451,,2773244,87971
689.08736,,3999884,142550
689.19404,,2658682,103435
691.05849,,3029515,67506
691.96941,,2606912,127447
692.31042,,2643319,78817
693.41448,,2634516,120194
694.14578,,2525473,118208
695.97798,,2552957,124283
697.27535,,2675477,96721
698.59712,,2613049,83014
700.75709,,2597664,107284
700.9059,,2642376,92552
703.23341,,2546099,109698
703.35144,,2753060,108177
707.00519,,3280483,80900
708.61414,,2520033,121195
711.61827,,2721850,133840
711.73384,,2715462,106870
712.10961,,2619392,119321
713.8153,,2544550,113785
715.12904,,2924996,47090
716.61925,,2512016,87738
717.53798,,2524965,91821
718.07315,,2622591,118121
719.29126,,2514065,112806
719.42767,,2509832,39806
720.11073,,2970527,127176
720.43577,,3620527,97539
720.55283,,2748666,124948
723.83806,,2537442,115673
723.99369,,3000964,120286
724.45259,,2518310,147694
724.53361,,5798041,97772
724.55429,,2863878,82161
724.61755,,6938318,112680
724.70045,,7377154,124772
724.78403,,4738358,128036
724.81613,,2509002,72280
724.86813,,2764907,135500
725.0869,,2630709,118468
725.09524,,2995642,93598
725.28721,,2816771,64819
725.87931,,2614790,49329
727.54998,,2864056,76046
728.11173,,2553174,68207
728.51403,,2539343,114495
729.04822,,2892314,151684
729.27943,,3069225,101050
729.32551,,2557989,72609
730.03099,,2897912,122336
730.32898,,2565424,147870
733.31532,,2529843,94322
733.92139,,3076995,95929
734.1959,,2537322,92009
734.71914,,2519655,122136
734.77115,,2874278,82388
735.09174,,2523144,123540
736.47238,,2554664,73022
737.44689,,2962768,54928
737.70145,,2547241,117638
737.92895,,2797489,120052
738.29429,,2597547,68496
739.12224,,3018489,89066
742.03489,,2646805,72852
742.47734,,2822201,99416
743.08959,,2834592,94325
744.25324,,2841322,44880
744.32763,,2856949,127530
744.34083,,2588541,128976
745.09183,,2597619,112518
745.91298,,2551824,143765
746.84116,,2529643,82248
747.82979,,2680806,72835
748.20962,,2698177,131490
748.82095,,2763488,108736
749.83042,,2654564,105444
750.69756,,2528148,103897
751.11371,,7538881,117861
751.61416,,4391518,105297
751.62325,,2631236,83477
751.69394,,2639308,95242
752.03295,,2732301,107578
753.57006,,2523445,117339
753.71831,,2593161,111493
754.16546,,2639461,70361
754.22047,,2928804,65716
754.31626,,2960090,136630
754.6797,,2564071,117550
754.71654,,2953020,99755
754.8945,,2540320,107378
754.96866,,2603658,137878
755.28442,,2526908,70028
755.73232,,3037239,88763
756.72837,,2543462,119697
758.25071,,2631928,60797
758.33836,,2539305,133588
759.94212,,2855845,86464
761.46237,,2587693,118727
762.30287,,2622716,101942
764.72211,,2559211,79219
764.90745,,2679632,98862
765.02313,,2763151,89002
766.12582,,2749160,69773
766.53367,,3026565,84363
768.90994,,2537005,74952
770.4304,,2617471,117476
770.6909,,2765387,62345
771.03926,,2844038,76385
771.14965,,2826178,66691
771.41314,,2697999,105311
