spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1610_134_7.csv
limit_error:	6.5	2020-03-23
noise_limit:	1830000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1251.738267	7	30564991425.76	RNA+2DEPC+H2O-CO	-2.1	0.03	C261H330N102O192P26	225.5
1238.586596	7	1339242927.27	RNA+2DEPC+H2O-CO-2Eth	0.42	0.02	C257H318N102O190P26	8.9
1219.291538	7	105982988.28870332	RNA+2DEPC+H2O-CO-2Eth-A	-0.86	0.03	C252H313N97O190P26	0.8
1216.720449	7	97224895.76390176	RNA+2DEPC+H2O-CO-2Eth-A-H2O	0.66	0.2	C252H311N97O189P26	3.9
1222.720271	7	65523319.78994471	RNA+2DEPC+H2O-CO-2Eth-C	-2.03	0.11	C253H313N99O189P26	1.1
1220.154104	7	6459224.599634174	RNA+2DEPC+H2O-CO-2Eth-C-H2O	3.51	0.42	C253H311N99O188P26	2.4
1217.006712	7	144650981.6761864	RNA+2DEPC+H2O-CO-2Eth-G	-0.72	0.05	C252H313N97O189P26	1.3
1214.440413	7	57345473.316600606	RNA+2DEPC+H2O-CO-2Eth-G-H2O	4.74	0.13	C252H311N97O188P26	1.1
1232.446772	7	885083447.2820683	RNA+2DEPC+H2O-CO-A	-0.51	0.04	C256H325N97O192P26	7.2
1235.876904	7	558136128.32	RNA+2DEPC+H2O-CO-C	-0.54	0.05	C257H325N99O191P26	5.0
1233.300877	7	87473645.69536369	RNA+2DEPC+H2O-CO-C-H2O	-3.05	0.18	C257H323N99O190P26	2.9
1245.162221	7	17439302714.19	RNA+2DEPC+H2O-CO-Eth	-1.02	0.03	C259H324N102O191P26	128.6
1225.870967	7	835984446.3970758	RNA+2DEPC+H2O-CO-Eth-A	0.8	0.03	C254H319N97O191P26	6.2
1229.299722	7	1016323672.1970232	RNA+2DEPC+H2O-CO-Eth-C	-0.36	0.48	C255H319N99O190P26	674.8
1226.728508	7	49645503.81939142	RNA+2DEPC+H2O-CO-Eth-C-H2O	1.04	0.13	C255H317N99O189P26	1.0
1223.584914	7	2114951358.0463839	RNA+2DEPC+H2O-CO-Eth-G	-0.07	0.02	C254H319N97O190P26	14.1
1221.011838	7	118299505.3221545	RNA+2DEPC+H2O-CO-Eth-G-H2O	-0.19	0.09	C254H317N97O189P26	1.6
1242.59105	7	755594492.5550834	RNA+2DEPC+H2O-CO-Eth-H2O	0.4	0.04	C259H322N102O190P26	6.2
1230.162889	7	2057245179.881014	RNA+2DEPC+H2O-CO-G	0.39	0.01	C256H325N97O191P26	12.4
1227.590892	7	145424333.9522629	RNA+2DEPC+H2O-CO-G-H2O	1.16	0.06	C256H323N97O190P26	1.4
1249.166783	7	761373031.49	RNA+2DEPC+H2O-CO-H2O	-0.94	0.05	C261H328N102O191P26	6.9
1241.45954	7	49476406.28	RNA+DEPC+H2O-CO	5.94	0.17	C258H326N102O190P26	1.5
1222.160511	7	47133973.94855178	RNA+DEPC+H2O-CO-A	1.51	0.26	C253H321N97O190P26	3.5
1217.293218	7	47851434.086071506	RNA+DEPC+H2O-CO-G-H2O	-6.18	0.11	C253H319N97O188P26	0.8
1224.444248	7	44739231.53377347	RNA+DEPC-C-H2O	1.64	0.14	C255H317N99O188P26	1.0
1221.299536	7	39079014.401765056	RNA+DEPC-G	-0.39	0.12	C254H319N97O189P26	0.7
1218.719869	7	34999937.373510525	RNA+DEPC-G-H2O	-5.91	0.25	C254H317N97O188P26	2.3
1447.193174	6	10652669.29	RNA+DEPC-H2O	1.48	0.43	C259H322N102O189P26	4.3
1240.306967	7	90380078.11	RNA+DEPC-H2O	1.13	0.1	C259H322N102O189P26	1.3
1213.296964	7	459763068.94309306	RNA-A	0.57	0.06	C251H315N97O188P26	4.6
1695.810342	5	9032532.22	RNA-G	-4.93	0.44	C251H315N97O187P26	4.0
1211.011809	7	84550070.58439918	RNA-G	0.44	0.23	C251H315N97O187P26	4.6
458.07199	1	3482808.37	a02-G	0.3	0.16	C15H18N5O10P1	0.1
1242.21625	1	6082279.67	a04+2DEPC+H2O-CO-G	-1.8	0.34	C39H52N13O28P3	1.0
620.60868	2	3761130.73	a04+2DEPC+H2O-CO-G	4.96	0.34	C39H52N13O28P3	0.6
1108.16124	1	20558004.83	a04-G	0.6	0.31	C34H42N13O24P3	2.5
926.14153	2	2627680.323736843	a06+2DEPC+H2O-CO-G	2.84	0.46	C57H75N18O43P5	1.4
859.1098	2	2338286.6559560345	a06-G	-0.17	0.43	C52H65N18O39P5	0.9
1031.634526	2	28142079.315616664	a07-A	0.84	0.08	C62H77N23O46P6	0.3
1184.159334	2	5495519.758260967	a08-A	4.25	0.12	C71H89N26O53P7	0.1
1348.681839	2	34800220.83	a09-A	0.95	0.2	C81H101N31O59P8	1.4
898.784841	3	11467003.93405875	a09-A	0.25	0.06	C81H101N31O59P8	0.1
1146.828517	3	18362755.063302636	a11+2DEPC+H2O-CO-A	-2.55	0.29	C104H135N37O77P10	1.8
1102.145447	3	11882806.447638467	a11-A	-0.03	0.3	C99H125N37O73P10	1.3
1300.825681	3	13763934.569749141	a13-G	-3.86	0.32	C117H147N41O88P12	1.8
1452.525534	3	5234477.672946576	a14+2DEPC+H2O-CO-A	-2.21	0.48	C131H169N44O100P13	3.5
1407.84629	3	8879276.488072285	a14-A	2.5	0.25	C126H159N44O96P13	0.6
1517.524027	3	23288822.07	a15-G	-1.92	0.16	C136H171N49O102P14	0.6
1261.663767	4	6288074.818998852	a16+2DEPC+H2O-CO-A	-3.72	0.32	C151H193N54O114P15	0.8
1632.542511	3	16902933.81459489	a16-G	-0.15	0.15	C146H183N54O109P15	0.4
1314.410924	4	5908381.366618346	a17-A	-3.74	0.57	C156H195N59O117P16	9.6
1747.564682	3	9829857.83	a17-G	3.5	0.52	C156H195N59O116P16	9.7
1477.182327	4	76271828.90573229	a19-A	-1.15	0.25	C175H218N66O132P18	5.1
1178.347562	5	11499116.56	a19-G	0.67	0.36	C175H218N66O131P18	2.3
1577.456102	4	22261203.27	a20+2DEPC+H2O-CO-Eth-G	2.33	0.13	C188H234N71O140P19	0.4
1261.761927	5	24529936.501744516	a20+2DEPC+H2O-CO-Eth-G	1.14	0.16	C188H234N71O140P19	0.7
1559.450667	4	27888756.96	a20-A	2.25	0.22	C185H230N71O138P19	1.4
1339.9806	5	22489340.84	a21+2DEPC+H2O-CO-A	1.68	0.29	C200H252N76O148P20	2.2
1327.573128	5	103856144.5030722	a21+2DEPC+H2O-CO-Eth-G	1.61	0.05	C198H246N76O146P20	0.9
1336.778517	5	29705726.265543487	a21+2DEPC+H2O-CO-G	-0.64	0.22	C200H252N76O147P20	1.5
1313.171013	5	20860607.0930359	a21-A	3.23	0.15	C195H242N76O144P20	0.5
1761.484196	4	12385461.46	a22+2DEPC+H2O-CO-A	-1.37	0.39	C210H264N81O155P21	3.3
1382.173232	5	51703279.42419998	a22-A	-2.19	0.07	C205H254N81O151P21	0.6
1504.390112	5	5695885.427858616	a24-A	0.36	0.35	C223H277N86O166P23	1.0
1253.487839	6	39352221.55820859	a24-A	-1.8	0.31	C223H277N86O166P23	4.8
1310.989651	6	18987811.12	a25-A	-6.37	0.43	C233H289N91O173P24	7.6
1184.005813	7	9494928.96	a26+2DEPC+H2O-CO-G	-5.35	0.45	C247H311N94O183P25	4.7
344.04019	1	6610929.52	c01	0.09	0.12	C10H12N5O7P1	0.1
689.087912	1	52243254.22	c02	0.46	0.06	C20H24N10O14P2	0.5
538.0382	1	10349128.21	c02-G	0.03	0.16	C15H19N5O13P2	0.3
994.129969	1	225317202.78	c03	1.1	0.03	C29H36N13O21P3	1.7
977.14196	1	4459500.52	c03+2DEPC+H2O-CO-G	4.69	0.27	C29H41N8O24P3	0.4
1056.16552	1	7170926.49	c03+DEPC+H2O-CO	-0.13	0.29	C31H42N13O23P3	0.7
843.07855	1	8359974.93	c03-G	-1.09	0.23	C24H31N8O20P3	0.5
669.084405	2	54570168.35	c04	-0.17	0.08	C39H48N18O28P4	0.7
1188.12312	1	6959323.94	c04-G	-3.19	0.31	C34H43N13O27P4	0.8
822.097382	2	130515291.64	c05	0.26	0.08	C48H59N20O36P5	1.6
746.572	2	6157155.5	c05-G	-0.62	0.37	C43H54N15O35P5	1.4
974.617899	2	193168706.92	c06	0.09	0.04	C57H71N23O43P6	1.6
966.12682	2	2494370.095628938	c06+2DEPC+H2O-CO-G	4.92	0.46	C57H76N18O46P6	1.4
899.093912	2	19354653.72	c06-G	0.89	0.09	C52H66N18O42P6	0.3
