spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0403_5x_134.csv
limit_error:	6
noise_limit:	2210000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1473.781967	5	7815044.918326331	c23+2DEPC+H2O-CO-Eth-G	2.14	0.23	C217H270N83O164P23	0.4
1456.181455	5	25135545.30793596	c23-G	4.02	0.42	C214H266N83O161P23	7.6
1574.202871	5	242154393.18994004	c24+2DEPC+H2O-CO	-1.56	0.05	C233H293N91O173P24	1.8
1564.996258	5	232461716.71072072	c24+2DEPC+H2O-CO-Eth	-0.44	0.05	C231H287N91O172P24	1.7
1534.78691	5	64971295.05460535	c24+2DEPC+H2O-CO-Eth-G	-0.1	0.19	C226H282N86O171P24	2.0
1561.794048	5	16818781.84	c24+DEPC	-2.51	0.35	C231H287N91O171P24	2.5
1517.183883	5	35711348.33	c24-G	0.02	0.16	C223H278N86O168P24	0.8
1643.213104	5	101039093.46903774	c25+2DEPC+H2O-CO	-1.04	0.15	C243H305N96O180P25	2.0
1634.001785	5	78264592.17493166	c25+2DEPC+H2O-CO-Eth	-2.85	0.13	C241H299N96O179P25	1.3
1603.799405	5	22335535.890525233	c25+2DEPC+H2O-CO-Eth-G	1.78	0.19	C236H294N91O178P25	0.7
1397.667878	6	43563896.11496752	c26	-5.11	0.14	C247H307N99O183P26	0.8
1404.673785	6	121297284.87244934	c26+2DEPC+H2O-CO-2Eth	2.18	0.46	C248H305N99O185P26	54.6
1412.344415	6	148038890.57281053	c26+2DEPC+H2O-CO-Eth	0.04	0.25	C250H311N99O186P26	8.2
1387.172476	6	16874467.46344028	c26+2DEPC+H2O-CO-Eth-G	2.17	0.21	C245H306N94O185P26	0.6
1394.838417	6	66264044.39	c26+2DEPC+H2O-CO-G	-3.36	0.14	C247H312N94O186P26	1.2
1409.680779	6	159771320.72034886	c26+DEPC	1.58	0.28	C250H311N99O185P26	11.9
1689.818383	5	19394341.60340835	c26+DEPC+H2O-CO	-0.27	0.32	C249H313N99O185P26	2.2
1408.013293	6	25378836.346917946	c26+DEPC+H2O-CO	-0.85	0.24	C249H313N99O185P26	1.3
627.085583	1	18960297.8	w02	-0.44	0.05	C18H26N6O15P2	0.1
972.13345	1	10755176.75	w03	0.16	0.27	C28H38N11O22P3	0.7
791.096519	2	71808763.39	w05	0.27	0.07	C46H61N16O37P5	0.7
963.620833	2	477198083.2	w06	0.84	0.02	C56H73N21O44P6	2.6
1128.144983	2	540732446.62	w07	-1.15	0.01	C66H85N26O50P7	2.7
751.761848	3	21117811.94	w07	0.11	0.12	C66H85N26O50P7	0.3
1172.157053	2	11672763.81	w07+2DEPC+H2O-CO-Eth	2.35	0.22	C69H89N26O53P7	0.5
1164.157894	2	16263244.86	w07+DEPC	0.9	0.26	C69H89N26O52P7	1.0
1159.165375	2	13138282.91	w07+DEPC+H2O-CO	0.61	0.21	C68H91N26O52P7	0.5
1336.679749	2	30903992.55	w08+2DEPC+H2O-CO-Eth	-0.61	0.11	C79H101N31O59P8	0.4
1465.193632	2	17069163.460900497	w09	-1.79	0.26	C86H109N36O63P9	1.0
1078.471546	3	22256798.63	w10	1.27	0.16	C95H120N38O71P10	0.5
