m/z,z,I,Res.
210.08021,,3092138,330389
210.42249,,3737511,246152
210.68152,,3264126,380671
211.56672,,3732911,367597
223.14539,,3148236,314089
229.04469,,3072891,372983
229.57666,,3195522,329098
230.03477,,3085222,337747
236.49824,,3136652,267803
240.67014,,3240289,255032
241.21036,,3461412,249379
259.3322,,3173079,174986
260.00606,,3160391,284467
263.55521,,3166728,289121
270.66018,,3246654,258470
270.9046,,3173099,295555
271.53003,,3068973,159429
272.16118,,3343516,107219
275.52354,,3070825,271771
277.45136,,3086788,213835
278.52111,,3219475,240637
283.46845,,3333299,208084
286.62986,,3445487,159717
287.18836,,3124932,244711
287.57321,,3224935,249569
288.34182,,3264695,197687
291.43465,,3090481,153404
292.3392,,3197661,196743
292.79033,,3107474,259831
294.16621,,3070677,231526
294.33806,,3085876,211057
294.61282,,3241037,167272
295.44606,,3284083,190847
295.80588,,3192346,186045
296.11895,,6852483,285076
296.15207,,19090626,269191
296.18521,,31684416,268202
296.21854,,29881918,268456
296.25198,,21046204,258454
296.28554,,10811451,276111
296.31912,,4300346,280328
302.55201,,3084646,263301
304.8653,,3092744,188459
307.63339,,3169058,187634
310.51595,,3140713,230125
311.60386,,3182045,202603
312.43611,,3204079,203767
321.24715,,3215336,251160
321.30957,,3587869,243584
321.56648,,3234432,246032
326.44145,,3093636,207854
327.71686,,3338159,216135
327.86636,,3845456,158106
328.01529,,3465185,207350
329.64306,,3123980,168899
329.92777,,3628264,213482
329.98427,,3160959,234655
331.07949,,3327438,220440
331.12099,,3315668,216162
331.1608,,3390665,108772
332.31616,,3171978,245431
333.53061,,3165965,256709
334.12367,,3560952,217366
336.12209,,3072845,216693
336.2975,,3115019,269382
337.7082,,3075643,120587
337.74726,,3462826,232930
339.90238,,3189186,203420
343.933,,3091372,190033
344.9194,,3243281,191287
346.68267,,3376877,213073
349.90506,,3149758,217266
352.33292,,3610502,164919
353.75068,,3312580,224547
357.49712,,3150697,155402
357.76165,,3376660,153018
358.05187,,3148952,189315
360.52489,,3388960,89642
361.14725,,3086312,216533
361.95374,,3093626,265203
362.27298,,3121333,171053
362.48262,,3095438,156527
364.6059,,3165236,216517
366.84221,,3216731,220139
367.94378,,3342328,191239
371.12788,,3177592,257424
371.80123,,3300852,233244
372.66195,,3124654,241670
372.99267,,3260365,213122
375.58431,,3322958,145562
377.80965,,3267913,176402
378.69552,,3188701,238692
379.57459,,3170708,195428
379.89194,,3430752,178844
380.04283,,3234226,182052
380.7417,,3261168,205405
380.80651,,3438483,177344
382.72698,,3401668,229059
382.87572,,3137048,191436
383.7231,,3299164,188559
385.23861,,3176012,198681
385.28372,,3244327,237415
385.55,,3169379,109757
386.053,,3390157,161969
388.0817,,3458963,187365
388.38223,,3184427,189804
389.61015,,3294001,137816
391.58417,,3199999,129347
394.1061,,3517667,155711
395.19615,,3115061,243481
395.39789,,3413324,154257
398.40078,,3395864,189085
398.64599,,3117442,150022
399.30078,,3175338,149525
400.11601,,3531446,123328
400.96096,,3778173,191535
401.40507,,3496154,176942
401.43495,,3172927,124938
402.22606,,3415495,137559
402.42329,,4087574,150032
403.97273,,3692606,188031
404.9065,,3300080,189200
405.76186,,3432412,111545
407.83174,,3508984,100373
407.87007,,3387253,126718
408.08256,,3139239,173094
408.49515,,3221827,194194
409.21899,,3218481,198628
409.60836,,3289886,190148
410.32562,,3602044,125201
412.59574,,3219500,154366
413.21488,,3616954,197304
413.30785,,3154629,137050
414.62698,,3252237,149337
415.69427,,3240083,225766
416.07712,,3225229,201522
416.35989,,3118774,214515
417.72945,,3566084,151280
420.24749,,3230283,186075
424.01714,,3833951,160485
424.48432,,3111929,142276
427.81044,,3568375,99393
428.0993,,3297355,158464
430.16388,,3235935,177873
432.13757,,3548122,164815
433.57575,,3914070,149954
434.4387,,3133312,151649
434.88425,,3210469,143714
435.34309,,3164855,151879
436.14854,,3192052,182351
436.95973,,3398411,97360
437.03202,,3215744,186657
437.47876,,3483180,144005
437.49707,,3224126,126967
437.78482,,3172914,184479
438.12059,,3442390,171997
439.39473,,3361383,171775
440.95885,,4101375,115399
443.57557,,3798682,131060
443.61706,,3190243,208327
446.32566,,3269812,131933
446.60748,,3149953,128616
446.63784,,3469696,170689
447.66231,,3171922,152366
448.59975,,3137488,150216
448.60463,,3141349,101722
448.76967,,3254463,177116
449.28839,,3375347,83437
450.14204,,3340964,122555
450.85918,,3240746,173249
451.11412,,3187187,211819
451.55623,,3587646,187310
