m/z,z,I,Res.
235.01172,,3144144,283875
249.19546,,3251500,389336
250.45445,,5228170,298238
250.48278,,7602966,350266
250.51138,,7737699,341322
250.5401,,6056864,300956
250.56892,,3783588,320800
261.83439,,3181655,218404
284.3763,,2931736,285382
292.46251,,3106798,295707
308.60276,,2857030,237024
311.48224,,3123849,182123
319.79068,,3065794,224289
320.14332,,2877608,178408
323.01306,,2877860,76660
339.20153,,3080123,217341
342.66073,,2846436,144281
344.03991,,4860065,219319
351.10448,,2865119,219274
351.38617,,3105276,199657
356.5287,,3713531,200503
356.80807,,2954068,199898
360.91798,,2956412,199905
364.84081,,2919087,193321
368.8483,,2915434,210003
370.82644,,3055776,177225
377.76531,,2987568,195665
378.20142,,2922537,209908
381.55054,,3042560,166396
381.58167,,2848704,175715
382.60276,,2974670,244487
409.62318,,2894040,99489
415.13367,,3748525,183648
415.18089,,3281808,287737
415.2149,,3590762,360726
415.22874,,5767925,221973
415.25929,,4462988,305406
415.26215,,5351695,281061
415.27666,,5089434,240613
415.3041,,3268206,274905
415.30816,,3732146,257007
415.30991,,4160051,346727
415.32419,,4664510,250969
415.35204,,3710163,283151
415.35621,,3116886,273557
415.35775,,3356759,292055
415.37174,,3295330,281158
417.40772,,8113536,274275
417.42173,,9675147,223911
417.46947,,10781616,248092
417.51725,,9072085,223991
417.56484,,6176250,248769
418.12696,,3378927,259834
429.24079,,3111412,176381
433.12051,,2942791,137308
441.46522,,3067150,119250
453.27226,,3122615,145301
455.04748,,2903115,143521
465.54404,,3198230,105323
465.75361,,3107946,106736
468.93132,,3047921,155642
476.74327,,2938466,157708
478.46853,,2961693,172720
481.69548,,3223680,175963
483.28838,,2964583,168773
487.14008,,3003165,177155
487.19323,,2953334,109541
491.5797,,3091069,164766
492.38451,,3091566,131634
505.84125,,2978074,107400
520.08727,,3079001,161440
524.63626,,3069603,126112
525.5713,,3002807,143632
526.96216,,3194298,131309
538.03803,,4350146,190774
538.11202,,3105976,137014
543.25569,,3283140,125039
547.11937,,26185956,139793
547.92134,,3205382,135506
548.12278,,5161840,175881
550.50315,,3012278,107463
559.05723,,3446172,104877
562.13169,,3195892,121165
563.38984,,3524253,106043
563.7649,,3052940,125504
576.695,,3145408,109949
576.94968,,3115041,131323
577.3446,,3036192,159631
579.87355,,3090955,95732
582.81609,,3106811,162225
583.13702,,3244131,138088
583.53679,,3305972,81338
584.12755,,3054042,114861
588.28692,,3063197,112062
589.59076,,3247205,107781
594.05106,,3192657,88887
598.10059,,10112206,142397
598.60174,,3434223,115725
599.13467,,3247794,104225
601.13046,,3150372,112641
601.57591,,3292197,115850
605.4595,,3091086,94760
610.02295,,3141496,155083
610.05747,,3397212,170921
612.45925,,3173686,112568
614.48776,,3088952,106093
618.22476,,3388619,114805
625.93717,,4324870,125444
625.99805,,3290819,61592
626.0092,,5268942,160972
626.08042,,7795221,137477
626.15197,,9144668,125980
626.16136,,5915494,144927
626.22407,,6830756,140927
626.23346,,5109934,162617
626.29539,,3261227,91246
626.30496,,4133492,151245
626.37683,,3098940,158717
626.43855,,3937978,35375
627.08547,,9366780,130786
630.46117,,3300987,106500
636.1786,,3154832,102990
640.80711,,3221022,116938
642.07771,,25454396,130312
642.4119,,14178417,122874
642.74614,,8065958,130203
646.18288,,3152912,100065
647.4352,,3121755,147583
649.08147,,4409887,153517
650.06571,,6494347,126196
651.45973,,3155163,135122
651.82707,,3212830,131817
653.51326,,3119008,121506
654.42573,,3493431,115398
655.38967,,3347830,94132
659.23247,,3359604,131636
667.81497,,3287997,128338
668.23735,,3657034,117023
669.0844,,15488930,122251
669.58661,,7418922,134939
670.39928,,3452000,108520
670.96438,,3324884,114761
672.3517,,3297594,94362
676.32538,,3177562,84942
676.96856,,3375474,144716
678.29177,,3151349,127373
679.4731,,3444231,57371
682.94887,,3781848,79802
686.27763,,3603064,122461
689.08759,,18811840,112619
690.09044,,5207118,110546
690.96369,,3770754,102332
692.8774,,3534407,109006
693.78618,,3285379,74937
694.50392,,3320068,94479
698.57142,,3199611,66073
702.71729,,3308997,100062
702.91195,,3880822,107978
703.10996,,3270696,92162
705.20068,,3300177,93106
705.3689,,3982384,93027
706.7778,,3415783,92600
708.27869,,3454854,101035
710.835,,3478229,47973
711.26811,,3252382,83958
711.85534,,3616664,84701
714.79236,,3176355,119624
715.21949,,3395393,97861
718.28055,,3578782,101983
720.43487,,3773653,102991
721.35515,,3214619,115471
725.10614,,11787639,104333
725.44154,,7081239,116401
725.77468,,5630389,101234
725.97043,,3299218,92475
727.42668,,3499137,104837
729.04808,,3199029,144297
730.03216,,5382524,128613
731.4891,,3353430,74277
733.83018,,3196230,67373
736.13041,,3358642,89055
741.8895,,3272487,83107
744.26473,,3384525,119345
745.11304,,3509582,68137
745.64364,,3253706,95497
745.84295,,3394844,91142
749.02823,,3303476,32009
751.11293,,39243964,105171
751.61523,,19708294,106343
751.76185,,59772352,105704
752.09599,,53358148,104024
752.11653,,7655246,106644
752.43005,,24370890,102329
752.61385,,3179220,86225
752.76473,,7590992,100809
753.09887,,3621525,81546
755.35086,,3277998,61558
756.13614,,3275841,75708
756.54764,,3349346,102503
757.09484,,3459255,85620
757.2008,,4103073,103305
757.26839,,3244155,78481
757.42709,,3204217,126975
759.31269,,3299603,86401
759.43019,,3762304,85961
759.64696,,3390547,118536
760.11434,,4279943,110569
760.47344,,3205777,104604
764.30197,,3659652,95746
764.94975,,3291897,84579
766.52498,,3342282,76380
766.91664,,3391197,102873
768.12948,,3566627,78197
770.90219,,3371884,107177
772.10198,,3318313,78611
772.44035,,4679462,115018
772.60601,,3481123,90915
772.77282,,3355681,81461
773.44375,,3522713,128197
774.19353,,3372621,71779
774.45591,,3223886,80522
774.78648,,3463848,60427
775.76955,,3206642,149137
775.9598,,3215160,120932
776.37255,,3646735,72427
780.41985,,3906458,103281
781.91587,,3299645,121804
782.614,,3425276,92971
782.66202,,3214926,119359
783.64788,,3236278,128053
787.64761,,3274059,72830
788.61775,,3296461,130915
791.09656,,19815256,106199
791.59792,,10815760,95717
793.39987,,3905957,87325
794.54371,,3268106,101809
794.92116,,3370325,87322
794.9452,,3337950,51791
795.538,,3330936,69985
796.86929,,3228580,55114
797.90394,,3388259,102885
799.70326,,3684255,40485
800.9304,,3595528,106533
801.39849,,3247991,84104
802.01335,,3423262,60515
803.83344,,3203401,109454
803.94363,,3363058,114932
804.04747,,3420986,74882
804.25201,,3616231,95422
804.4775,,3357052,84365
804.79315,,3601139,89389
805.53183,,3271882,90431
806.75075,,3219097,67055
808.60013,,3535707,92202
811.05094,,3669899,111761
811.3556,,3216257,93036
812.47495,,3388852,107601
814.87983,,3280993,111575
815.17585,,4164438,77023
815.39059,,3334506,98186
815.60658,,3290752,92677
815.94317,,3239877,101867
816.09205,,3213056,96590
817.3323,,3401773,103822
817.70378,,3298433,100457
821.09687,,3609817,88677
821.22,,3391563,120841
821.88887,,3562268,87625
822.06758,,3745701,119387
822.0842,,3387308,150614
822.0975,,37549488,99079
822.5987,,20559998,92674
823.09976,,8228173,106464
824.03798,,3213711,46789
