m/z,z,I,Res.
222.24389,,4510927,383360
229.38016,,4358051,353940
231.37695,,4701952,197973
257.06978,,5402023,227704
257.08942,,20509370,285238
257.09984,,7395576,323956
257.10921,,52770356,290565
257.11971,,7009571,314414
257.12799,,5919665,646031
257.12901,,86159280,300173
257.13436,,5708784,290657
257.13984,,6045758,346683
257.1478,,6043244,727985
257.14887,,103418280,296263
257.15396,,6010275,259842
257.1598,,6948873,255999
257.16782,,6564840,604216
257.1688,,91886760,304526
257.17966,,5056405,334164
257.18783,,7542755,683154
257.18883,,69130144,302787
257.20801,,4699166,650082
257.20892,,45308444,302454
257.22913,,27060056,300827
257.2493,,12730548,284036
257.26954,,5768367,238616
257.58894,,4993306,283955
257.86811,,7866606,265602
257.88806,,13041049,292491
257.89303,,5367340,231556
257.90801,,18221492,304372
257.92808,,14195152,309364
257.9481,,10463499,311010
257.96832,,5383222,288823
260.90234,,6302630,267319
267.55581,,7841172,336846
282.411,,4451124,284998
292.27687,,4364671,190060
297.42336,,5376115,169843
310.51501,,4567613,264905
311.75467,,5560329,256733
315.81577,,5467014,225221
316.23047,,4495625,224117
316.86406,,6049315,254252
318.86877,,4509045,255018
321.40655,,4381096,128049
321.43435,,5348932,139919
325.07806,,6992227,203078
325.2453,,4454435,287315
342.38155,,4355878,205454
343.97303,,4618268,231198
344.03895,,7420121,228097
346.68217,,4320498,138473
348.01544,,4397885,179541
348.09843,,5208920,86387
351.20226,,4354813,192901
354.91819,,4540798,211066
362.23272,,4402170,187175
362.53573,,4465344,171805
363.87381,,5707499,155830
375.44178,,4661748,203009
383.56437,,5020668,164884
390.98582,,4429662,190102
391.83298,,4359184,96148
393.79412,,4561475,194298
394.31355,,4937398,196302
394.36156,,4455219,267951
394.40836,,5180366,154115
399.44505,,4819240,167274
406.96494,,4791047,258605
409.65758,,4424825,162374
411.23127,,4709974,147941
412.56639,,4973001,145571
414.24684,,4772352,134696
416.71432,,4594173,178449
419.02926,,5419470,178570
419.06262,,5060803,150859
419.79574,,4655950,178966
419.86326,,4484281,244119
420.15898,,4742864,215942
420.37162,,4603236,159458
421.07894,,4617488,170290
421.55871,,4709587,192162
422.28597,,4444777,114757
422.77091,,4948923,136647
423.36643,,4965123,203021
423.42973,,5791786,252483
423.49283,,7534353,230206
423.52709,,5699785,218396
423.52956,,6669773,274344
423.55522,,5380726,229988
423.56146,,8186369,252474
423.59542,,5482936,201353
423.66042,,4588194,191272
423.73422,,7517595,192739
423.93277,,6762399,181769
423.9923,,6231104,187373
424.02598,,5595767,274894
424.02848,,6713340,250728
424.04999,,4898463,261158
424.05937,,5702062,291600
424.0612,,5110065,290430
424.09297,,4985957,289876
424.12675,,6681244,250590
424.12894,,5890976,312413
424.16196,,4779478,295242
424.3656,,5164452,154140
424.75948,,4520234,294873
424.76155,,5984942,351117
424.79285,,6230625,265479
424.79488,,5296356,335139
424.80371,,5106675,216733
424.82642,,5996440,259197
424.82858,,6656028,312464
424.86143,,6101330,237340
424.89297,,6709126,282442
424.89521,,4910857,321473
424.92688,,5115582,313539
424.92938,,5101250,245943
424.98032,,4560662,235756
425.06712,,4909092,209826
425.14734,,4663945,146860
