m/z,z,I,Res.
209.14403,,4168327,417834
213.05831,,4233162,334029
227.82589,,4202930,324966
236.92258,,4426525,285304
245.03667,,4374590,307137
249.16472,,4178319,237048
256.9326,,4159526,258218
257.1106,,6555948,251766
257.13068,,10086232,266823
257.1506,,13832261,274387
257.17061,,12141633,305834
257.19083,,8289013,229014
257.21082,,6694273,250316
257.23096,,4199689,232928
257.59055,,4403506,355925
262.06643,,4250126,278007
279.06476,,4388865,215622
281.42349,,4174111,279480
282.34128,,4211969,138502
291.69493,,4219682,177261
294.4718,,4141167,196734
296.29854,,4474533,195575
297.47565,,4183798,196517
299.23647,,4164904,199180
306.82708,,4350299,86980
315.35304,,4154768,189444
318.68848,,4188346,199918
321.43073,,4312911,258947
324.01081,,4210712,94088
324.62921,,4275911,220269
326.61307,,4416100,139428
327.44605,,4316941,196327
328.38066,,4320736,178924
333.51577,,4693946,210858
333.54793,,4124081,197017
335.35987,,4165382,190394
339.27146,,4818207,225638
339.95744,,4700555,165084
340.67536,,4330439,196436
341.06544,,4125281,216378
348.71127,,4410883,188012
348.7323,,4510603,196536
350.20921,,4535954,81337
351.1727,,4758611,179872
351.26612,,4219932,226204
353.49481,,4347728,136394
357.0587,,4161036,209770
362.2603,,4409352,177752
363.619,,4758710,214221
363.74973,,4629990,201358
364.32258,,4386662,206420
368.98949,,4181761,236317
370.51181,,5215392,155181
373.06415,,4157582,182174
375.62679,,4203450,86991
378.46026,,4328949,132482
378.66619,,4441084,164865
381.84117,,4632904,199226
386.73951,,4198529,155124
387.79755,,4313644,192434
388.58407,,4191334,207007
389.48016,,4390703,178219
389.84634,,4209962,215612
391.32769,,4336083,198423
392.62864,,4353190,199425
394.23382,,4333324,59384
395.23614,,4593869,156866
395.8416,,4349043,186877
398.45945,,4279973,167878
400.23117,,4350136,175108
401.47783,,4313989,117415
404.2342,,4898277,146976
406.34291,,4221511,66766
414.61365,,4286905,225817
418.03841,,4209385,159348
420.63754,,4400039,186125
428.46246,,8661287,163058
428.49616,,13154005,206285
428.52948,,14011906,220426
428.53136,,10306565,169386
428.53349,,12151560,183765
428.56307,,16152879,210532
428.56535,,10869043,97741
428.56723,,14033973,250193
428.59666,,13716573,188923
428.59967,,12918369,48389
428.62976,,13664138,198481
