m/z,z,I,Res.
257.08994,,5803699,211489
257.10981,,19844702,296364
257.12047,,5020492,351151
257.12958,,32720730,305162
257.14053,,5335975,351742
257.14944,,39780308,314084
257.16938,,36080464,308100
257.18946,,28265420,308874
257.20962,,16987016,291991
257.22964,,10226947,342020
270.43639,,4700040,242744
281.36272,,4806327,232298
292.42075,,5426856,211539
340.2396,,4662150,191074
346.035,,4712370,198734
350.36255,,4792910,138477
355.17895,,4989598,179659
361.54933,,4882703,230607
362.86978,,4914147,258333
370.28837,,5321136,184894
370.96992,,4672229,213054
375.32044,,4779848,223557
376.13895,,4943216,191142
394.69806,,4906994,196101
402.39063,,4710665,182812
410.37795,,4835725,157900
413.41291,,5402686,167626
414.08293,,4807853,202280
420.12121,,4901695,227391
420.18807,,5872802,239174
420.25557,,5451525,211083
420.28826,,4901814,281401
420.32771,,11488112,174247
420.89443,,5082936,148400
421.32976,,5297471,174036
421.59273,,6373447,198228
422.12942,,5323753,281443
422.132,,4802157,241044
422.15779,,5430804,298633
422.19686,,4951438,172350
422.2262,,5234106,107991
423.39921,,5510239,173382
423.4939,,5794926,219947
423.73484,,4813083,184752
423.76793,,5243661,217680
424.02804,,5186199,136090
424.05761,,5109444,217844
424.09601,,6981246,298935
424.12912,,5016880,253299
424.3983,,4929865,243943
424.76361,,5271285,252125
425.23306,,5082818,203792
426.03501,,5817263,142110
426.09879,,10394481,203096
426.12759,,4827229,209851
426.36588,,5374220,259384
426.56909,,4768901,164545
426.7666,,5258358,265407
426.90058,,5106885,253701
427.29933,,4794414,183652
427.33334,,6178403,188216
427.97117,,8875073,339602
428.49608,,31189490,167596
428.52948,,37367848,200977
428.56292,,40345692,242736
428.59965,,38543508,176578
428.62961,,29649604,180089
428.63308,,31332552,170301
429.20543,,5850312,290642
429.22631,,5782505,194234
429.2283,,6455404,224136
429.23046,,5887535,180993
429.26298,,7373859,200506
429.26486,,6974886,340575
429.27429,,4742580,243619
429.29291,,5113810,219528
429.29755,,5986265,205617
429.30564,,6016997,320412
