m/z,z,I,Res.
222.43088,,2809582,268266
240.65715,,2980175,275202
285.90933,,2809169,257882
290.77163,,5694925,332157
290.8049,,7798348,308797
290.83823,,7579146,288691
290.87172,,6903784,249499
290.90539,,3053750,310347
291.23628,,2995268,184813
297.32325,,3586160,206578
300.239,,2948760,195472
301.82807,,2890635,132505
302.72964,,3263258,219165
303.11916,,2782708,248385
306.0792,,2783189,206442
340.3699,,3124341,195422
340.69864,,2798156,189912
348.58851,,2873895,220063
353.07898,,2874361,190797
362.49318,,2938896,154903
368.09285,,3172465,170425
372.32593,,2881112,220266
374.34594,,2838037,168705
377.02467,,3019337,188469
377.38813,,3122533,153353
379.58458,,2853882,92249
385.52205,,3072291,206587
394.18288,,2922113,173634
397.27761,,2953768,136493
399.90411,,3117659,196951
400.77064,,3023638,186642
402.71658,,2842553,120582
411.00458,,2996274,187119
417.17768,,2974826,173206
417.24461,,2814775,139128
417.82267,,2815940,184309
421.87572,,2895705,157355
423.25668,,3108308,153808
423.42479,,2947373,158136
427.7724,,3260568,144731
430.14142,,3737510,132186
431.52024,,2843420,164361
434.60696,,3153605,115992
434.63855,,3139165,162154
435.55987,,3074988,208390
439.38999,,2862469,145123
445.33281,,3082099,171505
447.02394,,2873781,194160
448.80172,,3165708,170338
449.61729,,2882271,185759
451.37289,,2910392,158550
452.47283,,2893257,134722
453.31731,,3195810,152949
453.46943,,2931813,174984
455.39268,,3060718,168206
457.68887,,2948688,163813
461.30162,,2944580,171049
466.81227,,2901623,155050
467.58191,,3349277,157152
470.69694,,3416394,155512
472.33084,,2995494,158941
473.84452,,2986075,169944
474.22318,,2867809,167434
475.00229,,3032036,206944
479.28813,,2915726,119281
483.16699,,3093926,165033
486.1856,,3099901,143997
494.00525,,3192869,135933
495.87316,,2988682,134769
497.58946,,2907038,73420
498.71349,,2907835,177183
502.97644,,3057280,147435
507.65615,,3150631,112951
508.61732,,2923509,101890
512.8603,,3100747,160712
514.18066,,3143554,152609
516.38972,,3211823,150839
516.55334,,2944157,154351
517.53333,,3217075,151290
518.74196,,2917855,139905
519.54417,,3088538,143399
524.19313,,3132836,155576
526.96314,,2955547,144538
527.63311,,3069746,153189
529.69406,,2957908,71375
530.49958,,3137697,126395
532.15514,,2954097,159851
534.22684,,3581452,132092
535.37899,,3637884,138805
535.78216,,3197782,116703
538.16174,,2934639,133542
543.80209,,3025027,77148
546.16284,,3402940,175172
547.11944,,11155170,148040
549.25538,,3010408,141227
554.19607,,3115562,146796
554.85824,,2957358,62835
556.42548,,3133604,121108
558.69053,,3039945,131152
558.74746,,3000648,141141
571.28961,,3056306,147884
574.08832,,3373557,82764
574.27656,,3032777,154331
575.44017,,3174306,98283
583.4204,,3114259,122327
584.24363,,3040044,127968
589.85446,,2998636,120643
591.20502,,2995535,100191
592.03019,,3117799,78363
593.38526,,3430285,66835
593.41637,,3144303,84932
596.53709,,3185406,131084
596.79775,,3002960,82121
596.91094,,3088926,135622
597.63769,,3180229,141874
598.68705,,3112913,89565
605.37388,,3379185,120284
605.43018,,3049959,91286
605.6342,,3162512,126825
608.28435,,3024306,134458
609.89503,,3555098,131464
610.05971,,6123150,116910
612.50641,,3164034,109080
615.10197,,3140400,93771
615.58637,,3027263,49975
615.66356,,3250067,93227
618.35187,,3383128,100720
618.66936,,3118032,92052
620.63902,,3422208,125796
623.52218,,3051167,56060
626.2808,,3122090,86997
627.08608,,14132486,134083
628.08887,,3748275,116535
628.12318,,3037687,88988
629.57373,,3111261,96337
630.00774,,3036202,113391
630.53184,,3676981,87569
630.65944,,3516828,130539
633.08638,,3341025,121007
635.45607,,3045469,81353
637.45729,,3063115,86947
638.91265,,3047512,95983
643.84738,,3213480,160451
646.30529,,3450751,70121
649.08125,,5424392,127728
650.06623,,5340141,127375
650.4401,,3070215,76577
653.54566,,3228889,97151
653.68087,,3152705,86735
654.27979,,3165176,111690
654.41045,,3173818,122355
656.44351,,3079202,147035
656.89151,,3104158,59791
661.64293,,3510878,93932
661.84823,,3066471,98998
662.48398,,3344465,48029
665.89697,,4328183,120171
666.74359,,3141860,125669
669.0843,,6919262,133050
669.58615,,3561659,114174
670.14802,,3078543,115649
671.24858,,3178767,64758
671.46048,,3530214,100739
671.56414,,3477384,96663
673.07525,,3073811,163445
674.27072,,3104239,93471
681.06828,,3099220,61253
681.54662,,3246276,62041
682.25686,,3085381,99559
683.04482,,3168010,119091
684.24083,,3102969,110477
684.7812,,3507163,135013
686.44682,,3094305,128847
686.56491,,3487562,97465
686.96004,,3380455,133547
689.08773,,11311284,115952
690.09019,,3703775,99268
690.46307,,3519331,122536
691.74359,,3368122,93561
691.88927,,3482679,116087
692.42011,,3116354,84874
693.80598,,3497065,98454
693.95838,,3249516,119470
694.69807,,3403108,116452
694.91566,,3145950,84519
695.12549,,3519121,59435
695.51454,,3144284,123065
696.88478,,3964455,82154
697.50102,,3293104,110560
697.92588,,3335382,106774
699.10972,,3147289,64774
704.09952,,3144036,122347
706.20349,,3151132,100764
708.92712,,3339448,131538
710.41071,,3773310,77522
711.94457,,3147622,90626
714.10015,,5327056,136489
714.60179,,3866843,150899
716.39073,,3517525,115521
716.65329,,3310498,104912
719.1019,,3233360,80662
719.83038,,3416834,87556
725.06459,,3760986,61915
725.28232,,3185918,97418
726.75856,,3574869,161954
726.8422,,4345620,125000
727.55527,,3179850,69930
728.69787,,3282046,90587
729.07779,,3229337,87558
730.03254,,3896926,125696
731.79192,,3241073,101321
732.64255,,3233634,102314
734.58822,,3726321,99503
735.18283,,3430370,97631
739.25984,,3951008,101852
740.26698,,3237744,116945
740.35259,,3382061,119221
741.11939,,3368527,89127
742.20595,,3325203,93555
744.81652,,3468805,70592
745.22203,,3164770,76062
746.13459,,3134305,93009
748.81129,,3520425,89197
749.50842,,3202955,111349
750.39408,,3366383,68401
751.11291,,22883358,106065
751.61463,,11284854,114033
752.11494,,3454414,141877
753.43582,,3267093,99091
754.93921,,3977045,72800
757.89075,,3321184,73425
759.42907,,3860905,109188
764.33969,,3808745,111652
765.01624,,3671719,85965
769.53244,,4009265,89134
771.68036,,3185249,84876
772.62001,,3218943,121901
772.91511,,3799037,90957
772.95493,,3297687,86636
777.15458,,3513815,92239
778.24052,,3880713,116479
779.12014,,8038967,102473
779.47238,,3268630,79185
779.68165,,3618363,36948
781.76887,,4249024,90687
782.61125,,3469393,76224
783.9683,,3611812,42744
784.55993,,3155862,79823
786.19593,,3171602,65977
789.73551,,3184678,56767
791.09635,,20493678,103979
791.42441,,3203447,76671
791.59825,,10143394,106985
792.09914,,3247830,145635
792.52251,,3741530,64298
793.36641,,3333344,91158
793.41658,,3162687,59594
793.5587,,3388502,38421
793.8542,,3260619,73975
794.02489,,3339187,59303
794.62968,,3794725,97598
795.22753,,3411986,79855
796.12057,,4109811,105944
799.83664,,3330437,107737
800.61157,,3340697,102727
801.74837,,3251080,86973
802.09457,,3399768,81518
803.12838,,3864199,39831
803.75181,,3334398,128018
804.05674,,3185526,79287
805.6334,,4197800,77574
805.96042,,3573803,71494
806.04051,,3612187,95916
807.49093,,3312319,126783
807.7467,,3483544,90454
812.51819,,3233711,95171
814.0474,,3505850,98548
816.08717,,4302704,75343
816.97027,,3556793,102128
818.65432,,3316633,89799
821.10055,,3327095,37160
821.36036,,3443151,88450
822.09694,,16495615,102216
822.59859,,9441317,97275
823.09848,,4342730,73167
823.53125,,3528776,76581
825.49023,,3309602,62297
827.84473,,3527138,87992
828.39048,,3300640,90236
832.39681,,3346557,116915
833.21093,,3350855,65153
834.79069,,3880557,117207
835.12534,,3312560,124728
836.60397,,3227147,114427
837.51727,,3195549,92426
837.53887,,3196169,76202
838.71726,,3239381,99405
840.65617,,3888826,104106
843.07845,,4351542,114912
843.58933,,3243870,117460
844.06301,,3570928,98792
844.08595,,4322302,98769
844.40443,,4230710,81610
844.51942,,3612537,71162
845.43494,,3207435,80568
846.0304,,3833700,103961
849.13133,,3351145,113921
849.21819,,3740923,58559
854.47807,,3247749,67163
854.59347,,3377864,115588
854.79401,,3894652,55606
857.52503,,3589998,76940
858.9199,,3432408,77419
862.39451,,3372670,116311
862.44024,,3404697,96182
863.58157,,3452466,97779
864.4072,,3373652,91384
865.34766,,3966520,88191
865.91647,,3255812,91721
865.93197,,3568141,91094
866.43321,,3378802,93743
867.11345,,11231295,101630
867.61557,,6431077,89418
867.75458,,3460407,66099
868.11632,,4474122,104504
869.89976,,3389598,97107
871.84143,,3212881,93550
873.09711,,3216883,118092
874.1559,,3248802,82847
874.28753,,3967791,86495
874.70356,,3871460,85416
874.86847,,3352453,97507
875.81001,,3348976,55779
876.25963,,3350458,101546
878.38224,,3389984,80035
879.15089,,4041575,51884
880.04528,,3267897,70073
880.79222,,3302707,76882
882.3658,,3301979,93405
883.11819,,3567258,77565
886.05543,,3971315,74105
886.31742,,3382672,74026
887.7302,,3738335,90609
888.82925,,3380146,68010
890.15868,,3241298,54279
890.24144,,3972932,81849
890.55771,,3255362,87998
890.6241,,3554634,67601
890.78325,,3720266,66825
892.16645,,86940240,88540
893.1706,,26663084,91368
894.17359,,6863117,107131
896.41462,,3270751,109556
896.71516,,3224470,101062
897.12102,,3932365,73000
899.07711,,3306105,76268
899.09199,,4129091,104685
899.45055,,3402590,61818
899.5948,,4570871,107253
901.05951,,3276474,77661
902.35945,,3548922,42543
905.98512,,3328544,87655
907.23641,,3634667,95966
907.40386,,3553107,92629
908.79676,,3285177,100356
910.21641,,3946995,68524
910.32182,,3423286,52726
910.81493,,3246892,104921
911.0893,,3444440,91490
911.33328,,3507954,82333
911.97505,,3915782,87387
912.5243,,3347297,63422
913.85096,,3401704,72246
914.63298,,3722136,99132
915.133,,3613782,110363
915.67717,,3261104,104763
915.97585,,3416686,79768
916.08389,,6288948,98476
917.21454,,3374724,103680
