spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0602_1x_134.csv
limit_error:	6
noise_limit:	1800000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1460.527131	6	37369979846.93	RNA+2DEPC+H2O-CO	-3.51	0.03	C261H330N102O192P26	280.2
1445.186872	6	1149748801.8584006	RNA+2DEPC+H2O-CO-2Eth	1.31	0.02	C257H318N102O190P26	7.8
1422.676984	6	76814658.58263503	RNA+2DEPC+H2O-CO-2Eth-A	0.77	0.12	C252H313N97O190P26	1.4
1419.675097	6	204192056.11	RNA+2DEPC+H2O-CO-2Eth-A-H2O	0.68	0.26	C252H311N97O189P26	15.3
1426.675426	6	43912412.11701478	RNA+2DEPC+H2O-CO-2Eth-C	-1.64	0.27	C253H313N99O189P26	3.6
1420.009641	6	250070055.02	RNA+2DEPC+H2O-CO-2Eth-G	-0.3	0.05	C252H313N97O189P26	2.3
1417.009276	6	57199569.77065403	RNA+2DEPC+H2O-CO-2Eth-G-H2O	0.68	0.11	C252H311N97O188P26	1.0
1438.019877	6	954508616.3301164	RNA+2DEPC+H2O-CO-A	-2.3	0.04	C256H325N97O192P26	7.9
1442.022823	6	267460355.93	RNA+2DEPC+H2O-CO-C	-1.54	0.05	C257H325N99O191P26	2.4
1439.018651	6	69703056.42411289	RNA+2DEPC+H2O-CO-C-H2O	-3.22	0.25	C257H323N99O190P26	4.7
1452.860425	6	18162852404.36997	RNA+2DEPC+H2O-CO-Eth	1.24	0.03	C259H324N102O191P26	136.2
1430.351367	6	783457748.6529814	RNA+2DEPC+H2O-CO-Eth-A	1.28	0.03	C254H319N97O191P26	5.9
1431.354062	6	33443112.824274756	RNA+2DEPC+H2O-CO-Eth-C-H2O	3.09	0.43	C255H317N99O189P26	13.7
1427.686841	6	2184708094.824446	RNA+2DEPC+H2O-CO-Eth-G	2.19	0.02	C254H319N97O190P26	14.8
1424.681651	6	127721896.27350497	RNA+2DEPC+H2O-CO-Eth-G-H2O	-0.21	0.08	C254H317N97O189P26	1.6
1449.860834	6	572895709.4383668	RNA+2DEPC+H2O-CO-Eth-H2O	2.74	0.04	C259H322N102O190P26	4.7
1435.35529	6	2310106658.42	RNA+2DEPC+H2O-CO-G	-1.44	0.03	C256H325N97O191P26	17.3
2149.039553	4	9870492.361847056	RNA+2DEPC+H2O-CO-G-H2O	1.17	0.37	C256H323N97O190P26	2.2
1432.357164	6	238366687.25690058	RNA+2DEPC+H2O-CO-G-H2O	1.09	0.07	C256H323N97O190P26	2.7
1457.52871	6	704810446.47	RNA+2DEPC+H2O-CO-H2O	-1.23	0.04	C261H328N102O191P26	5.8
1450.195965	6	122169968.85555439	RNA+DEPC	2.18	0.23	C259H324N102O190P26	6.8
1448.526972	6	80013134.961157	RNA+DEPC+H2O-CO	-1.22	0.08	C258H326N102O190P26	1.0
1426.019991	6	37738719.668776065	RNA+DEPC+H2O-CO-A	0.23	0.34	C253H321N97O190P26	6.3
1423.350547	6	23200972.066593785	RNA+DEPC+H2O-CO-G	-2.31	0.07	C253H321N97O189P26	0.3
1428.690752	6	46262334.24561081	RNA+DEPC-C-H2O	4.85	0.23	C255H317N99O188P26	2.6
1425.016521	6	53406817.72145714	RNA+DEPC-G	-0.97	0.19	C254H319N97O189P26	2.0
1422.011947	6	22481264.708447184	RNA+DEPC-G-H2O	-2.95	0.23	C254H317N97O188P26	1.2
1447.190462	6	44078511.78675215	RNA+DEPC-H2O	-0.4	0.13	C259H322N102O189P26	0.9
1415.678212	6	341366359.8842892	RNA-A	-1.4	0.05	C251H315N97O188P26	3.1
1413.011631	6	145519318.88282222	RNA-G	-1.94	0.1	C251H315N97O187P26	2.2
1108.15822	1	13290641.47	a04-G	-2.12	0.12	C34H42N13O24P3	0.2
1031.633044	2	23950564.2	a07-A	-0.6	0.23	C62H77N23O46P6	1.3
1348.680292	2	25554729.51	a09-A	-0.2	0.13	C81H101N31O59P8	0.5
898.782812	3	9950181.13	a09-A	-2.01	0.26	C81H101N31O59P8	0.7
2148.27471	2	9377472.495992536	a14+2DEPC+H2O-CO-Eth-G	-1.7	0.5	C129H163N44O98P13	7.7
1447.192337	3	17244157.295108795	a14+2DEPC+H2O-CO-G	-3.29	0.11	C131H169N44O99P13	0.3
1407.84617	3	28168587.737409726	a14-A	2.41	0.04	C126H159N44O96P13	0.2
1402.507359	3	89927555.5558354	a14-G	-2.69	0.12	C126H159N44O95P13	1.7
1522.860056	3	13879478.33	a15-A	0.97	0.32	C136H171N49O103P14	1.9
1517.530925	3	44789913.79	a15-G	2.62	0.13	C136H171N49O102P14	0.9
1632.540529	3	31846832.17	a16-G	-1.37	0.19	C146H183N54O109P15	1.2
1792.253368	3	10077065.940109557	a17+2DEPC+H2O-CO-G	4.93	0.37	C161H205N59O120P16	2.3
1390.922015	4	20163346.36	a18-A	-0.11	0.44	C165H206N61O125P17	9.1
1510.693699	4	12106036.163041899	a19+2DEPC+H2O-CO-A	-3.18	0.32	C180H228N66O136P18	1.6
1473.182183	4	27702615.496529445	a19-G	-2.11	0.19	C175H218N66O131P18	1.0
1577.450572	4	60243833.05	a20+2DEPC+H2O-CO-Eth-G	-1.18	0.11	C188H234N71O140P19	1.0
1588.96675	4	18899329.338693313	a20+2DEPC+H2O-CO-G	2.42	0.31	C190H240N71O141P19	2.3
1559.449844	4	35501733.6	a20-A	1.73	0.16	C185H230N71O138P19	1.0
1659.715676	4	57904012.55	a21+2DEPC+H2O-CO-Eth-G	0.07	0.16	C198H246N76O146P20	1.6
1671.221499	4	19140795.05	a21+2DEPC+H2O-CO-G	-2.71	0.25	C200H252N76O147P20	1.3
1641.714643	4	29947573.95	a21-A	2.66	0.16	C195H242N76O144P20	0.8
1880.747517	4	5953326.218808265	a24-A	4.64	0.37	C223H277N86O166P23	1.3
1587.80938	5	19931957.39877715	a25+2DEPC+H2O-CO-Eth-G	3.84	0.22	C236H293N91O175P24	1.0
1597.005008	5	26824468.59	a25+2DEPC+H2O-CO-G	-4.16	0.2	C238H299N91O176P24	1.1
