m/z,z,I,Res.
209.75345,,3399255,424380
227.22283,,3696867,265961
239.34489,,3332111,232206
250.96953,,6508107,354464
250.99812,,7721639,337048
251.02674,,8435571,316105
251.05542,,6522319,299976
263.80197,,3587749,258803
272.33458,,4205369,210365
285.32025,,3316424,275030
292.10994,,3999181,109639
295.02736,,3488701,291905
304.36221,,3302475,165935
313.27535,,3533320,221195
336.43886,,3315960,190694
340.37744,,3316512,249074
344.04009,,8175730,229996
351.16529,,3427834,131827
360.05985,,3701916,183062
363.18014,,3329454,206173
371.95349,,3312737,201160
381.96084,,3367997,151682
383.87426,,3344863,180229
383.98172,,3390370,189287
392.79523,,3579988,177100
393.99861,,3621504,162463
394.49424,,3526048,140384
395.65254,,3470173,177597
401.27407,,3380847,141402
404.57038,,3546326,192027
405.94286,,3478972,162674
411.07481,,4963093,212360
413.82813,,3530332,175660
414.25713,,3388462,168491
416.84097,,3650751,149663
418.23295,,7161875,211887
418.2663,,6939953,288516
418.28052,,7596093,231912
418.3284,,9513576,229370
418.37609,,7152275,229671
426.78021,,3723004,153244
426.91878,,3562784,142848
427.90187,,3727051,198969
428.6673,,3766058,198073
430.11924,,3594663,200758
430.33507,,3621882,187124
430.63426,,3708509,165380
436.46961,,3974599,159757
438.75073,,3450524,123337
448.95202,,3631980,209606
455.32728,,3498393,147525
455.91115,,3605926,153272
457.01228,,3622876,121771
457.38255,,3458461,171503
465.08184,,3614267,153229
471.88011,,3454004,114987
472.12736,,3566876,167831
474.976,,3445628,158720
477.40372,,3443869,87147
479.63852,,3551336,171904
484.06995,,3652553,149104
485.15257,,3426828,162040
486.00807,,3522488,152666
489.97911,,3524727,175452
491.97472,,3477847,127012
492.44031,,3672614,137811
495.67104,,3457090,145417
498.74769,,3612006,99632
499.01627,,3720849,167734
500.70158,,3465236,138683
503.2148,,3629270,148880
504.44077,,4064852,146745
505.02045,,3469194,90653
505.23518,,3706083,91961
507.6275,,3696482,153280
513.15171,,3543325,155182
514.5839,,3948490,134761
516.16185,,3820349,162886
521.04787,,3465055,105763
523.04818,,3471933,146408
527.51513,,3730047,144498
529.3618,,3478591,152698
532.1255,,3593055,110540
532.67167,,3885172,95705
532.81113,,3978049,117008
534.31572,,3512604,65546
538.03821,,10574531,125985
541.24334,,3524051,101467
543.53031,,3621764,155936
545.53312,,3514740,119125
546.9875,,3826551,125009
548.10338,,125822064,136144
549.10686,,24267720,139748
553.46776,,3603093,137600
555.13515,,3573822,120299
555.77345,,3938663,138597
567.80979,,3566300,111207
568.94803,,3794922,91864
569.80178,,4164020,132762
573.83452,,3638044,134690
574.16378,,3696539,161179
577.6389,,3769694,86626
578.35769,,3660105,137118
578.59244,,3915655,126662
579.32249,,3652577,123421
582.00717,,3779076,135796
583.40035,,3668151,94939
585.08759,,3975856,125098
589.04504,,3947392,78121
591.34815,,3667165,106183
592.83764,,3668663,96541
596.48324,,4073711,112785
