spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0603_1x_7-.csv
limit_error:	6.5	2020-03-12
noise_limit:	3030000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1218.430767	7	271301031.02	RNA	-1.12	0.08	C253H315N91O194P26	2.0
1254.316175	7	87961547985.19997	RNA+CMCT	-1.31	0.03	C267H340N94O195P26	391.9
1235.02385	7	3375754685.990006	RNA+CMCT-A	-0.38	0.01	C262H335N89O195P26	12.3
1238.454426	7	1948285835.58	RNA+CMCT-C	-0.05	0.02	C263H335N91O194P26	7.9
1438.361435	6	15469296.79	RNA+CMCT-G	-1.62	0.37	C262H335N89O194P26	2.1
1232.738095	7	3369330622.96	RNA+CMCT-G	-1.0	0.01	C262H335N89O194P26	12.3
1230.164699	7	200824912.11780426	RNA+CMCT-G-H2O	-1.37	0.05	C262H333N89O193P26	1.1
1251.74535	7	2396122074.495742	RNA+CMCT-H2O	0.38	0.02	C267H338N94O194P26	9.7
1202.569343	7	26224207.565664142	RNA-C	0.44	0.18	C249H310N88O193P26	0.5
1196.852711	7	36133254.44372172	RNA-G	-0.78	0.28	C248H310N86O193P26	2.0
1215.85769	7	37988142.25	RNA-H2O	-1.24	0.36	C253H313N91O193P26	4.6
914.16373	1	6239849.37	a03	1.29	0.28	C29H35N13O18P2	0.3
706.589193	2	21655122.82	a05-G	-0.15	0.13	C43H53N15O32P4	0.3
1229.206984	3	23159406.38	a11+CMCT	-1.48	0.19	C117H152N40O79P10	0.5
1247.157894	3	19712487.44	a12	1.54	0.33	C112H139N40O85P11	1.8
1036.117763	5	11083798.37137247	a17-A	1.73	0.56	C154H191N51O121P16	9.9
1516.96111	4	34098041.591260836	a19+CMCT-G	-3.34	0.19	C187H239N61O136P18	0.8
1166.336447	5	12143682.584656443	a19-A	5.09	0.3	C173H214N58O136P18	0.8
1163.133288	5	15123337.314863898	a19-G	1.51	0.45	C173H214N58O135P18	4.5
1282.379938	5	20176578.06	a20+CMCT-G	-0.81	0.35	C197H251N66O143P19	2.2
1445.574089	5	16440758.304693215	a23	1.12	0.27	C215H266N76O165P22	0.8
1278.675984	6	88520214.24	a24+CMCT-A	0.39	0.12	C234H298N79O172P23	1.0
1236.809056	6	132444662.5100004	a24-A	0.16	0.32	C220H273N76O171P23	10.7
1691.837633	5	16001689.04	a26+CMCT	0.09	0.37	C258H326N91O187P25	2.1
344.04019	1	9843021.58	c01	0.09	0.12	C10H12N5O7P1	0.1
689.087903	1	46617828.97	c02	0.45	0.05	C20H24N10O14P2	0.3
538.0383	1	9312583.34	c02-G	0.22	0.16	C15H19N5O13P2	0.2
994.129964	1	116437778.55	c03	1.09	0.06	C29H36N13O21P3	0.7
649.573621	2	69055711.53	c04	0.26	0.04	C38H47N15O29P4	0.3
1149.10445	1	7201490.0	c04-G	-0.28	0.3	C33H42N10O28P4	0.5
822.097473	2	98890166.86	c05	0.37	0.06	C48H59N20O36P5	0.6
746.57184	2	9628485.25	c05-G	-0.84	0.37	C43H54N15O35P5	1.3
974.619181	2	209634359.4643184	c06	1.4	0.05	C57H71N23O43P6	1.1
899.09419	2	6985955.51	c06-G	1.2	0.43	C52H66N18O42P6	1.7
1127.629688	2	114614517.55	c07	-0.69	0.04	C66H82N25O51P7	0.6
1253.231269	2	114369736.52	c07+CMCT	0.74	0.24	C80H107N28O52P7	4.2
1280.644221	2	112421845.04	c08	0.86	0.04	C75H93N27O59P8	0.6
1406.244468	2	183302442.6	c08+CMCT	1.05	0.02	C89H118N30O60P8	0.7
1453.170481	2	22040374.077841986	c09	2.51	0.3	C85H105N32O66P9	1.5
968.442195	3	25999178.24	c09	0.07	0.14	C85H105N32O66P9	0.3
1578.76814	2	57882005.8	c09+CMCT	0.9	0.09	C99H130N35O67P9	0.5
1070.45013	3	73370728.9166437	c10	-0.41	0.04	C94H116N34O74P10	0.4
1731.784828	2	16292277.25	c10+CMCT	3.15	0.49	C108H141N37O75P10	7.2
1154.184597	3	57277239.35	c10+CMCT	0.67	0.1	C108H141N37O75P10	0.5
1172.130888	3	72057163.28	c11	-0.09	0.06	C103H128N37O81P11	0.4
1273.80979	3	88095969.03	c12	-1.28	0.05	C112H140N40O88P12	0.5
1357.543084	3	140661326.72	c12+CMCT	-1.17	0.06	C126H165N43O89P12	0.8
1375.81826	3	43815044.11	c13	-1.16	0.11	C121H151N42O96P13	0.4
1031.613294	4	20617374.53	c13	0.21	0.15	C121H151N42O96P13	0.3
1459.551748	3	148159676.94	c13+CMCT	-0.93	0.05	C135H176N45O97P13	0.8
1477.83236	3	21308025.56	c14	2.75	0.22	C130H162N44O104P14	0.6
1108.117795	4	46330575.79	c14	-1.45	0.13	C130H162N44O104P14	0.6
1561.561622	3	228414137.31	c14+CMCT	0.05	0.04	C144H187N47O105P14	1.1
1170.918142	4	32268087.64	c14+CMCT	-1.02	0.15	C144H187N47O105P14	0.5
1511.206428	3	24052637.031867515	c14+CMCT-G	-3.52	0.34	C139H182N42O104P14	2.4
1184.625316	4	49817176.08	c15	-0.34	0.14	C139H173N46O112P15	0.7
1663.568531	3	135509925.78	c15+CMCT	-0.87	0.06	C153H198N49O113P15	0.8
1247.424898	4	194806311.85637367	c15+CMCT	-0.61	0.05	C153H198N49O113P15	1.1
1613.222789	3	26372448.59	c15+CMCT-G	1.62	0.2	C148H193N44O112P15	0.6
1146.862819	4	21586677.89	c15-G	-0.48	0.24	C134H168N41O111P15	0.8
1266.889779	4	61989012.34	c16	0.73	0.13	C149H185N51O118P16	0.8
1329.690325	4	290417813.97	c16+CMCT	1.15	0.02	C163H210N54O119P16	1.2
1295.925573	4	15722623.58	c16+CMCT-A	0.31	0.39	C158H205N49O119P16	2.6
1799.195085	3	16360655.33	c17	-5.55	0.44	C159H197N56O124P17	4.4
1349.150161	4	25187436.61	c17	-1.35	0.37	C159H197N56O124P17	3.4
1411.951288	4	274198088.59912205	c17+CMCT	-0.45	0.03	C173H222N59O125P17	1.2
1378.183629	4	18533687.45	c17+CMCT-A	-3.39	0.36	C168H217N54O125P17	2.2
1374.19027	4	37395252.9	c17+CMCT-G	0.51	0.34	C168H217N54O124P17	3.7
1052.107467	5	21956520.94	c17-A	-1.68	0.53	C154H192N51O124P17	14.5
1140.326722	5	20334985.871923953	c18	1.34	0.19	C168H208N58O132P18	0.4
1488.45763	4	396401208.79	c18+CMCT	-0.42	0.02	C182H233N61O133P18	1.6
1190.564498	5	184378750.82	c18+CMCT	-0.54	0.07	C182H233N61O133P18	1.2
1450.695498	4	16571278.315863691	c18+CMCT-G	-0.28	0.42	C177H228N56O132P18	3.6
1574.718675	4	87995696.52	c19+CMCT	-0.91	0.06	C192H245N66O140P19	0.5
1259.572397	5	181039305.7941798	c19+CMCT	-1.77	0.04	C192H245N66O140P19	0.9
1229.362979	5	21740947.95740199	c19+CMCT-G	-1.44	0.36	C187H240N61O139P19	2.6
1328.585489	5	145888845.57	c20+CMCT	1.03	0.05	C202H257N71O147P20	0.8
1298.375822	5	29068167.55	c20+CMCT-G	1.22	0.32	C197H252N66O146P20	2.4
1389.789508	5	329921917.51	c21+CMCT	0.24	0.03	C211H268N73O155P21	1.5
1362.77622	5	22129942.07	c21+CMCT-A	-1.51	0.43	C206H263N68O155P21	5.4
1359.578746	5	79021817.4	c21+CMCT-G	-0.41	0.14	C206H263N68O154P21	1.1
1450.798511	5	192648910.30968356	c22+CMCT	0.74	0.09	C220H280N76O162P22	1.6
1208.827697	6	21762260.16	c22+CMCT	-1.89	0.37	C220H280N76O162P22	2.9
1423.785823	5	15982350.5	c22+CMCT-A	-0.5	0.41	C215H275N71O162P22	3.2
1420.587507	5	45756557.71	c22+CMCT-G	-0.03	0.17	C215H275N71O161P22	0.8
1511.804119	5	48783405.22765093	c23+CMCT	-1.04	0.12	C229H292N79O169P23	0.5
1259.668936	6	243642186.35431963	c23+CMCT	-1.0	0.04	C229H292N79O169P23	1.2
1314.513646	6	401430797.21	c24+CMCT	1.03	0.03	C239H304N84O175P24	1.8
1292.003943	6	101067339.86	c24+CMCT-A	0.57	0.08	C234H299N79O175P24	0.7
1289.336166	6	50879823.61	c24+CMCT-G	-0.94	0.23	C234H299N79O174P24	1.7
1500.363288	5	12462993.78	c24-A	-1.37	0.5	C220H274N76O174P24	6.1
1372.019221	6	1162841992.88	c25+CMCT	-0.71	0.01	C249H316N89O182P25	4.2
1349.510109	6	66325902.28	c25+CMCT-A	-0.74	0.09	C244H311N84O182P25	0.5
1346.846862	6	165379701.78999975	c25+CMCT-G	1.17	0.07	C244H311N84O181P25	1.1
1219.590182	7	235627337.85	c26+CMCT	-0.93	0.09	C258H327N91O190P26	1.9
