spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1710_90_6.csv
limit_error:	6
noise_limit:	2069999.9999999998
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
(1338.504176, 3, 11483471.99, 'w12+DEPC+H2O', -6.12, 0.55, 'C118H150N48O88P12')	
(1388.007359, 6, 29836425.79, 'y26+DEPC+H2O-Eth', -4.07, 0.45, 'C247H308N97O183P25')	
(1387.505329, 6, 60557188.49, 'c26+DEPC+H2O-G', -0.05, 0.14, 'C245H308N94O185P26')	
(1386.923236, 4, 17290349.96, 'a18-G', -0.14, 0.4, 'C165H206N61O124P17')	
(1407.847323, 3, 57490523.69, 'c13+DEPC+H2O', 0.57, 0.13, 'C125H159N46O95P13')	
(1409.012947, 6, 85083025.07, 'w26+DEPC+H2O', -1.01, 0.39, 'C249H315N97O187P26')	
(1409.429704, 4, 48654259.51, 'a18+DEPC+H2O-G', -1.17, 0.47, 'C168H212N61O127P17')	
(1414.18466, 1, 13764163.91, 'a05-G', -0.86, 0.37, 'C43H53N15O32P4')	
(1412.680667, 6, 1.64422033e+08, 'c26+DEPC+H2O', 0.26, 0.09, 'C250H313N99O186P26')	
(1423.516956, 3, 38503640.3, 'w13', -0.46, 0.13, 'C125H156N53O92P13')	
(1423.01251, 6, 46295559.82, 'RNA-G', 5.7, 0.21, 'C251H312N97O189P27')	
(1448.185512, 3, 14713962.95, 'y14-G', -5.03, 0.5, 'C129H162N51O95P13')	
(1448.185766, 6, 30000825.4, 'RNA', 4.47, 0.25, 'C256H317N102O190P27')	
(1455.682023, 4, 27592987.12, 'c18+DEPC+H2O-Eth', 4.94, 0.34, 'C171H212N66O130P18')	
(1455.509567, 6, 30243691.54, 'RNA+DEPC+H2O-Eth', -0.94, 0.28, 'C257.0H317.0N102.0O192.0P27.0')	
(1456.185946, 2, 27179074.34, 'c09', -3.45, 0.05, 'C86H107N36O62P9')	
(1473.688517, 4, 36366502.4, 'y19-G', -0.47, 0.28, 'C175H220N66O131P18')	
(1473.189592, 4, 26978577.77, 'a19-G', 2.92, 0.3, 'C175H218N66O131P18')	
(1473.983427, 5, 25055811.82, 'w23', -1.16, 0.2, 'C217H273N84O163P23')	
(1474.183929, 5, 22340516.89, 'c23+DEPC+H2O-G', 1.35, 0.23, 'C217H272N83O164P23')	
(1496.197089, 4, 29905521.73, 'y19+DEPC+H2O-G', -0.03, 0.3, 'C178H226N66O134P18')	
(1495.697657, 4, 26962181.92, 'a19+DEPC+H2O-G', 2.97, 0.28, 'C178H224N66O134P18')	
(1496.792844, 5, 25282402.9, 'y24-G', 0.92, 0.26, 'C222H279N84O166P23')	
(1531.441343, 4, 44153443.94, 'w19', -1.17, 0.24, 'C180H226N71O135P19')	
(1553.951414, 4, 38285325.01, 'w19+DEPC+H2O', 0.23, 0.13, 'C183H232N71O138P19')	
(1587.713127, 4, 58394866.33, 'y20', 0.79, 0.13, 'C189H237N74O139P19')	
(1588.210196, 5, 59611097.3, 'a25+DEPC+H2O-G', 2.38, 0.09, 'C236H295N91O175P24')	
(1588.009699, 5, 62276645.9, 'y25', 0.05, 0.09, 'C236H296N92O174P24')	
(1597.94505, 4, 26409493.13, 'c20+DEPC+H2O-G', -1.8, 0.29, 'C188H237N71O143P20')	
(1598.703072, 4, 17326154.6, 'y20+DEPC+H2O-Eth', -3.92, 0.25, 'C190H237N74O141P19')	
(1603.997347, 5, 10547772.34, 'w25', -3.45, 0.51, 'C236H297N92O177P25')	
(1604.197841, 5, 12629631.01, 'c25+DEPC+H2O-G', -1.15, 0.38, 'C236H296N91O178P25')	
(1608.711643, 2, 17079735.16, 'c10', 0.01, 0.31, 'C95H119N39O69P10')	
(1607.710335, 4, 18856533.97, 'w20', 4.28, 0.28, 'C189H238N74O142P20')	
(1610.222635, 4, 38926477.07, 'y20+DEPC+H2O', 1.76, 0.25, 'C192H243N74O142P19')	
(1632.538876, 3, 18127346.58, 'a16-G', -2.38, 0.3, 'C146H183N54O109P15')	
(1632.211311, 4, 29202036.31, 'y21-G', -0.82, 0.14, 'C194H244N74O144P20')	
(1746.482429, 4, 39804236.47, 'a22+DEPC+H2O-G', 0.63, 0.17, 'C208H260N81O153P21')	
(1804.23684, 3, 21910101.03, 'y17', -1.69, 0.46, 'C161H201N63O119P16')	
(1804.234275, 4, 42679555.74, 'c22+DEPC+H2O', -0.55, 0.21, 'C213H266N86O157P22')	
(1804.485615, 4, 42817087.37, 'a23-A', 3.96, 0.12, 'C214H265N83O159P22')	
(1822.995987, 4, 27488707.49, 'a23+DEPC+H2O-G', 4.57, 0.21, 'C217H271N83O161P22')	

 
 
peak list: 
m/z 	z 	I 	fragment 	error_/ppm	used?
689.08773	1	11266844.653532319	c02	0.2	1	
690.09019	1	2958977.3645203663	c02	0.11	0	
691.09224853	1	698137.9571190494	c02	0.0	1	
692.09454153	1	115302.23755792591	c02	0.0	1	
779.12014	1	7344664.336347418	c02+DEPC+H2O	1.09	1	
780.12191753	1	2182536.148057476	c02+DEPC+H2O	0.0	1	
781.12407553	1	570006.1387374934	c02+DEPC+H2O	0.0	1	
782.12641753	1	105114.11220253301	c02+DEPC+H2O	0.0	1	
994.12928	1	58166645.54170138	c03	0.4	1	
995.13285	1	21855071.7503719	c03	1.37	1	
996.134	1	6507458.092449693	c03	0.3	1	
997.1360305300001	1	1416387.7808199085	c03	0.0	1	
998.13826053	1	264778.3737823857	c03	0.0	1	
1084.16082	1	36462521.5584452	c03+DEPC+H2O	0.23	1	
1085.16543	1	14959295.204085175	c03+DEPC+H2O	2.01	1	
1086.16891	1	4792138.961941523	c03+DEPC+H2O	3.14	0	
1087.1678585299999	1	1126579.285881969	c03+DEPC+H2O	0.0	1	
1088.1701125299999	1	226882.95120196347	c03+DEPC+H2O	0.0	1	
843.07845	1	4319030.146047273	c03-G	-1.21	1	
844.08595	1	1304380.4830030152	c03-G	4.36	0	
845.08440453	1	367858.244046426	c03-G	0.0	1	
846.08683653	1	71414.21156103672	c03-G	0.0	1	
1339.17377	1	3630895.0592890787	c04	-1.9	1	
1340.1788995299999	1	1841025.430475913	c04	0.0	1	
1341.18118253	1	666542.5927841029	c04	0.0	1	
1342.1835035299998	1	180175.222550399	c04	0.0	1	
1343.18576353	1	40954.70450364343	c04	0.0	1	
669.0843	2	6746011.888907461	c04	-0.33	1	
669.58615	2	3420528.3377711317	c04	0.51	1	
670.08695303	2	1238401.050419003	c04	0.0	1	
670.58811353	2	334756.0790284929	c04	0.0	1	
671.0892435300001	2	76091.68510156989	c04	0.0	1	
714.10015	2	5537520.429679136	c04+DEPC+H2O	-0.3	1	
714.60179	2	2998999.004395661	c04+DEPC+H2O	0.15	1	
715.10284203	2	1149926.9959042736	c04+DEPC+H2O	0.0	1	
715.60401603	2	329528.8724199604	c04+DEPC+H2O	0.0	1	
716.10515703	2	79314.72783389845	c04+DEPC+H2O	0.0	1	
822.09694	2	16108248.554491108	c05	-0.28	1	
822.59859	2	9934947.284725182	c05	0.11	1	
823.09848	2	4205809.942202462	c05	-1.45	1	
823.60085253	2	1334144.9257915486	c05	0.0	1	
824.10200403	2	353535.75045289093	c05	0.0	1	
824.60315103	2	80831.05558610275	c05	0.0	1	
867.11345	2	10751719.120140048	c05+DEPC+H2O	0.5	1	
867.61557	2	7002525.926551047	c05+DEPC+H2O	1.39	1	
868.11632	2	3106921.626054272	c05+DEPC+H2O	0.88	0	
868.61674453	2	1033317.2631099976	c05+DEPC+H2O	0.0	1	
869.11790553	2	286743.0910496388	c05+DEPC+H2O	0.0	1	
869.6190615300001	2	68651.77834169733	c05+DEPC+H2O	0.0	1	
974.61803	2	27516431.586779974	c06	0.22	1	
975.12014	2	20083352.972478032	c06	1.01	1	
975.62176	2	9659996.225777762	c06	1.45	1	
976.12255	2	3484144.9268476646	c06	1.03	1	
976.62270603	2	1042273.542119081	c06	0.0	1	
977.12386403	2	268661.15029048617	c06	0.0	1	
1019.63359	2	20699098.08635686	c06+DEPC+H2O	-0.07	1	
1020.13461	2	15822384.024217615	c06+DEPC+H2O	-0.4	1	
1020.63615	2	7924479.053434375	c06+DEPC+H2O	-0.07	1	
1021.13493	2	2975567.199711443	c06+DEPC+H2O	-2.45	0	
1021.63860103	2	925858.5609387243	c06+DEPC+H2O	0.0	1	
1022.1397665300001	2	248219.4533347786	c06+DEPC+H2O	0.0	1	
899.09199	2	3753213.5893678404	c06-G	-1.24	1	
899.5948	2	2462639.1334924633	c06-G	0.34	0	
900.09569203	2	1119397.8564406943	c06-G	0.0	1	
900.5969015300001	2	381035.995096302	c06-G	0.0	1	
901.09807303	2	108601.34920564704	c06-G	0.0	1	
901.59924103	2	26720.065655923	c06-G	0.0	1	
1139.14441	2	11927969.705505226	c07	0.3	1	
1139.64426	2	10267584.593618855	c07	-1.0	1	
1140.1469	2	5568981.581342704	c07	0.25	1	
1140.64780453	2	2257654.0999773084	c07	0.0	1	
1141.14897653	2	752965.5220278461	c07	0.0	1	
1141.6501380299999	2	215816.36265209666	c07	0.0	1	
1184.16075	2	10225958.864079861	c07+DEPC+H2O	0.7	1	
1184.66234	2	9155605.848126607	c07+DEPC+H2O	0.91	1	
1185.16226	2	5145549.871479601	c07+DEPC+H2O	-0.19	1	
1185.66368653	2	2160427.7095954055	c07+DEPC+H2O	0.0	1	
1186.16486653	2	745774.465361625	c07+DEPC+H2O	0.0	1	
1186.6660355299998	2	221175.62042553432	c07+DEPC+H2O	0.0	1	
1187.16719403	2	58066.91940459739	c07+DEPC+H2O	0.0	1	
1291.66491	2	19116229.240327105	c08	0.15	1	
1292.16492	2	18617346.65312445	c08	-0.88	1	
1292.67018	2	11172510.382440746	c08	2.25	0	
1293.17376	2	4994647.007196103	c08	4.08	0	
1293.67461	2	1829305.8559894485	c08	3.82	0	
1294.17083503	2	574653.4213946093	c08	0.0	1	
1294.67199553	2	159600.8322205327	c08	0.0	1	
1336.67922	2	15766863.38229836	c08+DEPC+H2O	-1.01	1	
1337.18121	2	15899873.211226106	c08+DEPC+H2O	-0.53	1	
1337.68274	2	9848901.65283474	c08+DEPC+H2O	-0.3	0	
1338.18568	2	4542051.208764354	c08+DEPC+H2O	0.99	0	
1338.68011	2	1715167.617386302	c08+DEPC+H2O	-4.06	0	
1339.1867275299999	2	555348.3149997646	c08+DEPC+H2O	0.0	1	
1339.68789453	2	158920.58240619084	c08+DEPC+H2O	0.0	1	
1456.18217	2	6809686.703684564	c09	-6.05	1	
1456.68634	2	7523576.185945922	c09	-4.09	1	
1457.19321	2	4986230.172686463	c09	-0.22	1	
1457.69257	2	2447630.369372685	c09	-1.49	0	
1458.1959295299998	2	979001.0674135276	c09	0.0	1	
1458.6971035299998	2	334854.81784033903	c09	0.0	1	
1459.19826803	2	100999.75437563962	c09	0.0	1	
970.45795	3	4980454.337850266	c09	-0.28	1	
970.79119	3	5502577.325791909	c09	-1.29	1	
971.1258	3	3646818.5356661472	c09	-0.82	1	
971.4607361966667	3	1790142.751207679	c09	0.0	1	
971.7948608633333	3	716019.7414547022	c09	0.0	1	
972.1289768633333	3	244905.41233866272	c09	0.0	1	
972.46308653	3	73868.98791243814	c09	0.0	1	
1501.21361	2	4055296.6822860218	c09+DEPC+H2O	4.52	1	
1501.71336	2	4620476.775307272	c09+DEPC+H2O	3.46	1	
1502.21913	2	3150774.7011782182	c09+DEPC+H2O	6.48	1	
1502.71061853	2	1590477.019489673	c09+DEPC+H2O	0.0	1	
1503.21181203	2	653880.8528447554	c09+DEPC+H2O	0.0	1	
1503.71299303	2	229829.47995305274	c09+DEPC+H2O	0.0	1	
1504.21416303	2	71215.17402880585	c09+DEPC+H2O	0.0	1	
1000.46857	3	3637641.9124128437	c09+DEPC+H2O	-0.22	1	
1000.80383	3	4144614.140466091	c09+DEPC+H2O	0.81	1	
