m/z,z,I,Res.
225.35263,,2702219,221755
264.25343,,2540208,207452
278.53186,,2555517,198082
288.40796,,2524285,244075
290.73952,,3598022,192624
290.80645,,2891659,171213
291.62845,,2498500,202520
292.24018,,3028937,241877
292.27346,,4306023,212168
292.30661,,4260198,214744
292.34035,,3184756,219136
292.57169,,2443122,159420
294.20563,,2574398,170363
296.62743,,2631594,161136
308.54004,,2643488,117189
317.49139,,2531049,194722
324.67608,,2490695,130885
333.28318,,2480352,203447
344.04072,,2804359,201864
346.91109,,2641484,157746
350.83135,,2657883,176312
351.95145,,2588938,173418
352.2504,,2465839,109375
357.91773,,2488041,152140
358.33746,,2527464,118942
363.31678,,2552686,138760
374.59771,,2692451,141639
374.63311,,2537647,137939
375.26508,,2566344,171993
388.7008,,2480788,99193
395.49992,,2774173,128103
399.60545,,2498676,136407
401.82858,,2531421,156800
407.07097,,2668729,114268
428.8824,,2610452,116659
431.46597,,2525034,110892
435.27339,,2646492,150813
436.72372,,2588240,137779
441.17755,,2918634,100892
441.98786,,2528083,138479
454.92355,,2644638,109809
458.06885,,2501165,84244
463.3601,,2860895,81887
470.81665,,2721881,118382
473.41035,,2671261,92664
473.5804,,2830444,132230
476.21568,,2980857,133915
476.69871,,2568899,110117
477.55748,,2685805,116390
478.17266,,2587129,128017
478.59455,,2751282,111818
478.92719,,2638334,56823
479.37767,,2722080,120275
482.31882,,2551436,77459
484.44186,,2726200,205464
484.497,,3903016,237141
484.55336,,2982393,166890
484.59296,,2728700,234925
484.59768,,2868032,257582
484.60838,,3175113,214086
484.66427,,3044986,195311
486.59015,,2672303,134173
486.9931,,15577712,166190
487.04409,,7103901,187951
487.09875,,4248525,134088
487.11047,,5992663,198073
487.15432,,6718974,259261
487.16614,,5339401,202241
499.34539,,2561368,120400
501.32437,,2582693,124822
502.33762,,2688644,128940
502.61906,,2659302,123335
502.88604,,2685947,107911
514.33993,,2619088,136030
515.25687,,2604559,111103
516.22535,,2587152,82434
517.85466,,2598949,87886
518.44589,,2987349,116389
520.57177,,2920055,76238
528.25123,,2733566,75083
531.57336,,3444339,105272
533.01024,,2581234,78180
533.73618,,2977874,85373
