spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0203_1x_134_7.csv
limit_error:	6.5	2020-03-26
noise_limit:	1870000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1217.293318	7	64802342.363883875	RNA+DEPC+H2O-CO-G-H2O	-6.1	0.21	C253H319N97O188P26	2.8
1227.012993	7	12760070.463018643	RNA+DEPC-C	-1.78	0.12	C255H319N99O189P26	0.2
1224.442339	7	51934677.698766075	RNA+DEPC-C-H2O	0.08	0.18	C255H317N99O188P26	1.7
1221.299871	7	52117642.815058075	RNA+DEPC-G	-0.12	0.07	C254H319N97O189P26	0.6
1218.725139	7	35600311.69519843	RNA+DEPC-G-H2O	-1.59	0.15	C254H317N97O188P26	0.9
1240.307486	7	90947152.0	RNA+DEPC-H2O	1.55	0.03	C259H322N102O189P26	0.7
1213.296651	7	467061909.95936096	RNA-A	0.31	0.05	C251H315N97O188P26	4.1
1211.01105	7	110067626.31120063	RNA-G	-0.19	0.18	C251H315N97O187P26	3.6
1108.16005	1	11018401.0	a04-G	-0.47	0.31	C34H42N13O24P3	1.3
1031.634766	2	27412726.1709999	a07-A	1.07	0.08	C62H77N23O46P6	0.3
1184.160509	2	12345177.0	a08-A	5.24	0.24	C71H89N26O53P7	0.7
1348.682633	2	21973908.0	a09-A	1.53	0.16	C81H101N31O59P8	0.6
1228.163074	3	12459897.450000001	a12+2DEPC+H2O-CO-Eth-G	1.73	0.19	C111H140N39O83P11	0.4
1407.842547	3	13510263.133161271	a14-A	-0.16	0.26	C126H159N44O96P13	1.0
1137.89348	4	9726614.0	a15-G	0.08	0.45	C136H171N49O102P14	4.7
1261.662509	4	12057094.014572203	a16+2DEPC+H2O-CO-A	-4.71	0.33	C151H193N54O114P15	1.7
1632.542728	3	14691546.0	a16-G	-0.02	0.31	C146H183N54O109P15	1.7
1797.571603	3	9834288.0	a17+2DEPC+H2O-CO-A	-2.54	0.35	C161H205N59O121P16	1.7
1310.411928	4	14332385.0	a17-G	-3.95	0.35	C156H195N59O116P16	2.5
1386.921505	4	10793670.959651742	a18-G	-1.39	0.45	C165H206N61O124P17	5.2
1477.1857	4	30036941.699241124	a19-A	1.14	0.51	C175H218N66O132P18	26.3
1577.456029	4	21545122.0	a20+2DEPC+H2O-CO-Eth-G	2.28	0.36	C188H234N71O140P19	4.2
1261.763132	5	35917177.54873327	a20+2DEPC+H2O-CO-Eth-G	2.09	0.18	C188H234N71O140P19	1.2
1270.972502	5	19951640.424701333	a20+2DEPC+H2O-CO-G	2.86	0.16	C190H240N71O141P19	0.5
1559.444168	4	9428065.0	a20-A	-1.91	0.42	C185H230N71O138P19	3.4
1659.71645	4	7027974.0	a21+2DEPC+H2O-CO-Eth-G	0.53	0.58	C198H246N76O146P20	12.4
1327.572471	5	58477637.0	a21+2DEPC+H2O-CO-Eth-G	1.11	0.09	C198H246N76O146P20	0.8
1336.780059	5	26182685.0	a21+2DEPC+H2O-CO-G	0.52	0.21	C200H252N76O147P20	1.1
1761.484464	4	9999386.0	a22+2DEPC+H2O-CO-A	-1.22	0.47	C210H264N81O155P21	5.9
1202.651376	6	7091629.244471521	a23-A	1.24	0.47	C214H265N83O159P22	4.2
1914.247797	4	9354124.0	a24+2DEPC+H2O-CO-A	-2.86	0.39	C228H287N86O170P23	2.5
1504.392304	5	12106844.2570899	a24-A	1.81	0.32	C223H277N86O166P23	1.6
1253.483488	6	91164781.0	a24-A	-5.27	0.3	C223H277N86O166P23	9.8
344.04016	1	6787804.0	c01	0.0	0.12	C10H12N5O7P1	0.1
689.087792	1	35004827.0	c02	0.29	0.06	C20H24N10O14P2	0.3
538.03794	1	6231989.0	c02-G	-0.45	0.16	C15H19N5O13P2	0.2
994.129421	1	148082891.0	c03	0.55	0.04	C29H36N13O21P3	1.2
1066.15149	1	5602536.41768844	c03+DEPC	1.39	0.3	C32H40N13O23P3	0.6
1056.1676	1	4456385.0	c03+DEPC+H2O-CO	1.84	0.29	C31H42N13O23P3	0.4
843.07967	1	5145111.0	c03-G	0.24	0.23	C24H31N8O20P3	0.3
669.084863	2	33992587.0	c04	0.51	0.12	C39H48N18O28P4	0.6
822.097134	2	104083138.0	c05	-0.04	0.05	C48H59N20O36P5	0.9
974.617547	2	143386303.0	c06	-0.27	0.05	C57H71N23O43P6	1.3
899.092526	2	9440316.0	c06-G	-0.65	0.16	C52H66N18O42P6	0.3
1139.143749	2	68378466.0	c07	-0.28	0.04	C67H83N28O49P7	0.5
1291.663162	2	124964195.0	c08	-1.2	0.14	C76H95N31O56P8	2.7
860.774772	3	28504496.0	c08	0.84	0.08	C76H95N31O56P8	0.3
1283.161385	2	19772167.076162994	c08+2DEPC+H2O-CO-G	-5.91	0.22	C76H100N26O59P8	1.0
1216.144429	2	19195759.905238654	c08-G	3.63	0.12	C71H90N26O55P8	0.3
1456.192502	2	35699344.0	c09	1.05	0.12	C86H107N36O62P9	0.6
970.458714	3	80544943.5	c09	0.5	0.01	C86H107N36O62P9	0.5
1477.179009	2	35473755.66320346	c09+2DEPC+H2O-CO-2Eth	0.64	0.19	C87H105N36O64P9	1.3
1380.670591	2	8572573.0	c09-G	3.13	0.45	C81H102N31O61P9	4.1
1608.713149	2	31892322.34484291	c10	0.95	0.1	C95H119N39O69P10	0.5
1072.138399	3	58952655.0	c10	-0.24	0.07	C95H119N39O69P10	0.6
1173.818249	3	102905774.0	c11	-0.71	0.03	C104H131N42O76P11	0.7
1203.155089	3	12659523.99646705	c11+2DEPC+H2O-CO-Eth	-2.22	0.47	C107H135N42O79P11	7.4
1275.826613	3	107207881.3069969	c12	-0.71	0.06	C113H142N44O84P12	1.0
956.618792	4	11620235.0	c12	-0.03	0.39	C113H142N44O84P12	3.1
1305.164963	3	37017014.051068954	c12+2DEPC+H2O-CO-Eth	-0.95	0.28	C116H146N44O87P12	3.3
1254.817749	3	16229236.0	c12+2DEPC+H2O-CO-Eth-G	1.08	0.27	C111H141N39O86P12	1.3
1296.506336	3	16045474.030415475	c12+DEPC+H2O-CO	-0.08	0.12	C115H148N44O86P12	0.3
1377.835557	3	113526897.0	c13	-0.29	0.04	C122H153N46O92P13	0.9
1033.123698	4	40169381.0	c13	-1.4	0.07	C122H153N46O92P13	0.4
1422.520118	3	10359527.0	c13+2DEPC+H2O-CO	-1.27	0.5	C127H163N46O96P13	8.2
1401.83789	3	20384637.0	c13+DEPC	-3.64	0.26	C125H157N46O94P13	1.5
1398.511893	3	11681711.0	c13+DEPC+H2O-CO	-2.13	0.31	C124H159N46O94P13	1.4
1479.516882	3	266727744.0	c14	0.34	0.03	C131H165N49O99P14	1.9
1109.38457	4	111058488.0	c14	-0.81	0.05	C131H165N49O99P14	1.0
1524.204979	3	12181073.0	c14+2DEPC+H2O-CO	1.72	0.45	C136H175N49O103P14	5.9
1508.853621	3	26172308.0	c14+2DEPC+H2O-CO-Eth	-0.96	0.11	C134H169N49O102P14	0.4
1503.523069	3	9522193.147289794	c14+DEPC	-0.24	0.46	C134H169N49O101P14	5.1
1429.161855	3	18337572.0	c14-G	-3.3	0.23	C126H160N44O98P14	1.0
1594.530457	3	147745188.0	c15	-1.09	0.02	C141H177N54O106P15	1.0
1195.64638	4	237443661.78658515	c15	-0.79	0.02	C141H177N54O106P15	1.6
1217.650026	4	16912253.20020468	c15+2DEPC+H2O-CO-Eth	-1.08	0.38	C144H181N54O109P15	4.0
1588.865141	3	8553750.0	c15+2DEPC+H2O-CO-G	-2.03	0.53	C141H182N49O109P15	9.2
1191.395107	4	14051028.0	c15+2DEPC+H2O-CO-G	-3.65	0.27	C141H182N49O109P15	1.1
1544.178651	3	13450937.0	c15-G	-2.42	0.4	C136H172N49O105P15	3.9
1157.884389	4	48507516.56868008	c15-G	-0.5	0.09	C136H172N49O105P15	0.6
1709.547124	3	61766974.0	c16	-0.51	0.06	C151H189N59O113P16	0.6
1281.911573	4	145457733.3702205	c16	1.86	0.03	C151H189N59O113P16	1.0
1303.910365	4	28686484.902092945	c16+2DEPC+H2O-CO-Eth	-2.17	0.29	C154H193N59O116P16	2.8
1277.655889	4	10356014.814405756	c16+2DEPC+H2O-CO-G	-4.24	0.52	C151H194N54O116P16	10.0
1244.152541	4	26031920.0	c16-G	4.59	0.33	C146H184N54O112P16	3.8
1368.172136	4	93199950.94219038	c17	0.8	0.13	C161H201N64O120P17	1.8
1853.904647	3	9082046.0	c17+2DEPC+H2O-CO-Eth	1.16	0.44	C164H205N64O123P17	4.0
1330.409308	4	29812702.0	c17-G	0.46	0.2	C156H196N59O119P17	1.2
1444.67736	4	430251261.0	c18	-0.01	0.03	C170H212N66O128P18	3.1
1155.540479	5	102248953.0	c18	0.03	0.04	C170H212N66O128P18	0.8
1478.195077	4	25894409.415781457	c18+2DEPC+H2O-CO	2.19	0.14	C175H222N66O132P18	0.6
1455.173155	4	10909503.0	c18+2DEPC+H2O-CO-2Eth	1.54	0.38	C171H210N66O130P18	2.6
1466.680092	4	30148849.372757405	c18+2DEPC+H2O-CO-Eth	-0.88	0.18	C173H216N66O131P18	1.0
1440.427097	4	15710771.651864149	c18+2DEPC+H2O-CO-G	-1.66	0.36	C170H217N61O131P18	3.1
1462.672739	4	18737452.0	c18+DEPC	-6.78	0.28	C173H216N66O130P18	1.6
1460.185191	4	16670340.0	c18+DEPC+H2O-CO	-0.94	0.32	C172H218N66O130P18	2.2
1406.916159	4	57505221.86471993	c18-G	0.81	0.09	C165H207N61O127P18	0.8
1530.940138	4	102652025.0	c19	0.6	0.04	C180H224N71O135P19	0.8
1224.551323	5	37738738.43301913	c19	1.14	0.29	C180H224N71O135P19	3.7
1552.942954	4	11413074.172972845	c19+2DEPC+H2O-CO-Eth	-0.18	0.27	C183H228N71O138P19	0.9
1493.178406	4	26544967.0	c19-G	1.03	0.22	C175H219N66O134P19	1.3
1290.356657	5	45593737.0	c20	-2.92	0.15	C190H236N76O141P20	1.1
1317.173308	5	32939597.0	c20+2DEPC+H2O-CO	0.98	0.15	C195H246N76O145P20	0.8
1307.963142	5	44132801.0	c20+2DEPC+H2O-CO-Eth	-0.38	0.14	C193H240N76O144P20	1.0
1277.759133	5	10230063.691448603	c20+2DEPC+H2O-CO-Eth-G	4.21	0.39	C188H235N71O143P20	2.7
1382.982947	5	108777476.25140654	c21+2DEPC+H2O-CO	0.31	0.07	C205H258N81O151P21	1.2
1364.565586	5	22852703.0	c21+2DEPC+H2O-CO-2Eth	-0.14	0.24	C201H246N81O149P21	1.3
1373.773666	5	148387347.1281965	c21+2DEPC+H2O-CO-Eth	-0.35	0.07	C203H252N81O150P21	1.6
1343.563143	5	47773192.0	c21+2DEPC+H2O-CO-Eth-G	-0.83	0.11	C198H247N76O149P21	0.8
1451.994877	5	32829276.684183005	c22+2DEPC+H2O-CO	1.98	0.15	C215H270N86O158P22	0.8
1442.782011	5	42258547.0	c22+2DEPC+H2O-CO-Eth	-1.12	0.13	C213H264N86O157P22	0.8
1412.567139	5	13914869.0	c22+2DEPC+H2O-CO-Eth-G	-4.68	0.33	C208H259N81O156P22	2.0
1260.829896	6	22043780.776204545	c23+2DEPC+H2O-CO	0.18	0.19	C224H281N88O166P23	0.8
1311.666386	6	88622801.0	c24+2DEPC+H2O-CO	-2.67	0.08	C233H293N91O173P24	1.1
1303.994048	6	68321275.74236685	c24+2DEPC+H2O-CO-Eth	-1.68	0.13	C231H287N91O172P24	1.3
1278.823615	6	34278051.647506736	c24+2DEPC+H2O-CO-Eth-G	1.78	0.24	C226H282N86O171P24	2.0
1517.18193	5	19990856.0	c24-G	-1.27	0.27	C223H278N86O168P24	1.6
1369.179381	6	62013505.59436039	c25+2DEPC+H2O-CO	1.16	0.14	C243H305N96O180P25	1.3
1361.504305	6	70217769.0	c25+2DEPC+H2O-CO-Eth	0.11	0.04	C241H299N96O179P25	0.6
1336.327251	6	24276176.0	c25+2DEPC+H2O-CO-Eth-G	-1.49	0.19	C236H294N91O178P25	0.9
1197.860184	7	20122495.0	c26	-2.57	0.32	C247H307N99O183P26	2.6
1210.437494	7	95180823.02038348	c26+2DEPC+H2O-CO-Eth	0.42	0.27	C250H311N99O186P26	7.6
1387.171227	6	15152067.762072032	c26+2DEPC+H2O-CO-Eth-G	1.27	0.26	C245H306N94O185P26	1.1
1208.1518	7	108794482.77829047	c26+DEPC	-0.16	0.24	C250H311N99O185P26	6.4
1408.01261	6	2191869.0095096943	c26+DEPC+H2O-CO	-1.33	0.45	C249H313N99O185P26	1.1
1206.726329	7	22683705.23685392	c26+DEPC+H2O-CO	0.55	0.11	C249H313N99O185P26	0.4
627.086032	1	17324081.0	w02	0.27	0.04	C18H26N6O15P2	0.1
972.132929	1	11069575.425760023	w03	-0.38	0.1	C28H38N11O22P3	0.2
638.08296	2	5321651.0	w04	-1.09	0.33	C37H50N14O29P4	0.8
791.096322	2	54135941.0	w05	0.02	0.05	C46H61N16O37P5	0.5
827.10821	2	4854613.0	w05+DEPC	1.62	0.41	C49H65N16O39P5	1.6
963.619982	2	457076330.0	w06	-0.04	0.02	C56H73N21O44P6	3.0
642.077707	3	83212335.0	w06	0.18	0.07	C56H73N21O44P6	0.9
999.630595	2	10144386.0	w06+DEPC	0.01	0.19	C59H77N21O46P6	0.4
888.096121	2	9556393.0	w06-G	0.91	0.16	C51H68N16O43P6	0.3
1128.146182	2	302925043.0	w07	-0.09	0.03	C66H85N26O50P7	2.2
751.761847	3	178803718.0	w07	0.11	0.02	C66H85N26O50P7	1.2
1164.159148	2	13274951.0	w07+DEPC	1.98	0.24	C69H89N26O52P7	0.8
775.770409	3	9992586.0	w07+DEPC	2.07	0.24	C69H89N26O52P7	0.6
890.785044	3	7144047.0	w08+2DEPC+H2O-CO-Eth	0.48	0.46	C79H101N31O59P8	3.8
1261.162127	2	9107427.76987548	w08+2DEPC+H2O-CO-Eth-G	4.97	0.12	C74H96N26O58P8	0.2
1000.46844	3	20325114.0	w09+DEPC	-0.35	0.13	C89H113N36O65P9	0.4
1078.469717	3	22929136.0	w10	-0.43	0.14	C95H120N38O71P10	0.5
808.600781	4	15410294.0	w10	-0.04	0.18	C95H120N38O71P10	0.5
894.86268	4	13061630.0	w11	0.0	0.19	C105H132N43O78P11	0.5
912.868392	4	11289058.0	w11+DEPC	0.48	0.2	C108H136N43O80P11	0.4
1308.500411	3	14820340.0	w12	-1.06	0.21	C115H144N48O85P12	0.6
1337.843841	3	13746757.298455803	w12+2DEPC+H2O-CO-Eth	2.51	0.25	C118H148N48O88P12	0.9
1258.156175	3	11190473.845667593	w12-G	3.32	0.22	C110H139N43O84P12	0.5
1452.861296	3	11110734.029126152	w13+2DEPC+H2O-CO-Eth	3.44	0.33	C128H160N53O95P13	1.6
1504.190643	3	10138292.473812632	w14+2DEPC+H2O-CO-Eth-G	2.47	0.42	C132H167N51O101P14	3.6
1318.664132	4	14223324.0	w16+2DEPC+H2O-CO-Eth	0.57	0.35	C155H194N60O118P16	2.5
1314.660348	4	10454140.0	w16+DEPC	-3.27	0.4	C155H194N60O117P16	3.1
1449.178671	4	15523670.0	w18	-0.92	0.38	C170H214N66O129P18	3.7
1159.142654	5	28303471.227813203	w18	0.09	0.16	C170H214N66O129P18	0.7
1467.181837	4	22544275.989060335	w18+DEPC	-2.35	0.12	C173H218N66O131P18	0.4
1411.414722	4	20935715.0	w18-G	-2.08	0.37	C165H209N61O128P18	4.5
1224.954521	5	22412828.84053911	w19	1.2	0.42	C180H226N71O135P19	8.0
1553.444241	4	5748356.802414126	w19+2DEPC+H2O-CO-Eth	-1.87	0.43	C183H230N71O138P19	2.3
1515.682575	4	20037378.0	w19+2DEPC+H2O-CO-Eth-G	-1.47	0.22	C178H225N66O137P19	1.0
1285.961975	5	94562025.99541847	w20	0.51	0.05	C189H238N74O142P20	0.8
1300.359672	5	17275058.0	w20+DEPC	-4.51	0.35	C192H242N74O144P20	3.1
1255.754987	5	23354721.0	w20-G	2.83	0.28	C184H233N69O141P20	2.1
1199.498727	6	11954481.310997333	w22+2DEPC+H2O-CO	5.75	0.41	C213H272N82O159P22	3.9
1382.566735	5	12307929.625494653	w22-G	-2.5	0.43	C203H257N77O154P22	4.9
1228.15889	6	1863730.4807754538	w23	4.74	0.23	C217H273N84O163P23	0.1
1242.826473	6	35759483.3771589	w23+2DEPC+H2O-CO-Eth	3.27	0.41	C220H277N84O166P23	11.5
1394.009032	6	13309967.0	w26	-0.04	0.37	C246H309N97O184P26	2.9
1194.719872	7	36573938.0	w26	-0.98	0.12	C246H309N97O184P26	0.6
1200.718969	7	9311466.0	w26+2DEPC+H2O-CO-2Eth	1.35	0.46	C247H307N97O186P26	5.0
1408.6778	6	6779058.114300643	w26+2DEPC+H2O-CO-Eth	-0.45	0.54	C249H313N97O187P26	8.0
1207.294098	7	56595088.592870094	w26+2DEPC+H2O-CO-Eth	-0.55	0.31	C249H313N97O187P26	6.7
1192.291954	7	16159748.0	w26+2DEPC+H2O-CO-G	-1.45	0.3	C246H314N92O187P26	1.7
1406.016766	6	122617099.0	w26+DEPC	2.95	0.05	C249H313N97O186P26	1.1
1205.009516	7	102457467.0	w26+DEPC	-0.21	0.07	C249H313N97O186P26	1.1
1404.34913	6	50545025.0	w26+DEPC+H2O-CO	0.41	0.15	C248H315N97O186P26	1.2
1203.583734	7	36778543.2	w26+DEPC+H2O-CO	0.25	0.18	C248H315N97O186P26	1.2
547.119647	1	38207458.0	y02	0.21	0.04	C18H25N6O12P1	0.3
892.167299	1	129639423.0	y03	0.37	0.04	C28H37N11O19P2	1.0
1197.209254	1	42446857.0	y04	0.84	0.11	C37H49N14O26P3	0.7
598.10067	2	23051202.0	y04	0.3	0.1	C37H49N14O26P3	0.3
751.113299	2	96530315.0	y05	0.21	0.03	C46H60N16O34P4	0.7
923.637087	2	341258435.0	y06	0.25	0.03	C56H72N21O41P5	2.5
959.64935	2	5399170.0	y06+DEPC	2.01	0.48	C59H76N21O43P5	3.5
848.11109	2	6504481.0	y06-G	-1.25	0.42	C51H67N16O40P5	2.3
1088.162756	2	100302254.0	y07	-0.33	0.02	C66H84N26O47P6	0.7
725.106274	3	37264056.0	y07	-0.06	0.08	C66H84N26O47P6	0.4
1132.171808	2	12794812.0	y07+2DEPC+H2O-CO-Eth	0.59	0.44	C69H88N26O50P6	5.6
834.790637	3	55188579.0	y08	0.17	0.02	C76H96N31O53P7	0.4
1319.720083	2	18932412.0	y08+2DEPC+H2O-CO	1.33	0.16	C81H106N31O57P7	0.5
879.475888	3	15377422.0	y08+2DEPC+H2O-CO	-0.65	0.11	C81H106N31O57P7	0.2
848.781852	3	13230344.0	y08+2DEPC+H2O-CO-2Eth	-0.04	0.28	C77H94N31O55P7	1.2
1296.697363	2	29693808.0	y08+2DEPC+H2O-CO-Eth	-0.03	0.06	C79H100N31O56P7	0.3
864.129653	3	34524677.0	y08+2DEPC+H2O-CO-Eth	0.55	0.08	C79H100N31O56P7	0.4
1425.215581	2	17089623.0	y09	1.75	0.28	C86H108N36O60P8	1.5
949.806286	3	169092689.0	y09	-0.02	0.02	C86H108N36O60P8	1.1
994.493149	3	58662114.0	y09+2DEPC+H2O-CO	0.88	0.04	C91H118N36O64P8	0.5
963.800283	3	31522076.0	y09+2DEPC+H2O-CO-2Eth	2.68	0.17	C87H106N36O62P8	0.9
1469.22182	2	29997416.0	y09+2DEPC+H2O-CO-Eth	0.48	0.07	C89H112N36O63P8	0.3
979.146287	3	165487611.0	y09+2DEPC+H2O-CO-Eth	1.33	0.03	C89H112N36O63P8	1.2
928.794107	3	8031701.0	y09+2DEPC+H2O-CO-Eth-G	-1.16	0.27	C84H107N31O62P8	0.6
973.812563	3	24666629.0	y09+DEPC	-0.8	0.13	C89H112N36O62P8	0.5
970.486488	3	16151334.0	y09+DEPC+H2O-CO	1.3	0.07	C88H114N36O62P8	0.2
1051.815651	3	30907167.0	y10	0.87	0.07	C95H119N38O68P9	0.3
1096.502886	3	18358015.0	y10+2DEPC+H2O-CO	1.99	0.12	C100H129N38O72P9	0.3
1081.153536	3	31450137.385328874	y10+2DEPC+H2O-CO-Eth	0.11	0.07	C98H123N38O71P9	0.3
1166.831424	3	45489567.0	y11	0.75	0.08	C105H131N43O75P10	0.5
874.87099	4	30058134.0	y11	-0.12	0.06	C105H131N43O75P10	0.3
1211.516488	3	40927784.0	y11+2DEPC+H2O-CO	-0.03	0.1	C110H141N43O79P10	0.6
908.383736	4	12288355.0	y11+2DEPC+H2O-CO	-2.02	0.27	C110H141N43O79P10	1.0
1196.168388	3	49586492.0	y11+2DEPC+H2O-CO-Eth	-0.7	0.25	C108H135N43O78P10	3.2
896.874819	4	37386659.0	y11+2DEPC+H2O-CO-Eth	-0.32	0.11	C108H135N43O78P10	0.6
1281.847779	3	64952906.0	y12	1.11	0.05	C115H143N48O82P11	0.6
961.132752	4	54136323.0	y12	-0.21	0.06	C115H143N48O82P11	0.5
1326.532954	3	67150277.0	y12+2DEPC+H2O-CO	0.47	0.07	C120H153N48O86P11	0.7
994.646842	4	20952089.0	y12+2DEPC+H2O-CO	-0.59	0.33	C120H153N48O86P11	3.0
1295.841924	3	7921846.741544706	y12+2DEPC+H2O-CO-2Eth	3.22	0.29	C116H141N48O84P11	0.8
971.627522	4	15096597.600000001	y12+2DEPC+H2O-CO-2Eth	1.06	0.25	C116H141N48O84P11	1.0
1311.189674	3	96875373.98470217	y12+2DEPC+H2O-CO-Eth	3.53	0.04	C118H147N48O85P11	0.8
983.136746	4	69427517.0	y12+2DEPC+H2O-CO-Eth	-0.22	0.1	C118H147N48O85P11	1.0
1260.832792	3	16003680.562129086	y12+2DEPC+H2O-CO-Eth-G	-1.94	0.08	C113H142N43O84P11	0.2
1396.863388	3	29677703.0	y13	0.87	0.22	C125H155N53O89P12	1.4
1047.393977	4	59277047.669485435	y13	-0.8	0.06	C125H155N53O89P12	0.6
1441.548317	3	28356064.0	y13+2DEPC+H2O-CO	0.12	0.12	C130H165N53O93P12	0.5
1080.908048	4	34807645.973274484	y13+2DEPC+H2O-CO	-1.15	0.04	C130H165N53O93P12	0.3
1057.888599	4	13316792.0	y13+2DEPC+H2O-CO-2Eth	0.23	0.26	C126H153N53O91P12	1.0
1426.201498	3	44873635.0	y13+2DEPC+H2O-CO-Eth	0.45	0.09	C128H159N53O92P12	0.6
1069.39909	4	98035931.0	y13+2DEPC+H2O-CO-Eth	0.25	0.04	C128H159N53O92P12	0.8
1031.637721	4	19252720.06890738	y13+2DEPC+H2O-CO-Eth-G	1.21	0.11	C123H154N48O91P12	0.3
1065.396161	4	12560799.3	y13+DEPC	-3.69	0.26	C128H159N53O91P12	0.9
1346.51446	3	6663426.077194669	y13-G	1.55	0.43	C120H150N48O88P12	2.6
1009.632093	4	11756886.0	y13-G	-0.36	0.32	C120H150N48O88P12	1.5
1123.655717	4	25615834.0	y14	0.52	0.12	C134H167N56O96P13	0.5
1157.170364	4	19666710.0	y14+2DEPC+H2O-CO	0.65	0.16	C139H177N56O100P13	0.5
1527.883366	3	27981289.0	y14+2DEPC+H2O-CO-Eth	1.36	0.12	C137H171N56O99P13	0.5
1145.65997	4	45687820.0	y14+2DEPC+H2O-CO-Eth	0.72	0.09	C137H171N56O99P13	0.6
1200.163192	4	22328281.26252514	y15	1.45	0.16	C143H178N58O104P14	0.6
1614.543701	3	12888009.0	y15+2DEPC+H2O-CO-2Eth	0.79	0.56	C144H176N58O106P14	18.6
1222.167536	4	48994732.929600164	y15+2DEPC+H2O-CO-Eth	1.69	0.16	C146H182N58O107P14	1.3
1276.665848	4	16543504.647157315	y16	-1.52	0.21	C152H189N60O112P15	0.7
1021.131244	5	10240501.0	y16	-1.5	0.39	C152H189N60O112P15	2.7
