m/z,z,I,Res.
269.82676,,2783258,289968
292.27077,,4348862,348772
292.3041,,3771452,219595
292.33755,,4155259,286210
303.64528,,2904753,174398
304.95433,,2761074,220655
315.99767,,2821837,207371
317.09506,,3263638,194364
333.91696,,2746895,261493
344.01101,,2826498,158647
361.45296,,3034327,232137
366.38704,,2755943,223751
367.59502,,2791534,192459
379.46662,,2815198,218613
385.45956,,2928418,205255
393.88978,,2763870,177462
400.19592,,3094030,160794
402.05391,,2845813,104464
409.92,,3006024,171824
411.14394,,2781636,162237
428.80343,,2817894,116873
429.42096,,3343711,140179
433.71391,,2999708,170028
438.43936,,2897194,163982
445.08287,,2831292,153569
445.98261,,2993022,157658
453.89212,,2959088,174027
455.73431,,3060930,122188
458.07069,,2987859,162909
458.40712,,2864858,159791
458.6436,,2869097,165460
463.82365,,2897376,155043
464.20279,,2866085,101686
464.89974,,2958505,125671
467.70005,,3219127,177135
475.73668,,2905403,140497
479.18146,,2876224,129504
484.38504,,3509814,182975
484.44,,4802284,207696
484.48257,,3136021,271976
484.48606,,3071640,205265
484.49557,,7074466,188490
484.54084,,3101006,288498
484.55098,,7020504,197882
484.5862,,2943866,288600
484.59533,,5263875,283126
484.60705,,5872398,207008
484.64535,,2878963,247725
484.66257,,4120388,224540
484.66697,,2842184,306224
484.71803,,4133242,217300
484.76489,,4013096,232739
484.92235,,3340545,169824
486.93655,,5742833,122093
486.98828,,13598756,150553
486.99753,,6713517,171424
487.04286,,8762585,108668
487.05319,,8797283,212323
487.09764,,7883663,191014
487.10889,,10335130,200758
487.15353,,8725446,220111
487.1645,,9860048,206192
487.20923,,7791101,198744
487.21991,,5911943,218244
487.26544,,6221876,79122
487.3218,,6949483,211551
489.50451,,2939904,106484
491.92726,,2860084,128701
496.55848,,3162838,131259
497.36594,,2914341,117967
502.69221,,2919189,136292
503.64977,,2899724,99020
511.93539,,2969958,168419
515.34059,,2918979,124759
515.53007,,2874603,87540
515.57495,,2915946,62960
516.17028,,2926480,100188
516.20244,,3095089,139453
519.02335,,2928128,76817
519.51569,,2965740,158009
527.74486,,3035873,101977
528.24815,,2955168,70624
530.8033,,3288462,124623
534.80909,,3031090,139074
535.39665,,2962451,139068
538.03806,,4380955,122254
540.55518,,3072227,159786
541.22089,,2891519,57217
541.25843,,3117640,77370
544.10433,,2973541,131645
544.41486,,2897532,152308
546.28783,,3022671,107981
546.79918,,2991301,118639
547.1188,,18590374,147088
548.12202,,3263932,135365
550.92961,,2909860,112013
557.64125,,3378573,131790
561.3071,,2962952,135941
561.6715,,3124319,149910
564.31054,,3077701,101579
573.38658,,3054168,114191
573.97903,,2959632,90494
574.27697,,3079614,120388
575.56093,,3329437,117831
579.12454,,2946808,146239
579.64292,,3351805,140301
581.87117,,3219806,100801
588.39562,,2982086,168534
588.54976,,3479155,123465
591.14516,,3423384,53174
591.24882,,3368220,100491
591.70822,,2963581,108619
592.09618,,3137678,81202
592.89023,,3454980,46862
593.76197,,3046129,98082
596.70067,,3319677,135907
596.92827,,3116667,125494
597.81761,,3357465,150258
598.08492,,3001090,163957
598.10003,,7721491,124784
600.64583,,3404193,134931
600.90845,,3134597,119722
601.04738,,3636127,77984
603.51892,,3531668,122528
605.11424,,3268603,94403
606.1764,,3068946,77724
608.06042,,3110739,113340
608.82276,,3233211,112485
610.05924,,4864974,138828
617.30456,,3071158,94405
622.20465,,3028361,90822
624.69862,,3024308,113346
626.78971,,3345795,37557
627.08555,,20661568,123360
628.08831,,3816183,146154
631.07934,,3061307,123963
635.63056,,3001125,105805
642.55491,,3660313,92767
643.33518,,3224519,86679
644.57874,,3200213,119859
646.77683,,3407484,67158
647.19887,,3081232,84112
649.08087,,8171204,117113
650.06581,,6696375,127899
652.31367,,3048978,73113
656.82579,,3271055,94893
658.34541,,3023111,143193
659.06363,,3088535,81554
659.97738,,3434920,109876
660.81315,,3067178,113270
661.72307,,3034291,109016
669.08436,,23567854,114454
669.58618,,11408340,114665
670.08698,,4643384,121612
670.21684,,3419286,94017
671.00065,,3063594,109923
671.96825,,3216845,113821
673.0934,,4077700,118091
674.08197,,3234740,105297
676.14997,,3479969,93549
681.68792,,3167362,88954
682.56204,,3174154,96105
686.1636,,3625264,98133
686.48133,,3311441,104871
687.12802,,3247004,88441
688.36259,,3467321,101557
689.08756,,26349318,107993
689.74329,,3177652,78833
690.02656,,3754578,116729
690.09086,,5472780,120043
692.11803,,3185246,108143
694.4406,,3356647,101374
697.17761,,3326921,99650
698.72595,,3517901,83577
698.78531,,3344640,117284
699.49026,,3092707,113734
699.56294,,3593250,103071
700.56442,,3495299,92119
706.54694,,3101935,71933
713.86391,,3139323,111623
714.09907,,5008380,122789
714.31679,,3091727,95119
714.60243,,3664281,145557
714.88584,,3277313,81399
716.46244,,3128712,106436
717.86897,,3358015,106231
718.01486,,3486517,118330
725.16698,,3180114,85516
726.54181,,3094095,82610
726.58948,,3411125,72993
726.67352,,3248375,143242
727.17818,,3233604,98514
727.55845,,3439790,77825
729.04823,,5332413,115746
730.03192,,7897276,112062
730.11226,,3525626,59896
730.13964,,3302736,91914
730.59258,,3124208,111421
730.61864,,3240261,103801
730.7004,,4720068,95516
731.54989,,3113111,118569
732.19693,,3129612,107281
733.61584,,3414803,65571
736.49918,,3260853,120684
737.43003,,3395834,98138
738.2351,,3135326,95607
739.50449,,3181024,54556
742.59131,,3197172,114277
745.16442,,3103733,115430
745.86793,,3175872,110665
746.08139,,3370078,85302
746.57229,,3150282,120772
746.93706,,3131865,130727
747.31353,,3143087,83483
748.16953,,3197735,95733
748.34074,,3310950,115410
748.44785,,3426676,77964
751.11265,,53508312,98482
751.61445,,26834504,97038
751.76167,,6967732,107003
752.09661,,7793065,106333
752.11605,,10606263,99186
752.42966,,3674204,94934
752.61654,,3619620,115237
753.05857,,4926054,114845
754.42952,,3186250,107569
754.61834,,4209491,100674
755.6857,,3431192,60913
757.6568,,3164517,97448
757.81124,,3282133,104335
758.12363,,4918517,73174
758.61426,,3354261,116668
759.34011,,3500638,105865
760.884,,3733005,78157
761.62383,,3199997,106838
761.84668,,3135644,119866
763.11239,,3552799,121192
764.52598,,3190409,125096
765.95783,,3604349,82413
766.25297,,3216205,93715
769.82854,,3112218,140213
774.05599,,3448536,86459
778.01522,,3414021,93792
779.05978,,3333458,108607
779.1191,,6084411,86183
779.71904,,3192214,84719
779.90252,,3324692,31645
781.09867,,3634502,86872
781.94746,,3264970,103795
782.57025,,3507251,100708
784.36464,,3455736,90959
784.96323,,3269007,92538
785.14753,,3868043,83876
785.86863,,3164340,108564
787.13017,,3179275,89025
791.06636,,3254888,104673
791.09657,,47488508,95773
791.59828,,22768462,96137
791.64077,,3186539,107878
792.09843,,8361886,104197
792.67916,,3139620,79483
792.8791,,3335850,92504
794.09694,,3674201,137174
794.76775,,3229402,86194
797.86852,,3298735,92164
798.06857,,3329332,109116
798.22298,,3448346,40980
798.47993,,3241190,80948
799.72299,,4098816,96320
800.10194,,4104635,94463
800.55216,,3152422,122276
800.71195,,3337553,87372
800.84642,,4013994,78149
801.08347,,3174983,66713
802.09263,,4426020,96607
802.59688,,3820530,30771
802.75445,,3197082,108302
803.11995,,7266892,100409
805.81465,,3201793,94781
806.14971,,3393165,32890
807.0379,,3395303,97898
807.17888,,3274740,59049
807.31404,,3222557,37671
807.5192,,3586372,77576
807.7482,,3395579,100610
811.44768,,3550396,116171
815.73021,,3536499,90438
816.28888,,3298016,87373
817.7894,,3150197,114128
818.92098,,3188777,75339
819.51279,,3230747,92368
822.09698,,45125104,93074
822.5984,,25287480,91332
823.09936,,8014464,76139
824.61511,,3965979,53372
826.51254,,3284144,83668
827.08332,,3258979,79780
827.19248,,3157611,96065
827.89231,,3638962,108309
828.55655,,3210978,73505
828.80455,,3435524,90147
830.09565,,3259052,36516
831.1699,,3211208,69373
831.25754,,3187201,52660
831.31211,,3194276,107471
832.87362,,3356508,83721
834.38103,,3323569,103229
835.12414,,4193813,74387
835.42456,,3599065,73040
835.45926,,4022383,96635
836.58207,,3200778,99308
840.45805,,3347237,85376
840.67895,,3197909,70248
842.07658,,6214084,99635
843.08103,,10611282,92062
844.06349,,4588883,105084
845.49393,,3322232,105509
845.53267,,3608337,66388
845.56192,,3471268,96205
846.17625,,3943733,68631
846.41324,,3426768,85204
848.11196,,9208357,81867
