m/z,z,I,Res.
212.95721,,3129979,266320
232.90579,,3014149,309541
250.96951,,6383708,360915
250.99803,,9497752,310793
251.02664,,10671413,332733
251.05532,,6527282,321680
251.08411,,4952094,299690
253.05344,,3111790,203766
290.34879,,3107703,167262
290.4065,,3252932,206645
292.65048,,3041804,259381
293.23345,,3034891,256688
299.39255,,3004393,209890
306.08363,,3011301,241626
312.47448,,3349454,185279
338.34535,,3381077,215549
341.25213,,3270702,207237
344.04021,,8909228,251119
353.04688,,3255833,131509
354.36241,,3023411,162980
359.5974,,3333829,157851
381.67255,,3614454,188641
384.98435,,3279547,184478
386.53359,,3024673,151595
390.29161,,3137491,101130
394.49502,,3253021,169715
395.66113,,3201386,142364
402.43533,,3141907,171941
403.01132,,3055605,123955
406.77702,,3345574,167266
411.03542,,3324092,171037
413.9169,,3248954,164323
415.69588,,3037383,189126
418.28075,,9529007,229498
418.32837,,8892373,235082
418.37618,,7233404,253987
420.34813,,3075290,154417
420.6531,,3508531,185072
422.2263,,3040387,190952
424.15727,,3136110,118527
424.82293,,3188383,164489
427.87902,,3101040,184839
429.11346,,3070941,166275
431.62529,,3232026,124405
431.63208,,3126112,123110
433.79282,,3717445,146594
434.82112,,3233635,95598
437.71496,,3232240,90987
438.46815,,3219750,217738
445.0099,,3495538,121183
449.02201,,3125984,134272
452.38693,,3144538,146795
455.85606,,3128563,108194
458.07159,,4182465,120361
466.93458,,3155988,165084
468.89622,,3152285,148131
470.15949,,3288807,132584
470.97167,,3191377,161978
472.48055,,3460848,139325
474.47208,,3338806,101732
475.78177,,3138015,172435
477.05547,,3392182,110107
478.83802,,3263351,96609
480.99884,,3962345,159258
488.8256,,3431054,147640
490.12876,,3386561,101362
490.45333,,3177621,122630
499.01593,,3245571,150750
499.76704,,3650164,125222
501.25686,,3165452,122497
505.66168,,3380268,169506
505.97441,,3146304,135016
506.17417,,3131982,145472
512.14123,,3329336,138098
515.08659,,3214941,147133
516.80837,,3245156,131688
523.68247,,3157512,153369
530.69661,,3181574,125937
532.54391,,3657012,141125
537.27399,,3624068,116504
538.03817,,9973531,158976
538.27428,,3592385,118441
540.14662,,3239230,108991
540.29121,,3175346,96977
540.89407,,3430082,162794
542.89477,,3253955,144678
543.41674,,3225167,125633
546.15965,,3213364,137676
548.10342,,117753144,136078
549.09994,,3281046,206401
549.1068,,21671966,142692
550.37284,,3238545,111098
550.77482,,3252137,125024
551.24575,,3360855,156812
551.6386,,3654211,83517
552.74258,,3458156,128976
554.36959,,3550821,117560
556.31895,,3695027,119868
558.09355,,3189862,149552
562.62567,,3493983,110617
564.00819,,3669221,147377
569.55216,,3727310,102717
571.43313,,3368033,87189
574.42271,,3538078,117257
579.66972,,3589939,133879
581.69578,,3660430,102340
581.86807,,3220804,104163
582.34699,,3515224,122250
586.50091,,3365340,142025
591.50956,,3313928,148223
592.93731,,3313125,44813
596.70417,,3346227,141787
598.80163,,3442326,86173
599.17615,,3624575,83492
600.18754,,3435728,130045
601.89588,,3778478,116418
606.31797,,3495957,127451
609.07465,,3784329,147341
609.17227,,3773534,91849
610.05943,,8939557,140846
610.59793,,21377962,124949
611.04303,,14565822,121494
611.09985,,9685762,150329
615.31907,,3383838,165789
617.55327,,4185327,109392
619.19169,,3360055,118296
619.74952,,3273286,130997
620.37357,,3351073,99494
622.04492,,4167555,96444
622.91701,,3363004,125117
623.75147,,3945414,103920
624.1734,,3729712,147511
625.49399,,3790570,120514
625.66047,,3513226,79029
627.22586,,3775353,101658
627.29862,,3330956,122253
627.36996,,3344287,128375
627.4302,,3297636,107146
627.44926,,5238778,134597
627.59279,,6527007,132028
627.66437,,3341041,135957
627.88018,,3624297,120563
628.06958,,17998788,126262
630.0619,,5330990,138770
630.17393,,3468398,120076
632.65041,,3320049,135289
632.93154,,3666351,121524
633.0864,,3474207,180959
633.4416,,3317041,123854
634.07023,,13074296,120876
635.8289,,3719668,131116
636.5781,,3680445,93377
637.49025,,3927802,74461
642.23047,,3660355,84085
642.7419,,3497142,119167
642.95904,,4171300,126073
643.07504,,4144739,105558
649.08109,,8493595,123862
649.57336,,37578028,117236
650.06543,,25700154,119038
650.07525,,15109445,126580
650.58084,,13971809,127235
651.06841,,5037289,143433
651.08311,,6675064,134976
651.87307,,4076801,116288
657.098,,5389876,119545
657.20106,,3534559,84961
657.22658,,3951034,126892
657.4294,,4008525,106096
659.85818,,3520025,96932
659.91554,,4132116,89314
663.09956,,3345795,145568
663.30984,,3820119,120400
667.45741,,3361041,130182
668.25523,,3746343,95281
671.49106,,3410952,114991
673.05661,,3470771,93181
673.09197,,4778453,89792
673.57888,,3445737,117497
673.86128,,3816696,91971
675.10016,,3696089,88886
678.00368,,3864465,131655
678.30959,,3394064,97714
681.18882,,3370015,127189
682.92568,,3451221,90527
683.15344,,3531045,100760
683.67895,,3471618,110275
683.83376,,3496462,101374
684.18695,,3734990,117819
689.08743,,40648796,107323
690.02526,,5655954,147896
690.09035,,8507083,111452
690.90822,,3930259,85845
691.00914,,4412395,123795
692.74604,,3493832,95773
692.85297,,3371172,76731
694.46884,,3346443,124463
695.33943,,3407598,114280
696.43996,,3834383,116172
698.28386,,3556984,87344
699.40279,,3393849,131625
700.94218,,3519791,117024
703.61309,,3605103,104385
704.2284,,3382560,67400
706.58926,,13668226,107979
707.09051,,7196177,125649
707.73838,,3578450,107956
707.84573,,3551846,94628
709.99547,,3731712,133953
710.31552,,3588089,113563
711.83914,,3682329,111894
714.03598,,3608626,129025
714.69367,,3536168,77526
716.40136,,4030327,102882
716.54457,,3501412,87351
718.42383,,3453927,97284
719.20026,,3904362,83012
719.43932,,3441820,90078
719.52389,,3931739,122986
719.66211,,3538305,106929
719.84629,,3388618,80282
720.17063,,3377019,88910
722.51755,,4494683,71878
724.37881,,3775623,92994
725.7836,,3390975,108015
726.70234,,4002643,96793
728.9423,,3369937,72534
729.2908,,3686376,85240
729.97368,,3746219,95538
730.03176,,4480276,125348
731.1811,,3678525,122267
731.71011,,3558640,88329
732.98937,,4231661,91260
735.27455,,3561948,124419
736.33827,,3479928,85315
736.60674,,3457904,123526
737.68131,,3420814,69662
738.75364,,7432104,113183
738.79796,,3691430,76710
738.93487,,3581347,108658
739.08966,,4951692,111489
739.69186,,3814307,104458
740.8507,,3609521,133324
742.12691,,4421193,82481
743.8484,,3625796,83940
744.99715,,3877758,89637
746.57178,,8274956,112815
747.07377,,4150357,104436
749.67152,,3511540,124924
751.41793,,4274015,108320
752.48185,,3934156,99144
753.51552,,3395779,60582
754.11383,,4057474,76907
759.11542,,3540897,43494
759.20626,,3431162,103985
759.50116,,3779572,96280
760.00955,,3909298,92548
761.62471,,3450659,68009
761.83975,,3950505,90342
762.11264,,3734483,131637
763.11872,,90966856,100796
763.62078,,44573820,103114
763.70669,,3563952,118554
764.09722,,4636834,130998
764.12171,,16754097,103326
764.17926,,3648981,111992
764.31382,,3613672,69405
768.33475,,3424207,79756
768.62049,,3721150,91452
769.17926,,4142547,46095
769.70265,,3626578,101688
771.0602,,3585995,49833
771.10565,,3408231,119862
773.52855,,3579745,98216
775.39484,,3663236,85244
775.54802,,3437024,71078
775.56388,,3619882,94780
775.58736,,3646264,102007
776.05642,,3539985,89393
777.2484,,3484892,103210
778.03242,,3798512,80888
778.21062,,3713307,85333
778.64345,,3624797,100839
779.83254,,3852450,76570
780.27119,,3406759,94056
780.59356,,3765159,83831
781.0329,,3690860,42555
782.10763,,3693545,86338
782.583,,9678147,113353
783.075,,20671590,94400
783.57701,,7097743,106763
783.73082,,3467178,102024
786.58018,,3484123,41758
787.08378,,5991076,118587
787.58473,,4522442,93914
787.6731,,3836030,101330
789.90689,,3891550,96132
791.39977,,3839560,86532
791.95909,,3416271,85775
792.69452,,4122749,88792
793.7787,,3551734,69465
794.09685,,13468080,100759
794.59796,,6657236,72757
794.75103,,3797294,119227
795.67441,,3441768,74505
798.88714,,3616599,104465
802.0945,,7787744,95257
802.58697,,4656254,27317
803.10227,,16917032,102299
803.12016,,9412915,102218
803.51528,,3723673,89846
803.60442,,9151565,100204
804.05695,,4110292,123726
805.04033,,3634831,137508
805.9974,,3451771,90435
806.22496,,4483775,82934
806.59505,,4955286,93572
807.66402,,3709443,94699
808.99486,,3582344,62211
810.04729,,3467628,96025
810.46148,,3451804,40436
812.10753,,3463386,92855
812.20246,,4006737,51261
813.93104,,3640767,117700
814.59088,,5032511,106736
814.7224,,3443660,63143
815.79095,,4083259,66421
815.8686,,3691496,53969
816.14098,,3472711,89574
817.92211,,3704214,93506
819.6231,,3633849,117194
819.96281,,3717375,117636
820.31263,,3542220,95256
821.35608,,4097968,112162
821.71458,,3597586,46351
822.09706,,55440228,95751
822.5984,,27885704,93437
822.91692,,3442435,87709
823.09959,,10216879,95296
826.66362,,4099298,84751
827.11414,,19400940,90380
827.44945,,18961842,92867
827.78392,,12473464,84541
