spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0602_2x_134.csv
limit_error:	6
noise_limit:	1850000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1139.141743	2	40434300.38	c07	-2.05	0.09	C67H83N28O49P7	0.5
1291.665539	2	70780355.89	c08	0.64	0.08	C76H95N31O56P8	0.9
860.772779	3	9115056.83	c08	-1.48	0.26	C76H95N31O56P8	0.7
1456.187767	2	46791769.47	c09	-2.2	0.09	C86H107N36O62P9	0.6
970.457307	3	20210003.14	c09	-0.95	0.08	C86H107N36O62P9	0.2
1477.183824	2	9143239.32	c09+2DEPC+H2O-CO-2Eth	3.9	0.29	C87H105N36O64P9	0.9
1380.674635	2	11036006.13	c09-G	6.06	0.27	C81H102N31O61P9	0.9
1608.716812	2	23672166.335257977	c10	3.23	0.38	C95H119N39O69P10	5.7
1072.136793	3	38509105.83	c10	-1.74	0.08	C95H119N39O69P10	0.5
1629.704394	2	15150152.0	c10+2DEPC+H2O-CO-2Eth	3.49	0.36	C96H117N39O71P10	3.0
1761.236457	2	13819855.31928825	c11	2.38	0.2	C104H131N42O76P11	0.6
1173.820149	3	50542425.48	c11	0.91	0.04	C104H131N42O76P11	0.4
1275.825994	3	41649394.72	c12	-1.19	0.1	C113H142N44O84P12	0.6
1377.833462	3	73724645.04	c13	-1.81	0.06	C122H153N46O92P13	0.7
1479.51995	3	182417150.15	c14	2.41	0.03	C131H165N49O99P14	1.3
1493.505303	3	6362406.995062625	c14+2DEPC+H2O-CO-2Eth	-1.65	0.47	C132H163N49O101P14	3.8
1429.16303	3	24339720.11	c14-G	-2.48	0.16	C126H160N44O98P14	0.7
1594.533413	3	159865031.34	c15	0.77	0.04	C141H177N54O106P15	1.3
1709.544375	3	145114635.87	c16	-2.12	0.04	C151H189N59O113P16	1.2
1659.203778	3	21699544.9	c16-G	3.36	0.3	C146H184N54O112P16	2.4
1926.582269	3	50752844.223560184	c18	5.2	0.17	C170H212N66O128P18	1.5
1444.67776	4	46356582.29	c18	0.27	0.15	C170H212N66O128P18	1.1
1440.430932	4	14124767.36780804	c18+2DEPC+H2O-CO-G	1.0	0.45	C170H217N61O131P18	6.9
1947.242419	3	9632356.57	c18+DEPC+H2O-CO	-4.5	0.44	C172H218N66O130P18	4.2
1530.944251	4	107877974.6	c19	3.28	0.12	C180H224N71O135P19	1.9
1493.177627	4	17342091.369641643	c19-G	0.5	0.3	C175H219N66O134P19	1.9
1613.20955	4	33129398.85	c20	4.46	0.3	C190H236N76O141P20	3.6
1646.721009	4	32311212.52	c20+2DEPC+H2O-CO	2.54	0.17	C195H246N76O145P20	1.0
1635.203783	4	35110541.6298257	c20+2DEPC+H2O-CO-Eth	-1.58	0.24	C193H240N76O144P20	2.1
1631.200539	4	8553918.16	c20+DEPC	-4.35	0.58	C193H240N76O143P20	15.3
1717.472228	4	75526289.86	c21+2DEPC+H2O-CO-Eth	1.59	0.1	C203H252N81O150P21	1.1
1679.712529	4	27095986.49	c21+2DEPC+H2O-CO-Eth-G	3.21	0.3	C198H247N76O149P21	2.9
1815.252719	4	16364099.12	c22+2DEPC+H2O-CO	6.0	0.41	C215H270N86O158P22	5.3
1803.732103	4	36770807.41	c22+2DEPC+H2O-CO-Eth	0.41	0.17	C213H264N86O157P22	1.1
1513.19789	5	34321271.78	c23+2DEPC+H2O-CO	0.55	0.13	C224H281N88O166P23	0.7
1473.776904	5	11220305.15	c23+2DEPC+H2O-CO-Eth-G	-1.29	0.36	C217H270N83O164P23	2.2
1456.181436	5	21169967.51	c23-G	4.01	0.24	C214H266N83O161P23	1.3
1574.205949	5	97952451.51217197	c24+2DEPC+H2O-CO	0.4	0.09	C233H293N91O173P24	1.3
1944.977198	4	11313990.36	c24+2DEPC+H2O-CO-2Eth	-5.32	0.38	C229H281N91O171P24	2.7
1555.786479	5	10675636.43	c24+2DEPC+H2O-CO-2Eth	-1.35	0.38	C229H281N91O171P24	2.6
1564.998417	5	90273504.24	c24+2DEPC+H2O-CO-Eth	0.94	0.08	C231H287N91O172P24	1.1
1534.792718	5	44116097.11	c24+2DEPC+H2O-CO-Eth-G	3.68	0.11	C226H282N86O171P24	0.7
1561.797676	5	9547424.57	c24+DEPC	-0.18	0.58	C231H287N91O171P24	17.0
1643.215173	5	35334377.438401364	c25+2DEPC+H2O-CO	0.22	0.26	C243H305N96O180P25	2.6
1634.007555	5	28139753.298918243	c25+2DEPC+H2O-CO-Eth	0.69	0.12	C241H299N96O179P25	0.5
1397.669607	6	14306046.55	c26	-3.88	0.45	C247H307N99O183P26	7.0
1404.676368	6	39456283.05	c26+2DEPC+H2O-CO-2Eth	4.02	0.43	C248H305N99O185P26	15.7
1412.345584	6	71793149.7577329	c26+2DEPC+H2O-CO-Eth	0.86	0.22	C250H311N99O186P26	3.5
1664.806134	5	11060862.882740218	c26+2DEPC+H2O-CO-Eth-G	0.79	0.49	C245H306N94O185P26	8.0
1409.681182	6	49208335.89798935	c26+DEPC	1.87	0.26	C250H311N99O185P26	3.6
1408.011623	6	17948261.834666267	c26+DEPC+H2O-CO	-2.03	0.11	C249H313N99O185P26	0.3
627.0861	1	7331344.96	w02	0.38	0.19	C18H26N6O15P2	0.3
972.13272	1	6768042.94	w03	-0.59	0.27	C28H38N11O22P3	0.5
791.09779	2	24362278.95	w05	1.88	0.06	C46H61N16O37P5	0.2
963.61968	2	170054638.84	w06	-0.36	0.02	C56H73N21O44P6	1.1
1128.145106	2	196910558.04	w07	-1.04	0.02	C66H85N26O50P7	1.3
1465.191043	2	15054684.21	w09	-3.56	0.29	C86H109N36O63P9	1.5
1078.471261	3	9472016.3	w10	1.0	0.34	C95H120N38O71P10	1.5
1193.481249	3	12635608.79	w11	-3.98	0.36	C105H132N43O78P11	2.5
1222.82537	3	9713079.92	w11+2DEPC+H2O-CO-Eth	0.57	0.33	C108H136N43O81P11	1.4
1308.498976	3	7726225.46	w12	-2.16	0.59	C115H144N48O85P12	15.2
2156.770856	2	10513495.36	w13+2DEPC+H2O-CO-2Eth	1.72	0.31	C126H154N53O94P13	1.3
1437.508978	3	56445952.445801504	w13+2DEPC+H2O-CO-2Eth	-0.02	0.25	C126H154N53O94P13	3.7
1447.521331	3	6274768.551667841	w13+DEPC	-2.3	0.34	C128H160N53O94P13	1.0
1383.418951	4	8700835.84	w17+2DEPC+H2O-CO-2Eth	4.13	0.44	C162H200N63O124P17	3.8
2042.262032	3	10745922.78	w19	1.02	0.35	C180H226N71O135P19	1.9
1607.707902	4	70740393.89210376	w20	2.76	0.1	C189H238N74O142P20	1.0
1625.70819	4	23431533.28	w20+DEPC	-0.34	0.3	C192H242N74O144P20	2.5
1394.008765	6	16812643.08	w26	-0.24	0.4	C246H309N97O184P26	5.0
1681.408171	5	11755341.7	w26+2DEPC+H2O-CO-2Eth	0.58	0.43	C247H307N97O186P26	4.7
1408.67944	6	47665442.85395769	w26+2DEPC+H2O-CO-Eth	0.71	0.24	C249H313N97O187P26	2.8
1406.019319	6	65033652.78	w26+DEPC	4.77	0.16	C249H313N97O186P26	1.7
547.11956	1	9241967.13	y02	0.05	0.18	C18H25N6O12P1	0.3
892.166088	1	78596951.85	y03	-0.98	0.08	C28H37N11O19P2	0.9
1197.210149	1	26906102.19	y04	1.58	0.1	C37H49N14O26P3	0.4
751.112607	2	24216169.82	y05	-0.71	0.04	C46H60N16O34P4	0.2
923.63796	2	102985103.62	y06	1.19	0.02	C56H72N21O41P5	0.7
1088.162441	2	50025058.98	y07	-0.62	0.04	C66H84N26O47P6	0.4
1132.17208	2	7285582.27	y07+2DEPC+H2O-CO-Eth	0.83	0.34	C69H88N26O50P6	1.2
1252.695741	2	21099848.36	y08	5.08	0.24	C76H96N31O53P7	1.3
1319.716822	2	15753858.84	y08+2DEPC+H2O-CO	-1.14	0.11	C81H106N31O57P7	0.3
848.780973	3	7867816.69	y08+2DEPC+H2O-CO-2Eth	-1.08	0.25	C77H94N31O55P7	0.5
1296.703349	2	33164866.07	y08+2DEPC+H2O-CO-Eth	4.59	0.15	C79H100N31O56P7	0.8
1492.239041	2	10327998.62	y09+2DEPC+H2O-CO	-2.02	0.41	C91H118N36O64P8	3.4
1469.22233	2	26723328.83	y09+2DEPC+H2O-CO-Eth	0.83	0.13	C89H112N36O63P8	0.5
979.144446	3	18760284.94	y09+2DEPC+H2O-CO-Eth	-0.55	0.1	C89H112N36O63P8	0.3
1349.688925	2	7820123.827646496	y09-G	0.4	0.28	C81H103N31O59P8	0.7
1051.816056	3	12851550.71	y10	1.25	0.32	C95H119N38O68P9	1.7
1096.500483	3	13628896.46	y10+2DEPC+H2O-CO	-0.21	0.15	C100H129N38O72P9	0.3
1081.151327	3	19969558.94	y10+2DEPC+H2O-CO-Eth	-1.94	0.16	C98H123N38O71P9	0.5
1166.834785	3	35607996.55	y11	3.63	0.08	C105H131N43O75P10	0.4
1211.520258	3	43257051.88	y11+2DEPC+H2O-CO	3.09	0.08	C110H141N43O79P10	0.5
1196.169459	3	55779611.72	y11+2DEPC+H2O-CO-Eth	0.19	0.1	C108H135N43O78P10	0.8
1281.850663	3	40088862.26	y12	3.36	0.11	C115H143N48O82P11	0.7
1326.53185	3	44691177.0	y12+2DEPC+H2O-CO	-0.36	0.05	C120H153N48O86P11	0.4
1311.187993	3	63370270.98	y12+2DEPC+H2O-CO-Eth	2.25	0.03	C118H147N48O85P11	0.5
1396.860261	3	37231220.24	y13	-1.37	0.06	C125H155N53O89P12	0.4
1441.551842	3	43727257.02	y13+2DEPC+H2O-CO	2.57	0.08	C130H165N53O93P12	0.5
1410.856832	3	25100657.14	y13+2DEPC+H2O-CO-2Eth	2.32	0.28	C126H153N53O91P12	2.2
1426.206019	3	65648187.63	y13+2DEPC+H2O-CO-Eth	3.62	0.15	C128H159N53O92P12	1.6
1375.848858	3	17613831.92	y13+2DEPC+H2O-CO-Eth-G	-1.59	0.31	C123H154N48O91P12	2.1
1527.890134	3	34194677.55	y14+2DEPC+H2O-CO-Eth	5.79	0.21	C137H171N56O99P13	1.5
1448.195652	3	10113826.359647272	y14-G	1.97	0.29	C129H162N51O95P13	1.0
1645.244641	3	12162193.61	y15+2DEPC+H2O-CO	4.64	0.31	C148H188N58O108P14	1.5
1702.552666	3	11659659.68	y16	-4.0	0.4	C152H189N60O112P15	3.4
1833.582219	3	14322281.99	y17+2DEPC+H2O-CO-Eth	1.98	0.38	C164H205N63O122P16	3.5
1824.920954	3	44592836.06	y17+DEPC+H2O-CO	1.17	0.13	C163H207N63O121P16	0.9
1368.430643	4	10969825.25	y17+DEPC+H2O-CO	-4.86	0.44	C163H207N63O121P16	4.8
1753.893184	3	10794283.58	y17-G	1.76	0.44	C156H196N58O118P16	4.8
1439.679457	4	18996193.23903336	y18+2DEPC+H2O-CO-2Eth	-1.75	0.31	C171H211N66O128P17	2.3
1451.183463	4	12188139.42	y18+2DEPC+H2O-CO-Eth	-6.18	0.44	C173H217N66O129P17	5.4
1544.967833	4	33151307.40983063	y19+2DEPC+H2O-CO	1.16	0.3	C185H235N71O136P18	3.6
1533.459162	4	54155870.5	y19+2DEPC+H2O-CO-Eth	2.34	0.12	C183H229N71O135P18	1.0
1495.697209	4	13565136.87	y19+2DEPC+H2O-CO-Eth-G	2.67	0.36	C178H224N66O134P18	2.7
1621.234842	4	25677513.71	y20+2DEPC+H2O-CO	5.23	0.23	C194H247N74O143P19	1.4
1609.720906	4	62432708.76627218	y20+2DEPC+H2O-CO-Eth	3.12	0.13	C192H241N74O142P19	1.2
1549.948294	4	10727655.48	y20-G	-0.79	0.45	C184H232N69O138P19	5.2
1703.491696	4	63238360.39	y21+2DEPC+H2O-CO	1.3	0.1	C204H259N79O149P20	0.9
1163.824657	6	8445217.98	y22	3.03	0.43	C208H261N82O152P21	3.4
1779.754155	4	13560871.39	y22+2DEPC+H2O-CO	2.44	0.4	C213H271N82O156P21	4.0
1768.2439	4	34408236.37	y22+2DEPC+H2O-CO-Eth	2.58	0.13	C211H265N82O155P21	0.7
1761.743871	4	8736542.594604135	y22+DEPC+H2O-CO	-0.37	0.45	C210H267N82O154P21	4.3
1708.477284	4	48925903.88	y22-G	2.52	0.37	C203H256N77O151P21	10.7
1856.251773	4	13533863.81	y23+2DEPC+H2O-CO	-2.35	0.33	C222H282N84O164P22	2.0
1844.740303	4	11686237.05	y23+2DEPC+H2O-CO-Eth	-2.91	0.35	C220H276N84O163P22	2.1
1553.818709	5	102587237.69	y24+2DEPC+H2O-CO	3.71	0.22	C232H294N89O171P23	5.0
1544.604617	5	128128857.71673548	y24+2DEPC+H2O-CO-Eth	0.03	0.05	C230H288N89O170P23	1.1
1523.604823	5	11703568.515069352	y24+2DEPC+H2O-CO-G	1.16	0.37	C227H289N84O170P23	2.6
1927.006432	4	13987442.479473932	y24+DEPC	-1.23	0.47	C230H288N89O169P23	8.3
1541.400896	5	22283220.27	y24+DEPC	-3.04	0.27	C230H288N89O169P23	1.8
1605.614488	5	51299791.55	y25+2DEPC+H2O-CO-Eth	1.04	0.06	C239H300N92O177P24	0.5
1575.407842	5	20106149.676843766	y25+2DEPC+H2O-CO-Eth-G	3.11	0.25	C234H295N87O176P24	1.3
1657.017475	5	21414539.63	y26	-0.98	0.22	C246H308N97O181P25	1.0
1683.835777	5	80672020.96	y26+2DEPC+H2O-CO	3.03	0.14	C251H318N97O185P25	1.8
1665.406754	5	15474333.096208638	y26+2DEPC+H2O-CO-2Eth	-4.31	0.37	C247H306N97O183P25	3.4
1674.62219	5	89667784.9	y26+2DEPC+H2O-CO-Eth	-0.07	0.06	C249H312N97O184P25	0.9
1644.41632	5	9681253.468895726	y26+2DEPC+H2O-CO-Eth-G	2.37	0.43	C244H307N92O183P25	3.9

 
 



Original data of remodelled ions:
m/z 	z 	I 	fragment 	error 	shape_error 	formula 
843.07962	2	5320437.79	c05+2DEPC+H2O-CO-2Eth	-5.5	0.42	C49H57N20O38P5	
1174.154995	6	29388144.83	y22+DEPC+H2O-CO	-4.77	0.41	C210H267N82O154P21	
1173.988302	6	37840930.81	a22+2DEPC+H2O-CO-A	-0.3	0.43	C210H264N81O155P21	
1196.16918	1	14768451.1	a04+2DEPC+H2O-CO-Eth-G	-6.22	0.14	C37H46N13O27P3	
1292.669369	2	31204334.03	w08	-2.45	0.13	C76H97N31O56P8	
1348.682636	4	14968321.28	y17+2DEPC+H2O-CO-G	1.78	0.47	C161H206N58O122P16	
1349.190505	1	10294732.02	w04+DEPC	-3.86	0.14	C40H54N14O31P4	
1349.688925	2	11711447.98	y09-G	0.4	0.28	C81H103N31O59P8	
1348.684296	2	15593642.87	a09-A	2.77	0.14	C81H101N31O59P8	
1401.842095	3	21746948.16	c13+DEPC	-0.64	0.1	C125H157N46O94P13	
1407.841579	3	18986285.33	a14-A	-0.85	0.23	C126H159N44O96P13	
1408.011623	6	34825270.16	c26+DEPC+H2O-CO	-2.03	0.11	C249H313N99O185P26	
1408.67944	6	58436887.32	w26+2DEPC+H2O-CO-Eth	0.71	0.24	C249H313N97O187P26	
1409.681182	6	52861484.57	c26+DEPC	1.87	0.26	C250H311N99O185P26	
1411.19103	1	13385660.36	c04+DEPC	-4.54	0.37	C42H52N18O30P4	
1413.014708	6	93416219.85	RNA-G	0.24	0.15	C251H315N97O187P26	
1412.345584	6	96836829.68	c26+2DEPC+H2O-CO-Eth	0.86	0.22	C250H311N99O186P26	
1414.18376	1	8663662.16	a05-G	-1.5	0.37	C43H53N15O32P4	
1416.345651	6	73978775.12	w26+2DEPC+H2O-CO	-4.54	0.22	C251H319N97O188P26	
1417.011232	6	43094105.71	RNA+2DEPC+H2O-CO-2Eth-G-H2O	2.06	0.14	C252H311N97O188P26	
1415.677565	6	192238081.98	RNA-A	-1.86	0.06	C251H315N97O188P26	
1419.674404	6	163170425.45	RNA+2DEPC+H2O-CO-2Eth-A-H2O	0.19	0.25	C252H311N97O189P26	
1420.34362	6	155680420.78	RNA+DEPC+H2O-CO-G-H2O	-5.95	0.25	C253H319N97O188P26	
1423.515767	3	21903770.41	w13	-1.3	0.48	C125H156N53O92P13	
1424.939327	4	34221640.4	y18+2DEPC+H2O-CO-G	-0.86	0.41	C170H218N61O129P17	
1426.206019	3	65648187.63	y13+2DEPC+H2O-CO-Eth	3.62	0.15	C128H159N53O92P12	
1425.021564	6	93983161.88	RNA+DEPC-G	2.57	0.19	C254H319N97O189P26	
1424.686948	6	100494053.93	RNA+2DEPC+H2O-CO-Eth-G-H2O	3.5	0.12	C254H317N97O189P26	
1423.346025	6	29006177.26	RNA+DEPC+H2O-CO-G	-5.49	0.42	C253H321N97O189P26	
1423.011167	6	61012261.15	RNA+DEPC+H2O-CO-A-H2O	-4.73	0.23	C253H319N97O189P26	
1422.007436	6	23113193.05	RNA+DEPC-G-H2O	-6.12	0.18	C254H317N97O188P26	
1422.676352	6	73960345.83	RNA+2DEPC+H2O-CO-2Eth-A	0.32	0.09	C252H313N97O190P26	
1427.356084	6	860128925.43	RNA+2DEPC+H2O-CO-Eth-A-H2O	5.82	0.31	C254H317N97O190P26	
1427.690885	6	1126993410.6	RNA+2DEPC+H2O-CO-Eth-G	5.02	0.04	C254H319N97O190P26	
1426.675651	6	29645455.59	RNA+2DEPC+H2O-CO-2Eth-C	-1.48	0.25	C253H313N99O189P26	
1430.021192	6	298722687.33	RNA+DEPC+H2O-CO-C	-0.24	0.3	C254H321N99O189P26	
1431.854938	3	26309960.32	a14+2DEPC+H2O-CO-Eth-G	3.58	0.26	C129H163N44O98P13	
1431.685441	6	37105515.8	RNA+DEPC-C	-0.1	0.13	C255H319N99O189P26	
1432.360184	6	132701068.82	RNA+2DEPC+H2O-CO-G-H2O	3.2	0.06	C256H323N97O190P26	
1431.354895	6	99395495.17	RNA+2DEPC+H2O-CO-Eth-C-H2O	3.67	0.37	C255H317N99O189P26	
1430.353871	6	389411483.52	RNA+2DEPC+H2O-CO-Eth-A	3.03	0.05	C254H319N97O191P26	
1435.190108	6	1092440128.33	RNA-H2O	1.81	0.15	C256H318N102O187P26	
1435.022355	6	959315554.22	RNA+2DEPC+H2O-CO-A-H2O	0.65	0.27	C256H323N97O191P26	
1437.508978	3	93508799.87	w13+2DEPC+H2O-CO-2Eth	-0.02	0.25	C126H154N53O94P13	
1438.186728	6	468956051.45	RNA	-1.77	0.09	C256H320N102O188P26	
1438.020614	6	479888900.93	RNA+2DEPC+H2O-CO-A	-1.78	0.05	C256H325N97O192P26	
1439.01872	6	66520359.29	RNA+2DEPC+H2O-CO-C-H2O	-3.18	0.33	C257H323N99O190P26	
1439.679457	4	24122467.33	y18+2DEPC+H2O-CO-2Eth	-1.75	0.31	C171H211N66O128P17	
1440.430932	4	14866476.93	c18+2DEPC+H2O-CO-G	1.0	0.45	C170H217N61O131P18	
1442.189813	6	144033043.29	RNA+2DEPC+H2O-CO-2Eth-H2O	4.58	0.08	C257H316N102O189P26	
1442.022076	6	144525081.67	RNA+2DEPC+H2O-CO-C	-2.06	0.09	C257H325N99O191P26	
1445.525322	6	534382029.2	RNA+DEPC+H2O-CO-H2O	-1.15	0.24	C258H324N102O189P26	
1446.198301	2	19253100.32	y09+2DEPC+H2O-CO-2Eth	-1.3	0.43	C87H106N36O62P8	
1445.189337	6	647563667.0	RNA+2DEPC+H2O-CO-2Eth	3.02	0.04	C257H318N102O190P26	
1447.521331	3	21554210.2	w13+DEPC	-2.3	0.34	C128H160N53O94P13	
1447.192555	6	39061853.3	RNA+DEPC-H2O	1.05	0.13	C259H322N102O189P26	
1448.195652	3	36977277.6	y14-G	1.97	0.29	C129H162N51O95P13	
1448.529968	6	70925202.2	RNA+DEPC+H2O-CO	0.85	0.15	C258H326N102O190P26	
1450.198042	6	317156887.12	RNA+DEPC	3.62	0.2	C259H324N102O190P26	
1449.865089	6	346871029.21	RNA+2DEPC+H2O-CO-Eth-H2O	5.68	0.09	C259H322N102O190P26	
1452.531531	3	2360192787.08	a14+2DEPC+H2O-CO-A	1.92	0.52	C131H169N44O100P13	
1452.864812	3	4358191119.04	w13+2DEPC+H2O-CO-Eth	5.86	0.17	C128H160N53O95P13	
1457.532296	6	396218887.65	RNA+2DEPC+H2O-CO-H2O	1.23	0.06	C261H328N102O191P26	
1473.694602	4	20141596.02	y19-G	3.66	0.4	C175H220N66O131P18	
1493.505303	3	9527050.67	c14+2DEPC+H2O-CO-2Eth	-1.65	0.47	C132H163N49O101P14	
1493.177627	4	18704730.0	c19-G	0.5	0.3	C175H219N66O134P19	
1522.860814	3	12887324.47	a15-A	1.46	0.56	C136H171N49O103P14	
1523.604823	5	13338438.61	y24+2DEPC+H2O-CO-G	1.16	0.37	C227H289N84O170P23	
1531.446027	4	84030607.91	w19	1.89	0.27	C180H226N71O135P19	
1535.394662	5	27995405.94	y24+2DEPC+H2O-CO-2Eth	-1.0	0.26	C228H282N89O169P23	
1543.999122	5	72118924.15	c24+2DEPC+H2O-CO-G	2.39	0.5	C228H288N86O172P24	
1544.967833	4	37298529.73	y19+2DEPC+H2O-CO	1.16	0.3	C185H235N71O136P18	
1544.604617	5	136089736.71	y24+2DEPC+H2O-CO-Eth	0.03	0.05	C230H288N89O170P23	
1555.440801	4	9075959.76	a20-G	-4.9	0.5	C185H230N71O137P19	
