m/z,z,I,Res.
207.94177,,4741180,318002
216.08397,,4429939,252368
217.10041,,4391573,384507
218.95599,,4546590,318587
225.81851,,4177109,297722
228.19271,,4183001,335936
230.68431,,4376774,242684
233.80255,,4170828,320056
238.04004,,4159347,364181
238.68501,,4230910,284015
239.00713,,4156021,295124
240.32098,,4247607,354412
253.38636,,4142855,350688
267.51087,,4450736,298556
269.60244,,4225780,263608
270.328,,4697061,193086
279.58402,,4150366,290900
285.68086,,4276588,120984
285.6881,,4665835,386853
285.70332,,14048841,225098
285.71044,,4971449,249896
285.72532,,26227782,288784
285.7327,,5306342,393314
285.74737,,35933124,268286
285.75484,,5009027,298953
285.76956,,33907648,291826
285.77247,,4304673,424225
285.77701,,5504800,277350
285.79186,,26670270,285311
285.79311,,4990590,469613
285.81415,,15653372,279881
285.8366,,8337369,261729
289.13099,,4477545,271973
290.40661,,4608978,291137
291.16586,,4523477,231718
292.15429,,4356758,271161
293.90381,,4280457,241083
294.29814,,4259720,214679
300.95573,,4221722,156358
302.77324,,4359325,233716
307.54865,,4464708,230429
316.02416,,4141027,226892
317.4874,,4472927,264763
319.40678,,4189321,250387
323.67467,,4203369,185632
328.43305,,4354381,214833
331.34798,,4144060,163533
331.98363,,4186997,228860
334.73239,,4486568,191783
344.03544,,6951082,247074
345.50696,,4438948,114660
349.92747,,4253940,159031
351.04701,,4259998,236069
361.58611,,4418018,183023
363.12197,,4352958,98150
367.78493,,4586560,200392
368.57305,,4151546,219278
370.12889,,4155483,80155
370.47917,,4190197,185667
377.9966,,4388915,189725
378.15977,,4243480,175840
378.94389,,4334814,189267
383.25279,,4478182,153943
386.77461,,4914395,176901
389.76158,,4779525,186200
392.4634,,4493215,187997
398.11379,,4732156,154797
398.67213,,4232751,218367
399.33425,,4190965,187700
399.55448,,5336995,240264
401.73206,,4281357,122684
401.9262,,4688292,159794
402.48507,,4248944,255716
402.96493,,4226855,163733
402.99889,,4294701,182000
406.22899,,5023875,215424
407.50318,,4240170,153240
407.90224,,4991773,159751
409.35445,,4274446,196688
409.52425,,4600152,150207
412.84271,,4494429,170297
414.24658,,4212861,163623
418.09842,,5085611,184965
419.42362,,4515889,153531
420.23836,,4363184,210456
422.09376,,4646358,100529
422.398,,4376283,148059
422.54325,,4602682,209445
423.82946,,4445749,127023
424.4295,,4753351,198670
428.00582,,4370231,146600
428.10871,,4853252,198333
428.95319,,4620463,119518
429.69736,,4381205,140441
431.11018,,4725478,144875
431.54609,,4223209,148472
435.25817,,4383106,97271
436.01603,,4956229,83116
436.11728,,4667095,138271
436.73586,,4587158,175237
438.08468,,4535105,133263
438.58848,,4284705,161807
438.79288,,4510413,209267
439.15048,,4421402,114357
439.53882,,4293765,107489
440.1692,,4368183,180093
440.96469,,4468369,169113
443.24222,,4343131,121695
444.497,,4652351,136951
445.09951,,4447631,87579
445.26943,,4726673,119171
445.2762,,4587676,173945
446.649,,4565800,111613
447.45157,,4418326,184824
447.69546,,4830349,197525
449.35674,,4425329,137747
450.37604,,4334401,162740
451.38113,,4415330,157016
453.14065,,4353231,137982
453.17891,,4267500,118877
453.40012,,4327689,118437
455.99128,,4841438,148590
456.13574,,4304069,155377
458.9413,,4485031,206350
461.40554,,4569935,234737
461.87768,,4694931,171365
461.88617,,5279457,195133
463.84831,,4262331,170638
465.59493,,4540615,201305
465.63239,,4397445,225007
465.97079,,4395896,153778
466.87679,,4906270,85190
466.88172,,5817382,235994
466.91414,,5210972,168647
466.92049,,6837607,163713
466.95135,,6242586,197132
466.95497,,5576993,226302
466.96776,,5028662,258642
466.97762,,4777542,258611
466.98823,,5368408,179545
466.99576,,5384164,279387
467.10409,,4363674,251532
467.53364,,4438824,177337
467.81686,,5934658,209632
468.08083,,4371517,186799
468.40206,,5606039,255707
468.48288,,7345823,174036
469.15058,,4931330,254428
469.18853,,4392001,273801
469.22853,,5341445,228829
469.35752,,4838974,57761
469.48654,,5585463,150653
469.59854,,5249268,207766
469.66259,,4981472,207165
469.73995,,4538338,174721
469.77724,,5288033,182081
470.0839,,4432103,82783
470.19657,,5134341,122118
470.26027,,4415953,136156
470.51926,,4689927,292399
470.59451,,4993286,224700
470.62434,,7724216,222082
470.62771,,5756094,233603
470.64229,,4367574,331044
470.66123,,5210871,198146
470.68152,,4746009,242562
470.70644,,4295491,319773
470.81509,,4849979,182630
470.94063,,4450448,158207
471.07282,,5450735,181099
471.07945,,4402811,124232
471.09771,,4575194,109261
471.10198,,4557409,267308
471.14767,,4358446,329076
471.15005,,6535986,123508
471.17906,,4762980,195306
471.22179,,5201708,229089
471.23433,,5410497,256474
471.23791,,4327495,211426
471.25404,,5000419,237603
471.25988,,4293997,239019
471.41624,,7503350,169796
471.51963,,4823461,241023
471.55734,,4448997,183531
471.83946,,4470756,92202
471.98149,,4616694,56199
472.03234,,4379148,224184
472.0452,,5751202,206257
472.2274,,6021720,238756
472.34207,,4412635,195081
472.4584,,4335137,134279
473.08122,,4832902,222457
473.41233,,6386491,231223
473.47577,,5209127,210844
473.60125,,6168958,192817
473.73691,,4822886,201361
473.74975,,4405244,220387
474.04701,,4393592,221499
474.1214,,4749624,167843
474.21041,,4397904,108106
474.34015,,4712366,165461
474.46709,,4291271,203105
474.47892,,4564060,210110
474.50263,,4638020,45307
475.48605,,4764189,247591
475.62165,,4461318,295255
475.63913,,5491876,8871
476.07142,,11766284,205123
476.10861,,20933708,190683
476.1459,,27726476,171328
476.18297,,31519948,158006
476.19251,,24056540,100918
476.22019,,33985804,192004
476.22988,,29988124,162942
476.25711,,27971916,189314
476.267,,26665308,135093
476.30392,,25025948,173508
476.89658,,5656219,296175
476.90315,,6339750,216074
476.91414,,4294841,302926
476.93044,,4940501,203300
476.93855,,11063523,128645
476.96281,,5057677,237887
476.96564,,6162450,308347
476.96831,,5639447,251957
476.9758,,13900323,93966
476.99025,,5187517,253056
476.99343,,5029634,161002
476.99655,,5081288,145133
477.00496,,6539734,216526
477.00822,,10477403,226925
477.03414,,5788680,199718
477.07144,,6492617,173797
477.0756,,4757072,117382
477.08029,,8677592,228456
477.11514,,4475285,264868
477.11821,,5857050,398354
