m/z,z,I,Res.
212.41913,,2587675,278291
218.70942,,2471622,276356
257.99912,,2489768,187526
279.72798,,2654960,182690
283.34021,,2544093,97791
292.3064,,3962131,216135
292.3398,,2450185,188315
293.5004,,2564716,166761
301.60336,,2599773,165980
310.68143,,2478690,180783
313.22379,,2540867,169060
319.30929,,2769323,139832
323.15425,,2443543,155501
334.80091,,2483357,196431
337.84358,,2438121,186155
344.03984,,3625656,178505
354.23956,,2598924,140837
362.70634,,2695054,142915
366.98293,,2496396,174740
377.62148,,2466539,177391
385.84233,,2624865,113164
390.99761,,2512696,169390
392.62382,,2596431,124871
400.59471,,2508200,115654
415.48043,,2519849,155097
429.09158,,2667701,104296
443.38074,,2659270,132014
443.74698,,2504255,147771
447.52679,,2646355,99842
449.01907,,3036986,107688
454.18305,,2740257,106744
454.7774,,2934042,92124
455.85683,,2673563,95833
456.95403,,2632734,108550
458.36052,,2624728,102473
458.77054,,2496218,114146
463.04603,,2512999,98759
465.09949,,2518282,138564
469.19724,,2866580,118189
471.31532,,3056488,114744
473.21349,,2572980,102718
475.52547,,2720135,121406
475.63023,,2719743,60808
476.57726,,3073151,114109
478.64605,,2596667,146097
478.69379,,2812964,130857
481.08688,,2518021,112621
483.47008,,2603246,126364
484.49626,,3376169,152057
484.5407,,2843984,201803
484.66412,,2658363,181843
486.99342,,8596398,91025
486.99903,,4207283,176102
487.0449,,17230682,162870
487.05451,,4373220,203637
487.09984,,10965643,164427
487.11026,,3301652,166631
487.15096,,4179896,211247
487.15528,,7966140,189148
487.16586,,3593541,246641
487.2075,,3929130,180143
487.21113,,5121261,234256
487.49007,,6474722,122454
487.495,,4361190,137289
487.54106,,3404559,181158
489.38081,,2525411,111587
489.77446,,2652911,107364
490.30096,,2638865,129695
491.14514,,2704343,65756
492.36549,,3095453,96024
493.80966,,2532519,106719
496.16047,,2826823,115604
496.41751,,2664143,150825
505.54512,,2956382,135120
505.88639,,2734874,125620
506.58684,,2631682,115337
514.77776,,2756332,105122
516.73855,,2653225,125783
517.23458,,2696111,84546
520.61321,,2789516,122909
521.48943,,2733296,116072
523.5047,,2633178,115691
527.66782,,2585329,92235
529.06496,,2684200,106214
532.55818,,2703910,92347
538.38677,,2629539,87431
547.11919,,13004449,121921
548.12319,,3617156,119741
553.18831,,2644714,104777
557.29198,,2863043,90243
562.7062,,2941799,69810
564.25838,,3253721,103617
565.57337,,2605086,76063
565.94265,,2821008,117468
569.05524,,2621025,91223
572.02199,,2632034,130641
572.76566,,2724844,104534
573.97644,,2630124,127925
576.89716,,2750592,86711
582.34132,,2952762,100058
582.74442,,3099343,70074
586.18125,,2738247,71368
588.8332,,3111241,101904
588.91933,,3197312,83862
593.49784,,2853095,32217
594.42282,,2847587,63198
596.75692,,2790319,77775
597.31155,,2678568,116796
598.10058,,6568284,105388
598.60254,,4091344,108868
600.0676,,2902660,105857
601.05906,,2907583,57039
601.84384,,2778636,117968
603.88953,,2845852,89086
604.46576,,2899321,97286
604.49357,,2720692,103671
605.32792,,2652368,111324
610.48058,,2691738,111798
611.02918,,2839479,43703
611.13144,,2735755,76451
613.54448,,2650692,94985
614.41466,,2821627,67295
617.53624,,2723504,89497
620.7319,,2894529,74027
621.03626,,3395785,104898
622.48398,,2698762,114424
623.96043,,2765251,73882
627.08579,,15305779,99825
627.67327,,2671114,83792
627.96189,,2656768,84887
628.08845,,3382266,110426
632.78053,,3483153,94102
635.24302,,2816766,95427
636.45695,,2793983,94990
638.00799,,2798573,69035
641.51543,,2689704,86638
641.87987,,3036830,95312
642.34021,,3124750,99517
644.83175,,2722408,107011
647.37679,,2723398,62696
648.66131,,2805963,73134
649.08083,,4470126,122804
649.93837,,2701509,65362
650.06467,,3512442,122258
652.1541,,2792249,39807
653.85261,,2789705,106647
655.17379,,3690364,77474
656.57986,,2728200,47652
658.36673,,2889734,95720
658.49349,,2874424,114801
658.59988,,2743160,79921
660.28767,,2734724,78729
661.73986,,2720470,87082
663.1739,,2900979,89119
664.02368,,2703557,102729
669.0843,,15994278,94993
669.58652,,6868443,100368
670.08742,,3511183,86951
671.5391,,3297449,66516
672.49415,,2758770,98700
673.46148,,2759282,84206
674.87681,,2724847,108747
675.02785,,2928760,49710
676.23645,,2817879,104387
677.88068,,2991561,82794
678.4903,,3112076,91437
679.65811,,2772067,80420
684.43977,,2905869,84846
687.20805,,2749900,104649
689.08745,,14894180,91653
690.0908,,4044879,98535
691.14292,,2920478,107776
691.67379,,2870632,95376
692.40687,,2971283,85202
694.58385,,2719881,61565
696.43264,,2905903,65471
697.72469,,2827974,94612
698.31358,,2958148,70044
698.44858,,3174525,84217
699.52936,,2820489,79515
699.60054,,2819040,84496
700.00977,,3419007,88791
701.09549,,3190153,106802
701.18201,,2821900,61319
706.92369,,3122074,51454
708.80316,,2868070,85144
709.92705,,3059955,76815
711.17106,,2754933,91327
711.32807,,2792842,43841
713.0532,,3247790,85577
714.09998,,3053109,131115
714.60512,,2913353,86201
716.28552,,2948221,81824
717.02232,,2941273,64683
718.59938,,2895319,71904
718.77326,,2770421,81596
721.70762,,2803999,107345
722.44436,,2820624,45920
725.22704,,2825684,92096
726.86294,,2828608,46661
727.40761,,2872189,104269
730.03199,,2990897,109574
733.66664,,2759184,103574
736.47144,,3376538,69192
736.87516,,2786255,89740
739.36063,,3001293,76560
740.79068,,2962245,65572
741.50891,,2986778,68949
741.92715,,3156500,50476
741.96948,,2989040,62315
742.50724,,2754346,48699
742.87798,,2824835,69973
746.57105,,2845733,55916
746.7535,,3101230,90369
751.11294,,29935208,81926
751.61456,,15713712,86480
751.76095,,3342672,96626
752.11664,,6632184,88605
752.45591,,3210294,69057
752.48035,,2910405,79648
753.52098,,2865708,30915
755.28675,,3662213,65873
756.18832,,3333932,80046
759.26654,,3148550,62331
760.98178,,2784893,45741
761,,2844312,84103
764.57795,,2876340,67747
764.94495,,3454460,67696
768.2319,,3147498,33634
769.00067,,2947314,51396
769.37339,,3013234,59652
770.18416,,2853387,82386
772.62138,,2880850,50267
772.67814,,2985845,66590
775.8607,,3110908,38566
779.11829,,3295841,63851
780.04489,,3019253,77131
780.09954,,2913622,45187
780.54643,,3058565,68461
781.89997,,2793592,94565
783.00351,,3017747,103570
783.1846,,2929376,79889
784.40841,,3113903,48078
786.93973,,3103343,58128
790.98575,,2836825,69854
791.09606,,20695930,80632
791.59774,,12772004,76957
792.09874,,5732429,77353
792.47086,,2857001,94666
796.83729,,3066869,71134
799.5432,,3215269,33481
799.97222,,3083583,74957
800.2721,,2832718,60494
800.81102,,3065032,79645
801.06377,,2875163,80295
801.9865,,2956500,70081
802.23263,,3228547,88082
803.12072,,4035655,82753
804.04327,,2903134,34198
804.12528,,3259469,94298
804.29809,,3883249,53941
806.51921,,3017622,73959
807.05031,,3273064,78226
807.66065,,2814728,47521
808.93395,,3726181,78924
809.97515,,2876027,86414
810.61497,,2861930,87393
811.0739,,3056226,52754
813.22248,,3385855,37116
819.12963,,3061092,80071
820.03918,,3280360,53725
822.09683,,24794996,76867
822.27838,,3340379,56812
822.47235,,2901337,36750
822.59847,,15851921,75615
823.09902,,5831596,88220
823.30607,,2930208,86339
823.60495,,3313801,72259
826.62029,,2801517,47717
826.93351,,2855710,95774
828.08493,,2951430,74597
831.15701,,3029668,70591
832.05375,,3385690,56090
832.66247,,2966703,86997
833.13453,,2810968,76140
833.49739,,2868739,85775
834.0744,,2810150,64676
834.52427,,3204930,40221
834.675,,2941366,51834
834.79153,,3055640,55397
836.4586,,3065724,84078
837.02333,,2843704,38165
837.21772,,2850340,79338
837.96603,,2830534,73919
838.81112,,2988894,60692
838.96765,,2958613,60158
841.07779,,3055599,56008
841.12656,,2873450,81292
841.20702,,3562199,52706
842.07745,,3540412,68772
842.20609,,2856516,66401
843.079,,5340395,89134
844.51257,,2941897,81500
844.69521,,3635374,62411
847.35776,,3029305,73827
847.47145,,3264696,76255
847.83171,,2925761,75595
848.11297,,4277725,37145
848.74506,,3242381,48426
850.11275,,3241526,53886
850.58712,,3208702,57568
851.2297,,3384611,78573
851.50128,,3584922,56283
852.45392,,3303308,65701
852.52397,,2843699,39014
852.79188,,3063304,74067
854.31953,,2921817,76570
854.61846,,2892288,68387
854.76139,,2971023,73869
856.10597,,3341339,57095
857.8582,,3082017,48311
858.37877,,2962219,55947
859.47092,,3086603,70019
859.58741,,3322443,72708
860.63928,,3373332,59695
860.77368,,4610783,90019
861.10817,,3034521,95033
861.39676,,2967098,69163
862.41149,,2906207,57388
865.52028,,3377810,45651
867.11352,,6001579,78004
867.6154,,5389251,85857
868.1133,,4495257,71678
868.31826,,2878731,77200
868.62044,,3670771,67702
870.47507,,2887719,31530
870.89445,,3011849,63923
872.18845,,3241212,72307
874.15642,,3734089,81357
875.55762,,3000474,61308
875.62213,,2842814,84943
876.35451,,2879225,62234
878.55566,,3220428,53728
879.15013,,3305178,63855
881.18032,,3122096,89124
882.16222,,3107673,41232
882.42605,,3570158,52757
882.85879,,2943202,69475
883.08317,,3108128,81658
884.92716,,3329041,41487
888.094,,4658737,83021
888.59837,,3884751,67039
888.89482,,2878423,74531
889.21841,,3057839,73206
889.5459,,3043977,51846
890.78237,,3205096,88513
890.93966,,2839937,65807
891.3892,,2908801,67260
891.55399,,3242815,29266
892.16649,,98775736,70468
893.17055,,35022072,70839
893.4308,,3389676,54977
893.64589,,2886087,60362
894.17237,,9180979,71327
894.8003,,3167130,60727
895.14373,,3274654,56907
896.0227,,3400054,48955
897.01699,,3305615,66919
897.23875,,3483982,75905
897.25993,,4272794,72285
898.50555,,3027557,71742
898.70958,,3083099,29658
898.78525,,3612166,82041
899.09285,,4041271,84056
899.59613,,5553240,83670
900.10072,,2901691,94057
900.56989,,3217993,79027
901.22691,,3390948,58034
901.85646,,2932591,76731
901.98463,,2985273,71624
902.04894,,2909342,73585
903.35965,,3328916,79914
903.93709,,3282019,41002
904.01626,,3255440,62570
905.60445,,3272649,58202
905.73085,,3087603,58470
908.09929,,6155414,78994
911.43001,,2949555,68157
913.91484,,2849608,38083
914.16534,,3026492,81699
914.30547,,2948398,65436
914.63121,,8851855,73678
914.75252,,2919574,51358
915.13269,,5144375,68531
915.1757,,3232336,42419
915.63182,,3213278,67388
916.08492,,3167850,92673
916.50466,,3178530,82722
917.7318,,2951994,81022
919.10728,,2915245,40137
919.85737,,3016204,60956
923.63722,,79315584,67717
924.13866,,52054960,66831
924.63994,,27698910,66103
925.14106,,9815564,68820
926.14393,,3489066,65960
929.14662,,3318471,73628
929.36209,,3179594,29868
930.09061,,3335495,64031
932.19779,,2917903,64185
934.09829,,2923742,72594
934.63568,,2949546,63642
936.93244,,3072374,27457
938.12308,,3295977,21613
939.23495,,3218830,57622
942.41692,,2942103,35441
944.40296,,3068907,35836
944.60597,,2900540,48796
944.67951,,3083178,69588
944.89816,,3083892,70397
948.00004,,3022185,66903
948.97667,,2884313,75824
949.80605,,5045356,78013
949.98372,,2874398,64912
950.14075,,5182147,74185
950.19527,,3000678,63523
950.47464,,5149338,75349
950.80798,,3696592,55222
952.35347,,3025364,41246
954.61376,,3616077,70729
954.64744,,3593252,63665
955.10526,,9508429,75581
956.04181,,3085168,58830
956.11068,,3004637,90568
957.36142,,2911792,58275
958.489,,2980436,45076
958.68036,,3004114,47801
959.15401,,2901610,88108
961.81863,,3000909,70312
963.00887,,3196133,64813
963.62032,,151598400,62589
964.12164,,102336144,65640
964.62263,,49463260,65767
964.67549,,2974143,63635
965.12385,,14524460,66260
965.4541,,2991434,95790
965.62613,,6559998,72511
968.09892,,3163650,63401
968.2122,,2943950,63454
969.7807,,3062360,56016
970.4586,,8297542,67507
970.79263,,8096555,71320
971.12644,,5827855,75970
971.32981,,3394457,63340
971.51714,,3137114,65948
972.09547,,2969446,76988
972.13243,,7346624,75744
973.13238,,3413359,65177
973.40688,,3502700,72063
974.59979,,4305763,104524
974.61819,,49012336,63288
975.10104,,3107006,155194
975.11991,,32675786,65770
975.62147,,16070439,68193
976.06402,,3169466,45437
976.12242,,5079299,82578
978.67876,,3004091,54166
978.89721,,3023316,70025
979.14358,,4698433,73866
979.42244,,2929765,45132
979.47811,,5442988,79833
979.81187,,6643095,56260
980.14637,,4773506,71356
980.48836,,4115507,50882
981.13833,,3691710,61217
981.39524,,3080948,73314
982.4615,,3302759,52804
982.59262,,9397573,65526
983.09594,,6138922,75296
983.5938,,3720397,39516
984.11203,,2900478,73030
985.60869,,3004557,54969
985.82142,,3157574,40635
985.91846,,3318283,45117
988.16752,,3507265,56568
991.21438,,3000778,70333
992.7189,,3146714,85566
993.56239,,3229767,60768
994.12942,,93921512,63167
994.73924,,3108748,56593
994.82408,,3137259,91898
995.08677,,3559150,58596
995.13288,,29737936,62453
995.16356,,3494375,78752
996.13476,,8497081,69671
997.71947,,3100311,53509
998.99345,,3412147,42105
999.03065,,3368655,54097
999.10899,,3150378,51021
999.45561,,3095663,43230
999.62944,,3051314,84501
999.75647,,3212674,30476
1001.13711,,3021285,48809
1002.47468,,2974941,61276
1003.04744,,3317426,48118
1003.07683,,2943016,70940
1003.52363,,3501630,60220
1004.48071,,2991770,72747
1005.20068,,3037124,59155
1005.54923,,3024655,69231
1006.3563,,3175229,66832
1008.86528,,3203063,58580
1009.06989,,3101750,58867
1009.49187,,3116095,69826
1010.62699,,3448567,54613
1013.13065,,3559592,60559
1014.08214,,3144601,72347
1015.36078,,3255761,37340
1016.34339,,2953920,54316
1016.95896,,3180364,65221
1017.76611,,3012114,45641
1018.85598,,2968510,63621
1019.44346,,3337847,54889
1019.63259,,5660657,71718
1020.04901,,3002305,70899
1020.13306,,6772613,63166
1020.63684,,5701660,72846
1020.94117,,3242483,45031
1021.14035,,3127988,83747
1021.1944,,3034143,48294
1021.3486,,2992989,73104
1021.48473,,3612588,41620
1023.20378,,3379458,57724
1024.05519,,2948555,34144
1024.14443,,3203011,67383
1024.41731,,3141219,66770
1024.92074,,3221952,66626
1026.20963,,2938148,40220
1026.72861,,3701103,50563
1028.61427,,3056680,55118
1030.2473,,3147383,68385
1031.63345,,8825726,59055
1032.13464,,8778274,68820
1032.63524,,4696647,67301
1033.1134,,2952344,59431
1034.53285,,2976389,49194
1035.07359,,7774158,62675
1035.93796,,4327083,55845
1039.00754,,3038210,49198
1040.50404,,3076454,69752
1041.24889,,2994023,50056
1042.10907,,3002445,70224
1044.33585,,3021942,40655
1044.49477,,3087388,39593
1045.61255,,3288686,62022
1045.6931,,3440244,58517
1048.64613,,4064014,53215
