m/z,z,I,Res.
210.58006,,2328970,228281
224.28074,,2321922,185332
229.73154,,2268999,232624
241.52857,,2230459,230530
247.49036,,2269293,164220
251.10695,,2231798,221440
252.31292,,2570985,194222
262.07604,,2290690,220175
262.85538,,2380672,211650
266.82134,,2223789,191569
282.10649,,2315902,222495
283.68441,,2598768,182578
285.59522,,2263281,183966
286.33021,,2286744,209616
287.52534,,2314307,226116
288.00085,,2258174,211171
288.41475,,2250989,180458
289.10365,,2225211,144714
292.80618,,3571947,220779
292.83916,,8472617,230875
292.87235,,11575304,209796
292.90563,,10865447,214522
292.93904,,8065477,201631
292.97277,,5035956,234247
293.00652,,3513635,260813
293.03988,,2543001,207915
293.94586,,2294797,216155
294.16056,,2581037,174090
296.79284,,2354691,121606
297.06359,,2227710,196457
306.07849,,2219635,217341
307.3537,,2237668,159834
308.7174,,2293743,159977
308.73637,,2297607,131900
312.81827,,2426699,183309
315.12918,,2343224,185199
317.64585,,2506720,179611
319.94642,,2255607,190429
324.8525,,2271443,186020
325.56061,,2277443,136817
332.40565,,2270626,163185
334.45588,,2505971,177519
338.92135,,2299081,134463
342.46932,,2648617,162165
344.03895,,2415775,231698
345.99691,,2404109,158930
348.61821,,2451075,123227
348.98253,,2239536,150578
349.02361,,2336671,143951
350.84683,,2282322,169973
353.19135,,2221488,196186
356.03967,,2520603,124227
356.89639,,2243356,119574
358.94151,,2276470,144458
359.80406,,2417056,166248
361.60994,,2222544,127072
361.78058,,2238018,109723
361.80871,,2793269,134546
364.48132,,2254883,91260
365.48923,,2298758,147503
366.21117,,2627779,127650
367.51358,,2375123,150810
369.30774,,2281713,160066
370.29416,,2241693,184633
372.4132,,2459319,127984
373.3328,,2270366,171998
377.08601,,2308315,162277
377.99238,,2273368,164745
380.03219,,2712039,144314
381.86679,,2398286,124873
384.61444,,2365788,140687
384.66405,,2318976,109273
386.54957,,2487870,162323
387.24973,,2294222,136904
388.86979,,2347821,129239
389.18673,,3048150,156483
390.53392,,2299078,186839
391.32016,,2708756,121499
392.27173,,2601328,65520
395.76983,,2371049,133563
398.65192,,2436584,164458
402.23871,,2384318,154053
402.25864,,2243608,175315
403.12383,,2294801,147292
403.67209,,2430746,135633
404.01407,,2364554,140230
404.46713,,2704228,133084
405.5303,,2272174,141615
406.07069,,2383730,124507
406.0891,,2589716,135302
409.00239,,2427096,109923
410.53663,,2294092,149376
411.1075,,2337719,150338
411.32874,,2264737,135892
412.2467,,2352799,128275
413.37128,,2703477,155172
415.135,,2737406,126124
415.16062,,2445773,134854
416.02253,,2689484,158861
416.83297,,2321968,78309
417.3237,,2336862,164136
417.48379,,2304987,146226
422.18262,,2506996,130872
427.00481,,2482289,149334
429.32164,,2298407,84450
429.55606,,2297217,133420
430.07075,,2385738,92716
431.80166,,2379143,116822
432.76435,,2371642,170729
433.26043,,2390574,51340
433.74599,,2534621,157416
439.51457,,2428851,69345
439.94885,,2374075,116261
441.16476,,2533517,96858
441.3884,,2303979,85237
441.69097,,2393184,99044
444.48131,,2301630,112941
448.99725,,2692663,127183
449.04475,,2516105,148156
449.32377,,2554498,128044
450.03469,,2775907,107512
451.07696,,2309319,109364
452.81791,,2405695,157564
454.13945,,2351564,118825
454.59438,,2517436,107287
456.24149,,2460036,63485
458.21005,,2314569,108839
458.37146,,2292338,111554
458.99274,,2362687,85327
460.07977,,2456559,153950
460.16402,,2531311,121170
460.79629,,2307793,89347
463.00738,,2383871,138734
463.80796,,2325961,132369
467.58781,,2446073,112693
468.0829,,2338867,75505
470.36257,,2398289,90773
473.31914,,2314243,155212
473.39007,,2695860,88420
473.68008,,2307317,123216
474.06742,,2301725,116641
474.26282,,2967738,125317
474.44573,,2462078,98847
475.33308,,2499035,125993
475.35658,,2522254,114172
475.58975,,2565995,58946
477.50161,,2316526,109221
478.55375,,2565739,113888
480.01319,,2363497,94947
482.02044,,2298500,115909
482.04665,,2521498,112174
482.13826,,2419174,112542
482.15291,,2397938,60420
483.81624,,2329434,141020
484.47312,,2608335,110395
486.12131,,2447908,77544
486.27184,,2385427,112385
486.56687,,2343179,107469
489.57144,,2972200,132444
492.27567,,2307196,69853
493.37637,,2495916,94582
495.05685,,2938036,106412
497.12157,,2336208,113889
497.20909,,2522748,100298
497.51911,,2435873,65832
497.82717,,2312357,105227
499.92153,,2428200,120853
500.15399,,2328644,118890
500.39529,,2469527,101952
501.04891,,2314380,86167
502.43421,,2319302,86486
502.60431,,2394428,129194
504.54697,,2373639,58977
504.93113,,2434660,113226
505.57786,,2428305,115182
505.90723,,2362293,113076
507.11237,,2624621,75356
507.64047,,2341532,102717
508.74223,,2323011,134682
509.63007,,2437534,122973
510.34845,,3035841,102472
511.10499,,2484585,118114
511.41094,,2485212,119931
513.23395,,2917094,102280
