spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1311_1_6_new.csv
limit_error:	6.5	2020-04-06
noise_limit:	2020000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1856.62115	3	66047721.0	y17+CMCT	-3.02	0.07	C173H224N60O121P16	0.7
1405.92642	4	79722459.0	y18	1.27	0.07	C168H210N59O128P17	0.8
1958.63311	3	38296753.0	y18+CMCT	-1.06	0.18	C182H235N62O129P17	1.1
1468.727434	4	44143061.0	y18+CMCT	1.95	0.16	C182H235N62O129P17	1.1
1492.1865	4	134106338.0	y19	0.0	0.04	C178H222N64O135P18	1.0
1554.989914	4	101303936.0	y19+CMCT	2.24	0.03	C192H247N67O136P18	0.7
1454.421174	4	15876187.0	y19-G	-2.04	0.36	C173H217N59O134P18	2.9
1568.687218	4	52728521.0	y20	-3.57	0.12	C187H233N66O143P19	0.9
1631.486084	4	105497720.0	y20+CMCT	-4.09	0.05	C201H258N69O144P19	0.9
2125.315581	3	10129679.0	y20+CMCT-G	2.8	0.45	C196H253N64O143P19	4.5
1593.726024	4	10371186.0	y20+CMCT-G	-2.75	0.44	C196H253N64O143P19	4.2
1707.993799	4	238044996.0	y21+CMCT	-3.1	0.03	C210H269N71O152P20	1.6
1784.260189	4	150404991.0	y22+CMCT	0.44	0.05	C219H281N74O159P21	1.2
1870.526061	4	115482765.0	y23+CMCT	2.56	0.05	C229H293N79O166P22	0.9
1496.217405	5	70575832.0	y23+CMCT	1.23	0.08	C229H293N79O166P22	0.8
1832.759265	4	17465078.0	y23+CMCT-G	0.19	0.35	C224H288N74O165P22	2.9
1466.006463	5	22001632.0	y23+CMCT-G	0.54	0.39	C224H288N74O165P22	5.4
1947.039706	4	12673726.0	y24+CMCT	6.22	0.38	C238H304N81O174P23	2.8
1557.422253	5	226503638.0	y24+CMCT	1.05	0.04	C238H304N81O174P23	1.7
1527.216423	5	10963588.0	y24+CMCT-G	3.72	0.38	C233H299N76O173P23	2.4
1618.431242	5	186770379.0	y25+CMCT	1.46	0.05	C247H316N84O181P24	1.5
1687.441876	5	415781886.0	y26+CMCT	2.08	0.04	C257H328N89O188P25	3.1
1657.229175	5	69055498.0	y26+CMCT-G	0.42	0.11	C252H323N84O187P25	1.0

 
 



Original data of remodelled ions:
m/z 	z 	I 	fragment 	error 	shape_error 	formula 
973.118098	1	23946409.0	w03	0.81	0.07	C28H37N10O23P3	
974.618726	2	153786481.0	c06	0.94	0.03	C57H71N23O43P6	
1329.168676	4	55859262.0	a17	6.23	0.19	C159H196N56O121P16	
1349.404434	4	22705054.0	w17	-4.05	0.33	C159H200N57O123P17	
1405.674959	4	63791742.0	a18	5.86	0.3	C168H207N58O129P17	
1412.202297	4	39674724.0	w17+CMCT	-5.34	0.11	C173H225N60O124P17	
1413.190191	2	66530265.0	a09	4.62	0.53	C85H104N32O63P8	
1431.765633	5	8683309.0	w23-G	4.64	0.58	C210H264N71O167P23	
1431.364028	5	15392859.0	c23-G	5.71	0.37	C210H262N71O167P23	
1438.025838	6	2664942882.0	RNA+CMCT-A-H2O	-1.38	0.29	C262H333N89O194P26	
