m/z,z,I,Res.
241.50951,,2799430,268686
260.88615,,3008754,267964
272.39914,,2754372,294217
287.07008,,2872746,233079
290.73709,,3041583,361439
290.77035,,2992669,274902
290.80382,,2740315,356248
291.1048,,3003235,225193
292.23802,,5982015,320674
292.27111,,8437341,268861
292.30436,,8701532,288023
292.33782,,7291162,314459
292.37143,,2730744,367363
299.64869,,2948976,160867
313.86117,,2862991,238784
315.49798,,2844250,184005
319.66852,,2718810,186388
339.19402,,2903517,151946
340.80825,,2881643,161152
344.03845,,3535323,237275
353.35242,,2729329,214904
357.80322,,3422554,197113
365.62743,,3020372,162122
368.71676,,2819290,194259
370.43595,,2707628,141067
388.07373,,2808918,121696
390.72003,,2762033,136153
392.99025,,2767933,170616
393.70058,,2736372,146675
397.63612,,2855768,211802
410.33785,,2760108,210260
414.61946,,2806099,138822
419.32022,,2886702,164847
421.14121,,2826004,154991
427.41868,,2879705,202585
428.68248,,2741143,221391
428.78645,,3053766,152157
430.7416,,2853537,158899
433.62669,,2785482,173767
433.75958,,2843283,53490
437.88725,,3035488,123585
440.2589,,2948859,147984
440.95464,,2814038,183844
447.82233,,2823995,184976
450.21467,,2824150,123430
450.44806,,3073328,157007
451.85376,,2863512,173023
454.24514,,2825389,194539
460.51752,,2766569,185220
460.84809,,2887318,183544
463.09003,,2907035,156772
465.55711,,3223079,148808
466.0356,,2894148,158283
468.72734,,2999647,57255
474.6924,,3202327,151998
476.26438,,3558343,257223
478.86282,,2974378,60104
479.66039,,2991736,166370
481.67073,,2819188,158226
484.43974,,5636912,276452
484.48523,,4248670,235571
484.49534,,6631528,231410
484.54569,,77172696,165873
484.60135,,81959888,167289
484.65711,,53369536,160842
484.706,,4603112,245322
484.71289,,29831348,144202
484.76937,,12885748,116357
484.82352,,6274248,89454
486.3317,,2913890,173680
486.43802,,3278546,176279
486.93672,,6284338,133177
486.99187,,36635448,155731
487.04701,,118752328,174137
487.10222,,189046944,172840
487.15772,,186725312,172358
487.16445,,10789731,209980
487.21352,,147712304,170303
487.26942,,80569360,168615
487.32527,,31192738,146931
496.56066,,2864963,203727
498.1035,,2902623,117522
498.95846,,2812887,130632
498.99717,,2874815,148702
499.42223,,2923673,131268
501.69183,,2808217,137078
502.27282,,2897721,149493
504.01562,,2816607,138988
505.32895,,2872774,157195
511.85795,,2925536,155649
512.54917,,2866436,115128
515.71419,,2912429,128207
517.08056,,2939792,101211
519.43157,,2865762,142151
520.00524,,3514672,154726
521.67735,,3335211,134186
522.88535,,2869072,131312
524.42797,,3000677,127363
527.101,,3108662,153765
531.73492,,3133158,101262
533.52732,,2846629,169291
533.60957,,2840624,84285
534.39441,,2955622,186448
538.58417,,2902357,146261
539.34857,,3068712,139387
539.74422,,2947425,126374
545.15274,,2882589,122668
546.15585,,2941025,93989
547.1188,,12759449,127847
548.19081,,2868940,148687
549.67411,,3019982,163554
552.6589,,2926667,120373
555.04828,,2872430,140254
555.11787,,2919005,110262
555.25487,,3138327,132463
556.6115,,3289968,101147
560.47658,,2969242,156052
560.55629,,3203060,147809
561.61381,,2983646,127301
564.90664,,2896774,82293
565.18425,,3175648,112996
566.75057,,2964042,104620
566.86289,,3255561,104353
577.10705,,2943744,128968
577.83949,,2944890,144296
578.05802,,3140529,125347
578.2781,,3359017,86542
578.97498,,2954236,98878
579.36896,,3115576,109927
583.09767,,2964291,114702
584.44126,,3086348,121396
585.25426,,3355358,125885
588.76388,,2944710,135556
590.40145,,3048179,108883
595.03196,,2936369,71959
596.07777,,3107456,133303
596.61013,,2968915,152996
597.80124,,3138690,117486
598.10058,,3155023,186433
598.60093,,2924925,201950
603.82273,,3098272,96179
606.78772,,3018155,49740
608.61769,,3274313,130116
609.0189,,3179811,94796
609.10639,,3031203,128125
610.90783,,2985724,115425
611.29515,,3044676,146575
612.12722,,3120915,112684
615.39752,,2963396,138716
616.51778,,3162406,103409
617.10494,,2940228,127451
620.53598,,3074661,85825
621.37322,,2978059,49989
627.01595,,3211944,108227
627.08496,,8139634,133154
630.13223,,2964437,119493
630.73947,,3390871,98217
631.30664,,3247214,104027
631.38456,,3066561,121048
631.5318,,3324636,140862
631.98606,,3192699,85714
635.86315,,3377758,98335
638.7909,,3081348,129278
639.26718,,3204337,83110
641.23591,,3123043,162308
646.98386,,3152851,127930
647.88771,,3417062,116053
649.08088,,3099738,55933
650.87928,,2990760,120644
651.48729,,3065416,100546
651.56535,,3155031,102536
656.81894,,3057261,109346
659.33066,,3112965,101864
661.46966,,3019680,113879
663.1577,,3063419,108204
663.38112,,3489937,114884
664.23734,,3334982,129585
664.40118,,3307106,91707
664.89467,,3090490,108471
665.84111,,3026431,82639
667.25864,,3056255,160082
667.3148,,3326388,116083
667.89185,,3659797,79311
668.62937,,3124043,95979
669.08411,,15540662,122094
669.48414,,3572397,105945
669.58595,,9318540,115800
670.03131,,2927981,138122
671.82914,,3178552,96524
672.85065,,3589674,121658
673.21636,,3542459,65401
674.72649,,3118376,74976
675.37955,,3090413,65822
675.42954,,3172331,100202
676.4137,,2997740,106515
676.63474,,3301429,130882
677.1867,,3474026,107129
677.26864,,3160628,113099
678.08459,,3086998,110764
678.9015,,3182966,110546
679.82926,,3099447,100872
680.38208,,3167493,93265
683.10846,,3025304,94689
687.17452,,3787958,65963
688.29739,,3487999,110208
689.08756,,16113125,118230
689.18865,,3025436,58504
690.08996,,4593726,118438
691.41522,,3050725,79070
694.52797,,3221857,103225
695.13028,,3517847,108204
695.98545,,3155230,114142
696.69601,,3204331,87135
698.04319,,3055938,114244
698.36513,,3153547,125960
699.63582,,3234203,85669
699.7118,,3019801,109816
704.3063,,3117654,89245
704.91703,,3155581,92062
705.2964,,3422764,107120
707.12469,,3596404,62962
708.48566,,3384578,105269
708.66209,,3440781,108536
712.84247,,3056762,125899
714.09929,,3398014,129383
717.03292,,3095603,115124
717.38522,,3155901,106064
720.4283,,3308325,117676
721.30155,,3111213,124568
721.66923,,3237246,123742
722.40591,,3049886,96230
722.58653,,3454116,54754
724.00686,,3211767,79039
724.03786,,3162766,63775
724.50025,,3412449,97603
724.76728,,3380388,74433
726.04944,,3241546,107597
727.95337,,3428269,105091
728.0428,,3219533,63495
730.03135,,3536641,109237
730.08298,,3054117,147439
730.42698,,3087899,124904
730.50902,,3397206,149383
730.53623,,4454121,99256
730.56146,,3608059,49198
730.61941,,3604644,134358
730.66351,,3147140,35685
730.70282,,3549536,148347
730.78646,,3714075,136111
730.84233,,3263731,69483
731.30804,,3287887,101346
731.95037,,3326519,79498
732.0688,,3211435,130141
734.73184,,3284353,104588
738.25771,,3586968,104973
738.72253,,3143322,95830
740.28877,,3417488,95968
743.90478,,3087280,105554
746.9172,,3288476,86787
747.16685,,3213763,30820
747.30587,,3052896,51722
747.95291,,3086032,111863
748.08065,,3811621,135746
749.14063,,3052710,104328
749.5039,,3120087,88395
751.0313,,3109768,101042
751.11303,,26367358,109627
751.61398,,15957704,111271
751.76011,,7120168,99085
752.09557,,5020037,115022
752.11448,,4004881,96908
753.27523,,3137354,92289
753.30421,,3412893,117187
753.94525,,3171328,93577
754.28249,,3098363,82821
757.83555,,3459225,101045
760.89454,,3273408,39500
761.74749,,4210399,82443
762.68241,,3201072,121599
765.47637,,3158898,87855
765.4954,,3200414,111847
766.45079,,3694197,91438
766.64059,,3424492,62328
767.68002,,3214773,97418
767.86439,,3243048,49203
768.50646,,3086712,98701
768.72257,,3104062,84244
770.62432,,3257945,84598
771.44243,,3256593,94864
771.79833,,3568877,97908
773.85248,,3228570,108284
775.433,,3412512,92060
776.08218,,3578155,31509
776.76843,,3074892,143103
777.00389,,3392731,106134
779.15409,,3471984,80322
779.27651,,3188794,90590
787.09492,,3331189,65981
787.34418,,3571145,59181
787.68039,,3209935,61416
789.43201,,3554327,80214
789.52423,,3904014,102930
789.71116,,3975547,46877
791.09671,,26020392,103707
791.38285,,3290768,96051
791.59785,,10371918,106541
792.09869,,4485619,127432
792.80902,,3174994,75408
793.51371,,3203885,86573
797.92569,,3090348,91364
798.76459,,3856080,66553
799.96216,,3691202,59942
800.17083,,3510394,99537
800.37026,,3488621,76707
800.4774,,3660906,65399
800.50215,,3158264,93329
800.52308,,3403077,75531
803.12116,,3424470,94532
804.05942,,3730926,111752
804.70972,,3152706,80055
804.90261,,3107280,81873
805.60528,,3228129,113743
805.65031,,3478714,42191
806.10292,,3389756,82118
806.26208,,3603159,81871
806.89387,,3169998,61689
806.94908,,3172893,107547
807.12544,,3502402,120854
808.56294,,3166258,90455
808.97585,,3096284,59210
809.13746,,3238264,78808
809.33871,,3828137,88883
809.78156,,3589796,43484
810.01928,,3449195,89443
810.26505,,3251190,90794
810.46467,,3212711,107507
811.52399,,3495614,90542
812.45684,,3172108,130093
812.66034,,3118015,89506
814.95643,,3329420,90871
815.90067,,3551135,86933
816.29151,,3452091,97273
816.56875,,4487062,89406
816.78142,,3239757,62820
817.71411,,3477273,85308
817.84329,,3405153,72042
818.04702,,3209875,112933
818.29047,,3384604,92459
819.6882,,3197483,91120
819.79661,,3169863,75353
821.0821,,3115510,103229
821.70138,,3898448,103955
822.07033,,3339614,96034
822.08006,,3489571,71164
822.09721,,30971692,97410
822.3719,,4588487,84619
822.59868,,17181764,99067
822.69201,,3167609,127826
823.09955,,6967645,95517
823.13682,,3144177,90612
824.43381,,3756164,67651
824.90658,,3460236,85300
825.06265,,3646818,76090
825.8927,,3847153,106036
826.63229,,3423117,99670
829.45998,,3301617,92527
829.49532,,3153700,75959
830.03738,,3823601,92151
830.13697,,3206633,93345
831.4858,,3222422,42839
832.86942,,3449813,33258
832.98135,,3101652,73720
833.35835,,3147621,77832
833.48691,,3131756,112971
834.89559,,3326009,36507
835.91071,,3166060,93199
836.72504,,3760623,87007
837.86691,,3199080,105428
838.21499,,3179305,70058
838.42845,,3178719,71128
839.11613,,3673500,105577
842.2187,,3628883,72269
844.45096,,3513641,97173
845.3028,,3369217,110652
846.56887,,3224191,75141
848.70244,,3128223,109789
848.87365,,3511998,56908
849.61196,,3723224,76657
850.22002,,3162026,115062
852.00929,,3807853,59329
855.33711,,3790153,108988
855.56177,,3840822,52669
856.16217,,3462165,52388
856.21962,,3442869,63396
856.4299,,3171051,33994
857.69211,,4729451,79086
858.6148,,3189487,76470
859.35585,,3260493,78812
860.77355,,4806950,117342
860.84875,,3300624,53254
861.10849,,6182498,84550
861.28685,,3497030,90969
861.43685,,3471770,115892
861.63915,,3631563,67901
862.72208,,3328426,65857
862.73332,,3350640,86078
863.71792,,3141529,109791
864.12866,,4595328,108304
864.46456,,3588669,130081
864.92424,,3631807,98417
865.05946,,3629067,99822
866.59488,,3470956,89575
866.81511,,3366952,77075
867.74633,,3243765,109651
868.11559,,4944326,91437
868.72263,,3296028,112416
869.5092,,3141209,114299
870.39941,,3538705,78919
876.4113,,3188271,70456
877.2415,,3294922,77891
877.28757,,3244069,112246
877.47701,,3536657,101055
878.51322,,3992291,80325
879.15545,,3763732,78501
879.257,,4063823,36447
879.47485,,3894156,77742
881.78394,,3568319,93594
883.08491,,3984303,91658
883.69799,,3666514,85958
883.92544,,3793814,94028
884.1149,,3154820,88012
884.84594,,3337580,67466
884.91276,,3132947,82036
888.09408,,4979730,100277
888.39132,,4218176,78758
890.74753,,3271656,96584
891.06753,,3643428,67711
891.11705,,3575937,98369
892.16615,,86096232,90280
893.17,,26657726,92652
893.2123,,3676886,105157
893.54492,,3364635,94541
894.17413,,5282321,84534
894.46671,,3382654,33965
895.25439,,3582482,100928
895.47745,,3294999,113907
895.70991,,3291937,70779
896.27855,,3235828,57227
897.19596,,3138072,100485
898.57344,,3146897,79489
898.78207,,3845199,35723
899.09264,,3861129,112400
899.11779,,4214296,105043
899.2882,,3530751,70015
900.09749,,3681510,84357
900.36769,,3222537,87925
900.64946,,3759922,103026
901.05031,,3432484,78799
902.58546,,3331909,38421
903.84296,,3762370,93380
904.35051,,3547831,87649
905.10779,,3190981,101662
906.10521,,3563047,40285
907.39079,,3260604,124271
907.51255,,3314246,71679
908.09831,,4502512,87079
908.36728,,3343253,101246
909.436,,3296361,76666
910.6231,,3395465,88346
911.50851,,3460399,99545
911.93766,,3283258,111054
912.02341,,3552368,88674
913.00172,,3814995,79705
913.29145,,3216264,107899
913.43488,,3275522,56000
913.63694,,3175200,36590
914.63327,,5611090,86983
915.25087,,3566358,34622
915.41231,,3463996,82593
915.87747,,3635938,99500
917.50292,,3600102,89633
918.03561,,3256568,48760
918.32569,,3243376,81861
919.2259,,3585390,87061
919.79936,,3167580,45770
920.4098,,4067363,85770
920.92176,,3668779,72011
922.78712,,3409564,94352
923.62161,,6461240,147157
923.63714,,80753984,85260
924.12454,,4006525,164717
924.13918,,49333896,82071
924.62518,,3536322,131320
924.64057,,23046092,80552
925.10211,,3681785,73254
925.14063,,6230546,91278
925.62582,,4011214,91016
927.3003,,3966165,77197
927.51622,,3544162,70827
928.06104,,3422600,86900
928.11388,,3671851,78165
929.08669,,3712941,86831
929.15212,,3634008,90445
930.09488,,3264327,90174
931.72819,,3275397,119314
932.15168,,3952159,90026
932.71525,,3302488,85575
935.35636,,3368583,92019
935.92676,,3187273,69424
936.21441,,4965324,79356
936.84373,,3189687,93796
937.11756,,4201841,53185
938.56113,,3246921,71450
938.64431,,3439875,56543
938.77329,,3323355,43872
939.94503,,3387583,81579
939.98405,,3582617,79043
940.23828,,3335240,78207
941.25298,,4011204,81122
944.18472,,4415930,52254
944.4773,,3211014,105153
944.67643,,3247890,86911
945.16028,,3187045,98219
945.36285,,3653875,37130
947.05039,,3243673,98821
947.2898,,4333890,68829
947.66994,,3787215,39694
948.38575,,3184332,115429
948.77282,,3707999,80536
950.14118,,4283824,120478
950.47622,,3303584,26330
951.25939,,3199571,112822
951.40745,,3201341,62333
952.16107,,3284125,88132
954.25287,,3600074,81635
954.91263,,3249579,101589
955.10597,,8438968,93531
955.41537,,3239706,102362
955.44968,,3532980,108199
955.72158,,3462459,55982
956.1097,,3201559,116695
956.4409,,3751947,79996
957.08417,,3363812,64342
957.10922,,4880247,74679
959.03183,,3225222,109848
959.23904,,3405792,56831
959.64463,,3527118,84612
960.9735,,4177967,69466
962.09116,,3180535,64403
962.33772,,3977841,69736
963.60485,,9056367,123237
963.6209,,154518144,84677
964.12227,,102253560,80829
964.62303,,43128180,78856
964.91236,,3267025,90817
965.12372,,14211826,77365
965.62592,,4577777,81583
966.03187,,3295785,113538
966.62076,,3384428,99908
968.34337,,3348060,79410
968.36958,,3276561,51540
970.30871,,3411764,61620
970.40619,,3577264,52968
970.45906,,9081610,85041
970.7933,,13109263,82935
970.81218,,4058398,120985
971.12662,,8942868,91794
972.13233,,6606378,66953
973.34633,,3362216,86609
974.21147,,3526422,84425
974.61798,,63337432,79407
975.1203,,43781484,81095
975.35138,,3472674,68383
975.56852,,3843408,74987
975.62119,,19464954,87450
976.03893,,3454280,96626
976.12319,,6171276,81524
976.31886,,3809064,47920
979.14394,,8199442,88088
979.40594,,3960295,69644
979.4804,,8192035,87463
979.71623,,3334819,38202
979.81292,,6672178,93828
980.14791,,3216707,80038
981.28614,,4154343,44218
981.34988,,3641035,57491
981.96222,,4001874,70657
982.15501,,3276849,83406
984.01341,,3226675,48709
984.12406,,4210191,83911
985.37805,,3364004,87955
986.82642,,3946467,76973
988.6403,,3386401,72304
989.15929,,3438490,87378
989.38406,,3327065,126617
989.44855,,3496496,59368
989.67703,,3593939,78972
990.41609,,3208651,103049
991.43454,,3351861,100325
992.61724,,3684913,59799
992.76362,,3210927,84274
993.18542,,3653661,63455
994.11306,,4684611,146417
994.12935,,94663504,79383
994.49401,,5938063,86994
994.6348,,3794058,74458
994.8271,,5969074,90928
994.84077,,4247486,94874
995.11205,,4283819,95192
995.13345,,31682238,82717
995.16357,,4940761,103698
995.49367,,3365625,125328
996.13623,,6475566,80326
996.3848,,3329289,63405
998.12429,,3640330,24246
999.56689,,3505040,82989
1000.21442,,3300499,68913
1001.03346,,4083507,64780
1002.55124,,3226830,56387
1002.69785,,3498323,39617
1003.48562,,3429407,75622
1003.52464,,3509379,82475
1003.62103,,3726682,25213
1003.79885,,3466749,57323
1004.25939,,3358816,77804
1004.53957,,3361057,97305
1004.94243,,3639314,71569
1008.62869,,3542690,37825
1009.53257,,3878317,99185
1009.96018,,3299006,116813
1010.02653,,3380668,37623
1012.24878,,3245227,63359
1012.81461,,3338884,55519
1015.53146,,3422694,45631
1016.51863,,3339932,100566
1017.14866,,3597052,79588
1017.75347,,4320454,88012
1018.20022,,4048759,74059
1018.76314,,3512603,81229
1019.63226,,3269610,22196
1020.11765,,4148164,75202
1020.63285,,5166908,86793
1021.58637,,3353573,62298
1024.63235,,3692462,94261
1024.88334,,3282857,86510
1025.31825,,3296091,91798
1028.71491,,3899442,68602
1029.24944,,3729487,74208
1029.43457,,3266315,92913
1029.78687,,3310065,77859
1031.11753,,3356284,74207
1031.63311,,12605003,80592
1031.98307,,3417522,34434
1032.13431,,3725774,104597
1032.63566,,6183888,71217
1033.0809,,3288857,86737
1033.61672,,3833024,86461
1033.7868,,4169583,70372
1034.32321,,3712922,85104
1034.46784,,3252144,102919
1035.00092,,3345431,65755
1035.0725,,5638177,86106
1036.69988,,3481916,71841
1037.60083,,3257064,59045
1038.30612,,3335498,83795
1038.79745,,3422926,87287
1038.83226,,3853298,88030
1039.47167,,4229009,64037
1041.01999,,4910067,53246
1041.54844,,3366306,79748
1041.83736,,3506134,87797
1042.21934,,3401067,98108
1042.84674,,3378438,92029
1043.50387,,3581058,65976
1045.37544,,4005397,72043
1046.18324,,3692408,104294
1046.59535,,3318004,74302
1047.11966,,3937258,83983
1048.21134,,3860742,79583
1049.33192,,3478598,78594
1049.6076,,3720594,33779
1049.67382,,3290555,92202
