m/z,z,I,Res.
217.19037,,2835772,335819
236.29627,,3054751,316246
242.25344,,2849250,283190
290.1834,,2753875,208191
290.70487,,3725383,304902
290.73777,,4271333,308774
290.77113,,2899283,228949
292.23857,,4482135,276467
292.27147,,8564598,295326
292.30479,,7972788,299975
292.33828,,5693427,310238
292.37179,,3554801,313408
296.45552,,2795791,268982
312.84778,,2836455,231578
318.6069,,2745999,237548
327.44959,,2828841,153590
332.77092,,2785972,229139
339.90146,,2875219,198045
361.86606,,2793906,206238
371.12704,,2767771,160390
371.13953,,2819327,170502
382.10368,,3027361,182223
386.63305,,2885970,75443
387.30054,,2802636,140014
387.38652,,2901127,200363
388.94196,,3264421,131175
405.93878,,2871212,200339
412.58495,,3165416,192308
415.77197,,2905195,134407
416.2579,,2805522,67867
416.33844,,3585609,165457
419.00886,,2889161,152086
419.04497,,2849794,136102
429.00527,,2814911,101139
430.70652,,3068393,162010
434.32564,,2816430,183458
435.45204,,2840726,135681
442.15495,,3065417,86578
444.49287,,2879465,179329
448.96837,,3106604,140763
453.931,,2830891,136338
462.14245,,3009082,119522
463.58341,,2940553,151064
465.86441,,3309434,101727
470.61009,,2961859,123725
471.59282,,2959540,125058
472.60649,,2839606,114518
477.93188,,2956939,93519
479.48691,,3116825,164934
482.49093,,2981160,127976
484.44007,,5561486,203279
484.48197,,3548599,228443
484.48546,,3377210,291890
484.49583,,7756356,187511
484.53896,,4277230,164143
484.55167,,7558779,197378
484.58998,,3684256,251677
484.59591,,5020070,171361
484.60721,,6594737,249191
484.65032,,3972827,258193
484.65325,,4542686,261995
484.66291,,5951207,241569
484.70793,,4584211,301630
484.7192,,4265246,261335
485.76913,,2885024,143843
486.99784,,8869077,205015
487.05371,,10548236,192085
487.10919,,12025411,196308
487.1647,,10660473,203073
487.20926,,8654757,279834
497.15013,,2932805,134279
499.37328,,2944757,141273
504.8006,,2871950,125158
506.72567,,2889716,173284
510.95677,,2865288,146377
511.48843,,2871540,62355
513.48182,,3014143,91248
520.32827,,2922921,110633
520.86849,,2875784,96883
523.48653,,3124740,94068
524.63587,,2908323,115552
525.08297,,3051938,135957
528.98255,,3280550,128220
529.64026,,2893196,138884
538.03759,,4021355,129619
539.04511,,3180271,86559
547.08954,,2933552,140191
547.11892,,15153424,132699
548.80053,,3023245,107518
551.94885,,3032830,67706
552.08832,,3108025,143429
553.84657,,2942608,157694
562.988,,3138467,52722
569.73697,,3057004,144835
570.19748,,3324140,159427
572.33817,,3271671,122167
579.65248,,3123092,118154
586.80044,,2992679,130713
590.01107,,3240038,103782
590.09169,,2992191,94726
591.68349,,3302909,107231
598.10021,,5999894,120745
600.35434,,3855550,109185
601.11928,,3330563,119814
602.77477,,3097591,75163
603.37256,,3040484,118100
604.51237,,2970176,74325
605.54104,,3291490,122201
613.51373,,3077095,81742
613.99812,,3042418,114636
617.27759,,3309432,137567
618.07519,,3074575,111835
620.03611,,3151424,127127
620.98106,,3101936,152273
622.36108,,3133101,117564
623.16292,,3265090,116395
627.08539,,9914808,122356
628.08875,,3585817,93847
628.60378,,3326231,98045
