m/z,z,I,Res.
205.98767,,4270392,351313
226.11134,,4236696,344706
229.82583,,4789068,309478
240.576,,4337457,250585
242.84059,,4210924,332218
257.08936,,5133476,284501
257.09051,,4372372,423528
257.1094,,11560496,309182
257.1292,,22897868,301025
257.14005,,4601194,293140
257.14915,,29495048,295975
257.16821,,5805093,450697
257.16912,,25974468,313891
257.18921,,19521408,308613
257.2093,,12447548,294509
257.2294,,6631529,313730
257.24964,,4281061,366187
257.85208,,4498576,255414
257.85862,,4237679,255245
257.88821,,7426809,306756
257.90827,,4382261,250469
257.92808,,4474705,350661
271.73687,,4246504,258641
279.23444,,4305099,311513
285.82394,,4336761,229413
286.50819,,4358868,217568
288.65352,,4199608,245582
289.69768,,4708517,175870
295.77007,,4492040,288993
297.83622,,4304792,225666
300.4596,,4964135,260345
302.00542,,4563990,192157
305.04682,,4318085,242533
307.36973,,5154786,240937
314.91127,,4410844,268235
317.229,,4523436,138246
318.88819,,4355946,253590
319.35489,,4266535,211626
320.42845,,4265157,231795
323.9256,,4333572,200277
328.35631,,5222159,177978
341.797,,4704848,165465
343.11342,,4634129,217542
344.03891,,4313209,230037
346.09079,,4232949,106229
349.02807,,4282104,213323
350.38125,,4262561,266341
355.67683,,4703932,164279
358.79997,,4318049,200811
363.65951,,4425949,139798
364.05533,,4366231,201881
370.76536,,4930379,153277
371.67143,,4226275,198019
371.79946,,4285794,166455
372.81604,,4285754,144545
377.0844,,4454892,163960
379.92427,,4609509,196337
380.03391,,4227090,154305
380.29408,,4384304,111123
380.35978,,4812184,175899
383.59377,,4343338,122496
384.17928,,4951961,171769
384.68546,,4467941,78602
389.39387,,4255536,159664
391.10563,,4472062,184675
391.43191,,5093506,208863
391.59142,,4376032,207282
392.83874,,4284677,152228
404.85317,,4463172,210229
406.77042,,4331124,183867
409.99494,,4490537,109946
411.44686,,4405162,177252
413.70152,,4376420,177906
413.87261,,4465624,152794
417.84731,,4716223,135577
419.31828,,4570572,180328
422.28382,,4459367,145196
423.11827,,4455711,169433
423.49327,,4320277,186067
423.82437,,4383441,180728
424.82987,,5850717,206265
424.86639,,8306958,189216
424.96126,,4892815,248241
426.38951,,4700614,126781
427.33261,,5785652,199359
427.67165,,4704967,217301
427.99714,,4369225,187392
428.49522,,16230778,151266
428.5287,,18835624,199177
428.53239,,15393326,88214
428.56231,,20473560,191518
428.56497,,17531098,217319
428.56632,,18542812,277942
428.59545,,20157190,202891
428.59889,,19889418,212466
428.63005,,15354677,107581
428.63262,,15623993,163404
428.66222,,15619938,209929
429.19757,,5816139,247021
429.26254,,6037029,272406
429.26496,,4837929,298455
429.29437,,5899089,287008
429.29679,,5096277,316807
429.32764,,4744576,234293
429.33099,,5213445,235774
429.36433,,6778675,270427
429.72629,,5606957,165581
429.7601,,7582812,221702
429.76338,,6133601,185810
429.79123,,5130119,328156
429.79352,,8396810,211813
429.80352,,6332313,326873
429.82383,,6162741,272457
429.82848,,8901691,135205
429.83053,,6680766,207959
429.83781,,5317577,252885
429.85792,,5191525,287994
429.86111,,9724393,199458
429.86334,,6016492,199024
429.87171,,5176568,233683
429.89401,,6689175,187113
429.89701,,6893595,286656
429.96024,,4904436,246389
431.31033,,4601502,116845
435.63958,,4359441,88534
435.91736,,4377637,136670
436.45416,,5295985,152294
439.52351,,4637263,192769
439.77741,,4354952,114599
441.85827,,4361642,198883
442.80334,,4960248,155721
443.98765,,4599672,176049
445.39712,,4644763,101757
445.99424,,4399533,157104
448.20199,,4924441,65025
448.31502,,4423656,176159
449.31617,,4438908,195801
452.13029,,4376443,175718
452.23364,,5017822,174407
454.76113,,4498573,191902
454.9155,,5426755,176210
455.48718,,4675926,159501
457.97255,,4498458,109507
458.24546,,4379572,171612
458.34999,,4440286,165874
458.50149,,4558100,143303
460.86073,,4590747,161633
460.91333,,4417873,133336
461.31701,,4352071,176370
466.59073,,5337133,160480
467.86882,,4648653,179858
468.3621,,4723979,110648
468.90164,,4404953,129605
469.13045,,4604891,174416
469.34983,,4422222,170926
472.41938,,4388972,175634
474.01399,,4641174,146422
475.07999,,5316158,161450
475.54431,,4788318,116751
476.44674,,4489652,172645
476.49656,,4889354,178448
477.06915,,4396714,184515
477.43813,,4391913,163002
482.77659,,4443929,113612
484.15639,,4769306,97628
486.37209,,5042990,160652
492.73358,,4546536,171406
492.86982,,4588062,82561
494.35173,,4774034,152622
494.43808,,4538350,106622
495.43569,,4617597,114216
496.23209,,4632865,138290
500.68844,,4681470,95790
503.58413,,4695392,119645
507.08298,,4755607,165518
508.65582,,4477175,160680
512.59075,,4478537,139405
513.48624,,4495950,103733
513.71913,,4776768,152468
513.73863,,4460901,139581
516.17824,,5030323,160758
516.96893,,4551707,104464
517.04855,,4600015,100374
519.24297,,4544737,158064
519.86909,,4636600,154260
520.47522,,4890794,161094
525.48183,,4709048,139853
526.43083,,5319799,140381
526.61854,,4982425,113669
528.70473,,4830267,159553
528.96549,,5481447,117742
530.19036,,4477650,102338
531.29425,,4487129,133533
532.50617,,4554221,48433
533.84801,,5243064,154179
535.82495,,5016118,101691
537.23096,,4823293,107906
540.67498,,4862264,163718
541.8818,,4833286,98687
543.43858,,4545003,131711
544.25062,,4511756,97474
545.79067,,4669840,144289
546.52145,,5211191,122896
547.11434,,5064537,165142
547.11922,,25346146,148005
547.53263,,4533553,124155
548.1231,,6905677,161871
552.1655,,4923078,71969
554.94648,,4604838,145203
559.35034,,4729671,124149
560.90418,,4518638,165460
562.73934,,4569247,125463
566.20205,,4521899,134985
566.70341,,4746963,103062
573.72895,,5226956,73301
577.61574,,5461831,113610
579.72201,,4689694,54107
580.24953,,5482403,125009
582.31418,,5064477,124077
583.08389,,5713238,113871
583.59346,,4631413,138584
585.0553,,5186770,139470
585.26945,,4801430,107420
586.30171,,5267810,110034
588.17517,,5133015,149100
588.82341,,4630149,105438
589.86154,,4733870,121155
592.56755,,4638357,84066
592.9522,,4630403,131883
594.6038,,4669370,124447
595.59739,,5055387,136780
596.9645,,5219465,165641
600.23682,,4616058,175663
601.31395,,4620242,129727
602.55938,,5161480,111258
603.13726,,4765746,145673
603.39422,,4991983,134826
604.26978,,4819738,42220
605.38437,,4942364,100033
607.4884,,5200054,100146
607.69158,,4930001,105557
607.7243,,4824329,109868
608.41141,,4632414,116418
609.33028,,4854842,136331
610.20017,,4942207,147344
612.58705,,4862653,131204
615.15157,,5275840,113581
615.72564,,4999356,129651
618.10371,,35686556,132381
618.41357,,4815769,146221
618.60519,,13186004,140582
618.7595,,5331154,127693
619.07962,,4906336,93216
621.24411,,5101873,126343
622.21803,,4762591,143322
622.51715,,4685316,78986
624.01232,,4761200,88577
625.03339,,4834199,123655
625.30076,,4896515,103422
626.92972,,4911304,81413
627.08599,,8874592,135528
627.57761,,4836332,106014
629.01472,,5435657,97657
629.04607,,6025082,83221
629.57038,,5011122,146326
630.59197,,5518834,116149
631.1857,,4862736,106356
632.3067,,4897373,129457
632.39876,,4820204,115660
633.08662,,9461779,117289
633.23208,,4653299,111749
634.98309,,4647028,101787
636.65796,,4645354,104178
636.84154,,4727105,108349
638.91935,,4970555,157777
640.00808,,4828501,84271
640.80639,,4706871,94597
642.68778,,4841102,97627
642.73373,,5075026,170062
642.76235,,4692475,143740
642.77678,,9312785,73036
642.78723,,4876704,136653
642.8266,,12407641,105308
642.87621,,7858210,113418
642.92844,,5297903,140120
642.97689,,6373942,113568
643.02642,,4984190,125944
643.08538,,5909589,119349
644.39265,,4931999,68256
644.83246,,6667205,111346
645.09931,,4830856,109557
645.33599,,5369246,111886
647.27012,,4659000,124795
647.8848,,4937317,52823
647.96547,,5003608,128728
648.03646,,5048317,99348
649.08106,,9263748,95103
649.57339,,48371004,119318
649.97209,,4961516,126312
650.06518,,10068206,124059
650.07571,,21507580,133923
650.55806,,5116641,108017
650.57586,,5549882,126758
651.35695,,4854268,117368
653.57393,,4721011,124758
654.20828,,5535128,90183
656.41813,,6083083,105670
656.55155,,5102079,78514
657.53834,,4921320,115920
657.81628,,5060955,83383
658.08615,,6717889,102055
658.11817,,4843885,143120
658.7443,,5162795,147100
660.20775,,5495921,93018
660.62567,,4677458,102010
660.69382,,5649451,132436
660.74584,,4908975,108573
661.08677,,8616747,140244
661.09835,,5063930,118481
662.75531,,4902038,70477
662.76506,,5318691,111715
664.03588,,4683258,141523
664.5858,,5036467,113161
665.79813,,4748586,104275
665.817,,5360386,99320
665.88049,,4718865,135412
666.22059,,5010746,53530
667.41635,,5120776,110191
668.20622,,4701013,122042
668.48778,,5775407,102958
670.8294,,4928391,90143
671.02974,,4798071,94862
672.26501,,5177975,97604
672.97683,,5691264,99102
675.74205,,4859855,108854
677.18388,,5303738,156730
677.34696,,4706290,121609
678.03277,,5111798,135036
682.39638,,4791850,121585
682.96507,,5132330,82233
683.04365,,4738846,77206
683.52013,,4741528,115011
683.65341,,5139878,49896
683.70457,,5349788,135242
683.88479,,4751834,87316
683.96964,,4889268,94126
684.31894,,5357732,105359
684.33102,,4995760,55832
685.34371,,4754131,95116
685.4632,,5296943,34867
687.54835,,5018798,126782
687.60747,,5037290,140851
689.08802,,24138814,109532
690.09107,,5623204,131694
691.58347,,4896094,119793
691.83702,,4740693,113617
700.11914,,5081975,106945
700.45171,,6412255,78775
700.66757,,4971486,105305
701.17046,,5491036,71820
702.07089,,5180211,111628
702.76234,,5436941,84231
702.85147,,5658330,113680
705.53255,,4890512,90673
705.80136,,5541299,89781
705.9978,,4874713,106806
706.76893,,6127134,58159
708.64203,,5284329,75518
708.84088,,4897164,77767
708.90988,,4931012,123991
709.14505,,4777859,93949
710.71751,,5282682,97631
712.5743,,5013692,122020
712.8009,,5567598,75622
714.77937,,5759025,83948
717.54527,,5187879,108466
717.98321,,5441902,92880
718.3152,,4774694,55979
718.53006,,5209734,115686
718.60388,,5093052,81761
719.82906,,5265668,83596
720.28387,,5209682,90121
722.91716,,4866303,106195
723.40446,,5267545,120567
724.08896,,5072125,80370
724.49359,,4769755,122435
725.80063,,5481004,73325
726.64271,,4778035,49031
727.67263,,6058102,95364
728.01808,,5462305,81471
728.56908,,5176408,93105
728.58741,,4909668,78436
729.0883,,4778039,107137
730.4735,,5029336,119379
730.8599,,5025625,115752
731.26178,,5848164,108673
731.456,,4744677,119724
732.50274,,4881302,139362
732.78117,,9777740,122202
734.86226,,4779026,110627
737.60374,,4877282,93926
737.77999,,5314385,130425
738.33413,,4784684,120864
738.77597,,4894592,86144
739.13885,,5326883,95273
740.41825,,4901947,82295
742.43966,,4951055,119272
743.02212,,5151472,112057
743.19344,,4829400,112705
743.7754,,4903607,90558
743.9662,,5344425,86609
745.50235,,5057088,94846
746.84453,,4967258,123345
746.90185,,5204156,87673
747.00605,,5040569,117899
747.71838,,5472092,121180
749.0604,,4829931,104051
749.55532,,5544842,84375
750.22013,,4870347,44432
751.87263,,5043201,82531
752.02793,,5226137,94915
752.38632,,5311590,93769
752.39603,,5149035,101164
752.92823,,5179546,87605
753.91842,,4783180,101298
754.69592,,5462979,88666
755.55326,,5055013,86357
757.36774,,5545433,64889
757.64298,,5267826,99129
757.74201,,4980393,114394
758.62409,,5108370,106184
758.76154,,5091806,54050
759.08798,,4760210,93590
759.96528,,4854389,123579
761.34832,,5221227,130407
761.90409,,5090075,63270
761.91691,,4832930,54740
764.00323,,4849551,101932
764.75345,,13807013,107586
764.93045,,5630597,74952
765.08698,,12983129,93337
765.39252,,4846206,98086
765.42029,,7749133,110799
765.49023,,5208626,124147
766.8098,,4777720,95479
767.42484,,6172162,72945
767.77728,,5440510,117597
769.29096,,5697959,75263
770.23333,,5556765,90222
770.76244,,5207095,49976
770.86311,,4847980,112215
771.66846,,4800728,64789
771.78352,,5999701,90663
773.44903,,5027144,111237
776.08393,,4907000,43322
776.46428,,4952641,86011
777.08404,,5108616,55775
778.97966,,5369775,90633
779.06936,,4899679,105630
780.50622,,6177748,96721
780.5354,,4965347,91518
781.42614,,5628665,73352
782.62949,,96245936,94853
783.11424,,5821363,146062
783.13187,,53008828,94388
783.2775,,4972169,99524
783.63292,,19231940,98379
784.13638,,5214670,145158
784.16064,,6011611,86313
784.88291,,4853337,83665
784.9573,,5336064,78822
785.21799,,4889994,37288
786.04253,,4772542,42652
786.52839,,5505343,88997
787.90915,,4948763,125970
789.52016,,4788339,92397
789.64209,,5340405,44832
789.78496,,5507969,66425
789.85312,,5876965,70331
790.00573,,6244726,106340
790.07003,,5416985,77701
790.61755,,4857853,73968
791.47222,,5620101,114901
791.77816,,5246249,42663
792.96825,,4831847,68758
793.10216,,4966831,79753
793.57829,,5300015,56084
793.7121,,4878647,97552
794.09764,,8269446,89894
794.87265,,5109416,72622
795.26381,,5155324,91367
796.74153,,4875293,87933
797.27422,,5269182,91009
798.43336,,5224631,87907
800.43861,,5110148,81446
801.06483,,4966942,30465
801.45812,,5338680,53063
801.95807,,5262669,85984
802.58623,,126300840,91562
803.08857,,67316672,89557
803.42994,,4899457,96943
803.58961,,25118938,87467
804.09016,,8104947,113758
805.83123,,5030216,77647
806.07831,,5109588,87173
806.10206,,8466785,105851
806.66875,,5168163,87256
807.36147,,5357869,76760
807.47814,,5113840,87285
808.02983,,5585964,101705
808.24239,,4852645,97369
808.49654,,5711287,88904
809.23172,,5853022,31438
809.45466,,5927135,85816
810.70757,,5232565,123302
811.7453,,4875539,93279
812.41789,,4929310,90959
813.60873,,14736220,95964
814.0999,,12414592,111979
814.35338,,4869367,52071
814.59154,,5074085,149842
814.60127,,9282475,119606
817.96551,,5807386,88948
818.05683,,4907537,78360
818.36266,,5277580,65246
820.10026,,5905339,85748
820.32584,,5429703,94223
820.48105,,4809256,126898
820.6811,,5825829,100737
820.76871,,4828251,117787
821.13107,,5167805,99625
821.60068,,4990052,108491
822.09701,,9772187,79645
822.46573,,5340740,58595
822.59039,,4914899,65892
822.61272,,6516961,114895
823.29581,,4860306,77952
823.74121,,6719918,114315
823.95298,,4876085,80812
824.47173,,5089409,84098
824.63296,,5153769,109564
825.1571,,5684666,88334
825.47644,,4821512,98025
826.16734,,4832137,64439
826.56278,,5697739,65862
827.11181,,4887698,26793
827.37461,,4827934,57159
827.42328,,5468078,59237
828.74872,,5283114,70730
829.10765,,6050905,77581
831.59437,,4816613,48285
832.54448,,4891119,103335
832.66402,,5584385,29766
832.96005,,4997645,86909
833.00266,,5355690,96779
833.54432,,4972705,121930
833.71781,,5009881,49860
834.21164,,5656561,114918
834.31901,,12628284,100052
834.51937,,18259400,82801
834.72162,,11812949,66974
834.79156,,26002566,93377
834.91978,,7319136,49874
835.02482,,5566250,58187
835.12671,,20357490,92903
835.45955,,9731675,85719
