m/z,z,I,Res.
223.09254,,3500677,356522
230.53025,,4177823,303655
262.31542,,3547154,217505
269.85212,,3474002,300316
281.6382,,3504926,262625
284.60425,,3496912,232456
292.80657,,7245768,316202
292.8396,,14978886,267973
292.87273,,20482820,268412
292.90605,,17888258,275244
292.93951,,14626048,285509
292.97319,,9990334,297165
293.00684,,4798652,345249
322.57879,,3468344,236270
324.1956,,3546980,253083
324.59549,,3472265,258295
329.43602,,3638940,220163
340.4518,,3610345,223607
341.04575,,3482708,165842
344.03974,,7503224,242798
348.37302,,3497233,166714
349.31925,,3554513,219948
351.61437,,3487519,241754
368.84615,,3875061,212592
376.49708,,3645084,178630
379.15915,,3748547,197517
381.47467,,3491459,218579
383.89919,,3549040,205247
384.77674,,3997203,226240
395.04812,,3499727,113850
397.41709,,3499466,205417
398.83866,,3516203,169613
400.85149,,3590883,175586
402.63424,,4144722,149358
418.57629,,3573276,169979
418.64876,,3680985,176775
425.44227,,3518428,118417
427.22194,,3767486,174282
427.83453,,3638186,189897
434.56568,,3664464,89510
437.19897,,3712234,148596
439.16232,,3547140,220627
441.0674,,4276315,166818
442.32862,,3560611,112495
442.5626,,4116781,178437
446.03367,,3938209,154728
449.84377,,3667323,132176
454.27197,,3566199,188077
457.74266,,3583050,158571
458.07144,,7648239,174418
458.25915,,3692667,77408
458.31068,,3783987,77373
458.41975,,3667818,174063
458.45779,,3675987,113581
466.55332,,3745119,157557
472.51964,,3692989,155857
474.01779,,4405190,156218
475.89193,,3771344,131778
477.82363,,3952238,111536
477.97254,,3604573,158859
478.22092,,3596227,127050
479.54309,,4566880,195178
479.65084,,3857503,252763
480.44612,,3859729,119262
480.47788,,3808951,176548
485.78887,,3643747,170996
486.46551,,3599960,136290
488.00003,,13648420,225899
488.05576,,17347688,239691
488.11131,,22186156,226360
488.1669,,19251952,222712
493.01899,,4150466,185176
497.68896,,3863621,183601
502.93082,,3728746,133219
503.70669,,3656966,168594
504.16536,,4603856,156533
507.7754,,4125670,90746
508.85178,,3802194,148843
515.81533,,3888248,132835
515.86046,,3663410,152835
519.32441,,4761055,119973
522.54163,,3797665,65402
523.58079,,3848646,152128
525.34887,,3854520,185021
532.85735,,3779538,142888
532.9178,,3748132,145745
533.206,,4073961,160730
538.03803,,10842872,147542
538.90134,,3742221,140656
539.17731,,3665476,140578
541.27454,,3700269,109743
543.44602,,3823041,134172
545.22599,,3784740,114611
548.10307,,44169132,147814
549.10646,,8201742,175818
549.38473,,3938892,129679
551.08594,,3728624,168762
553.05421,,4114791,103838
553.49704,,3680234,144190
553.74997,,3917510,147263
554.36667,,3938137,112674
555.40006,,4127595,160494
555.69772,,3710214,152519
559.63993,,3847376,109156
560.21801,,3795376,147784
560.92165,,3958718,161965
