m/z,z,I,Res.
245.25609,,2114359,225213
262.24123,,2189975,149029
282.74219,,2061627,180435
287.49979,,4333885,231382
287.533,,4481596,227146
287.56645,,2458954,284211
290.14278,,2077060,138617
297.49705,,2084614,156757
297.62608,,2157051,213777
314.10524,,2127354,163995
331.0033,,2400882,186923
335.67073,,2062486,205939
344.20823,,2114342,175681
349.31097,,2193218,143136
353.98981,,2334347,147301
363.5411,,2689134,149528
369.14145,,2133326,163493
374.78854,,2100195,101898
375.13148,,2073227,166076
377.00531,,2143793,110659
380.06223,,2127342,98053
381.23144,,2121288,44416
381.71336,,2360110,69059
386.26967,,2587631,124886
393.42513,,2114414,156214
398.49901,,2266240,179882
400.98416,,2186497,127218
405.07278,,2127850,156602
405.30462,,2080567,160021
408.77301,,2292355,145167
409.97666,,2404208,123689
414.51514,,2234647,140437
415.90003,,2172417,151165
417.83449,,2117812,124129
420.20799,,2100513,175677
421.94564,,2706124,128195
423.48458,,2305974,120949
425.09888,,2120164,95656
429.47822,,2236386,150161
432.78001,,2387792,131558
433.6432,,2119437,124298
433.99033,,2347842,93930
434.07222,,2103650,107116
442.19236,,2134048,98767
443.39133,,2165677,130750
448.23414,,2321074,149781
454.85748,,2204579,96419
455.00464,,2138021,114337
455.86425,,2368035,124589
456.67095,,2129583,82774
457.21235,,2267771,117519
458.4548,,2112243,117689
463.76449,,2246042,82052
465.75964,,2130847,98540
466.20641,,2246544,126796
467.4708,,2148984,100168
471.51649,,2636961,114752
475.47284,,2194566,130810
475.66554,,2181154,107114
475.67799,,2310091,132310
475.81165,,2188029,114629
476.11669,,2221883,98857
478.59035,,2626732,100808
479.10095,,3057059,156908
479.15699,,2916685,199975
479.2131,,3106294,175749
484.31756,,2375172,86454
484.63697,,2405156,105826
485.33989,,2130451,96630
494.14919,,2271351,104000
495.64868,,2148846,103840
498.31075,,2190850,90443
503.0294,,2472727,102178
503.12518,,2367907,74871
504.32462,,2230615,112588
506.41954,,2286197,114900
512.12728,,2209211,96614
512.45945,,2442855,94936
514.51857,,2240869,83020
519.02896,,2216331,65406
519.49027,,2184315,107309
520.3196,,2274273,88318
522.77923,,2501807,120403
524.14852,,2335107,85504
529.29803,,2320222,95440
529.73235,,2236614,66982
543.41522,,2222498,113354
544.43895,,2222897,59532
547.92141,,2276490,102147
548.1032,,10267508,118328
548.11624,,2499583,110870
548.42938,,2210263,71443
549.1071,,2420868,77167
550.92352,,2188005,114665
554.1524,,2339669,113955
558.06414,,2340509,94957
559.6977,,2224057,117020
562.3898,,2234027,94989
565.36847,,2353649,61490
565.92351,,2485305,93813
566.26506,,2262452,59299
567.57688,,2249929,87670
574.4605,,2545197,101400
575.22767,,2214217,85531
576.29888,,2243785,104779
577.3786,,2272287,93721
581.38268,,2488843,51815
582.86582,,2375926,110442
585.62931,,2393694,73481
586.67884,,2511992,93054
589.61107,,2516714,90687
590.37425,,2218479,127812
591.10273,,2337559,59994
591.70475,,2397027,77572
595.6099,,2252656,99309
595.98418,,2275931,67107
596.80567,,2406302,105801
600.12277,,2600766,71413
600.55182,,2266790,89959
601.72733,,2336750,91206
605.34999,,2451279,97153
610.12683,,2759376,107558
610.47925,,2246932,102268
610.598,,4636758,111635
611.04288,,2810246,86040
611.10032,,2763669,59447
611.48098,,2296992,81597
612.31713,,2465475,116431
614.66916,,2557045,123825
616.31738,,2857183,79627
617.62379,,2475502,70792
617.78472,,2469874,75644
620.60797,,2278195,95515
621.44162,,2389866,67558
623.33092,,2906856,77491
624.96721,,2263764,81903
625.79964,,2246660,97922
628.06961,,7533959,104991
629.25631,,2370079,114161
630.16958,,2286586,33930
631.60948,,2489047,92545
634.13458,,2304062,70065
639.34892,,2590536,76565
639.62512,,2401553,52917
642.69209,,2280358,127461
644.89907,,2428193,53146
645.91281,,2534366,69554
646.37904,,2356964,35219
647.63661,,2304488,36361
649.47427,,2365635,96492
649.54966,,2784780,60924
649.57304,,3360718,89521
649.96489,,2349624,80231
653.47574,,2282102,89108
654.36072,,2591023,73883
656.25496,,2366087,53016
660.30618,,2378478,89831
662.65034,,2315409,38364
664.07696,,2305647,104606
669.54518,,2314916,92947
671.51582,,2547190,67219
671.63128,,2599016,89028
672.94255,,2346512,72764
673.48554,,2533180,92568
674.5671,,2347006,64123
674.84149,,2296077,62656
675.19027,,2563071,97565
678.80322,,2342679,84025
680.44174,,2304258,71338
680.67371,,2365982,68143
682.95238,,2345229,72765
684.1117,,2888852,67211
684.92424,,2292608,53795
685.02252,,2592722,74743
685.43043,,2305888,94192
689.08486,,3824961,63681
689.14559,,2693032,95069
689.32802,,2854879,54094
691.15618,,2378048,129327
691.83122,,2435954,89644
692.05054,,2638944,86259
694.4182,,2509065,71944
694.58866,,5205909,108163
695.09073,,3300180,120454
695.69701,,2677860,71637
