m/z,z,I,Res.
227.52317,,3741656,448195
230.8672,,3813918,272767
234.88037,,3736455,277043
243.4953,,3720612,259160
259.74787,,4130738,297643
263.24756,,4144306,217092
268.7121,,3708121,264286
279.62768,,3794311,319776
280.84936,,3697535,237799
292.08732,,3700415,334660
300.11002,,3682016,247431
302.31818,,4025038,229684
307.60916,,3787983,223949
308.45749,,4018394,169586
312.50841,,4268198,262819
315.05509,,3754031,128334
316.80059,,3710307,252002
317.98134,,3962293,258309
319.15401,,3796832,127818
321.45599,,8020269,196284
321.48066,,13918575,231838
321.50537,,20748914,245640
321.50805,,3853041,348646
321.5306,,18330612,238943
321.55568,,14514933,254930
321.58049,,7832567,255258
321.58224,,3932408,345716
321.60583,,5163002,258895
327.25756,,3736460,145805
328.44286,,3978722,183272
328.80312,,3849953,149283
334.49437,,3728270,240231
337.22718,,3788459,222178
338.19292,,3851070,173244
339.21152,,3695795,165934
340.66504,,4064770,192254
344.04066,,6237228,232445
344.75161,,3869875,126854
348.73905,,3804345,202458
354.32873,,3689117,131168
355.13789,,3715746,218106
356.21825,,3891354,146404
358.4137,,4080873,192841
359.09247,,3969268,211765
371.12277,,3831896,210222
374.32232,,3948709,205372
376.50995,,4182863,211480
376.73169,,3957486,180603
378.28668,,4050421,122078
379.35476,,3848047,151416
379.5033,,3924712,200560
381.78332,,3710792,130669
384.24121,,4143916,200029
385.23545,,3771314,161044
385.34257,,4035288,159961
386.07124,,4305848,166628
389.3107,,3896775,177125
390.38583,,3780564,171844
391.76505,,3874756,189046
392.72641,,4002166,159286
393.23888,,3740266,173659
393.52091,,3748279,211038
397.81039,,3720387,200225
398.53246,,3977119,111214
398.89572,,4341993,159484
402.92562,,3811948,52760
403.38506,,3798594,177509
403.56585,,4056566,149428
405.09883,,3923301,121827
408.03654,,3987186,206361
412.4334,,4361525,197575
414.28049,,3746066,136709
414.78536,,3967357,162524
426.96147,,3892735,155611
428.86864,,4749901,137824
431.22579,,3928168,137597
431.73375,,3892441,179572
434.55143,,3964112,194881
435.92469,,3824330,55579
437.89321,,3814361,159139
439.41344,,4290070,159653
441.60576,,4735407,97363
441.99658,,3808642,163673
443.60728,,4209553,122078
445.09875,,3799211,113380
446.35918,,3769322,160677
448.98209,,4021984,128602
455.67666,,4228901,122370
457.64227,,3870648,186265
458.774,,3778273,166386
459.17195,,4491850,172895
460.22325,,3848731,185754
462.02296,,3969751,151202
464.26034,,3836846,128542
465.00598,,3954765,137026
465.34604,,4127211,193807
466.68761,,4216790,148073
468.10758,,3814800,93363
469.8481,,4920821,186580
