m/z,z,I,Res.
228.74814,,3234504,287793
232.16143,,3692260,325859
232.18143,,8345798,368056
232.20151,,3726112,395346
232.2617,,3534795,372837
232.2818,,5069582,372734
243.95768,,2796382,282998
245.1819,,2787033,299265
246.52921,,3122914,201781
255.9755,,2956073,283164
272.75782,,2854514,312993
278.33927,,3143420,208494
280.5232,,2764768,294902
287.73342,,5048002,262117
287.76642,,13044128,282315
287.79965,,13956638,276262
287.83302,,13434908,279823
287.86649,,9991066,269184
287.90001,,6437656,312378
287.93365,,3947798,331658
294.63243,,2848376,193368
313.20325,,2750846,261460
313.9375,,2912160,260293
318.16568,,3146217,182642
339.15792,,2853921,148354
342.38987,,2755697,204910
344.03878,,3971457,198714
346.69481,,2869470,192996
346.90184,,2904009,81571
366.91014,,2800234,137749
369.97706,,2934499,155493
370.11566,,2764488,218548
371.08874,,2776859,213281
376.33572,,2903474,135905
378.83297,,2899320,202707
379.4388,,2957380,110177
385.35475,,2889635,144921
387.9782,,2844579,169424
388.47365,,2812078,124356
390.31403,,2906748,187271
392.657,,2885933,171942
393.60326,,2913033,200010
397.53499,,2922982,173895
399.14085,,2861850,162019
399.42685,,3169694,164612
400.15608,,2811429,156301
401.57366,,2806595,158660
401.67527,,2882751,173549
407.76053,,2898301,132543
412.46066,,2989318,202752
419.41108,,2837243,134353
419.53825,,3336724,72360
420.20772,,3071399,165085
429.339,,2987129,185587
437.65794,,2897847,188847
464.44262,,2912659,170560
469.7564,,2829245,142454
471.81338,,2927671,165207
472.0919,,3191068,210069
477.23104,,3057139,111378
479.604,,10304371,213327
479.6597,,9532329,231894
482.8771,,3042896,135805
484.97648,,2992593,151480
487.71111,,2888370,152528
488.07901,,3126589,148913
493.25278,,3015840,194504
495.8022,,2892680,124539
496.58365,,2856159,132190
497.10656,,2909713,180024
500.22648,,2976315,173455
505.30491,,3318820,128776
507.48365,,2890362,125184
509.39753,,2957765,174838
513.31505,,3446323,133809
527.48291,,3262656,101275
529.03402,,2921004,176063
532.14547,,3167321,122482
538.03808,,4149490,167990
539.23081,,3805900,134896
541.38116,,2960258,146766
541.44948,,2982605,124590
542.90367,,2985483,140702
545.10253,,3201279,133653
547.11939,,10893167,153277
548.12236,,3799106,159531
549.78116,,2942539,139853
553.21827,,3201896,129990
554.65222,,3002878,132755
555.41716,,3022222,126370
560.53341,,3493697,133481
561.46153,,2944809,112950
564.87699,,3017570,136806
566.95529,,2973419,147153
567.92568,,3247332,151035
571.76811,,3111964,107330
572.05742,,3182557,131340
578.32742,,3014179,118536
580.51946,,3167849,163842
580.67948,,3354011,132718
580.7487,,2956680,96389
581.33509,,3085428,128251
582.98312,,2996348,99681
584.89436,,3581799,132056
593.44933,,3203051,150628
594.24766,,3180828,145897
595.07878,,2994481,132118
597.98955,,3308024,138569
599.01128,,3204956,153745
602.86402,,3064223,152369
607.05047,,3249789,140570
607.17709,,3304072,83964
608.97509,,3109101,104432
611.40027,,3356725,116491
611.48468,,3486097,101703
612.49981,,3393756,60073
614.3866,,3295124,107383
614.68627,,3299095,129448
618.48528,,3054222,128169
619.10998,,3153643,127207
621.89777,,3277743,83185
622.10105,,3362856,111150
623.65763,,3106497,80920
627.0855,,9865937,118074
630.60646,,3112138,140834
630.91219,,3329675,112236
632.82396,,3006683,74733
633.18021,,3256206,114031
633.20372,,3990374,117618
636.5986,,3047854,95712
638.33385,,3090478,108513
639.32701,,3557933,59578
641.6952,,3283465,72698
642.44783,,3180841,93139
643.77554,,3284722,105261
648.63521,,3045471,135076
649.08112,,5097055,128512
649.4189,,3060657,111400
650.06617,,3713080,169711
651.77179,,3544604,44527
653.61105,,3473660,75380
653.65133,,3717220,107140
653.85223,,3060459,132245
656.0088,,3632950,86378
659.58888,,3057372,89107
660.28342,,3154813,161548
660.63825,,3666773,139475
663.60673,,3133692,112685
664.42781,,3187468,117282
665.64569,,3289940,83105
667.27594,,3211548,120261
667.41407,,3154142,126703
667.68352,,3645212,50279
669.08406,,15518017,122745
669.58652,,5697304,135498
669.96458,,3313465,124709
673.16542,,3111158,84987
675.32626,,4106967,98551
675.78011,,3470582,83791
676.05696,,3151667,92604
676.86558,,3255635,124598
677.10836,,3672047,110738
678.37475,,3052394,99880
678.55807,,3176399,104691
678.97692,,3102921,111823
679.19985,,3224209,110801
679.34129,,3074448,109248
679.45493,,3164599,124857
679.50139,,3124576,125452
681.88389,,3225202,108509
682.20526,,3223631,105726
682.55117,,3556322,79619
689.08791,,16608656,117074
689.52101,,3178373,106972
690.08946,,3447021,128431
692.98977,,3081811,122138
693.41623,,3133243,90394
694.15288,,3159720,138692
695.6594,,3078041,76538
695.89852,,3553697,115204
696.0406,,3172824,89907
696.35708,,3101791,108053
701.08836,,3491426,99649
703.14067,,3101448,62542
709.11231,,3139344,113930
710.96127,,3194367,115015
711.16612,,3714208,96223
715.08179,,3105282,112986
716.82999,,3438529,116290
718.95034,,3418192,128437
719.17151,,3496632,109396
719.25545,,5860407,109645
719.27869,,3225929,128040
719.33909,,8770550,120819
719.36115,,9384455,114985
719.3952,,3508705,113567
719.4234,,6932023,125870
719.44438,,8574535,114068
719.50653,,6735734,105384
719.52726,,8846213,106182
719.61077,,6107460,114477
719.674,,4211700,116337
720.19259,,3151132,88255
720.72834,,3217168,122206
721.05521,,3134854,98523
722.92465,,3425919,102379
723.23538,,3264679,106346
723.55716,,3462999,108646
726.57526,,3144914,34927
726.6332,,3206973,113883
726.64422,,3087493,91347
731.29802,,3284167,109583
736.29512,,3468609,117713
736.74477,,3280256,102707
737.0383,,3624208,128422
737.9285,,3246725,112311
739.53383,,3229006,82108
739.74702,,3714947,96358
742.2047,,3349493,94497
743.64401,,3166874,121670
743.98917,,3117001,107212
745.66866,,3119692,118647
746.03701,,3104073,97285
748.77971,,3187927,115740
749.89393,,3126793,98000
751.11293,,27421568,107349
751.61442,,13620945,104619
752.11457,,5132577,98685
752.62061,,3207796,111687
752.75277,,3639757,95496
756.73034,,3280483,91975
759.95047,,3458217,68482
759.98865,,3124930,104354
760.43119,,3420451,93568
760.7401,,3188141,106403
760.87056,,3132098,103291
762.2736,,3241588,36628
762.82155,,3144951,65872
762.92671,,3291771,47664
766.88265,,3330674,91282
767.8218,,3819146,88947
772.0513,,3139145,129099
772.91842,,3172524,118948
774.84038,,3286116,100883
774.8875,,3671746,114624
775.76266,,3448933,91173
776.15025,,3125143,65989
776.47533,,3368355,117606
777.5828,,3336853,102325
777.9565,,3815741,71804
779.38764,,3491189,101032
779.80048,,3484085,105067
781.01503,,3190435,113494
785.17822,,3522719,92453
785.75756,,3150081,115731
785.79618,,3390296,65806
786.67848,,3530034,86678
788.73238,,3528529,91667
789.36056,,3748558,85189
791.0968,,8546471,103339
791.59794,,6171605,103193
792.10101,,3169156,142259
793.1798,,3181644,100562
793.34308,,3463470,104180
793.79477,,3595005,105052
794.74096,,3166644,106989
795.23568,,3138844,46901
795.65345,,4742934,66959
796.19954,,3143963,66170
796.3941,,3777616,97890
796.54056,,3190695,91827
796.77848,,3318261,108695
797.21458,,3154617,80427
799.69255,,3229114,113434
800.74664,,3610602,76408
800.89635,,3805507,82054
800.91743,,3478415,104613
803.11878,,3970852,124499
803.7985,,3230004,99606
805.41145,,3998313,98740
806.24235,,3260048,102259
807.89217,,3315991,40903
808.27961,,3321274,72978
809.55708,,3272421,61903
810.11186,,3321064,101866
810.81092,,3357184,98539
811.14449,,3274850,48818
816.32669,,3222756,33684
816.42589,,3425277,70313
818.43762,,3223497,100223
819.77025,,3344906,105844
821.20827,,3303943,80710
822.09717,,29492678,96491
822.57939,,3204317,93263
822.59866,,15217383,104323
823.10111,,5254153,94383
823.5374,,3565700,78977
823.95497,,4131316,102403
824.55616,,3528013,95988
828.18318,,3538287,101402
828.63415,,3954033,99905
828.91825,,3380116,70895
830.51771,,3247016,102960
832.33125,,4404277,80488
833.65154,,3565352,107181
834.51,,3219987,69527
834.79041,,7138867,110152
835.02963,,3265788,99417
835.12542,,7491571,100550
835.45966,,4838834,104090
835.59131,,3275005,41290
836.97236,,3267026,82741
838.36745,,3338670,75490
840.86779,,3166914,89002
841.16865,,3193005,98392
842.1872,,3440755,89852
843.09454,,3391417,85655
845.37729,,3256208,79755
845.68563,,3603968,91484
845.94004,,3346193,116297
846.93239,,3701448,97516
849.93406,,3330555,68434
850.9701,,3250763,87806
851.85792,,3247815,83852
851.94164,,3175095,98336
852.32669,,3205875,57932
858.40028,,5210475,88654
858.41113,,5437554,82898
859.09195,,3421817,100058
859.43347,,3183741,83259
860.04515,,3354076,95750
860.77465,,3888320,104546
861.10936,,4511361,99395
861.44702,,4158147,85379
862.78021,,3609730,77373
863.15833,,3533340,117314
863.40014,,3200680,87100
863.56307,,3348230,102604
863.7436,,3559854,95231
863.89176,,3171267,105034
864.09359,,3798840,85879
864.93747,,3271774,75820
865.60887,,3206946,90232
867.6153,,4037675,87087
867.79675,,3573843,84934
868.18661,,3385205,97284
870.91371,,3229860,100128
872.39721,,3634819,106910
872.63612,,3376590,45364
873.26944,,3410431,106595
873.62127,,3353740,83700
873.75077,,3450648,75229
874.60277,,3496073,107333
876.53359,,3337778,96843
876.71769,,3394910,82462
878.14281,,3312417,102267
879.11085,,3971546,103579
879.27506,,3226810,106603
879.8725,,3317978,90102
880.14679,,3277756,114183
880.43407,,3381541,85347
880.57824,,3196138,61147
883.27208,,3229424,118327
883.39274,,3359544,36337
884.49775,,3420999,34884
887.30556,,3258317,81801
891.20631,,3220907,90265
891.36262,,3200969,99506
891.62152,,3947685,65539
892.16612,,79486000,89167
893.16997,,24192650,97559
894.17314,,4958952,103505
895.33137,,3629477,87904
895.79818,,3308992,63250
897.76275,,3271594,85870
898.13058,,3436490,105660
898.78509,,4136410,131591
898.9937,,3332569,76925
899.09407,,4927639,99070
899.12102,,5017383,84216
899.45621,,4500468,92781
899.58228,,3590081,87376
899.59846,,3628363,93876
899.72651,,3263385,77345
899.79308,,4097986,89236
900.22739,,3428300,86224
901.70846,,3346265,83722
902.88466,,4688174,69314
904.41519,,3587168,74398
907.26333,,3505801,51387
907.91222,,3746078,66544
908.19502,,3569679,77129
909.30788,,3416455,79240
909.97001,,3220775,67427
910.58592,,3214762,69809
911.43402,,3409280,73969
914.24643,,3733621,86278
915.91897,,3347359,101649
916.21511,,3712988,85619
916.98182,,3247750,74060
917.09565,,3454415,38749
921.83794,,3341347,48161
922.31453,,3218745,97491
922.75518,,3246744,83036
922.78896,,3377262,82863
923.44992,,3268765,85340
923.47402,,3321645,72227
923.63706,,60911896,85113
924.07052,,3991859,73303
924.13924,,43539040,86048
924.64059,,16774056,84621
925.13189,,3586666,73979
925.14428,,5264115,87727
925.57532,,3833102,100172
926.97078,,3913446,56598
928.82132,,3656239,84440
928.95927,,3265099,95646
931.68824,,4018793,60409
932.33631,,3236316,50482
933.32685,,3639606,57703
933.61362,,3458936,96266
933.99681,,3548667,76497
934.13145,,3794710,50842
934.24194,,4438049,74244
936.65813,,3298441,92573
937.28864,,4016568,81540
937.63038,,3729761,76591
941.413,,3931663,65961
943.3748,,3504932,57276
944.40172,,3550002,83301
944.53643,,3235345,85726
944.71657,,3721935,70618
945.54812,,3283095,96023
946.53802,,3260497,55908
947.60403,,3285956,61269
947.80361,,3405265,50064
948.49001,,3520633,71190
949.27786,,3494123,99184
949.53302,,3403601,52999
949.80515,,19115746,86571
950.1402,,17670098,86908
950.47484,,11512515,89273
950.80775,,6971954,71748
952.34741,,3271429,95916
953.90113,,3742762,78983
954.51211,,3306854,67186
954.61258,,3648688,83531
955.10631,,7564248,104186
957.11251,,3591317,76603
957.89886,,3496728,65388
959.82412,,3359273,88746
960.13449,,3237775,86217
961.84539,,3517836,78849
963.6205,,9360515,105837
964.12235,,6985214,92470
964.62343,,3545593,104018
965.63862,,3675004,76748
966.42377,,3343889,76773
966.47082,,3690933,44795
966.51912,,4107034,88941
967.33642,,3711883,88032
967.74305,,3866178,86674
968.86088,,3414621,64364
970.45926,,9697520,92940
970.79235,,15183859,84627
971.03404,,3476271,68550
971.0992,,3364450,65746
971.1263,,6001143,88668
971.74688,,3338330,109210
972.13275,,6646535,86098
972.53141,,3381951,54805
973.06158,,3343198,51083
973.15516,,3552552,70640
974.61825,,51898280,83369
975.12048,,34872628,81553
975.56497,,3497107,67158
975.62183,,16910016,86569
976.12258,,4172365,101641
976.43902,,3282056,35655
976.92026,,3475975,38439
977.37298,,3346640,69283
977.81702,,3526834,54190
978.62333,,3382169,112956
979.1191,,3381094,68442
979.13505,,3250484,88344
979.54218,,3361915,45161
980.07466,,3428137,82051
980.57205,,3556475,83919
981.52282,,3828669,82858
981.61515,,3635145,65196
981.83576,,3292220,74119
984.11816,,3566597,42958
985.44198,,3501320,71902
986.31195,,3272599,91895
988.27457,,3439290,50650
988.48328,,3294120,68811
988.63865,,3889035,54222
988.7273,,3350965,66071
989.49753,,3628795,73302
990.20628,,3792720,91198
991.21761,,3318055,101967
992.63809,,4714590,51330
993.00888,,3413018,68018
994.12907,,90560088,79223
995.13392,,27679160,82688
995.71572,,3306159,95716
995.81914,,3280392,90941
995.84916,,3828770,87377
996.13303,,8187927,61535
1000.13567,,3933247,84967
1000.84577,,3321841,77634
1001.22763,,4052291,65254
1001.2526,,3605145,85156
1001.34103,,3953256,88712
1001.51107,,3688830,45848
1001.85956,,3343411,81127
1002.28194,,3611306,89711
1002.7336,,3304509,95761
1004.72361,,3498290,45830
1006.21328,,3450609,89210
1010.20048,,3410118,46898
1010.89433,,3299109,92456
1011.61912,,3373313,73868
1012.15931,,3553462,81307
1013.50823,,3709595,73215
1016.35078,,4318914,48875
1016.79113,,3488481,63445
1017.83053,,3385399,59454
1018.26988,,4115608,72833
1018.77213,,3325301,75960
1019.85178,,3333753,88396
1020.40763,,3513483,79794
1020.63536,,3407590,82816
1021.17778,,3687149,77011
1022.36806,,3967589,64821
1022.4947,,3304287,41720
1022.62853,,3389791,72742
1022.73991,,3665163,55466
1024.31737,,3407648,25225
1024.48106,,3530143,50135
1024.52631,,3860490,100222
1027.71589,,3432498,67426
1028.12459,,3644739,86189
1028.497,,3383793,63815
1029.73361,,3418100,23527
1029.93056,,4322230,84713
1030.13809,,3346691,89466
1031.63415,,9745998,93282
1032.13502,,9188416,77324
1032.63519,,4294962,102001
1033.05743,,3678936,74505
1033.73202,,3697145,89276
1034.39353,,4028687,72990
1035.96818,,3612093,38793
1037.01943,,3364194,92218
1037.44281,,3348879,80476
1038.66911,,3357545,63847
1038.90885,,3334749,73688
1039.69585,,3409405,68323
1040.1562,,3504723,63800
1040.25442,,3552311,55333
1041.40107,,4036874,46623
1043.9382,,3612281,75197
1044.56368,,3579199,74886
1044.8195,,3848006,71211
1045.93616,,3479658,50352
1046.73935,,3553228,82958
1046.85982,,3430922,71484
1048.17063,,3528094,91820
1048.39089,,3522692,89071
1048.46092,,3684878,49128
1048.51238,,3544643,74120
1050.66137,,4426190,73213
1051.81462,,23599882,79741
1052.14905,,30159980,76333
1052.48426,,21947854,73647
1052.74079,,4056027,83386
1052.8184,,9391917,81829
1053.15324,,4201488,78701
1054.68038,,3327936,49709
1055.40195,,3670495,80999
1055.71357,,3358265,41919
1055.79743,,3504003,80557
1057.08382,,3577310,92841
1057.76695,,3387320,102086
1058.73895,,3968584,45563
1059.42323,,3420326,88660
1059.71051,,3507546,87546
1063.2148,,3502366,89352
1063.6207,,4270166,97759
1064.11569,,3717550,75018
1064.93069,,3808740,95998
1065.05618,,4335340,67798
1065.87677,,3633194,71783
1070.68111,,4054006,90024
1071.61844,,3606271,82686
1071.6926,,3680976,77027
1072.13834,,21175484,70855
1072.4713,,21618218,74877
1072.80633,,16570270,74595
1072.89832,,3715716,73029
1073.13901,,6404366,73039
1073.47389,,5605377,69465
1074.66332,,3602087,64626
1076.52244,,3872121,60850
1076.63535,,4040439,24972
1076.73775,,3375336,70627
1078.10038,,3373592,89290
1078.41382,,3738230,98513
1078.47085,,7641143,47965
1078.534,,4024124,43162
1078.58286,,3364148,97871
1078.80508,,10152875,62647
1078.86728,,3688561,27650
1079.11777,,3609610,93213
1079.13875,,7373858,80126
1079.16234,,3925692,74254
1079.4744,,3490840,84501
1079.86768,,3411601,23474
1080.21815,,3360794,71868
1081.31123,,3643941,89647
1083.05277,,3456908,62115
1083.75105,,3365984,106376
1085.4152,,4018232,70855
1086.29969,,3641507,70865
1087.15369,,3519724,70427
1088.16359,,40727268,76190
1088.66439,,36616480,71140
1089.16596,,19635034,73718
1089.59089,,3413055,78595
1089.66634,,5429652,66847
1090.37282,,3748794,78341
1090.72679,,3705485,43299
1091.99542,,4808440,47277
1093.51088,,3368256,65867
1093.73528,,3575617,74461
1093.95019,,3367863,72281
1096.64179,,3745742,63291
1097.11937,,3433268,45651
1097.37925,,3964192,51898
1097.82171,,3444510,56012
1098.67271,,3924724,63145
1099.14483,,3485398,65886
1104.96303,,4451830,67272
1105.0408,,3453393,84097
1105.88187,,3736615,77190
1106.05821,,3566964,88826
1107.65814,,3724991,76373
1108.15872,,11676425,76422
1109.16475,,4777123,90617
1110.05033,,3637871,36192
1111.13448,,3947431,67826
1112.35568,,3902658,91726
1112.38847,,3412713,84072
1112.79874,,3387339,50207
1113.25856,,3690919,61400
1114.15094,,3643522,59078
1114.60751,,3583131,76097
1116.48169,,8072766,73835
1116.81371,,9515207,72906
1117.06013,,3396201,54252
1117.14997,,4647251,88926
1117.2034,,3586579,88305
1117.52422,,3845390,71044
1118.14445,,3679339,67903
1119.47655,,3443091,89292
1121.62343,,3578883,93271
1122.8225,,3497075,50046
1123.80381,,3401377,97107
1125.02905,,4817617,65049
1125.63072,,3682589,86663
1126.51967,,3507201,44027
1126.70693,,3758624,71415
1126.95932,,3576268,81762
1127.16111,,4409789,67505
1127.34804,,3538332,114938
1128.14434,,13260625,69243
1128.64646,,9828776,83335
1129.05247,,3477581,68283
1129.23106,,4526434,76480
1129.67431,,3715444,55611
1129.98787,,3428907,59881
1133.18742,,3857628,71806
1134.66435,,3722694,66856
1135.60274,,4283050,59772
1135.97551,,3646187,85312
1136.10009,,4148224,44801
1136.48337,,4245964,78338
1139.14201,,29607108,66526
1139.64282,,21231390,71235
1140.14483,,12077946,70013
1140.64618,,5683414,71821
1142.22339,,3575231,47851
1142.76849,,3844686,86793
1143.141,,3505295,76192
1143.31102,,3841628,47148
1144.0143,,3791276,67254
1144.79242,,3898837,79645
1145.44829,,3966700,83548
1147.52998,,3800826,44380
1147.64786,,3786537,47266
1149.11259,,3665457,75745
1151.62865,,3630992,86199
1152.32388,,3866520,24447
1153.58931,,3827537,80662
1154.38802,,3557111,18560
1155.05414,,3612798,58413
1156.08061,,3601943,77196
1158.50338,,3445131,63575
1158.64753,,4021432,69834
1159.30263,,4156626,56991
1161.13411,,3606139,75887
1161.49306,,3564589,59173
1161.70943,,4344627,66809
1162.13611,,3590072,56549
1162.44946,,3949365,86078
1163.8806,,4345081,77736
1164.60564,,3773801,42550
1165.01071,,3778771,35295
1165.53041,,3928648,61631
1166.00838,,3677930,31211
1166.79751,,4032328,99912
1166.83186,,44351344,68693
1167.07304,,3982229,57376
1167.11853,,3548108,99550
1167.16571,,55402756,65792
1167.39958,,4962209,48599
1167.49975,,43776668,68439
1167.83284,,23785516,68290
1168.16701,,12566467,75006
1168.49926,,5188694,71869
1168.6529,,4108686,69625
1171.83448,,4327197,89019
1171.95015,,3917737,41419
1172.062,,3931441,71762
1172.25414,,3986586,70611
1172.3851,,4129208,63636
1172.91352,,3561527,39701
1173.8178,,21756030,71489
1174.15291,,28721684,67960
1174.34789,,4337537,68950
1174.48687,,21497770,64513
1174.67221,,3856010,88740
1174.82197,,13011262,85092
1174.98451,,3935875,53470
1175.15512,,8672721,66337
1175.47719,,3534553,64998
1177.06562,,3659483,74750
1177.16438,,3820754,89943
1177.34228,,3545194,52488
1178.87647,,3513323,62036
1179.6545,,3542296,56398
1179.74589,,3619014,66682
1180.11271,,3574210,63952
1180.39417,,4510615,48246
1182.23036,,3565124,74489
1182.35048,,3526740,91037
1184.33809,,3546422,52117
1186.43135,,4161560,63323
1186.56463,,3846072,66896
1186.78746,,3770822,87346
1187.30023,,3657392,76411
1188.05595,,3483456,68591
1189.68813,,3563505,81131
1190.2005,,3536347,68094
1192.40784,,3909054,50066
1193.48287,,10975052,64274
1193.7042,,3582039,81240
1193.81738,,10530528,75519
1194.03358,,3697380,25560
1194.15041,,10147953,70370
1194.26907,,3662592,87397
1194.46846,,3810414,78314
1194.48898,,6593801,75693
1196.1411,,4074187,82869
1196.16188,,3751139,61446
1196.34145,,4625468,61865
1197.20705,,21282508,70773
1197.40648,,3513019,83205
1198.15242,,4857020,66970
1198.21098,,9438593,68225
1198.24347,,3837576,49205
1199.21822,,3864890,49917
1201.38035,,3631387,53761
1201.61508,,3720309,61568
1202.15965,,3512064,82699
1202.26963,,3510724,60501
1202.34881,,3651427,57592
1202.76408,,3575892,75029
1203.36035,,3774622,75524
1206.01771,,3991302,69603
1206.34172,,4115082,85268
1207.18637,,4036345,37293
1211.91008,,3683956,70139
1212.3387,,3727345,68742
1212.93064,,3708848,67833
1213.41554,,4358639,51425
1213.66569,,3837080,71048
1214.55136,,3524403,89716
1214.73487,,5006733,56428
1215.93067,,3612567,68789
1216.1444,,6072978,61086
1216.64323,,3995489,64469
1217.14387,,4259250,93353
1217.6426,,4780799,69777
1218.13732,,3548872,80272
1218.95856,,4073875,28828
1219.65723,,3792202,86170
1219.78654,,4405923,46977
1220.4513,,3636211,92350
1220.56994,,3581822,54730
1220.67771,,4151422,65556
1220.94322,,4065719,67271
1221.27769,,4038081,58525
1221.43032,,3622772,55459
1222.8278,,3582754,62577
1223.06888,,3789822,66486
1223.48291,,4208292,53628
1224.05436,,3616899,69361
1224.72162,,4029971,50305
1226.86513,,4178979,42942
1229.9589,,4232193,70710
1230.32679,,3543215,67940
1231.32497,,3535288,78730
1231.49417,,11689341,61866
1231.82902,,12941571,62273
1232.14071,,4200174,68302
1232.16382,,7235721,79046
1232.4976,,6290445,70328
1233.42532,,3600771,67455
1233.46604,,5402865,49303
1235.5684,,3716407,40566
1236.1526,,4093643,16089
1236.82667,,3781542,81944
1237.49735,,4868909,53519
1237.94495,,4478130,75092
1238.16629,,3702640,56959
1238.83416,,3774706,53059
1239.41035,,5552714,53691
1239.90593,,3709443,68046
1239.96805,,3634091,21355
1240.19359,,3640463,64133
1240.57179,,3579074,21780
1241.48448,,3813146,74190
1241.51274,,3683514,48208
1241.76896,,3619232,44190
1241.88704,,4063081,63894
1243.68728,,4677622,69423
1244.23452,,3619144,31389
1244.63925,,4246583,70013
1246.14715,,3636462,80584
1248.53699,,3669387,79226
1248.92702,,3614918,80919
1249.18728,,3807980,70397
1249.42702,,3815678,63652
1250.44208,,4003963,86728
1251.12997,,3753220,47720
1251.58276,,4157059,62922
1252.69005,,43639908,61179
1253.06903,,3795983,92647
1253.19232,,43450008,62331
1253.6939,,22071502,64624
1254.19243,,9671167,62290
1255.19805,,3594472,65096
1256.02426,,4734854,69688
1258.48486,,3893573,76091
1258.82373,,4503998,65500
1261.39301,,4268773,71338
1263.11563,,4218711,41584
1263.74414,,3794830,67250
1263.79225,,3825346,91654
1264.52968,,4622960,49521
