spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2409_90_6.csv
limit_error:	6
noise_limit:	1500000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
1204.48070353	3	181997.76398474758	c11+DEPC+H2O	0.0	1	
1273.80893	3	4553161.525737474	c12	-1.96	1	
1274.14456	3	6449726.796296934	c12	-0.87	1	
1274.48067	3	5358960.400279799	c12	0.64	1	
1274.81092	3	3277122.0313646737	c12	-2.44	1	
1275.1481738633333	3	1624985.604874623	c12	0.0	1	
1275.4823121966665	3	687031.8923574728	c12	0.0	1	
1275.81644253	3	255588.3676248291	c12	0.0	1	
1276.1505661966667	3	85449.17296236752	c12	0.0	1	
1303.82111	3	16944059.71972248	c12+DEPC+H2O	-0.67	1	
1304.15494	3	24587018.89163824	c12+DEPC+H2O	-1.0	1	
1304.4884	3	20883032.374536023	c12+DEPC+H2O	-1.56	1	
1304.82329	3	13045459.894961262	c12+DEPC+H2O	-1.01	1	
1305.15725	3	6604842.711560477	c12+DEPC+H2O	-1.15	1	
1305.49041	3	2850325.262716813	c12+DEPC+H2O	-1.91	1	
1305.81859	3	1082088.754038506	c12+DEPC+H2O	-6.46	1	
1306.1611581966665	3	369118.07330307586	c12+DEPC+H2O	0.0	1	
1253.4721831966667	3	1540485.0505206834	c12+DEPC+H2O-G	0.0	1	
1253.79943	3	2121785.1199295525	c12+DEPC+H2O-G	-5.61	1	
1254.14692	3	1735330.8980784568	c12+DEPC+H2O-G	5.0	1	
1254.4748295299999	3	1048385.4668780259	c12+DEPC+H2O-G	0.0	1	
1254.8089868633333	3	515063.17555154226	c12+DEPC+H2O-G	0.0	1	
1255.14313253	3	216162.2527539203	c12+DEPC+H2O-G	0.0	1	
1255.4772695299998	3	79937.43134710647	c12+DEPC+H2O-G	0.0	1	
1255.8113998633332	3	26604.47272521421	c12+DEPC+H2O-G	0.0	1	
1375.8198561966665	3	2283341.221311583	c13	0.0	1	
1376.15068	3	3484967.5948177096	c13	-2.5	1	
1376.48559	3	3092291.434840636	c13	-1.97	1	
1376.82247853	3	2013552.3489535989	c13	0.0	1	
1377.1566331966667	3	1060864.2020084774	c13	0.0	1	
1377.4907771966664	3	475893.3928065887	c13	0.0	1	
1377.824912863333	3	187648.19503479134	c13	0.0	1	
1378.1590415299997	3	66446.83396333792	c13	0.0	1	
1405.83546	3	12321848.60339341	c13+DEPC+H2O	3.58	1	
1406.16672	3	19231762.732007086	c13+DEPC+H2O	1.45	1	
1406.50107	3	17417716.04868664	c13+DEPC+H2O	1.56	1	
1406.83585	3	11568507.004898552	c13+DEPC+H2O	1.99	1	
1407.16819	3	6213973.110636343	c13+DEPC+H2O	0.69	1	
1407.50264	3	2841064.775702119	c13+DEPC+H2O	0.91	1	
1407.835499863333	3	1141519.6232425072	c13+DEPC+H2O	0.0	1	
1408.1696311966666	3	411777.467992985	c13+DEPC+H2O	0.0	1	
1408.5037571966666	3	135475.6430559041	c13+DEPC+H2O	0.0	1	
1355.48061753	3	1907752.5518900857	c13+DEPC+H2O-G	0.0	1	
1355.81243	3	2836945.3313436606	c13+DEPC+H2O-G	-1.82	1	
1356.14928	3	2479104.5390014215	c13+DEPC+H2O-G	0.13	1	
1356.48058	3	1595370.1182750654	c13+DEPC+H2O-G	-1.99	1	
1356.8174438633332	3	832899.6413470763	c13+DEPC+H2O-G	0.0	1	
1357.1515948633332	3	370890.0586991199	c13+DEPC+H2O-G	0.0	1	
1357.4857368633334	3	145375.38257709498	c13+DEPC+H2O-G	0.0	1	
1357.81987153	3	51224.0039644932	c13+DEPC+H2O-G	0.0	1	
1477.8282901966666	3	3342184.6106761177	c14	0.0	1	
1478.16694	3	5467714.689365897	c14	2.97	1	
1478.50153	3	5159082.4303790685	c14	3.23	1	
1478.82228	3	3562091.152394107	c14	-5.85	1	
1479.16763	3	1985936.6075744114	c14	1.72	1	
1479.49923953	3	941445.3200099999	c14	0.0	1	
1479.8333798633334	3	391894.91770182404	c14	0.0	1	
1480.1675131966665	3	146383.84431978242	c14	0.0	1	
1480.50164053	3	49826.97061259146	c14	0.0	1	
1507.83913	3	7405407.6604635855	c14+DEPC+H2O	0.18	1	
1508.17448	3	12370759.764251914	c14+DEPC+H2O	0.9	1	
1508.5071	3	11898251.964391302	c14+DEPC+H2O	-0.15	1	
1508.84001	3	8368638.144197954	c14+DEPC+H2O	-0.99	1	
1509.17364	3	4750745.0889689205	c14+DEPC+H2O	-1.35	1	
1509.51129	3	2292489.2318545897	c14+DEPC+H2O	0.97	1	
1509.8439655299999	3	971168.8092196821	c14+DEPC+H2O	0.0	1	
1510.1781011966666	3	369110.25970592885	c14+DEPC+H2O	0.0	1	
1510.5122311966666	3	127849.33267833437	c14+DEPC+H2O	0.0	1	
1579.8367241966666	3	1527414.5131862496	c15	0.0	1	
1580.17127	3	2666393.6911371425	c15	0.18	1	
1580.50948	3	2665356.6001449623	c15	2.71	1	
1580.8393798633333	3	1944294.5251502874	c15	0.0	1	
1581.17354553	3	1143038.0245918678	c15	0.0	1	
1581.50769953	3	570640.2141394023	c15	0.0	1	
1581.8418441966667	3	249895.26212628285	c15	0.0	1	
1582.1759818633334	3	98130.64135481877	c15	0.0	1	
1582.51011353	3	35097.342524835054	c15	0.0	1	
1609.84681	3	10570537.323380388	c15+DEPC+H2O	-0.3	1	
1610.18234	3	18817884.99075253	c15+DEPC+H2O	0.48	1	
1610.5163	3	19152401.39172196	c15+DEPC+H2O	0.33	1	
1610.84893	3	14216081.641292315	c15+DEPC+H2O	-0.64	1	
1611.18887	3	8500429.93695788	c15+DEPC+H2O	2.95	1	
1611.51921	3	4314962.616173634	c15+DEPC+H2O	0.58	1	
1611.85062	3	1920951.778567864	c15+DEPC+H2O	-1.12	1	
1612.18656853	3	766665.6461540662	c15+DEPC+H2O	0.0	1	
1612.52070253	3	278658.77051592636	c15+DEPC+H2O	0.0	1	
1529.4869208633334	3	1143849.736491317	c15-G	0.0	1	
1529.81955	3	1912471.1022211516	c15-G	-1.08	1	
1530.1534	3	1849956.2895292274	c15-G	-1.32	1	
1530.4896028633334	3	1310938.5030165988	c15-G	0.0	1	
1530.823772863333	3	750753.9256919585	c15-G	0.0	1	
1531.15793053	3	365794.2896416872	c15-G	0.0	1	
1531.4920788633333	3	156575.11842424382	c15-G	0.0	1	
1531.82621953	3	60164.631763656565	c15-G	0.0	1	
1532.1603538633333	3	21075.816066401872	c15-G	0.0	1	
1689.52089753	3	1091219.860617219	c16	0.0	1	
1689.8551578633333	3	2047806.9239148733	c16	0.0	1	
1690.18825	3	2175709.970232013	c16	-0.66	1	
1690.53588	3	1679028.801622136	c16	7.3	1	
1690.8577125299998	3	1040862.7582887283	c16	0.0	1	
1691.1918671966666	3	546691.0798281116	c16	0.0	1	
1691.5260128633333	3	251443.71728520666	c16	0.0	1	
1691.8601515299997	3	103545.70106912176	c16	0.0	1	
1692.1942841966666	3	38802.65413587485	c16	0.0	1	
1719.53354	3	7026340.433681107	c16+DEPC+H2O	1.21	1	
1719.86359	3	13428424.987851344	c16+DEPC+H2O	-1.24	1	
1720.20114	3	14510867.361915292	c16+DEPC+H2O	0.7	1	
1720.53513	3	11383195.113254925	c16+DEPC+H2O	0.59	1	
1720.86722	3	7170487.164138553	c16+DEPC+H2O	-0.62	1	
1721.2045	3	3825819.837370206	c16+DEPC+H2O	1.19	1	
1721.5365965299998	3	1787163.7436280868	c16+DEPC+H2O	0.0	1	
1721.8707375299998	3	747420.7901590415	c16+DEPC+H2O	0.0	1	
1722.2048721966667	3	284361.2543855306	c16+DEPC+H2O	0.0	1	
1289.38832	4	1678740.2394756805	c16+DEPC+H2O	-6.56	1	
1289.64583	4	3208332.6438079462	c16+DEPC+H2O	-1.28	1	
1289.89559	4	3466950.8515942055	c16+DEPC+H2O	-1.97	1	
1290.14704	4	2719684.289537409	c16+DEPC+H2O	-1.34	1	
1290.39939928	4	1713179.9195754097	c16+DEPC+H2O	0.0	1	
1290.65001728	4	914068.6777985911	c16+DEPC+H2O	0.0	1	
1290.9006282799999	4	426990.93778305146	c16+DEPC+H2O	0.0	1	
1291.1512340299998	4	178574.51800173306	c16+DEPC+H2O	0.0	1	
1291.40183503	4	67939.87350747772	c16+DEPC+H2O	0.0	1	
1669.1816591966667	3	1204371.4063415083	c16+DEPC+H2O-G	0.0	1	
1669.51782	3	2212946.9127637953	c16+DEPC+H2O-G	1.13	1	
1669.8501521966664	3	2318790.047984812	c16+DEPC+H2O-G	0.0	1	
1670.18142	3	1770161.9682185985	c16+DEPC+H2O-G	-1.75	1	
1670.51851653	3	1087832.755681122	c16+DEPC+H2O-G	0.0	1	
1670.8526775299997	3	567254.4009087218	c16+DEPC+H2O-G	0.0	1	
1671.1868291966666	3	259320.95379618803	c16+DEPC+H2O-G	0.0	1	
1671.5209731966665	3	106255.34922468477	c16+DEPC+H2O-G	0.0	1	
1671.8551108633333	3	39639.64895742255	c16+DEPC+H2O-G	0.0	1	
1829.2156355299999	3	2197689.6167823276	c17+DEPC+H2O	0.0	1	
1829.55851	3	4487855.275689127	c17+DEPC+H2O	4.71	1	
1829.89042	3	5133151.305023857	c17+DEPC+H2O	3.45	1	
1830.21611	3	4243960.26574807	c17+DEPC+H2O	-1.19	1	
1830.5524581966665	3	2809241.506439993	c17+DEPC+H2O	0.0	1	
1830.89306	3	1571796.848473949	c17+DEPC+H2O	3.52	1	
1831.2207651966664	3	768690.240055066	c17+DEPC+H2O	0.0	1	
1831.5549068633334	3	336136.09834977146	c17+DEPC+H2O	0.0	1	
1831.88904253	3	133575.53840318404	c17+DEPC+H2O	0.0	1	
1832.2231731966665	3	48839.915914519246	c17+DEPC+H2O	0.0	1	
1371.655	4	1981634.9683540023	c17+DEPC+H2O	-3.58	1	
1371.91013	4	4046654.668295869	c17+DEPC+H2O	-0.34	1	
1372.16167	4	4628511.708937448	c17+DEPC+H2O	0.3	1	
1372.41196	4	3826736.952611399	c17+DEPC+H2O	0.05	1	
1372.66534	4	2533065.252346025	c17+DEPC+H2O	2.05	1	
1372.91314303	4	1417273.6560701944	c17+DEPC+H2O	0.0	1	
1373.1637547799999	4	693120.3787347302	c17+DEPC+H2O	0.0	1	
1373.41436103	4	303090.59183308756	c17+DEPC+H2O	0.0	1	
1373.66496278	4	120443.7404604982	c17+DEPC+H2O	0.0	1	
1373.9155607799999	4	44038.468621143074	c17+DEPC+H2O	0.0	1	
1448.16528	4	7403915.333105006	c18+DEPC+H2O	-0.66	1	
1448.41711	4	15931755.50564622	c18+DEPC+H2O	0.12	1	
1448.66773	4	19114217.650997028	c18+DEPC+H2O	0.1	1	
1448.91992	4	16540526.660193192	c18+DEPC+H2O	1.16	1	
1449.17209	4	11442670.696618553	c18+DEPC+H2O	2.23	0	
1449.42052	4	6683851.903471386	c18+DEPC+H2O	0.71	1	
1449.67025	4	3409733.3858211874	c18+DEPC+H2O	0.1	1	
1449.92070853	4	1554252.753842017	c18+DEPC+H2O	0.0	1	
1450.17131303	4	643588.942392345	c18+DEPC+H2O	0.0	1	
1450.42191353	4	245054.07244867983	c18+DEPC+H2O	0.0	1	
1534.4272	4	10421826.938085817	c19+DEPC+H2O	-0.58	1	
1534.67898	4	23794242.748167966	c19+DEPC+H2O	0.13	1	
1534.92924	4	30083165.500435796	c19+DEPC+H2O	-0.13	1	
1535.1798	4	27339849.959221408	c19+DEPC+H2O	-0.19	1	
1535.43091	4	19816861.173083488	c19+DEPC+H2O	0.13	1	
1535.67972	4	12107396.706394745	c19+DEPC+H2O	-1.05	1	
1535.93118	4	6451869.2316469075	c19+DEPC+H2O	-0.5	1	
1536.18067	4	3068938.04938436	c19+DEPC+H2O	-1.23	1	
1536.4331677799998	4	1324802.2062048283	c19+DEPC+H2O	0.0	1	
1536.6837687799998	4	525485.4928357622	c19+DEPC+H2O	0.0	1	
1496.66584	4	1738101.4517970874	c19+DEPC+H2O-G	0.07	1	
1496.91709	4	3840149.40231868	c19+DEPC+H2O-G	0.43	1	
1497.16688	4	4726310.377716233	c19+DEPC+H2O-G	-0.15	1	
1497.41775003	4	4193773.0761911273	c19+DEPC+H2O-G	0.0	1	
1497.66341	4	2974023.407083751	c19+DEPC+H2O-G	-3.32	1	
1497.91900778	4	1780394.5002134487	c19+DEPC+H2O-G	0.0	1	
1498.16962503	4	930706.3905816744	c19+DEPC+H2O-G	0.0	1	
1498.42023653	4	434683.7815032718	c19+DEPC+H2O-G	0.0	1	
1498.6708432799999	4	184392.92285370926	c19+DEPC+H2O-G	0.0	1	
1498.92144603	4	71920.97784891757	c19+DEPC+H2O-G	0.0	1	
1620.6874	4	3873956.91465885	c20+DEPC+H2O	-1.57	1	
1620.94266	4	9353413.221495258	c20+DEPC+H2O	1.25	1	
1621.19694	4	12430443.151609916	c20+DEPC+H2O	3.48	1	
1621.44615	4	11837247.14914329	c20+DEPC+H2O	2.6	1	
1621.69422	4	8970869.208540926	c20+DEPC+H2O	1.02	1	
1621.94888	4	5721366.146047646	c20+DEPC+H2O	3.51	1	
1622.19773	4	3178607.7722298307	c20+DEPC+H2O	2.42	1	
1622.44441803	4	1574688.9963597863	c20+DEPC+H2O	0.0	1	
1622.69502303	4	707383.9085057082	c20+DEPC+H2O	0.0	1	
1622.94562453	4	291832.907953312	c20+DEPC+H2O	0.0	1	
1623.19622228	4	111631.02671810279	c20+DEPC+H2O	0.0	1	
1582.92759803	4	987820.0606953898	c20+DEPC+H2O-G	0.0	1	
1583.18724	4	2312192.939308935	c20+DEPC+H2O-G	5.65	1	
1583.4289580299999	4	2994785.2841164814	c20+DEPC+H2O-G	0.0	1	
1583.68917	4	2787132.98693612	c20+DEPC+H2O-G	6.04	1	
1583.93802	4	2068250.9573182683	c20+DEPC+H2O-G	4.91	1	
1584.1808612799998	4	1293429.7732654472	c20+DEPC+H2O-G	0.0	1	
1584.4314785299998	4	705415.959525425	c20+DEPC+H2O-G	0.0	1	
1584.6820905299999	4	343371.0464690349	c20+DEPC+H2O-G	0.0	1	
1584.9326975299998	4	151671.9200818443	c20+DEPC+H2O-G	0.0	1	
1585.18330053	4	61559.17756537981	c20+DEPC+H2O-G	0.0	1	
1585.43390028	4	23180.87780196334	c20+DEPC+H2O-G	0.0	1	
1697.20694	4	3256624.569916446	c21+DEPC+H2O	6.28	1	
1697.44879	4	8220182.514841429	c21+DEPC+H2O	1.07	1	
1697.7004	4	11383580.583332943	c21+DEPC+H2O	1.63	1	
1697.95463	4	11275909.291287992	c21+DEPC+H2O	3.74	1	
1698.20362	4	8877896.811669527	c21+DEPC+H2O	2.77	1	
1698.45783	4	5877002.637653264	c21+DEPC+H2O	4.89	1	
1698.70047	4	3386660.91737691	c21+DEPC+H2O	0.19	1	
1698.95538	4	1739245.8399154437	c21+DEPC+H2O	2.72	1	
1699.20137078	4	809583.9896198981	c21+DEPC+H2O	0.0	1	
1699.4519742799998	4	345943.87351480353	c21+DEPC+H2O	0.0	1	
1699.70257453	4	137026.11960864937	c21+DEPC+H2O	0.0	1	
1773.46008	4	2786498.1753043164	c22+DEPC+H2O	1.96	1	
1773.7134	4	7348691.044414153	c22+DEPC+H2O	3.44	1	
1773.96373	4	10592100.952020539	c22+DEPC+H2O	3.26	1	
1774.21556	4	10896949.093893005	c22+DEPC+H2O	3.92	1	
1774.46792	4	8897519.752512041	c22+DEPC+H2O	4.89	1	
1774.71684	4	6101589.900668679	c22+DEPC+H2O	3.93	1	
1774.96048103	4	3639239.0251065153	c22+DEPC+H2O	0.0	1	
1775.21109478	4	1933090.1675495561	c22+DEPC+H2O	0.0	1	
1775.46170403	4	930093.5101569532	c22+DEPC+H2O	0.0	1	
1775.71230928	4	410624.9591900195	c22+DEPC+H2O	0.0	1	
1775.96291103	4	167973.15547579154	c22+DEPC+H2O	0.0	1	
1735.69424553	4	563281.7308442636	c22+DEPC+H2O-G	0.0	1	
1735.93334	4	1443986.0246539179	c22+DEPC+H2O-G	-6.68	1	
1736.19561203	4	2032196.6884324846	c22+DEPC+H2O-G	0.0	1	
1736.4462620299998	4	2046437.7586688548	c22+DEPC+H2O-G	0.0	1	
1736.69999	4	1638429.079248095	c22+DEPC+H2O-G	1.78	1	
1736.95047	4	1103128.2274100361	c22+DEPC+H2O-G	1.69	1	
1737.19815028	4	646647.4633178924	c22+DEPC+H2O-G	0.0	1	
1737.44876628	4	337862.3313372233	c22+DEPC+H2O-G	0.0	1	
1737.69937728	4	160020.41102708696	c22+DEPC+H2O-G	0.0	1	
1737.9499842799999	4	69571.46068730907	c22+DEPC+H2O-G	0.0	1	
1738.20058753	4	28048.453489621126	c22+DEPC+H2O-G	0.0	1	
1849.7169195299998	4	944892.80798108	c23+DEPC+H2O	0.0	1	
1849.96761228	4	2598794.9147484824	c23+DEPC+H2O	0.0	1	
1850.21664	4	3892672.364114398	c23+DEPC+H2O	-0.88	1	
1850.46376	4	4153428.014458861	c23+DEPC+H2O	-2.79	1	
1850.71466	4	3512299.279443201	c23+DEPC+H2O	-2.65	1	
1850.97018953	4	2491874.5344896754	c23+DEPC+H2O	0.0	1	
1851.23218	4	1536364.2551950228	c23+DEPC+H2O	6.14	1	
1851.4714262799998	4	843018.1085884194	c23+DEPC+H2O	0.0	1	
1851.72203703	4	418774.94150959863	c23+DEPC+H2O	0.0	1	
1851.97264378	4	190787.2186291875	c23+DEPC+H2O	0.0	1	
1852.2232470299998	4	80511.33631654021	c23+DEPC+H2O	0.0	1	
1479.57712	5	4210591.151034289	c23+DEPC+H2O	3.41	1	
1479.77632	5	11580639.389957102	c23+DEPC+H2O	2.49	1	
1479.97496	5	17346361.059977505	c23+DEPC+H2O	1.21	1	
1480.17631	5	18508329.30087089	c23+DEPC+H2O	1.77	1	
1480.37446	5	15651358.694756597	c23+DEPC+H2O	0.18	1	
1480.57523	5	11104185.338047368	c23+DEPC+H2O	0.36	1	
1480.77434	5	6846281.0628346745	c23+DEPC+H2O	-0.58	1	
1480.97577	5	3756621.4476416428	c23+DEPC+H2O	0.06	1	
1481.1757	5	1866127.086693335	c23+DEPC+H2O	-0.32	0	
1481.37665973	5	850177.8907672525	c23+DEPC+H2O	0.0	1	
1481.5771423299998	5	358771.19329196727	c23+DEPC+H2O	0.0	1	
1449.36219833	5	1062665.267267037	c23+DEPC+H2O-G	0.0	1	
1449.56275773	5	2844361.8441488924	c23+DEPC+H2O-G	0.0	1	
1449.76158	5	4163458.62745216	c23+DEPC+H2O-G	-1.18	1	
1449.96824	5	4351330.118418828	c23+DEPC+H2O-G	3.05	1	
1450.16619	5	3610234.6555473283	c23+DEPC+H2O-G	1.29	1	
1450.37208	5	2516164.5850645457	c23+DEPC+H2O-G	5.0	1	
1450.56089	5	1525459.4777041613	c23+DEPC+H2O-G	-3.06	1	
1450.7658223299998	5	823722.6277499055	c23+DEPC+H2O-G	0.0	1	
1450.96631233	5	402961.34212857275	c23+DEPC+H2O-G	0.0	1	
1451.1667991299998	5	180894.08593249	c23+DEPC+H2O-G	0.0	1	
1451.3672829299999	5	75260.92612715492	c23+DEPC+H2O-G	0.0	1	
1545.38085	5	4325164.649726588	c24+DEPC+H2O	-1.12	1	
1545.58332	5	12462068.240674216	c24+DEPC+H2O	0.12	1	
1545.7817	5	19463596.292431694	c24+DEPC+H2O	-1.27	1	
1545.98197	5	21594168.101659805	c24+DEPC+H2O	-1.43	1	
1546.18357	5	18950881.32125024	c24+DEPC+H2O	-0.73	1	
1546.38279	5	13932529.092124032	c24+DEPC+H2O	-1.56	1	
1546.58512	5	8891105.236015676	c24+DEPC+H2O	-0.37	1	
1546.78592	5	5044704.182219562	c24+DEPC+H2O	-0.17	1	
1546.99317	5	2589270.743778378	c24+DEPC+H2O	4.2	1	
1547.1871617299998	5	1217985.085090682	c24+DEPC+H2O	0.0	1	
1547.38764453	5	530428.7321819641	c24+DEPC+H2O	0.0	1	
1547.58812513	5	215517.42550621546	c24+DEPC+H2O	0.0	1	
1515.16524	5	1267997.752894025	c24+DEPC+H2O-G	-4.93	1	
1515.37171	5	3559970.4349360988	c24+DEPC+H2O-G	-1.02	1	
1515.56971	5	5438008.897555887	c24+DEPC+H2O-G	-2.69	1	
1515.77549	5	5913723.944444857	c24+DEPC+H2O-G	0.78	1	
1515.97028	5	5094934.014337389	c24+DEPC+H2O-G	-3.0	1	
1516.17137	5	3681582.0238146074	c24+DEPC+H2O-G	-2.61	1	
1516.37582873	5	2311333.6274922257	c24+DEPC+H2O-G	0.0	1	
1516.5763229299998	5	1291175.5959271647	c24+DEPC+H2O-G	0.0	1	
1516.7768133299999	5	652915.4089776503	c24+DEPC+H2O-G	0.0	1	
1516.97730033	5	302735.86437026004	c24+DEPC+H2O-G	0.0	1	
1517.1777845299998	5	129994.49478506944	c24+DEPC+H2O-G	0.0	1	
1517.37826613	5	52140.48567413944	c24+DEPC+H2O-G	0.0	1	
1614.39207133	5	1987690.7357711473	c25+DEPC+H2O	0.0	1	
1614.59644	5	5988075.7756887805	c25+DEPC+H2O	2.37	1	
1614.79633	5	9741225.252660856	c25+DEPC+H2O	1.97	1	
1614.99424	5	11230866.28491096	c25+DEPC+H2O	0.35	1	
1615.19617	5	10225204.639591502	c25+DEPC+H2O	1.23	1	
1615.39652	5	7789099.53677675	c25+DEPC+H2O	1.14	1	
1615.60117	5	5145134.8437041845	c25+DEPC+H2O	3.71	1	
1615.80046	5	3019308.68766612	c25+DEPC+H2O	2.96	1	
1616.00173	5	1601703.9583561192	c25+DEPC+H2O	3.45	1	
1616.19664593	5	778224.4469238902	c25+DEPC+H2O	0.0	1	
1616.39712913	5	349898.9133937436	c25+DEPC+H2O	0.0	1	
1616.5976099299999	5	146744.92034411366	c25+DEPC+H2O	0.0	1	
1657.58164	5	2184224.6432049344	c26	-5.52	1	
1657.79127	5	6744440.860103345	c26	-0.04	1	
1657.99043	5	11226949.41905098	c26	-0.87	1	
1658.19416	5	13231570.673933193	c26	1.07	1	
1658.39341	5	12305751.35022628	c26	0.31	1	
1658.59372	5	9570205.470111193	c26	0.19	1	
1658.79503	5	6451056.22306379	c26	0.68	1	
1658.99262	5	3861820.3787146974	c26	-1.07	1	
1659.19801	5	2089210.0024010795	c26	1.88	1	
1659.3953731299998	5	1034943.6734231177	c26	0.0	1	
1659.5958569299999	5	474239.13255647634	c26	0.0	1	
1659.7963383299998	5	202679.36546016196	c26	0.0	1	
1381.16204	6	1655889.6096229902	c26	3.08	1	
1381.31925	6	5113049.876854645	c26	-4.09	1	
1381.48743	6	8511298.940154448	c26	-3.32	1	
1381.65571	6	10031028.84408879	c26	-2.46	1	
1381.82516	6	9329152.961823769	c26	-0.76	1	
1381.98974	6	7255299.425915034	c26	-2.57	1	
1382.15794	6	4890631.100650393	c26	-1.76	1	
1382.32418	6	2927697.1392287337	c26	-2.37	1	
1382.49697	6	1583857.7529370834	c26	1.77	1	
1382.6615981966665	6	784604.4960154758	c26	0.0	1	
1382.8286680299998	6	359526.9628148819	c26	0.0	1	
1382.9957358633333	6	153653.90936072046	c26	0.0	1	
1396.16257	6	3880338.0336790616	c26+DEPC+H2O	-0.35	1	
1396.32662	6	12115641.100862093	c26+DEPC+H2O	-2.56	1	
1396.494	6	20384195.83204456	c26+DEPC+H2O	-2.36	1	
1396.66381	6	24274614.80330118	c26+DEPC+H2O	-0.42	1	
1396.82913	6	22806964.018732067	c26+DEPC+H2O	-1.69	1	
1396.99543	6	17915651.959418155	c26+DEPC+H2O	-2.25	1	
1397.16294	6	12196648.63496745	c26+DEPC+H2O	-1.95	1	
1397.3305	6	7373228.604237075	c26+DEPC+H2O	-1.6	1	
1397.49634	6	4027746.0290733166	c26+DEPC+H2O	-2.49	1	
1397.66289	6	2014515.9314740028	c26+DEPC+H2O	-2.86	1	
1397.8339601966668	6	932100.975761476	c26+DEPC+H2O	0.0	1	
1398.0010288633334	6	402208.83600246895	c26+DEPC+H2O	0.0	1	
1388.4894195299999	6	1917942.4794802943	c26+DEPC+H2O-Eth	0.0	1	
1388.65654503	6	5944564.618642305	c26+DEPC+H2O-Eth	0.0	1	
1388.81849	6	9935196.855933059	c26+DEPC+H2O-Eth	-3.72	1	
1388.99888	6	11757879.242002176	c26+DEPC+H2O-Eth	5.85	1	
1389.16365	6	10981848.920344053	c26+DEPC+H2O-Eth	4.18	1	
1389.33041	6	8577748.274587322	c26+DEPC+H2O-Eth	3.94	1	
1389.49783	6	5807610.797395777	c26+DEPC+H2O-Eth	4.19	1	
1389.66549	6	3492167.446515703	c26+DEPC+H2O-Eth	4.6	1	
1389.82943	6	1897762.0952269011	c26+DEPC+H2O-Eth	2.35	1	
1389.9932385299999	6	944417.1838154651	c26+DEPC+H2O-Eth	0.0	1	
1390.16030853	6	434792.73354545113	c26+DEPC+H2O-Eth	0.0	1	
1390.3273765299998	6	186676.3041074224	c26+DEPC+H2O-Eth	0.0	1	
1370.98816203	6	345651.23163491173	c26+DEPC+H2O-G	0.0	1	
1371.1552921966666	6	1053751.6490517925	c26+DEPC+H2O-G	0.0	1	
1371.3224046966666	6	1736556.8860695476	c26+DEPC+H2O-G	0.0	1	
1371.49375	6	2029551.8687736741	c26+DEPC+H2O-G	3.09	1	
1371.655	6	1874042.0068280112	c26+DEPC+H2O-G	-1.17	0	
1371.82261	6	1448362.8361978398	c26+DEPC+H2O-G	-0.79	1	
1371.99077353	6	970946.1792253879	c26+DEPC+H2O-G	0.0	1	
1372.16167	6	578395.5694454673	c26+DEPC+H2O-G	2.78	0	
1372.3249303633334	6	311540.1789992654	c26+DEPC+H2O-G	0.0	1	
1372.4920043633333	6	153714.82289991374	c26+DEPC+H2O-G	0.0	1	
1372.65907603	6	70197.71037489841	c26+DEPC+H2O-G	0.0	1	
1372.8261455299998	6	29899.614874464973	c26+DEPC+H2O-G	0.0	1	
1355.9828796966667	6	239253.6966078539	c26-G	0.0	1	
1356.15000853	6	721123.1635710286	c26-G	0.0	1	
1356.3171198633331	6	1175539.6957176344	c26-G	0.0	1	
1356.48058	6	1359437.0810604962	c26-G	-2.68	1	
1356.64284	6	1242350.497633383	c26-G	-6.25	1	
1356.8184016966666	6	950431.8432097901	c26-G	0.0	1	
1356.9854846966666	6	630773.6092948125	c26-G	0.0	1	
1357.1525638633334	6	372037.9590986338	c26-G	0.0	1	
1357.3196398633331	6	198427.3050662701	c26-G	0.0	1	
1357.48671303	6	96957.91426703746	c26-G	0.0	1	
1357.6537838633333	6	43843.92686217888	c26-G	0.0	1	
1357.8208526966666	6	18497.759803366935	c26-G	0.0	1	
548.1032	1	10271810.960388929	y02	-0.63	1	
549.1071	1	2282115.8337045694	y02	1.21	1	
550.10850053	1	516237.2012722088	y02	0.0	1	
551.11098953	1	77126.3379213973	y02	0.0	1	
893.15047	1	46412945.536996424	y03	-0.57	1	
894.15461	1	16406324.722987028	y03	0.98	1	
895.15592	1	4724523.290265254	y03	-0.05	1	
896.15836153	1	986561.3016424695	y03	0.0	1	
897.1606185300001	1	178037.47012639322	y03	0.0	1	
1222.20286	1	37491581.144427896	y04	-0.52	1	
1223.20716	1	18161605.682752423	y04	0.79	1	
1224.20585	1	6311088.49335563	y04	-2.17	1	
1225.2108795299998	1	1636431.0755662979	y04	0.0	1	
1226.21317353	1	357012.72780316626	y04	0.0	1	
610.598	2	4723764.956722512	y04	-0.18	1	
611.10032	2	2288277.8976834076	y04	1.41	1	
611.60061753	2	795167.8151114405	y04	0.0	1	
612.10180153	2	206182.70910136527	y04	0.0	1	
612.60294853	2	44981.94424513232	y04	0.0	1	
763.11836	2	18142534.09012448	y05	-0.52	1	
763.62053	2	10840604.838463347	y05	0.55	1	
764.1217	2	4414654.634005634	y05	0.53	1	
