spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0801_65_6.csv
limit_error:	6
noise_limit:	2470000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
1720.507338	4	53892113.19	c21+CMCT-G	2.48	0.11	C209H268N79O147P21	
1844.524457	4	96072300.36	c22+CMCT	-1.53	0.07	C224H285N89O155P22	
1475.415052	5	34854127.47	c22+CMCT	-3.61	0.19	C224H285N89O155P22	
1806.763308	4	43401899.04	c22+CMCT-G	-0.9	0.11	C219H280N84O154P22	
1486.390964	5	23190042.63	c23	3.69	0.31	C219H271N88O162P23	
1536.62482	5	78682845.6	c23+CMCT	-0.4	0.09	C233H296N91O163P23	
1456.181105	5	20863017.99	c23-G	3.78	0.38	C214H266N83O161P23	
1597.63194	5	392525933.2	c24+CMCT	-1.1	0.03	C242H308N94O170P24	
1567.423299	5	66494803.82	c24+CMCT-G	-0.33	0.09	C237H303N89O169P24	
1666.641181	5	147131758.08	c25+CMCT	-1.2	0.03	C252H320N99O177P25	
1636.431535	5	31633661.77	c25+CMCT-G	-1.08	0.18	C247H315N94O176P25	
1439.540347	6	200894337.7	c26+CMCT	-0.91	0.1	C261H332N102O184P26	
1414.366211	6	51905160.2	c26+CMCT-G	-0.38	0.12	C256H327N97O183P26	
627.086203	1	22642210.27	w02	0.54	0.04	C18H26N6O15P2	
972.13293	1	12814427.45	w03	-0.38	0.27	C28H38N11O22P3	
791.097016	2	32630781.13	w05	0.9	0.14	C46H61N16O37P5	
963.619868	2	29700200.3	w06	-0.16	0.06	C56H73N21O44P6	
1128.144877	2	36190102.75	w07	-1.25	0.04	C66H85N26O50P7	
1078.47047	3	28700053.03	w10	0.27	0.09	C95H120N38O71P10	
1193.485757	3	30997289.6	w11	-0.2	0.16	C105H132N43O78P11	
1277.218011	3	20064980.45	w11+CMCT	-0.97	0.24	C119H157N46O79P11	
1143.136278	3	10146497.49	w11-G	0.08	0.48	C100H127N38O77P11	
1308.501328	3	30154059.13	w12	-0.36	0.19	C115H144N48O85P12	
1392.235326	3	20259855.46	w12+CMCT	0.19	0.24	C129H169N51O86P12	
1525.202368	3	22817727.17	w14	2.83	0.31	C134H168N56O99P14	
1511.97762	4	52740467.87562691	w18+CMCT	-1.54	0.12	C184H239N69O130P18	
1474.219588	4	23238092.31	w18+CMCT-G	1.35	0.35	C179H234N64O129P18	
1493.683688	4	14300423.81	w19-G	1.94	0.39	C175H221N66O134P19	
1670.502811	4	50746309.53	w20+CMCT	-0.35	0.15	C203H263N77O143P20	
1752.761943	4	23107658.98	w21+CMCT	-2.62	0.32	C213H275N82O149P21	
1524.226662	5	58950854.42	w23+CMCT	1.03	0.08	C231H298N87O164P23	
1654.240964	5	40594217.33	w25+CMCT	-1.13	0.18	C250H322N95O178P25	
1435.8727	6	173914946.07	w26+CMCT	-2.1	0.31	C260H334N100O185P26	
1410.698957	6	22017215.58	w26+CMCT-G	-1.32	0.29	C255H329N95O184P26	
1368.838198	6	10088253.32829267	w26-G	2.93	0.41	C241H304N92O183P26	
547.11974	1	24390090.84	y02	0.38	0.18	C18H25N6O12P1	
892.167549	1	202588631.71	y03	0.65	0.03	C28H37N11O19P2	
1197.208689	1	64912167.34	y04	0.37	0.11	C37H49N14O26P3	
598.101085	2	12661839.16	y04	1.0	0.11	C37H49N14O26P3	
751.113323	2	80572165.09	y05	0.24	0.05	C46H60N16O34P4	
1352.17886	1	9755520.84	y05-G	-3.91	0.16	C41H55N11O33P4	
923.637228	2	188705162.04	y06	0.4	0.04	C56H72N21O41P5	
1049.236626	2	21280229.13	y06+CMCT	-0.11	0.09	C70H97N24O42P5	
1088.162369	2	136693315.57	y07	-0.69	0.05	C66H84N26O47P6	
1213.764245	2	31361121.56	y07+CMCT	1.03	0.12	C80H109N29O48P6	
1012.637675	2	10878679.29	y07-G	-0.73	0.22	C61H79N21O46P6	
1252.690552	2	158909421.8	y08	0.94	0.03	C76H96N31O53P7	
834.790369	3	31623797.3	y08	-0.15	0.06	C76H96N31O53P7	
1378.291391	2	41372102.82	y08+CMCT	1.55	0.03	C90H121N34O54P7	
1425.213932	2	89491426.62824258	y09	0.59	0.05	C86H108N36O60P8	
949.806282	3	107916856.51	y09	-0.02	0.04	C86H108N36O60P8	
1550.816646	2	23267387.66	y09+CMCT	2.37	0.37	C100H133N39O61P8	
1051.814515	3	108946856.9	y10	-0.21	0.03	C95H119N38O68P9	
1703.82022	2	30472402.94	y10+CMCT	-3.17	0.11	C109H144N41O69P9	
1135.549316	3	17170415.46	y10+CMCT	1.17	0.33	C109H144N41O69P9	
1166.830261	3	193596383.34	y11	-0.25	0.04	C105H131N43O75P10	
1876.357333	2	36180892.95	y11+CMCT	4.26	0.19	C119H156N46O76P10	
1250.564075	3	56842240.58	y11+CMCT	0.22	0.1	C119H156N46O76P10	
1116.47884	3	23494270.87	y11-G	-1.71	0.05	C100H126N38O74P10	
1281.847205	3	187629571.55	y12	0.66	0.02	C115H143N48O82P11	
1365.58122	3	114326158.73	y12+CMCT	1.18	0.05	C129H168N51O83P11	
1231.49554	3	20987354.31	y12-G	-0.83	0.22	C110H138N43O81P11	
1396.860879	3	194237197.38	y13	-0.93	0.03	C125H155N53O89P12	
1346.514198	3	45170084.09	y13-G	1.36	0.11	C120H150N48O88P12	
1498.545949	3	80000196.5	y14	2.23	0.03	C134H167N56O96P13	
1582.279566	3	58153449.276424386	y14+CMCT	2.34	0.15	C148H192N59O97P13	
1600.545965	3	22251078.75	y15	-3.17	0.34	C143H178N58O104P14	
1684.289542	3	56393616.83	y15+CMCT	3.12	0.16	C157H203N61O105P14	
1786.293589	3	87228271.57	y16+CMCT	0.48	0.04	C166H214N63O113P15	
1352.928411	4	32136819.75583799	y17	0.23	0.23	C161H201N63O119P16	
1887.975072	3	76328992.26	y17+CMCT	1.02	0.08	C175H226N66O120P16	
1415.731344	4	30511484.74	y17+CMCT	2.33	0.22	C175H226N66O120P16	
1429.18339	4	17218451.81	y18	-3.52	0.36	C170H213N66O126P17	
1989.660889	3	35035202.59	y18+CMCT	3.67	0.18	C184H238N69O127P17	
1491.984789	4	40006687.56	y18+CMCT	-2.4	0.23	C184H238N69O127P17	
1511.446481	4	44572576.6	y19	-3.36	0.2	C180H225N71O132P18	
2099.341011	3	13628970.37	y19+CMCT	1.55	0.46	C194H250N74O133P18	
1574.252944	4	146538900.89	y19+CMCT	0.92	0.05	C194H250N74O133P18	
1473.690971	4	29208186.92213536	y19-G	1.2	0.14	C175H220N66O131P18	
1587.716129	4	28166451.08	y20	2.68	0.26	C189H237N74O139P19	
1650.51425	4	106761940.91	y20+CMCT	1.47	0.05	C203H262N77O140P19	
1612.751737	4	15456523.18	y20+CMCT-G	1.41	0.35	C198H257N72O139P19	
1669.97023	4	31970030.32	y21	-2.86	0.18	C199H249N79O145P20	
1732.780327	4	214521008.66	y21+CMCT	3.1	0.04	C213H274N82O146P20	
1695.017554	4	27476572.69	y21+CMCT-G	2.92	0.36	C208H269N77O145P20	
1746.232291	4	14207435.86	y22	-1.74	0.42	C208H261N82O152P21	
1809.037309	4	110369481.97	y22+CMCT	1.13	0.07	C222H286N85O153P21	
1885.545174	4	91245648.61	y23+CMCT	1.9	0.08	C231H297N87O161P22	
1508.234037	5	39801500.985843524	y23+CMCT	1.47	0.11	C231H297N87O161P22	
1847.780309	4	32259107.72	y23+CMCT-G	0.58	0.19	C226H292N82O160P22	
1478.028776	5	75961193.16	y23+CMCT-G	4.63	0.25	C226H292N82O160P22	
1577.243728	5	403711840.65	y24+CMCT	1.53	0.02	C241H309N92O168P23	
1547.031767	5	71657614.88	y24+CMCT-G	0.22	0.09	C236H304N87O167P23	
1638.249661	5	152021693.52383602	y25+CMCT	0.06	0.05	C250H321N95O175P24	
1608.038737	5	26977393.09	y25+CMCT-G	-0.59	0.32	C245H316N90O174P24	
1707.257873	5	307747179.7	y26+CMCT	-0.69	0.04	C260H333N100O182P25	
1422.550304	6	21286106.74	y26+CMCT	1.62	0.27	C260H333N100O182P25	
1677.050175	5	56167791.4	y26+CMCT-G	0.6	0.16	C255H328N95O181P25	

 
 



Original data of remodelled ions:
m/z 	z 	I 	fragment 	error 	shape_error 	formula 
861.441849	3	20106910.0	w08	-4.74	0.13	C76H97N31O56P8	
899.456297	3	13141247.37	y09-G	-0.23	0.28	C81H103N31O59P8	
1275.992196	6	55563926.53	a24	-5.47	0.43	C228H282N91O166P23	
1292.672163	2	43306836.74	w08	-0.29	0.07	C76H97N31O56P8	
1308.334227	6	27373074.62	a25-G	1.56	0.39	C233H289N91O172P24	
1348.181024	4	15172099.94	a17	1.16	0.51	C161H200N64O117P16	
1352.928411	4	36387332.67	y17	0.23	0.23	C161H201N63O119P16	
1368.171391	4	37203524.01	c17	0.25	0.15	C161H201N64O120P17	
1368.838198	6	15635103.12	w26-G	2.93	0.41	C241H304N92O183P26	
1418.269529	2	25635329.24	w08+CMCT	-2.04	0.17	C90H122N34O57P8	
1425.213932	2	92055446.21	y09	0.59	0.05	C86H108N36O60P8	
1426.208208	6	46454661.42	a26+CMCT	-4.01	0.2	C261H331N102O181P25	
1454.546737	6	3347001142.62	RNA+CMCT-A-H2O	1.15	0.27	C265.0H338.0N100.0O188.0P26.0	
1454.882194	6	4187735278.81	RNA+CMCT-G	0.82	0.01	C265.0H340.0N100.0O188.0P26.0	
1458.54758	6	181683300.48	RNA+CMCT-C-H2O	0.44	0.2	C266.0H338.0N102.0O187.0P26.0	
1473.193152	4	30976815.72	a19-G	5.34	0.18	C175H218N66O131P18	
1473.690971	4	39156754.58	y19-G	1.2	0.14	C175H220N66O131P18	
1507.475946	4	121706602.66	c18+CMCT	-0.9	0.07	C184H237N69O129P18	
1508.234037	5	42206842.84	y23+CMCT	1.47	0.11	C231H297N87O161P22	
1510.945474	4	28468072.65	a19	-1.44	0.53	C180H223N71O132P18	
1512.901449	3	23947663.47	c14+CMCT-G	1.07	0.2	C140H185N47O99P14	
1511.97762	4	55202030.81	w18+CMCT	-1.54	0.12	C184H239N69O130P18	
1556.480463	4	42448939.2	w19+CMCT-G	-0.17	0.36	C189H246N69O135P19	
1573.750819	4	102130356.75	a19+CMCT	2.05	0.38	C194H248N74O133P18	
1581.796925	2	13155548.64	c09+CMCT	3.84	0.5	C100H132N39O63P9	
1582.279566	3	59787564.72	y14+CMCT	2.34	0.15	C148H192N59O97P13	
1594.244988	4	100494116.2	w19+CMCT	1.2	0.23	C194H251N74O136P19	
1638.241144	4	28688740.74	c20+CMCT-G	0.73	0.31	C199H256N74O141P20	
1638.249661	5	156579007.51	y25+CMCT	0.06	0.05	C250H321N95O175P24	
1676.002592	4	170950773.37	c20+CMCT	0.18	0.06	C204H261N79O142P20	

 
 
peak list: 
m/z 	z 	I 	fragment 	error_/ppm	used?
344.04076	1	5648123.408127279	c01	1.75	1	
345.0426819360425	1	741674.0849496135	c01	0.0	1	
346.0446622502489	1	126294.97027189219	c01	0.0	1	
347.0469996332418	1	12315.106404936996	c01	0.0	1	
689.088	1	31364598.4484076	c02	0.59	1	
690.0913	1	8237181.864886952	c02	1.71	1	
691.092248195587	1	1943483.423639349	c02	0.0	1	
692.0945412758635	1	320961.7145797573	c02	0.0	1	
538.03818	1	6875304.401615613	c02-G	-0.01	1	
539.0409832593043	1	1298760.7901374146	c02-G	0.0	1	
540.0429400984978	1	299748.7658610712	c02-G	0.0	1	
541.0454245348401	1	41149.85823173684	c02-G	0.0	1	
994.12928	1	146358405.66060916	c03	0.4	1	
995.13274	1	54991535.289197564	c03	1.26	1	
996.13448	1	16374104.37638759	c03	0.78	1	
997.12912	1	3563926.2209299933	c03	-6.93	1	
998.138260146933	1	666167.9123609096	c03	0.0	1	
496.5607	2	3486096.2676783362	c03	-0.2	1	
497.0621048171802	2	1309837.8945868004	c03	0.0	1	
497.5632143644503	2	390013.15910387266	c03	0.0	1	
498.0643772015629	2	84888.80321554943	c03	0.0	1	
498.56549183846647	2	15867.387065650892	c03	0.0	1	
1245.32539	1	4224284.147006553	c03+CMCT	-2.61	1	
1246.331367114216	1	2291831.8799020103	c03+CMCT	0.0	1	
1247.3337946151648	1	801193.3412004476	c03+CMCT	0.0	1	
1248.3362013156875	1	209819.4823162765	c03+CMCT	0.0	1	
1249.3385555756988	1	45286.54602330857	c03+CMCT	0.0	1	
843.07903	1	5792514.049734208	c03-G	-0.52	1	
844.0822693604728	1	1749383.0364337736	c03-G	0.0	1	
845.0844048900299	1	493358.8046657454	c03-G	0.0	1	
846.0868362943241	1	95781.76543136597	c03-G	0.0	1	
1339.17444	1	8543620.225429371	c04	-1.4	1	
1340.17333	1	4332002.95773174	c04	-4.16	0	
1341.18762	1	1568402.8726523395	c04	4.8	0	
1342.18350371429	1	423964.69636714674	c04	0.0	1	
1343.1857632972833	1	96375.05568992038	c04	0.0	1	
669.08475	2	24210521.001628052	c04	0.35	1	
669.58675	2	12275832.237382514	c04	1.4	1	
670.08594	2	4444468.467166085	c04	-1.51	1	
670.5881136221451	2	1201411.8037216263	c04	0.0	1	
671.0892434136417	2	273103.23355303734	c04	0.0	1	
822.09685	2	44173605.08801198	c05	-0.39	1	
822.59857	2	27244579.87243198	c05	0.09	1	
823.10008	2	11533571.85572406	c05	0.5	1	
823.6008527469464	2	3658580.5937645305	c05	0.0	1	
824.1020039056402	2	969474.5258537905	c05	0.0	1	
824.6031511992344	2	221639.75142333278	c05	0.0	1	
947.69773	2	6460206.752673509	c05+CMCT	0.72	1	
948.19936	2	5062003.973415567	c05+CMCT	1.0	0	
948.70202	2	2448989.488027198	c05+CMCT	2.49	0	
949.2008722497598	2	882950.1292649171	c05+CMCT	0.0	1	
949.7020653943289	2	260736.63223566557	c05+CMCT	0.0	1	
950.2032457859749	2	66006.37189355843	c05+CMCT	0.0	1	
974.61809	2	68346319.72344291	c06	0.28	1	
975.11954	2	49883708.653195344	c06	0.4	1	
975.62122	2	23993897.63969401	c06	0.89	1	
976.11886	2	8653975.707154278	c06	-2.75	1	
976.6227062362344	2	2588802.926007887	c06	0.0	1	
977.1238639410626	2	667387.3996340486	c06	0.0	1	
1100.21721	2	12778949.885017555	c06+CMCT	-0.44	1	
1100.7188	2	11458528.24017011	c06+CMCT	-0.24	1	
1101.21968	2	6235130.822898168	c06+CMCT	-0.58	1	
1101.721541033304	2	2519858.670346924	c06+CMCT	0.0	1	
1102.2227429739992	2	831489.808807178	c06+CMCT	0.0	1	
1102.7239310667587	2	234845.12510330268	c06+CMCT	0.0	1	
899.09269	2	8376069.019913815	c06-G	-0.47	1	
899.59404	2	5495893.640646643	c06-G	-0.51	1	
900.0956922000387	2	2498163.7303993907	c06-G	0.0	1	
900.5969017612798	2	850363.1362856193	c06-G	0.0	1	
901.0980731687823	2	242365.15419278303	c06-G	0.0	1	
901.5992410639294	2	59629.052514014984	c06-G	0.0	1	
1139.14386	2	31854589.74191106	c07	-0.19	1	
1139.64462	2	27420374.201679826	c07	-0.69	1	
1140.14591	2	14872402.317079213	c07	-0.61	1	
1140.64768	2	6029258.244031566	c07	-0.11	1	
1141.1489762900676	2	2010843.0485222742	c07	0.0	1	
1141.6501379184465	2	576320.8861204676	c07	0.0	1	
1264.74435	2	8667634.009608189	c07+CMCT	0.31	1	
1265.24659	2	8906891.640262492	c07+CMCT	1.01	1	
1265.74868	2	5422321.902286833	c07+CMCT	1.67	1	
1266.247791887777	2	2436830.769204289	c07+CMCT	0.0	1	
1266.7489963085982	2	889688.1608432636	c07+CMCT	0.0	1	
1267.2501864319659	2	277217.64753487974	c07+CMCT	0.0	1	
1267.751365321455	2	76037.92571751808	c07+CMCT	0.0	1	
1063.6165	2	6208154.633941775	c07-G	-2.7	1	
1064.12081	2	4886275.797371594	c07-G	0.07	1	
1064.6219497451589	2	2510689.022763347	c07-G	0.0	1	
1065.123157600649	2	967040.5435151393	c07-G	0.0	1	
1065.6243367980244	2	308465.86588906206	c07-G	0.0	1	
1066.1255069754502	2	84767.72384405168	c07-G	0.0	1	
1291.66325	2	41626717.92029759	c08	-1.14	1	
1292.16526	2	40540405.67576511	c08	-0.61	1	
1292.66848	2	24328859.96657296	c08	0.93	1	
1293.17297	2	10876157.277465535	c08	3.47	1	
1293.67551	2	3983468.8761151903	c08	4.52	1	
1294.1708350183487	2	1251378.6375222274	c08	0.0	1	
1294.671995556306	2	347493.47604856134	c08	0.0	1	
860.77373	3	13164350.795417352	c08	-0.37	1	
861.10846	3	12820807.12503325	c08	0.21	1	
861.44276	3	7693944.251520814	c08	0.39	1	
861.77516	3	3439558.9385843193	c08	-1.63	0	
862.1106840333381	3	1259762.5824888088	c08	0.0	1	
862.4447978555659	3	395745.5255967066	c08	0.0	1	
862.7789048808708	3	109893.98747652973	c08	0.0	1	
1417.26459	2	14098286.921817055	c08+CMCT	-0.01	1	
1417.76454	2	16082040.416126693	c08+CMCT	-1.0	1	
1418.26469	2	10743150.278010538	c08+CMCT	-1.79	0	
1418.76737	2	5279325.466091122	c08+CMCT	-0.77	0	
1419.27567	2	2102228.777767265	c08+CMCT	4.23	0	
1419.7708659733348	2	713292.4081089398	c08+CMCT	0.0	1	
1420.2720514216123	2	212807.07798801176	c08+CMCT	0.0	1	
970.4582	3	17028843.61042428	c09	-0.03	1	
970.79243	3	18814061.103695765	c09	-0.01	1	
971.12556	3	12468957.03719168	c09	-1.07	1	
971.45979	3	6120761.4326368645	c09	-0.97	1	
971.7948607607898	3	2448180.7551894197	c09	0.0	1	
972.128976948562	3	837355.0650549872	c09	0.0	1	
972.4630863961311	3	252547.40651245782	c09	0.0	1	
1581.79631	2	3238172.630977476	c09+CMCT	3.45	1	
1582.2922071289477	2	4117790.7158757267	c09+CMCT	0.0	1	
1582.80016	2	3016781.7072936757	c09+CMCT	4.22	1	
1583.28214	2	1616659.0681856943	c09+CMCT	-7.94	0	
1583.7959231811712	2	699181.6349777798	c09+CMCT	0.0	1	
1584.2971221359105	2	256975.460618396	c09+CMCT	0.0	1	
1584.7983095567054	2	82881.18837350926	c09+CMCT	0.0	1	
1585.2994878993982	2	23970.66520559566	c09+CMCT	0.0	1	
1608.70915	2	5768631.99288173	c10	-1.54	1	
1609.20876	2	7025848.722430206	c10	-2.61	1	
1609.71406	2	5061377.000320093	c10	-0.08	1	
1610.2154130198412	2	2690385.3433185783	c10	0.0	1	
1610.7166085299286	2	1161709.0643281678	c10	0.0	1	
1611.2177906913828	2	428164.5574072345	c10	0.0	1	
1611.7189623126228	2	138957.5368398873	c10	0.0	1	
1072.13804	3	26595357.988922566	c10	-0.57	1	
1072.47175	3	32391555.25601519	c10	-1.05	1	
1072.8065	3	23334671.618247516	c10	-0.5	1	
1073.14265	3	12403592.640681544	c10	1.37	1	
1073.47563	3	5355874.405389086	c10	0.29	1	
1073.8094349709218	3	1973984.4206503972	c10	0.0	1	
1074.1435493850818	3	640641.5666792331	c10	0.0	1	
1734.3115016214247	2	4375376.67092699	c10+CMCT	0.0	1	
1734.81822	2	6058783.300357716	c10+CMCT	3.09	1	
1735.32212	2	4793960.968304426	c10+CMCT	4.61	1	
1735.8153712520316	2	2765771.58178471	c10+CMCT	0.0	1	
1736.3165917734104	2	1284959.2351519868	c10+CMCT	0.0	1	
1736.8177969312324	2	506594.4326225454	c10+CMCT	0.0	1	
1737.3189902405907	2	175077.0395980499	c10+CMCT	0.0	1	
1737.8201741703667	2	54214.04307518651	c10+CMCT	0.0	1	
1173.8199	3	25567348.95187278	c11	0.7	1	
1174.1539	3	34031303.488998376	c11	0.5	1	
1174.48774	3	26471408.219782434	c11	0.22	1	
1174.82205	3	15136739.719003886	c11	0.36	1	
1175.15703	3	7011451.018099548	c11	1.08	1	
1175.4898897961875	3	2767216.794955631	c11	0.0	1	
1175.8240087785434	3	960402.1928965107	c11	0.0	1	
1176.1581220766955	3	299413.6092141075	c11	0.0	1	
1257.54427	3	2059199.1023848273	c11+CMCT	-6.42	1	
1257.8828	3	3084373.016558622	c11+CMCT	-3.0	1	
1258.2207627777618	3	2620327.236494022	c11+CMCT	0.0	1	
1258.5549286755336	3	1618185.714002852	c11+CMCT	0.0	1	
1258.889079765858	3	803062.7724406201	c11+CMCT	0.0	1	
