spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2805_rev15.csv
limit_error:	6.5	2020-06-04
noise_limit:	3200000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1098.663556	8	16155948.0	a27+CMCT-G	4.01	0.43	C267H338N104O187P26	3.7
1668.822389	7	23886549.0	a27+rev	-3.28	0.35	C377H528N166O219P26	2.5
1061.615095	11	98094584.0	a27+rev	0.01	0.1	C377H528N166O219P26	0.8
1192.99875	10	49172117.0	a27+rev+CMCT	1.21	0.21	C391H553N169O220P26	1.3
1084.450618	11	81305909.0	a27+rev+CMCT	-0.75	0.28	C391H553N169O220P26	4.2
1072.176817	11	25534229.0	a27+rev+CMCT-A	2.86	0.31	C386H548N164O220P26	1.8
842.205587	14	14081323.0	a27+rev+CMCT-A	-0.95	0.58	C386H548N164O220P26	14.5
1308.883681	9	18409250.0	a27+rev+CMCT-G	1.89	0.39	C386H548N164O219P26	2.8
1177.894603	10	49093311.0	a27+rev+CMCT-G	1.9	0.27	C386H548N164O219P26	2.3
1070.724326	11	18660960.0	a27+rev+CMCT-G	4.35	0.41	C386H548N164O219P26	3.5
1152.769956	10	32207770.0	a27+rev-G	-2.11	0.37	C372H523N161O218P26	4.1
1067.261343	8	21433867.0	a27-G	2.03	0.42	C253H313N101O186P26	4.5
1515.749477	8	65753403.0	a28+rev+CMCT-A	0.84	0.25	C396H560N169O226P27	2.5
1212.394713	10	36230848.0	a28+rev+CMCT-A	-1.97	0.3	C396H560N169O226P27	2.3
1102.087785	11	26446928.0	a28+rev+CMCT-A	0.15	0.38	C396H560N169O226P27	3.7
1513.753175	8	54264676.0	a28+rev+CMCT-G	2.87	0.27	C396H560N169O225P27	2.5
1100.632367	11	30623266.0	a28+rev+CMCT-G	-1.06	0.38	C396H560N169O225P27	4.3
1079.251748	11	47974175.0	a28+rev-A	0.44	0.25	C382H535N166O225P27	1.8
1063.709423	9	34331401.0	a29+CMCT	-2.54	0.26	C291H367N117O201P28	1.4
1119.259289	11	18716028.0	a29+rev	-0.62	0.39	C396H552N174O232P28	2.9
1046.839421	12	334940176.0	a29+rev+CMCT	1.65	0.39	C410H577N177O233P28	51.7
1035.584785	12	26191683.0	a29+rev+CMCT-A	1.58	0.3	C405H572N172O233P28	1.6
1074.140493	9	20241045.0	a30	0.79	0.48	C287H354N119O207P29	7.7
1102.057866	9	24681738.0	a30+CMCT	6.48	0.39	C301H379N122O208P29	3.8
1150.625615	11	17008132.0	a30+rev	-2.01	0.44	C406H564N179O239P29	4.3
1054.659709	12	1009826139.0	a30+rev	1.31	0.28	C406H564N179O239P29	51.9
1064.338044	12	53009690.0	a30+rev+CMCT-A	0.89	0.21	C415H584N177O240P29	1.4
1159.732264	11	18022405.0	a30+rev+CMCT-G	-0.21	0.45	C415H584N177O239P29	5.1
1063.004987	12	77736664.0	a30+rev+CMCT-G	0.75	0.13	C415H584N177O239P29	0.9
1252.286912	10	56870600.0	a30+rev-A	0.73	0.38	C401H559N174O239P29	7.9
1043.404746	12	89890281.0	a30+rev-A	0.92	0.21	C401H559N174O239P29	2.3
1042.074533	12	56387802.0	a30+rev-G	3.51	0.42	C401H559N174O238P29	11.8
866.381239	11	12295761.0	a30-A	0.62	0.53	C282H349N114O207P29	7.7
1112.478905	9	43916122.0	a31	0.59	0.35	C297H366N124O214P30	4.5
1123.605095	9	72356849.0	a31+CMCT-G	-0.86	0.33	C306H386N122O214P30	6.1
842.454152	12	149486033.0	a31+CMCT-G	1.69	0.47	C306H386N122O214P30	51.4
1300.293421	10	50612931.0	a31+rev	-2.13	0.45	C416H576N184O246P30	14.2
1181.995815	11	23841324.0	a31+rev	-0.05	0.4	C416H576N184O246P30	4.1
1083.412981	12	80635853.0	a31+rev	0.65	0.45	C416H576N184O246P30	22.7
1192.558422	11	31115051.0	a31+rev+CMCT-A	3.26	0.3	C425H596N182O247P30	2.0
1093.087576	12	41490837.0	a31+rev+CMCT-A	-3.18	0.23	C425H596N182O247P30	1.3
1007.700412	13	15804976.0	a31+rev+CMCT-G	1.14	0.5	C425H596N182O246P30	7.3
1169.721832	11	61751398.0	a31+rev-A	3.11	0.3	C411H571N179O246P30	3.9
1072.157544	12	46753049.0	a31+rev-A	-0.18	0.2	C411H571N179O246P30	1.1
1070.828187	12	28290593.0	a31+rev-G	3.14	0.28	C411H571N179O245P30	1.5
1043.346726	10	105793453.0	a32+CMCT-A	-0.03	0.16	C315H397N124O223P31	1.6
1041.748223	10	157793180.0	a32+CMCT-G	0.92	0.37	C315H397N124O222P31	19.9
1232.648395	11	32015890.0	a32+rev+CMCT	-3.49	0.42	C439H612N189O255P31	6.7
1042.856162	13	21689834.0	a32+rev+CMCT	-2.59	0.39	C439H612N189O255P31	3.3
1118.590969	12	30484397.0	a32+rev+CMCT-A	-1.96	0.28	C434H607N184O255P31	1.6
1097.664251	12	38857556.0	a32+rev-A	4.01	0.34	C420H582N181O254P31	3.6
1016.626183	10	44757930.0	a32-G	-1.08	0.17	C301H372N121O221P31	0.8
1064.634522	10	31204496.0	a33	-2.78	0.27	C316H389N131O228P32	1.5
1089.757137	10	16545556.0	a33+CMCT	-0.29	0.5	C330H414N134O229P32	7.7
1195.948159	9	20113981.0	a33+CMCT-A	0.57	0.38	C325H409N129O229P32	2.8
