spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1411_1_6.csv
limit_error:	6.5	2020-04-14
noise_limit:	2580000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1421.671323	6	90543911.0	RNA	-0.5	0.13	C253H315N91O194P26	1.3
1463.535745	6	84414438894.0	RNA+CMCT	-1.99	0.03	C267H340N94O195P26	441.7
1441.027643	6	3039579385.0	RNA+CMCT-A	-1.34	0.02	C262H335N89O195P26	14.4
1445.032031	6	916669476.0	RNA+CMCT-C	0.4	0.02	C263H335N91O194P26	4.3
1438.363638	6	6112563145.0	RNA+CMCT-G	-0.08	0.02	C262H335N89O194P26	28.9
1435.363037	6	507075968.0	RNA+CMCT-G-H2O	0.72	0.04	C262H333N89O193P26	2.9
1460.53649	6	2594681327.0	RNA+CMCT-H2O	-0.28	0.03	C267H338N94O194P26	13.6
2128.50631	4	14959615.0	RNA-H2O	-1.29	0.44	C253H313N91O193P26	4.7
458.07144	1	9072253.0	a02-G	-0.9	0.16	C15H18N5O10P1	0.2
1069.1355	1	7153906.0	a04-G	-2.75	0.3	C33H41N10O25P3	0.6
706.589283	2	38454508.0	a05-G	-0.02	0.13	C43H53N15O32P4	0.5
1413.181065	2	34051829.0	a09	-1.84	0.46	C85H104N32O63P8	13.1
1538.783774	2	13414230.0	a09+CMCT	0.15	0.33	C99H129N35O64P8	1.4
1337.653768	2	17718129.0	a09-G	-3.88	0.14	C80H99N27O62P8	0.3
1432.892395	3	11964155.0	a13+CMCT	-3.68	0.45	C135H175N45O94P12	4.2
1701.581276	3	73735876.0	a16+CMCT-A	0.43	0.11	C158H204N49O116P15	0.9
1811.26611	3	51259055.0	a17+CMCT-A	0.77	0.1	C168H216N54O122P16	0.5
1874.568652	3	11549525.0	a18	5.65	0.36	C168H207N58O129P17	1.6
1371.91133	4	20415691.0	a18-A	6.0	0.32	C163H202N53O129P17	1.9
2073.308308	3	10995657.0	a19+CMCT	0.57	0.35	C192H244N66O137P18	1.4
1516.965414	4	93032724.0	a19+CMCT-G	-0.5	0.07	C187H239N61O136P18	0.7
1458.158252	4	49430714.0	a19-A	-4.6	0.15	C173H214N58O136P18	0.9
1454.164898	4	19468512.0	a19-G	-0.92	0.2	C173H214N58O135P18	0.6
1603.2252	4	95032012.0	a20+CMCT-G	-1.77	0.06	C197H251N66O143P19	0.7
1468.806054	5	35404958.0	a23+CMCT-A	3.08	0.27	C224H286N74O166P22	2.0
1465.599877	5	167557542.0	a23+CMCT-G	-1.82	0.3	C224H286N74O165P22	13.0
1534.611746	5	96522735.0	a24+CMCT-A	-0.19	0.08	C234H298N79O172P23	0.8
1600.420366	5	66006311.0	a25+CMCT-G	-1.36	0.08	C244H310N84O178P24	0.6
344.03974	1	8521399.0	c01	-1.22	0.12	C10H12N5O7P1	0.1
689.087992	1	63258597.0	c02	0.58	0.06	C20H24N10O14P2	0.4
