spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1610_90_6.csv
limit_error:	6
noise_limit:	2049999.9999999998
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
1467.185852	4	59028287.52	c18+DEPC+H2O	0.38	0.08	C173H218N66O131P18	
1455.678216	4	15468899.869531501	c18+DEPC+H2O-Eth	2.33	0.18	C171H212N66O130P18	
1906.237924	3	16201858.96	c18+DEPC+H2O-G	2.58	0.22	C168H213N61O130P18	
1530.941301	4	49594019.39	c19	1.35	0.1	C180H224N71O135P19	
2071.598526	3	16033063.99	c19+DEPC+H2O	-0.05	0.31	C183H230N71O138P19	
1553.447256	4	84407373.78	c19+DEPC+H2O	0.07	0.02	C183H230N71O138P19	
1515.687015	4	20677789.74	c19+DEPC+H2O-G	1.46	0.23	C178H225N66O137P19	
1493.179352	4	20145425.63	c19-G	1.66	0.23	C175H219N66O134P19	
1613.203621	4	18448026.03	c20	0.78	0.33	C190H236N76O141P20	
1635.709313	4	75882932.86	c20+DEPC+H2O	-0.59	0.08	C193H242N76O144P20	
1597.949853	4	14433769.6	c20+DEPC+H2O-G	1.2	0.49	C188H237N71O143P20	
1717.97368	4	93266712.1	c21+DEPC+H2O	0.16	0.05	C203H254N81O150P21	
1680.2057	4	34628621.43	c21+DEPC+H2O-G	-3.19	0.32	C198H249N76O149P21	
1804.234467	4	29967755.71319861	c22+DEPC+H2O	-0.44	0.13	C213H266N86O157P22	
1766.474517	4	10648000.6	c22+DEPC+H2O-G	0.91	0.44	C208H261N81O156P22	
1504.39278	5	44255155.3	c23+DEPC+H2O	0.64	0.17	C222H277N88O165P23	
1474.181047	5	27912326.323422156	c23+DEPC+H2O-G	-0.6	0.23	C217H272N83O164P23	
1456.176386	5	24665374.56	c23-G	0.54	0.2	C214H266N83O161P23	
1934.495727	4	9990588.13	c24	0.9	0.43	C228H283N91O169P24	
1565.399852	5	166819466.14	c24+DEPC+H2O	-0.14	0.05	C231H289N91O172P24	
1535.192301	5	39303391.88500578	c24+DEPC+H2O-G	1.37	0.1	C226H284N86O171P24	
1634.409115	5	61672987.5	c25+DEPC+H2O	-0.27	0.13	C241H301N96O179P25	
1677.407929	5	64846236.32	c26	-2.12	0.32	C247H307N99O183P26	
1397.670506	6	38284100.86	c26	-3.23	0.33	C247H307N99O183P26	
1412.680711	6	140483044.78009135	c26+DEPC+H2O	0.29	0.12	C250H313N99O186P26	
1405.009712	6	121728809.34	c26+DEPC+H2O-Eth	2.17	0.37	C248H307N99O185P26	
1387.505136	6	56363878.64	c26+DEPC+H2O-G	-0.19	0.16	C245H308N94O185P26	
1647.201986	5	28127385.52	c26-G	0.23	0.15	C242H302N94O182P26	
1372.506503	6	14544540.8	c26-G	4.65	0.38	C242H302N94O182P26	
627.08557	1	15248754.59	w02	-0.47	0.19	C18H26N6O15P2	
972.13245	1	8956824.16	w03	-0.87	0.27	C28H38N11O22P3	
791.096525	2	29929011.57	w05	0.28	0.04	C46H61N16O37P5	
963.620164	2	79066086.54	w06	0.15	0.07	C56H73N21O44P6	
1128.147122	2	51127750.39	w07	0.74	0.03	C66H85N26O50P7	
1292.671301	2	25921137.84098909	w08	-0.96	0.12	C76H97N31O56P8	
861.445443	3	11385533.77	w08	-0.57	0.24	C76H97N31O56P8	
1618.209599	2	16028498.26	w10	0.43	0.24	C95H120N38O71P10	
1193.485635	3	34706557.0	w11	-0.3	0.12	C105H132N43O78P11	
1308.500508	3	33144856.6	w12	-0.99	0.1	C115H144N48O85P12	
1453.527077	3	13292255861.59	w13+DEPC+H2O	-0.76	0.2	C128H162N53O95P13	
1438.186389	3	54819585.94	w13+DEPC+H2O-Eth	3.82	0.27	C126H156N53O94P13	
1395.426184	4	12453292.46	w17+DEPC+H2O	-1.02	0.42	C164H208N63O125P17	
1449.175706	4	33022526.51	w18	-2.97	0.16	C170H214N66O129P18	
1471.693948	4	9879181.91	w18+DEPC+H2O	4.09	0.44	C173H220N66O132P18	
1607.702926	4	34024107.15517096	w20	-0.33	0.13	C189H238N74O142P20	
1689.963009	4	6408188.979242283	w21	-2.12	0.46	C199H250N79O148P21	
1351.768873	5	3804040.1635909565	w21	-2.18	0.45	C199H250N79O148P21	
1603.999094	5	19594631.24	w25	-2.36	0.29	C236H297N92O177P25	
1409.014318	6	47291777.73	w26+DEPC+H2O	-0.04	0.31	C249H315N97O187P26	
547.11871	1	13428810.9	y02	-1.5	0.18	C18H25N6O12P1	
892.167416	1	110968727.89	y03	0.5	0.07	C28H37N11O19P2	
1197.208879	1	35278777.05	y04	0.52	0.08	C37H49N14O26P3	
598.09964	2	4123359.07	y04	-1.42	0.33	C37H49N14O26P3	
751.113012	2	39918849.32	y05	-0.17	0.15	C46H60N16O34P4	
1352.17568	1	7280548.9	y05-G	-6.26	0.16	C41H55N11O33P4	
923.63731	2	112697882.09	y06	0.49	0.05	C56H72N21O41P5	
1088.163229	2	78932748.11	y07	0.1	0.03	C66H84N26O47P6	
1133.17758	2	10152665.95	y07+DEPC+H2O	-1.22	0.25	C69H90N26O50P6	
1252.690112	2	86716637.06	y08	0.59	0.05	C76H96N31O53P7	
1297.704009	2	19089555.41	y08+DEPC+H2O	-0.94	0.12	C79H102N31O56P7	
1425.213155	2	31650556.72	y09	0.04	0.48	C86H108N36O60P8	
949.806791	3	31627230.82	y09	0.51	0.07	C86H108N36O60P8	
1349.689532	2	7374096.973172592	y09-G	0.85	0.27	C81H103N31O59P8	
1750.756399	2	12671428.4	y11	3.96	0.35	C105H131N43O75P10	
1166.830997	3	106694279.07	y11	0.38	0.04	C105H131N43O75P10	
1196.841056	3	28896967.85	y11+DEPC+H2O	-0.05	0.08	C108H137N43O78P10	
1281.847066	3	109182433.49	y12	0.55	0.03	C115H143N48O82P11	
1311.858648	3	35304355.05	y12+DEPC+H2O	1.31	0.06	C118H149N48O85P11	
1231.495918	3	30655216.16	y12-G	-0.52	0.1	C110H138N43O81P11	
1396.861449	3	115489098.2	y13	-0.52	0.05	C125H155N53O89P12	
1426.875145	3	20125739.97	y13+DEPC+H2O	1.69	0.46	C128H161N53O92P12	
1346.513024	3	39169347.04	y13-G	0.49	0.1	C120H150N48O88P12	
1498.54334	3	43925166.16	y14	0.49	0.07	C134H167N56O96P13	
1528.555166	3	20442182.28	y14+DEPC+H2O	1.31	0.19	C137H173N56O99P13	
1600.553382	3	27072861.67	y15	1.47	0.16	C143H178N58O104P14	
1550.206391	3	11771565.392013008	y15-G	3.33	0.5	C138H173N53O103P14	
1702.558531	3	29401143.14	y16	-0.55	0.23	C152H189N60O112P15	
1732.565891	3	10667270.57	y16+DEPC+H2O	-2.39	0.45	C155H195N60O115P15	
1652.215913	3	14770475.1	y16-G	3.78	0.41	C147H184N55O111P15	
1804.242521	3	18500253.70402476	y17	1.45	0.2	C161H201N63O119P16	
1352.929194	4	11817955.877218083	y17	0.8	0.43	C161H201N63O119P16	
1429.189841	4	42716901.52	y18	0.99	0.39	C170H213N66O126P17	
1511.450852	4	68285665.6	y19	-0.47	0.08	C180H225N71O132P18	
1533.960394	4	32719165.79	y19+DEPC+H2O	0.6	0.17	C183H231N71O135P18	
1496.198325	4	18027190.09611092	y19+DEPC+H2O-G	0.8	0.14	C178H226N66O134P18	
1965.256333	3	10247696.33	y19-G	0.83	0.46	C175H220N66O131P18	
1473.685319	4	20438233.5338395	y19-G	-2.64	0.23	C175H220N66O131P18	
1587.712017	4	52070096.09708878	y20	0.09	0.04	C189H237N74O139P19	
1610.221881	4	23121584.19	y20+DEPC+H2O	1.29	0.15	C192H243N74O142P19	
1549.951616	4	7216353.784020502	y20-G	1.35	0.58	C184H232N69O138P19	
1669.977924	4	59194602.29	y21	1.75	0.09	C199H249N79O145P20	
1692.482816	4	43211158.17	y21+DEPC+H2O	-0.07	0.15	C202H255N79O148P20	
1632.209178	4	18837830.07	y21-G	-2.13	0.43	C194H244N74O144P20	
1746.234607	4	43236516.66	y22	-0.41	0.09	C208H261N82O152P21	
1768.746765	4	17343028.7	y22+DEPC+H2O	1.99	0.33	C211H267N82O155P21	
1708.473612	4	17487063.37	y22-G	0.37	0.26	C203H256N77O151P21	
1822.746026	4	32034909.74	y23	2.4	0.18	C217H272N84O160P22	
1457.99519	5	22584117.96	y23	2.28	0.18	C217H272N84O160P22	
1784.978069	4	9252351.23	y23-G	-0.69	0.5	C212H267N79O159P22	
1527.004497	5	127786830.68	y24	2.06	0.09	C227H284N89O167P23	
1545.006323	5	74885473.92	y24+DEPC+H2O	-0.89	0.09	C230H290N89O170P23	
1535.799947	5	10819781.553781344	y24+DEPC+H2O-Eth	0.41	0.31	C228H284N89O169P23	
1514.803222	5	14729294.43	y24+DEPC+H2O-G	3.57	0.34	C225H285N84O169P23	
1496.793544	5	25672864.41279178	y24-G	1.38	0.19	C222H279N84O166P23	
1588.011992	5	65590160.330072895	y25	1.5	0.12	C236H296N92O174P24	
1657.022495	5	62369623.04	y26	2.05	0.08	C246H308N97O181P25	
1675.027908	5	48103242.2	y26+DEPC+H2O	1.47	0.08	C249H314N97O184P25	

 
 



Original data of remodelled ions:
m/z 	z 	I 	fragment 	error 	shape_error 	formula 
(1184.912021, 4, 14484996.06, 'y15+DEPC+H2O-G', 4.21, 0.44, 'C141H179N53O106P14')	
(1291.667127, 2, 50581106.13, 'c08', 1.87, 0.26, 'C76H95N31O56P8')	
(1292.671301, 2, 41331616.9, 'w08', -0.96, 0.12, 'C76H97N31O56P8')	
(1308.334354, 6, 26216607.5, 'a25-G', 1.66, 0.41, 'C233H289N91O172P24')	
(1336.929936, 4, 33578326.12, 'a17+DEPC+H2O-A', 4.62, 0.38, 'C159H201N59O120P16')	
(1348.684516, 2, 15045823.08, 'a09-A', 2.93, 0.43, 'C81H101N31O59P8')	
(1349.689532, 2, 11935353.9, 'y09-G', 0.85, 0.27, 'C81H103N31O59P8')	
(1351.768873, 5, 9491935.51, 'w21', -2.18, 0.45, 'C199H250N79O148P21')	
(1352.929194, 4, 14390248.92, 'y17', 0.8, 0.43, 'C161H201N63O119P16')	
(1388.006076, 6, 41429249.83, 'y26+DEPC+H2O-Eth', -4.99, 0.26, 'C247H308N97O183P25')	
(1391.425821, 4, 11325083.29, 'y18-G', -0.18, 0.37, 'C165H208N61O125P17')	
(1390.675772, 4, 32128569.51, 'c17+DEPC+H2O', -2.3, 0.14, 'C164H207N64O123P17')	
(1390.926283, 4, 23720907.77, 'a18-A', 2.96, 0.13, 'C165H206N61O125P17')	
(1407.84735, 3, 58945875.19, 'c13+DEPC+H2O', 0.59, 0.12, 'C125H159N46O95P13')	
(1414.18203, 1, 8428892.27, 'a05-G', -2.72, 0.37, 'C43H53N15O32P4')	
(1412.680711, 6, 1.40833599e+08, 'c26+DEPC+H2O', 0.29, 0.12, 'C250H313N99O186P26')	
(1423.513544, 3, 23696883.84, 'w13', -2.86, 0.35, 'C125H156N53O92P13')	
(1456.184542, 2, 29131644.1, 'c09', -4.42, 0.16, 'C86H107N36O62P9')	
(1455.678216, 4, 33790875.62, 'c18+DEPC+H2O-Eth', 2.33, 0.18, 'C171H212N66O130P18')	
(1455.510982, 6, 43912127.25, 'RNA+DEPC+H2O-Eth', 0.03, 0.2, 'C257.0H317.0N102.0O192.0P27.0')	
(1458.187027, 5, 14658191.93, 'a23+DEPC+H2O-G', -1.13, 0.45, 'C217H271N83O161P22')	
(1473.982666, 5, 26458699.85, 'w23', -1.68, 0.28, 'C217H273N84O163P23')	
(1474.181047, 5, 29382989.13, 'c23+DEPC+H2O-G', -0.6, 0.23, 'C217H272N83O164P23')	
(1473.685319, 4, 22222072.13, 'y19-G', -2.64, 0.23, 'C175H220N66O131P18')	
(1496.198325, 4, 20477897.27, 'y19+DEPC+H2O-G', 0.8, 0.14, 'C178H226N66O134P18')	
(1495.696387, 4, 17328503.78, 'a19+DEPC+H2O-G', 2.12, 0.31, 'C178H224N66O134P18')	
(1496.793544, 5, 29015685.53, 'y24-G', 1.38, 0.19, 'C222H279N84O166P23')	
(1531.437533, 4, 12026325.26, 'w19', -3.66, 0.42, 'C180H226N71O135P19')	
(1535.799947, 5, 21126162.9, 'y24+DEPC+H2O-Eth', 0.41, 0.31, 'C228H284N89O169P23')	
(1535.192301, 5, 43735587.77, 'c24+DEPC+H2O-G', 1.37, 0.1, 'C226H284N86O171P24')	
(1546.215263, 2, 11921066.13, 'a10+DEPC+H2O-A', -1.16, 0.48, 'C93H119N34O69P9')	
(1550.206391, 3, 12708625.81, 'y15-G', 3.33, 0.5, 'C138H173N53O103P14')	
(1549.951616, 4, 9010529.76, 'y20-G', 1.35, 0.58, 'C184H232N69O138P19')	
(1553.949015, 4, 64948329.9, 'w19+DEPC+H2O', -1.32, 0.17, 'C183H232N71O138P19')	
(1588.210594, 5, 58482946.81, 'a25+DEPC+H2O-G', 2.63, 0.23, 'C236H295N91O175P24')	
(1588.011992, 5, 75858401.51, 'y25', 1.5, 0.12, 'C236H296N92O174P24')	
(1587.712017, 4, 62030051.38, 'y20', 0.09, 0.04, 'C189H237N74O139P19')	
(1604.1996, 5, 15621970.96, 'c25+DEPC+H2O-G', -0.05, 0.41, 'C236H296N91O178P25')	
(1608.706069, 2, 16088804.67, 'c10', -3.45, 0.33, 'C95H119N39O69P10')	
(1607.702926, 4, 35457829.89, 'w20', -0.33, 0.13, 'C189H238N74O142P20')	
(1675.228829, 2, 12680894.89, 'y11-G', 2.43, 0.48, 'C100H126N38O74P10')	
(1689.210721, 3, 25480660.39, 'c16+DEPC+H2O-G', 1.16, 0.17, 'C149H190N54O115P16')	
(1689.963009, 4, 10908141.96, 'w21', -2.12, 0.46, 'C199H250N79O148P21')	
(1746.485237, 4, 41374571.84, 'a22+DEPC+H2O-G', 2.23, 0.15, 'C208H260N81O153P21')	
(1804.486242, 4, 29761336.49, 'a23-A', 4.31, 0.22, 'C214H265N83O159P22')	
(1804.242521, 3, 24250416.36, 'y17', 1.45, 0.2, 'C161H201N63O119P16')	
(1804.234467, 4, 34104209.63, 'c22+DEPC+H2O', -0.44, 0.13, 'C213H266N86O157P22')	
(1822.994464, 4, 25676175.36, 'a23+DEPC+H2O-G', 3.73, 0.32, 'C217H271N83O161P22')	
(1905.911817, 3, 11439686.31, 'y18', -4.47, 0.36, 'C170H213N66O126P17')	

 
 
peak list: 
m/z 	z 	I 	fragment 	error_/ppm	used?
689.08739	1	6812384.765572947	c02	-0.29	1	
690.0901166804994	1	1789114.3207178097	c02	0.0	1	
691.092248195587	1	422124.226749552	c02	0.0	1	
692.0945412758635	1	69712.82282895995	c02	0.0	1	
779.11907	1	8819671.426670963	c02+DEPC+H2O	-0.28	1	
780.12272	1	2620846.638234779	c02+DEPC+H2O	1.03	1	
781.1240752643349	1	684480.5740690647	c02+DEPC+H2O	0.0	1	
782.1264175098547	1	126227.72981391086	c02+DEPC+H2O	0.0	1	
994.12917	1	44030462.846586406	c03	0.29	1	
995.13274	1	16543653.509334633	c03	1.26	1	
996.13543	1	4925985.570398301	c03	1.73	1	
997.1360308731258	1	1072171.5664388854	c03	0.0	1	
998.138260146933	1	200409.95515359988	c03	0.0	1	
1084.16063	1	34599605.987618625	c03+DEPC+H2O	0.05	1	
1085.16439	1	14194989.32321423	c03+DEPC+H2O	1.05	1	
1086.16441	1	4547313.01023216	c03+DEPC+H2O	-1.0	1	
1087.1678581683207	1	1069015.9764864743	c03+DEPC+H2O	0.0	1	
1088.170112704921	1	215312.941282786	c03+DEPC+H2O	0.0	1	
843.0803	1	3836098.162159103	c03-G	0.98	1	
844.0822693604728	1	1158530.6472038403	c03-G	0.0	1	
845.0844048900299	1	326727.35665615165	c03-G	0.0	1	
846.0868362943241	1	63431.56895001004	c03-G	0.0	1	
1339.17421	1	4502462.664033164	c04	-1.57	1	
1340.178899434412	1	2282952.783834462	c04	0.0	1	
1341.181182643494	1	826543.6887352547	c04	0.0	1	
1342.18350371429	1	223428.1447318548	c04	0.0	1	
1343.1857632972833	1	50789.3701426992	c04	0.0	1	
669.08379	2	3566818.490182243	c04	-1.09	1	
669.585811482206	2	1808538.750724398	c04	0.0	1	
670.086953086747	2	654781.956433482	c04	0.0	1	
670.5881136221451	2	176998.16685272215	c04	0.0	1	
671.0892434136417	2	40234.97317963658	c04	0.0	1	
714.09955	2	4714113.977543452	c04+DEPC+H2O	-1.14	1	
714.6016858387786	2	2553059.6794423	c04+DEPC+H2O	0.0	1	
715.1028418382904	2	978935.0578319511	c04+DEPC+H2O	0.0	1	
715.6040160510456	2	280532.0617199745	c04+DEPC+H2O	0.0	1	
716.1051571964485	2	67523.79982976713	c04+DEPC+H2O	0.0	1	
822.09706	2	11296805.88435283	c05	-0.13	1	
822.59838	2	6967435.18230836	c05	-0.14	1	
823.0996713633714	2	2949556.010829397	c05	0.0	1	
823.6008527469464	2	935632.8218552984	c05	0.0	1	
824.1020039056402	2	247930.08192504215	c05	0.0	1	
824.6031511992344	2	56681.387971322765	c05	0.0	1	
867.11359	2	13744019.543103432	c05+DEPC+H2O	0.66	1	
867.61489	2	8951397.578569647	c05+DEPC+H2O	0.6	1	
868.11447	2	3971606.2335904553	c05+DEPC+H2O	-1.25	1	
868.6167446553603	2	1320890.5023201639	c05+DEPC+H2O	0.0	1	
869.1179055815766	2	366549.65999823826	c05+DEPC+H2O	0.0	1	
869.619061650286	2	87757.01660298582	c05+DEPC+H2O	0.0	1	
974.618	2	21153942.937908817	c06	0.19	1	
975.11967	2	15439560.325279875	c06	0.53	1	
975.6216	2	7426377.06875702	c06	1.28	1	
976.1215409802346	2	2678501.330224498	c06	0.0	1	
976.6227062362344	2	801263.178410443	c06	0.0	1	
977.1238639410626	2	206563.79197101895	c06	0.0	1	
1019.63379	2	19198061.94234443	c06+DEPC+H2O	0.13	1	
1020.13542	2	14674984.576913746	c06+DEPC+H2O	0.39	1	
1020.63665	2	7349836.215358609	c06+DEPC+H2O	0.42	1	
1021.13837	2	2759792.9286907194	c06+DEPC+H2O	0.92	1	
1021.6386008133255	2	858700.7464001079	c06+DEPC+H2O	0.0	1	
1022.1397663632455	2	230210.23831229046	c06+DEPC+H2O	0.0	1	
944.10996	2	2359454.22023854	c06+DEPC+H2O-G	1.06	1	
944.610360407747	2	1629615.667657628	c06+DEPC+H2O-G	0.0	1	
945.1115680673288	2	772682.0218259221	c06+DEPC+H2O-G	0.0	1	
945.6127868988028	2	274519.3485482474	c06+DEPC+H2O-G	0.0	1	
946.1139670839038	2	81534.89401101132	c06+DEPC+H2O-G	0.0	1	
946.6151425009764	2	20903.302213555184	c06+DEPC+H2O-G	0.0	1	
899.09266	2	3851808.773683491	c06-G	-0.5	1	
899.59655	2	2527334.8743838146	c06-G	2.28	1	
900.0956922000387	2	1148802.4933860041	c06-G	0.0	1	
900.5969017612798	2	391046.9435453221	c06-G	0.0	1	
901.0980731687823	2	111453.7410252285	c06-G	0.0	1	
901.5992410639294	2	27420.942579849925	c06-G	0.0	1	
1139.14394	2	9989870.668689216	c07	-0.12	1	
1139.64545	2	8599262.906263065	c07	0.04	1	
1140.14505	2	4664112.0442639785	c07	-1.37	1	
1140.6478044563275	2	1890826.7403223538	c07	0.0	1	
1141.1489762900676	2	630617.5076347138	c07	0.0	1	
1141.6501379184465	2	180739.1387757497	c07	0.0	1	
1184.15894	2	11462357.365464736	c07+DEPC+H2O	-0.83	1	
1184.66017	2	10262600.543906918	c07+DEPC+H2O	-0.92	1	
1185.16246	2	5767682.1329588	c07+DEPC+H2O	-0.02	1	
1185.66422	2	2421641.7878014436	c07+DEPC+H2O	0.45	0	
1186.1648665137545	2	835943.1490960553	c07+DEPC+H2O	0.0	1	
1186.6660354785477	2	247921.3436701213	c07+DEPC+H2O	0.0	1	
1187.167194072286	2	65090.33469540492	c07+DEPC+H2O	0.0	1	
1291.66473	2	13809305.572463166	c08	0.01	1	
1292.16573	2	13448930.830438582	c08	-0.25	1	
1292.67011	2	8070890.0026983	c08	2.19	1	
1293.17186	2	3608071.613675203	c08	2.61	1	
1293.67583	2	1321481.5315009065	c08	4.77	1	
1294.1708350183487	2	415134.0979003976	c08	0.0	1	
1294.671995556306	2	115277.97133513926	c08	0.0	1	
1336.68128	2	15407658.76928874	c08+DEPC+H2O	0.54	1	
1337.1832	2	15537637.357404042	c08+DEPC+H2O	0.96	1	
1337.68305	2	9624537.520683037	c08+DEPC+H2O	-0.07	1	
1338.184360207351	2	4438585.728390016	c08+DEPC+H2O	0.0	1	
1338.6855500765846	2	1676079.542168121	c08+DEPC+H2O	0.0	1	
1339.186727538399	2	542713.8013871151	c08+DEPC+H2O	0.0	1	
1339.6878943119261	2	155307.6611401715	c08+DEPC+H2O	0.0	1	
1456.18015	2	3879536.8721251497	c09	-7.44	1	
1456.68469	2	4286247.817880143	c09	-5.23	1	
1457.19105	2	2840696.6256426983	c09	-1.71	1	
1457.68992	2	1394441.1145369979	c09	-3.31	1	
1458.1959293761845	2	557748.2374417029	c09	0.0	1	
1458.697103657843	2	190767.49568320435	c09	0.0	1	
1459.1982678291965	2	57535.73160569109	c09	0.0	1	
1501.21411	2	6068930.449486255	c09+DEPC+H2O	4.85	1	
1501.71246	2	6914741.562699384	c09+DEPC+H2O	2.86	1	
1502.19936	2	4715276.212364577	c09+DEPC+H2O	-6.69	1	
1502.7106184906354	2	2380216.81562562	c09+DEPC+H2O	0.0	1	
1503.2118122737972	2	978572.13014147	c09+DEPC+H2O	0.0	1	
1503.71299291209	2	343945.97150261485	c09+DEPC+H2O	0.0	1	
1504.2141629786495	2	106581.13399224103	c09+DEPC+H2O	0.0	1	
1000.4687905501876	3	2445571.423764068	c09+DEPC+H2O	0.0	1	
1000.80425	3	2786404.3770484817	c09+DEPC+H2O	1.23	1	
1001.13512	3	1900095.0589390006	c09+DEPC+H2O	-2.05	1	
1001.4713201704237	3	959145.9772206618	c09+DEPC+H2O	0.0	1	
1001.8054493591983	3	394331.10289944045	c09+DEPC+H2O	0.0	1	
1002.1395697847267	3	138598.4641324683	c09+DEPC+H2O	0.0	1	
