m/z,z,I,Res.
220.31445,,3443833,313519
256.38127,,3389569,228252
265.97477,,3522555,271967
276.21059,,3622600,166847
292.80708,,9784001,226813
292.83813,,3747807,188908
292.83985,,27695552,263087
292.87134,,3881757,233344
292.87298,,39904700,263485
292.90622,,39403708,256821
292.90767,,3864827,498447
292.93963,,25956024,265257
292.97324,,15778615,274250
293.00707,,8247637,267633
293.0406,,3577139,207784
304.9917,,3466827,240180
305.63509,,3729013,271922
310.13206,,3581585,208980
318.33649,,3455543,229030
321.15144,,3606692,241830
327.73574,,3465920,233845
331.41906,,3984289,245322
342.65638,,3754368,190061
344.03899,,6295652,259966
366.04533,,3765792,220947
366.08675,,7461299,204850
366.12839,,4675525,220789
366.1426,,3959915,160673
366.17015,,5528920,215240
368.85756,,3802620,147478
379.76176,,3402111,156552
385.39172,,3454747,149716
395.57398,,3413090,162791
411.32037,,3465615,211779
412.5434,,3491776,166675
413.79227,,3964754,213153
418.26375,,3487583,156110
419.84255,,3611302,167879
424.76575,,3617067,182488
425.914,,3978442,145387
429.27777,,3712622,166719
434.38346,,3455127,149542
435.86624,,3949030,174463
437.24143,,3515176,119561
439.91844,,3513876,152385
441.64771,,3531281,143361
449.2612,,3588149,105973
450.29964,,4242569,106043
451.41816,,3539193,137320
456.61842,,3528542,149326
461.4319,,3641178,123250
461.62769,,3472119,136796
469.0037,,3514722,212039
472.78284,,4342643,146166
473.2879,,3644488,160043
476.21102,,3621982,132325
479.38145,,3584035,128207
480.0456,,3645032,161900
480.8244,,5020377,138195
481.991,,3678245,199494
482.54555,,3664138,197598
484.282,,3579354,82827
484.32289,,3520013,108339
486.25512,,3576315,126974
486.9946,,4429102,163642
487.32904,,5391373,153193
488.05591,,31815380,216125
488.11148,,35709720,211416
488.27848,,15558120,230027
494.10604,,3520310,68142
499.59689,,3893512,106085
505.13255,,3856659,111909
505.29365,,3727045,153607
511.97191,,3564842,158141
513.31862,,3547963,114145
513.35085,,3552646,141411
517.53247,,4337905,133479
530.90111,,4296881,134296
532.40604,,3816046,113596
535.74446,,3662708,128876
538.03842,,5571252,175298
544.3666,,4300544,108172
548.10301,,29040060,140982
549.10643,,6999589,142612
553.94697,,3624773,157756
554.9449,,3728490,49850
557.07569,,3945201,108930
557.14947,,3857623,134906
561.072,,4257235,144719
561.67754,,3977370,118699
562.06733,,3934967,103216
566.34047,,3668893,77409
571.77048,,3671175,91966
572.39089,,3663715,139574
572.97218,,3979400,140969
573.01045,,3726909,125380
576.84839,,3708544,148768
577.76296,,3774194,110431
579.2451,,3980212,120233
579.52636,,3748601,156215
582.85668,,3731506,128019
584.43066,,3817325,114358
591.44926,,3739043,126703
592.01914,,3921072,101904
592.35045,,3684598,121790
594.46469,,3927109,112659
594.67461,,4272996,115825
599.91911,,4257108,126153
600.17902,,3751029,114689
605.00024,,3697466,135755
607.37194,,3741497,107980
609.14037,,3843075,80957
609.83579,,3730024,106818
610.05854,,7233811,133443
610.59743,,28790116,122218
611.04312,,4237370,151627
611.09955,,12030725,138982
612.91939,,3691270,109624
615.7718,,4225692,113693
619.40155,,3732961,96016
619.48498,,3777295,125063
621.33048,,3740813,127905
622.00817,,3827144,138697
622.95585,,4028642,108019
624.91929,,3733865,123926
625.22998,,3906175,142853
625.65421,,4025639,115441
628.06952,,13436265,128244
628.82567,,4393532,64458
629.3382,,3756243,80682
630.58136,,3956182,127466
631.13865,,3925091,145924
634.06963,,4132752,145086
634.24141,,3718892,142519
636.89013,,3763093,120696
637.18963,,3824945,80658
639.12073,,3868057,118963
639.1945,,4279030,83711
639.88353,,4076249,126029
640.28296,,3817551,111207
641.36376,,4083803,125803
646.36348,,3913763,93792
649.08012,,3832300,149262
649.57299,,50444616,114953
649.90155,,3936536,103528
650.06471,,7786143,183529
650.07537,,23392172,55554
650.57538,,6765582,133687
650.58167,,5206549,196859
651.19244,,4070460,82404
656.46284,,3948038,107941
656.58188,,4126740,101579
658.08433,,4056783,103090
660.0326,,5132109,106507
660.26053,,4100441,95104
665.66316,,4032170,115902
670.37673,,3972009,98533
675.58068,,3858520,111881
679.12259,,3898040,57640
683.85038,,4022911,103928
686.79006,,3786064,63510
687.62871,,3943864,88608
688.7066,,3778325,97852
689.0877,,34882524,106822
690.09044,,7223782,122816
691.17389,,3781562,123521
692.12066,,3808958,59210
694.75382,,3941151,100186
695.08299,,3910953,133778
696.38095,,3958904,101651
697.26594,,4150567,123131
705.24039,,4946411,113767
706.00671,,3830852,76775
706.58936,,19181420,104046
707.09113,,6665543,126359
714.03873,,4361298,68373
720.46976,,4440040,87130
723.56482,,4441939,106509
727.85468,,4015328,113652
728.07089,,4123289,61115
730.86184,,3984746,129633
731.43856,,4159379,94691
731.8457,,6302636,88442
731.92975,,7186931,109414
731.9578,,11984394,102591
732.00744,,5249333,108551
