m/z,z,I,Res.
226.45427,,6276815,363213
226.46851,,5402302,419332
234.69633,,4135172,344542
278.13619,,5947475,260345
304.74113,,4011115,273682
309.71407,,4040136,215810
313.76066,,3978102,143443
315.6273,,4246563,212046
316.75152,,4078453,478415
316.96611,,4266399,272606
316.9725,,7494720,225602
316.97618,,4403808,284110
316.98661,,5954880,279675
316.98838,,4977024,304888
316.99203,,21063680,216250
316.99597,,4064897,339321
317.00652,,4774193,222889
317.00851,,5604033,297392
317.0117,,38968576,239854
317.01431,,4282370,389623
317.02665,,5415938,312202
317.02818,,5464418,274041
317.03139,,66108932,243702
317.03334,,5679491,344595
317.04636,,5642243,335899
317.04841,,6218435,279306
317.0512,,68521984,245971
317.06648,,5382276,286600
317.06829,,5403972,385534
317.07108,,61213188,247258
317.08839,,5087749,279417
317.09107,,48174596,249552
317.10786,,4242854,341080
317.11123,,30344454,243722
317.13132,,18276488,247561
317.15178,,10732808,270389
317.15461,,4086920,331223
317.17192,,6082633,289053
317.19229,,4868490,319815
317.75139,,5570039,178621
317.77371,,4775944,287553
318.092,,5014810,242757
318.11242,,6899899,266478
318.13228,,6064956,215341
318.15239,,4625277,288652
322.59766,,4070252,241488
335.07206,,4211790,287402
336.65637,,4603960,192128
337.88704,,4147316,177749
337.96125,,4107937,251960
339.87265,,4054733,225858
347.50036,,4291649,148135
348.09984,,4149964,216254
353.37788,,3996073,258394
354.73345,,4314801,236045
357.38513,,4053436,164927
358.82683,,3970483,133553
362.98515,,4325545,189427
371.83967,,4020016,177571
376.43514,,3995317,113671
376.59605,,4027625,211421
382.62284,,4122394,243796
391.37427,,4023569,182472
392.70857,,4123064,198918
393.0003,,4050201,143467
393.32167,,4131214,187558
393.3881,,4506298,112428
396.28384,,4081923,176471
396.45739,,4299515,99514
396.69226,,4406365,232141
404.73713,,4034453,128596
406.86576,,4048859,90606
411.92774,,4149544,172719
414.32208,,4380970,191362
418.38634,,4280704,151902
419.35419,,4021616,167480
419.43778,,4208985,138306
423.40782,,4108671,192047
426.94448,,4304841,204915
428.40106,,4172298,146940
435.74481,,4053763,188749
442.95589,,4070889,178331
448.04327,,4222179,140641
449.10445,,4278902,185014
450.24085,,4242853,149014
451.84369,,4186602,194827
457.58455,,4160872,141092
459.14685,,4443986,162769
459.69799,,4130141,162471
463.81273,,4327326,202771
464.21421,,4221318,176095
