m/z,z,I,Res.
222.82607,,3483077,281701
234.53903,,3502291,290931
240.25783,,3789373,260356
248.55587,,3606632,254023
250.96981,,5900881,427745
250.99829,,10625357,344753
251.02699,,8297321,333933
251.05564,,7504053,314270
263.76074,,3862318,280584
264.78235,,3525302,209430
278.54568,,3518935,215007
292.49472,,3591593,248493
295.96058,,3725738,212938
298.34362,,3773272,265106
307.34434,,3776897,197997
312.12199,,3498973,257166
324.8672,,3736035,248051
344.0404,,8726613,257033
348.02199,,3925142,178087
356.77886,,3672953,187561
361.19405,,3547829,233018
365.08499,,3485767,172223
369.19035,,3495998,182429
369.41668,,3692720,204111
377.01622,,3529920,137445
382.09578,,3592112,218859
387.08468,,3683794,180960
389.0826,,3522880,209430
392.85149,,3591746,135455
398.75808,,3520768,160798
400.03786,,3774402,134450
400.23399,,3536444,178260
405.07591,,3810099,177395
408.18697,,3527709,194203
408.8627,,3601708,107092
415.98921,,3638182,195406
418.28076,,8999579,225363
418.31408,,10892730,242179
418.32855,,9691336,266178
418.36181,,8436454,229100
418.37621,,9002740,266584
418.40946,,7410387,183761
424.61337,,3795441,158395
428.51747,,3669716,85523
437.64356,,3762491,154082
438.52518,,3754274,190914
447.71721,,3679600,125610
447.91176,,3557610,139523
448.90922,,3596874,223975
448.9181,,3589124,132171
451.01332,,3707958,156511
451.46491,,4051288,165106
452.51185,,3661733,160535
453.22765,,3982714,135007
458.07208,,4562683,209013
468.13059,,3721515,138460
469.59154,,3915854,50169
472.64095,,3629362,182037
475.93746,,4018518,166881
475.94544,,3694047,210009
478.16423,,3865751,147114
479.70762,,3610340,148111
481.20618,,3676770,134118
482.64188,,3623607,162998
483.02252,,3606753,163853
483.37309,,3771302,128850
483.70092,,3748941,115287
484.15468,,3707672,169504
484.77478,,3603771,170398
490.32294,,3797262,149601
499.01548,,3839108,177758
499.10937,,3742594,160975
505.79182,,4146789,167328
506.0205,,4011933,152712
506.08456,,3755285,130742
508.05985,,3983364,144157
509.44101,,4526508,162086
509.51132,,4112429,108067
513.98711,,3932911,150103
514.28035,,3855877,111779
515.08565,,3948578,133035
516.96083,,4399441,147338
519.22932,,3816492,103405
519.28463,,3815769,124286
528.38503,,3953133,100036
529.65054,,3705642,135562
530.00543,,3699936,148291
530.31671,,3807129,112683
532.34413,,3702994,141895
532.60631,,3941510,96242
533.54062,,3720820,136578
538.03834,,11350514,169620
542.72306,,3856144,85287
543.97302,,3696907,122846
544.73755,,3728337,144203
545.61248,,4643381,145651
548.10346,,133165344,142343
549.10687,,24506560,147670
552.51258,,4162579,121436
553.47242,,3879859,132854
554.46463,,3761858,158874
556.01043,,3698028,144993
559.50965,,4619656,142559
560.94612,,3750996,144582
566.46155,,4370869,147377
569.7129,,3797027,143569
576.50833,,3954376,129510
576.63623,,4092222,154284
577.81647,,4251791,142601
578.62734,,3826480,106978
583.59434,,4044378,106549
588.72825,,3808811,108837
593.03314,,4285449,123504
598.84081,,3979052,106594
600.93246,,4879231,109629
603.13491,,3817696,89739
604.3655,,3765695,128926
608.24933,,4112777,153105
610.05912,,11254572,120448
610.59797,,25126920,127596
611.0433,,17799782,126978
611.09998,,9409970,129472
614.28882,,5661835,152256
617.19948,,3873362,156702
617.71052,,4308926,96793
620.50102,,4210885,77987
627.37785,,4264800,135593
627.44943,,6069182,150480
627.52076,,9482778,136133
627.5922,,5297784,171342
