m/z,z,I,Res.
216.43052,,2664113,309285
249.19576,,3230165,227851
250.45448,,4870335,264233
250.48297,,9562140,269522
250.48577,,3543700,307643
250.51152,,9759288,289348
250.54032,,6763429,252141
250.56927,,4985914,288028
250.59813,,2848287,380006
250.72367,,2627801,313508
273.57394,,2544810,162149
293.50462,,2692800,209952
293.73179,,2695925,226699
320.14519,,2655763,222207
321.55645,,2738390,165727
324.91808,,2768611,195628
336.13969,,2711722,176533
344.04034,,4635177,216123
354.1911,,2972553,175359
357.77699,,2548008,153366
359.13983,,2584638,138493
364.36823,,2545048,159114
366.23119,,2583034,202128
376.33444,,2621847,146907
377.63885,,2599599,138842
381.1426,,2721719,154423
383.88101,,2707047,204365
386.4145,,2699455,134605
392.0115,,2698797,167654
394.63904,,2645504,135858
402.67557,,3064406,151311
415.18148,,4318118,193562
415.21419,,4158078,299149
415.22898,,6132233,199776
415.26153,,5399457,210690
415.27685,,7089836,196566
415.30839,,4535683,190154
415.32469,,4357839,231707
415.35689,,3808486,186584
415.37234,,3615473,206226
415.40528,,3423242,316890
416.25994,,3051950,101054
417.3165,,10797580,212341
417.36065,,8983469,202564
417.37427,,9359671,198419
417.42202,,12269787,193938
417.46973,,12425726,206294
417.50249,,8791319,149195
417.51747,,11268642,193529
417.5651,,6814918,197742
417.61279,,5437417,209477
421.66524,,2588064,105219
430.25779,,2770628,115854
447.5949,,2663259,118609
448.41177,,2803512,100298
448.62504,,2746968,130900
449.67943,,2873599,170484
454.6444,,2664379,121696
455.3226,,2617711,162103
466.44893,,2705598,154684
466.98013,,2792800,108687
473.29594,,2680521,151949
475.75109,,2799119,142338
477.25282,,2794506,137053
482.57891,,2767491,102619
487.6921,,2695594,113473
488.82631,,2638873,126881
490.67338,,2766348,154895
494.75445,,2827642,146029
496.10754,,2734527,124470
497.99266,,2979669,129368
498.22448,,2667976,139847
501.38196,,2699010,173475
502.21553,,2745010,147212
502.91311,,2695379,118997
504.03605,,2750391,127737
505.40456,,2860386,60198
512.78807,,2828801,128778
516.487,,2741120,128814
517.63312,,2682128,114310
519.13385,,3061742,70069
519.41506,,2765389,106242
521.17036,,2706160,156722
526.58805,,2777897,83973
527.96509,,2806778,138692
531.73657,,2698348,134219
534.89746,,2902346,125683
535.48684,,2733545,140624
536.76293,,3034479,104684
536.7855,,3218695,91815
538.03843,,3884052,155050
547.11925,,30296688,118234
548.12282,,6077100,140975
548.79533,,3049921,119125
549.75594,,2959821,133304
551.02581,,2950165,96616
552.63376,,3290792,141064
556.49148,,3167383,94069
560.54462,,2718439,87875
564.62663,,2866210,118244
571.72683,,2922448,144437
572.28878,,2858015,106125
589.0046,,2830793,97699
589.50431,,3018211,100021
592.85912,,2980854,68601
598.10035,,16527444,107640
598.60246,,8245572,124644
605.23892,,2978539,104295
605.38105,,3161812,109845
609.07607,,2828357,114228
610.05956,,3831114,117887
611.26709,,2777759,62234
611.48316,,3225067,100835
612.38549,,2890907,138651
613.56629,,2805261,84731
