m/z,z,I,Res.
204.10812,,4647581,352621
228.81702,,5092325,285975
234.15395,,4843308,322112
264.53515,,4924098,295905
267.14292,,4737454,250876
267.55423,,5838776,322677
285.64114,,4277250,300016
285.66833,,4603471,302049
285.68316,,10863357,245971
285.69066,,6778685,345612
285.70508,,31487290,271225
285.70773,,4477723,204797
285.70873,,4535435,195732
285.71298,,6613562,334236
285.72591,,6636088,350518
285.72713,,59555256,272973
285.72862,,4699160,391309
285.73518,,6733719,329401
285.74499,,4319062,338362
285.74784,,8370422,377283
285.74923,,69025464,278198
285.75049,,6171638,366391
285.75167,,4574069,303916
285.75744,,5051413,331928
285.77014,,6907315,317112
285.77139,,58293172,273923
285.77462,,4589843,269241
285.79252,,7812401,374624
285.79368,,47349168,280700
285.81474,,4675758,394064
285.81606,,31391150,291822
285.8191,,4647214,419752
285.83851,,16734827,273425
285.86092,,6517257,256322
285.88049,,4570566,363384
286.21639,,4767375,255912
286.23838,,6477629,270266
286.26094,,5195354,295342
286.5491,,6124953,378939
286.57121,,6052726,351800
286.5934,,8107732,289527
286.61555,,5684945,270757
303.88279,,4285017,219175
310.71845,,4303225,263301
313.88149,,4509033,189813
318.45948,,4368757,227801
323.40336,,4282091,202109
325.07674,,4485916,225010
330.22862,,4311409,168648
332.21366,,4396189,166284
335.66921,,4295887,178547
337.48551,,4394654,197872
344.03754,,6115888,231527
354.79076,,4491971,167296
357.12571,,4305438,190082
357.15503,,5325293,126545
357.18211,,6284378,232670
357.2097,,7609768,244292
357.60358,,4351246,231920
358.40225,,4367463,221527
360.21413,,4339493,168714
365.48442,,5657382,148960
368.17106,,4451331,158852
368.90837,,4327460,196840
376.88912,,4649280,175271
381.55865,,4483300,210262
386.19303,,4409522,167383
386.55797,,4296913,132399
387.93301,,4338707,183093
395.83329,,4345775,204831
398.87895,,4372247,144589
399.44748,,4305244,163354
403.29544,,4690255,141599
404.16068,,4625452,151098
404.58272,,4330803,167347
408.17047,,4367572,185622
411.19986,,5059575,180930
411.24151,,4459367,161423
413.2797,,4313278,156895
414.37396,,4687361,134424
420.17023,,4563025,126765
424.65793,,5092207,180212
427.84068,,4732759,138079
427.97521,,4471911,182822
428.61172,,4545959,203623
436.12928,,6003158,197213
444.41158,,4389665,185424
444.94212,,4354878,124845
445.13853,,4404762,127847
446.21429,,4607825,196269
451.76243,,4564804,153931
454.02485,,4916491,152401
454.41717,,4417596,137486
455.69767,,5087603,146050
461.68302,,4452030,156253
462.64262,,4431835,179987
462.9057,,4957495,153050
466.8278,,4708912,161009
466.92482,,4558987,253787
470.5599,,5510995,317068
470.58847,,5433089,216322
470.59713,,4809359,235324
470.63219,,5088840,247569
470.63396,,4969803,158340
