spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2905_9.csv
limit_error:	6.5	2020-06-12
noise_limit:	3010000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1575.080571	8	70199838.0	RNA	-2.11	0.18	C373H463N155O270P38	1.4
1399.962144	9	14186348691.0	RNA	-0.36	0.01	C373H463N155O270P38	52.1
1427.875631	9	110364519806.0	RNA+CMCT	1.33	0.02	C387H488N158O271P38	447.8
1589.59685	8	40575875.0	RNA+CMCT-A	-3.27	0.44	C382H483N153O271P38	11.0
1412.865646	9	7607301606.0	RNA+CMCT-A	-1.44	0.07	C382H483N153O271P38	50.9
1587.34934	8	11748112.0	RNA+CMCT-A-H2O	-0.88	0.21	C382H481N153O270P38	0.3
1415.530537	9	5257908807.0	RNA+CMCT-C	-3.58	0.04	C383H483N155O270P38	26.1
1413.532172	9	1944569488.0	RNA+CMCT-C-H2O	-1.59	0.05	C383H481N155O269P38	10.7
1587.60164	8	37921736.0	RNA+CMCT-G	-0.66	0.23	C382H483N153O270P38	1.3
1411.09195	9	9324685008.0	RNA+CMCT-G	1.05	0.01	C382H483N153O270P38	34.2
1409.086339	9	835861897.0	RNA+CMCT-G-H2O	-2.1	0.11	C382H481N153O269P38	8.3
1604.223757	8	12092102.0	RNA+CMCT-H2O	-5.48	0.45	C387H486N158O270P38	3.6
1425.877906	9	4991335522.0	RNA+CMCT-H2O	3.75	0.06	C387H486N158O270P38	30.2
1384.958494	9	1105240481.0	RNA-A	1.37	0.07	C368H458N150O270P38	7.4
1387.624268	9	1058791403.0	RNA-C	-0.18	0.08	C369H458N152O269P38	7.8
1383.180297	9	1229706972.0	RNA-G	0.66	0.03	C368H458N150O269P38	5.5
1397.963769	9	387034774.0	RNA-H2O	1.64	0.06	C373H461N155O269P38	2.3
1471.38349	1	9926915.0	a04+CMCT	-2.8	0.43	C52H71N18O27P3	2.4
1069.14018	1	9087304.0	a04-G	1.63	0.3	C33H41N10O25P3	0.6
935.12439	2	9239734.0	a06	-2.42	0.47	C57H69N22O41P5	3.4
859.6023	2	57654187.0	a06-G	0.41	0.06	C52H64N17O40P5	0.3
1032.124917	2	54702239.0	a07-G	-0.73	0.07	C62H76N22O47P6	0.4
1204.646906	2	54947972.0	a08-G	-2.06	0.11	C72H88N27O54P7	0.5
1432.699013	2	44883521.0	a09	2.99	0.21	C86H105N35O62P8	1.2
1529.690973	2	29681032.0	a10-G	-1.81	0.1	C91H112N35O68P9	0.3
1019.461023	3	27457569.0	a10-G	0.93	0.14	C91H112N35O68P9	0.4
1236.155909	3	52452122.0	a12-A	-0.33	0.11	C110H136N43O82P11	0.5
1396.192364	3	440367262.0	a13	1.49	0.19	C125H153N53O89P12	9.8
1434.900458	3	29640925.0	a13+CMCT-A	-3.43	0.25	C134H173N51O90P12	1.2
1351.167791	3	13900032.0	a13-A	-3.21	0.43	C120H148N48O89P12	3.4
1345.841807	3	29865012.0	a13-G	0.98	0.4	C120H148N48O88P12	5.4
1123.15352	4	41153788.0	a14	2.05	0.25	C134H165N56O96P13	1.7
1452.84997	3	18196270.0	a14-A	-1.78	0.33	C129H160N51O96P13	1.6
1651.593867	3	13183356.0	a15+CMCT-A	-4.69	0.2	C153H197N59O104P14	0.3
1664.547091	3	16701653.0	a16-G	1.16	0.44	C148H183N58O110P15	4.5
1362.178399	4	73898809.0	a17	-0.97	0.09	C162H200N66O118P16	0.6
1089.540611	5	42306257.0	a17	-1.57	0.17	C162H200N66O118P16	0.8
1059.329052	5	12453197.0	a17-G	-3.2	0.44	C157H195N61O117P16	3.4
1444.436205	4	16555248.0	a18	-4.6	0.44	C172H212N71O124P17	4.5
2035.938097	3	22386824.0	a19	-2.77	0.36	C182H224N76O130P18	2.7
1017.472579	6	8530197.0	a19	4.27	0.5	C182H224N76O130P18	4.2
1271.405485	5	16218546.0	a19+CMCT	1.73	0.4	C196H249N79O131P18	2.9
1551.754235	4	28015804.0	a19+CMCT-G	6.87	0.23	C191H244N74O130P18	0.9
