spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0207_9.csv
limit_error:	6.5	2020-07-06
noise_limit:	3080000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1399.963435	9	831073877.0	RNA	0.56	0.06	C373H463N155O270P38	4.9
1427.874767	9	141450867833.0	RNA+CMCT	0.72	0.02	C387H488N158O271P38	560.9
1412.867607	9	7612294116.0	RNA+CMCT-A	-0.05	0.03	C382H483N153O271P38	32.2
1415.531549	9	6700290960.0	RNA+CMCT-C	-2.86	0.1	C383H483N155O270P38	59.1
1413.53388	9	1512318621.0	RNA+CMCT-C-H2O	-0.38	0.03	C383H481N155O269P38	6.4
1411.093363	9	9056743885.0	RNA+CMCT-G	2.05	0.01	C382H483N153O270P38	32.5
1409.094841	9	477746428.0	RNA+CMCT-G-H2O	3.94	0.13	C382H481N153O269P38	5.5
1425.876502	9	4382308460.0	RNA+CMCT-H2O	2.76	0.05	C387H486N158O270P38	23.5
1384.953193	9	51415737.0	RNA-A	-2.46	0.24	C368H458N150O270P38	1.8
1784.370866	7	17027948.0	RNA-C	-3.13	0.5	C369H458N152O269P38	8.2
1387.625393	9	88772643.0	RNA-C	0.63	0.22	C369H458N152O269P38	2.6
1383.18105	9	94346204.0	RNA-G	1.2	0.17	C368H458N150O269P38	1.7
687.0773	2	8100603.0	a05-G	-1.36	0.36	C42H52N12O33P4	1.0
859.602529	2	35567467.0	a06-G	0.67	0.07	C52H64N17O40P5	0.2
1032.126553	2	37330569.0	a07-G	0.86	0.08	C62H76N22O47P6	0.3
1204.648439	2	35381015.0	a08-G	-0.79	0.04	C72H88N27O54P7	0.2
1529.690612	2	16713381.0	a10-G	-2.05	0.39	C91H112N35O68P9	2.7
1236.152101	3	28555116.0	a12-A	-3.41	0.06	C110H136N43O82P11	0.2
