m/z,z,I,Res.
231.3541,,2477494,300316
243.02951,,2687302,234654
249.13876,,3264752,284349
249.16751,,3738073,233674
249.19625,,3471957,204763
249.22494,,2841982,316044
250.45487,,5435925,258423
250.48326,,7152474,280478
250.51194,,6158335,256197
250.54062,,5205708,265997
250.56949,,3738821,273161
264.09539,,2549943,72539
267.9546,,2658085,215146
293.46197,,2798185,192326
307.53565,,2470742,207977
314.78065,,2488679,230680
339.81886,,2700533,191653
344.04019,,5821026,188329
350.59507,,2508412,182505
357.2567,,2595973,158609
357.48458,,2721732,138427
357.68124,,2497097,158853
364.69531,,2821956,192627
373.20912,,2481490,184615
395.4143,,2508821,159679
395.68652,,2731544,156622
401.16823,,2598234,162607
403.18405,,2712475,142133
408.10795,,2516272,80065
415.22946,,5340817,193050
415.27701,,4777075,223101
415.32473,,4383382,218384
417.31619,,9105282,173806
417.36091,,17224356,174588
417.37447,,6453549,175823
417.40808,,8771270,194670
417.42222,,7699409,192013
417.46996,,6250740,217335
417.51769,,7294743,203417
417.55095,,6553263,222986
418.14657,,2623799,137553
420.31701,,2583834,124627
425.72737,,2540127,111021
430.83673,,2546971,91715
432.62073,,2534516,149347
434.13531,,2535102,90449
446.06263,,2730865,126162
447.69019,,2569325,136954
448.6869,,2887475,150921
458.07199,,2936134,127993
460.11823,,3125847,131022
460.98648,,2622739,127567
461.02109,,2570188,104168
464.09565,,2934009,85955
464.15068,,2586253,147306
464.48163,,3097703,110907
465.1993,,2598386,125026
465.48053,,2791606,101845
467.03093,,2564280,127101
471.56252,,2566882,128944
474.17794,,2742350,115599
475.15827,,2643361,127791
476.28555,,3134648,104107
482.41354,,2698894,117958
485.39579,,2696875,138701
485.78229,,2574642,122184
486.25355,,2863296,95106
492.76286,,2763205,127796
492.94441,,2603583,125357
493.89036,,2664717,109399
496.34973,,2577529,139059
503.77486,,2606455,45181
513.47604,,2639845,84633
513.48648,,2680336,116311
520.57895,,3029290,118038
521.23769,,2631033,96539
521.61732,,2633534,132683
523.31474,,2663659,81447
531.94506,,2883741,95696
538.0382,,8670643,122844
539.09302,,2637823,127764
540.01272,,2735001,102226
547.11946,,46868788,117015
548.12271,,9702246,132158
549.57056,,2716881,104380
552.84737,,2668105,93140
554.32051,,2728570,41752
554.73414,,2969843,109478
555.17937,,2830300,89779
561.933,,2663109,137249
565.80707,,3107672,107548
569.40495,,2669108,117856
571.34588,,2704767,85357
575.69269,,3202242,131627
577.53657,,3056139,74731
578.44373,,2705145,101558
578.72949,,2751935,96558
581.74636,,2874005,104171
584.66527,,2743987,93880
585.18046,,3186686,98812
585.19004,,2784040,122787
587.7098,,2678733,49201
588.10184,,2817992,103659
591.01114,,2857680,94252
591.05551,,2724892,90138
593.83676,,2859342,96870
596.58266,,2691432,116916
597.96039,,2724626,88791
598.1004,2-,20736858,111845
598.60185,,10323014,116380
607.148,,2887293,114666
608.85554,,2777136,94358
609.83638,,2747054,129009
610.05911,,6356672,124687
610.07945,,2696275,95430
612.8968,,2937055,112448
613.14548,,3175638,71258
616.97956,,2772983,87491
619.10608,,3026024,123884
619.41269,,2927454,70168
620.60868,,2780438,49329
621.85473,,2761413,67745
622.94454,,3504035,107167
623.01697,,3469508,82965
623.08673,,3105250,103531
623.19173,,3016959,105847
624.63686,,2770657,110425
626.00879,,5511290,129568
626.01654,,2857537,131595
626.08102,,3267897,138438
626.22353,,3898038,104676
626.23373,,2860799,134373
626.29514,,3116469,125676
626.50467,,2911405,77571
627.08566,,17212072,106696
628.08981,,3317652,113048
632.25302,,2722927,84667
633.08602,,4936658,114182
633.83009,,2935942,92688
634.82084,,2749062,44767
634.96833,,2925154,99965
637.12631,,3415046,88263
637.63337,,2749897,116049
638.08347,,5004188,122693
638.86143,,3031514,77850
641.57566,,3274294,99864
642.07754,,65347016,100412
642.41198,,44461780,99165
642.706,,2741824,102629
642.74622,,21725152,94662
643.08023,,8072811,91555
644.71813,,3351166,79071
646.34262,,2773945,90334
649.08138,,10908734,112819
649.22399,,2731627,94941
649.57165,,2810901,89448
650.06536,,13997613,102304
651.11332,,2775687,111118
651.58343,,2861417,105603
652.26255,,2952774,90202
653.45125,,2901724,88232
655.45851,,2889472,87410
656.76467,,2921941,78169
660.20938,,3237675,107432
666.48842,,2912574,25177
668.02137,,3012289,75414
668.15293,,2757335,96166
669.07074,,4010188,89480
669.08419,,33267348,97745
669.57641,,5571475,93236
669.58627,,12438745,107602
669.64104,,2755708,78380
