m/z,z,I,Res.
266.6873,,3495417,220376
296.11383,,9810253,289356
296.14683,,22778700,275466
296.18,,31744586,259250
296.21331,,29187656,277596
296.24676,,20663366,275038
296.2803,,14398533,282480
296.31385,,6483780,325901
297.4243,,3630330,203687
297.49383,,3450976,240859
302.14092,,3352952,274805
306.88909,,3329963,222599
328.5332,,3591435,169044
329.93527,,3335991,221385
330.04873,,3601958,156834
331.0074,,3486420,268298
335.01805,,3343656,252069
337.50198,,3539634,210940
339.5941,,3411739,202300
344.04076,,5748366,286543
345.11089,,3356776,192687
349.94015,,3333223,154538
352.00073,,3637845,181413
360.36884,,3679891,213822
386.24024,,3380443,61954
390.97117,,3676707,171878
391.62131,,3636354,161554
398.82079,,3403000,85921
403.7125,,3717802,160825
406.3025,,3644722,191911
408.69729,,3384118,164076
409.05889,,3411757,144098
412.42674,,4087078,126543
413.81002,,3401021,152456
415.4223,,3460734,101381
422.70036,,3682466,180107
427.3559,,3622521,164856
427.86573,,3458308,177882
431.41222,,3415440,181179
433.99232,,3423529,117383
434.17644,,3405063,176925
438.29554,,3404327,150905
440.43795,,3586446,154571
440.77119,,3468278,158185
441.93746,,3655700,187574
443.31299,,3559658,158366
447.09781,,3419155,158720
454.24723,,3780054,170864
454.59638,,3433256,133876
456.56121,,3431989,157182
456.7467,,3796348,99481
458.07226,,3532749,237336
464.3428,,3519257,133951
465.09875,,3586081,170287
469.56142,,3680377,179089
473.83072,,3523278,144424
475.14519,,3947647,164832
475.17429,,3499808,145633
476.76975,,3465185,180728
478.5436,,4019965,161009
479.72564,,3761228,131817
480.06043,,3530744,152571
480.94675,,3749616,135118
481.95318,,3613754,56594
485.05389,,3619700,202920
485.67162,,3609371,98339
487.85831,,4033580,147738
493.56339,,20084654,203586
494.50723,,3613757,226743
495.96305,,3674570,137533
496.5607,,4024017,121536
497.31703,,3512734,159758
498.57174,,3793854,133961
501.16881,,3793563,118060
502.29802,,3510284,137606
503.17092,,3531804,170834
505.05458,,3523059,135129
505.07336,,3475595,108028
505.09473,,3564710,125558
506.38276,,3614160,168178
506.40137,,3477352,191728
509.78805,,3592668,125476
512.23206,,3538157,154811
513.72682,,3841791,162922
516.45691,,3708992,103504
518.98653,,3731022,118429
522.85756,,3563606,98135
524.2863,,3732472,132311
524.29186,,3535168,108421
526.35445,,3608593,96499
533.98822,,3709936,137502
536.99183,,3586208,118753
538.03818,,7133958,147939
538.39554,,3733737,121913
538.58508,,3821449,115431
539.35226,,3825912,159542
540.40557,,3552907,205405
541.30996,,3601526,126455
542.03339,,3580780,181320
547.11974,,20043708,149816
548.30605,,3626578,142912
549.54121,,4281708,149891
551.78922,,3554100,167034
