m/z,z,I,Res.
233.9625,,2482821,236435
260.87559,,2480451,299519
274.80806,,2491521,214335
283.81152,,2494765,190031
292.30508,,4111652,327669
292.33864,,3034610,307750
296.98325,,2613460,225070
308.09404,,2496288,166466
309.28021,,2499137,227133
338.78696,,2709294,189077
344.03917,,3256968,235535
350.88823,,2789327,196759
352.82824,,2610971,132356
358.56699,,2480103,166157
360.26103,,2539184,173957
365.50987,,2605265,136932
371.12485,,2687666,186022
402.90952,,2855759,209444
410.80988,,2605608,212220
434.41095,,2554271,85501
441.97088,,2669165,167109
450.81792,,2552538,127416
454.38804,,2812657,159003
458.07117,,2783201,199581
468.33775,,2642967,105615
470.42188,,2555929,110312
472.14644,,2998914,140984
478.82199,,3199911,259983
479.6671,,3092626,119547
479.75764,,2621983,114248
480.36118,,2724191,79981
484.44018,,2876258,213195
484.49614,,4288338,173244
484.5397,,3683512,253612
484.54212,,3586874,375761
484.55191,,5212482,210762
484.55485,,2706501,311575
484.59623,,4033896,225108
484.60746,,4531058,218251
484.64706,,3497876,230943
484.64983,,3309463,300474
484.65229,,3010201,337520
484.71917,,2897170,207884
484.77599,,2662659,157987
485.39804,,2688765,114839
486.06387,,2670445,94387
486.41011,,2618921,151835
486.93782,,6147667,176667
486.98495,,4944508,218576
486.98928,,9168767,198556
486.99808,,6112903,196512
487.04092,,5852077,209788
487.04337,,6278831,278044
487.05397,,7425208,206774
487.10929,,6679016,209452
487.14949,,4988683,295307
487.16463,,6664344,174987
487.22042,,5458121,183259
487.26647,,4502897,112708
487.27614,,4925945,225477
488.31023,,2590974,138687
488.67473,,2848764,92456
489.38539,,2604521,112501
490.12261,,2551536,197204
490.94997,,2704678,130390
492.82175,,2795962,135637
495.0744,,2559769,92552
498.33033,,2559529,165305
498.56642,,2600301,117546
513.09294,,2763950,128121
516.23927,,2671079,153845
524.96065,,2585044,139967
529.03497,,2802887,105947
531.6552,,2935962,107321
534.2772,,2707656,83680
538.03732,,5584814,138169
540.55616,,2653629,152635
541.30356,,2671988,123728
