spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0303_neoRibo.csv
limit_error:	6
noise_limit:	2029999.9999999998
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
1173.13188	3	8858280.71717253	c11	-1.45	1	
1173.46811	3	4121377.0117412657	c11	0.32	1	
1173.80613	3	1637965.6483582666	c11	3.63	0	
1174.1359898597439	3	573622.2072657684	c11	0.0	1	
1174.4701100166099	3	180737.9614270725	c11	0.0	1	
1884.31454	2	7752410.404779989	c11+CMCT	7.71	1	
1884.80024	2	11397898.106618857	c11+CMCT	-0.61	1	
1885.30606	2	9627531.08880821	c11+CMCT	1.78	1	
1885.8039618897578	2	5942093.479889254	c11+CMCT	0.0	1	
1886.30520133475	2	2957993.3661089484	c11+CMCT	0.0	1	
1886.8064237625365	2	1250985.273373593	c11+CMCT	0.0	1	
1887.3076330302158	2	464213.0423922855	c11+CMCT	0.0	1	
1887.8088319041326	2	154471.2389444067	c11+CMCT	0.0	1	
1255.86321	3	18419937.748107642	c11+CMCT	-0.83	1	
1256.19843	3	27081715.572455112	c11+CMCT	-0.06	1	
1256.53251	3	22875275.438781545	c11+CMCT	-0.16	1	
1256.86731	3	14118575.549807027	c11+CMCT	0.34	1	
1257.20202	3	7028272.604020955	c11+CMCT	0.78	1	
1257.535190351691	3	2972374.997734006	c11+CMCT	0.0	1	
1257.869329863477	3	1102982.8009948113	c11+CMCT	0.0	1	
1258.2034624460885	3	367027.8605831604	c11+CMCT	0.0	1	
1273.81146	3	18037338.460539684	c12	0.03	1	
1274.14513	3	25550596.506297328	c12	-0.43	1	
1274.47876	3	21229524.35455501	c12	-0.86	1	
1274.8152	3	12982292.417863576	c12	0.92	1	
1275.14804	3	6437372.475181646	c12	-0.1	1	
1275.4823122881983	3	2721641.179196481	c12	0.0	1	
1275.816442518736	3	1012492.8158093889	c12	0.0	1	
1276.150566350966	3	338525.1139185752	c12	0.0	1	
2036.81782	2	6233026.0925151715	c12+CMCT	-1.39	1	
2037.32358	2	9869027.706779893	c12+CMCT	0.75	1	
2037.81932	2	8903102.915455038	c12+CMCT	-1.98	1	
2038.31792	2	5849436.271097855	c12+CMCT	-3.29	1	
2038.82287	2	3092651.291768169	c12+CMCT	-1.47	1	
2039.3270887055876	2	1386978.8183190166	c12+CMCT	0.0	1	
2039.8283027131215	2	545142.49500079	c12+CMCT	0.0	1	
2040.3295061151616	2	191966.23623566428	c12+CMCT	0.0	1	
1357.54444	3	24245211.37423695	c12+CMCT	-0.17	1	
1357.87866	3	38388522.566335954	c12+CMCT	-0.2	1	
1358.21228	3	34631270.40828559	c12+CMCT	-0.63	1	
1358.54631	3	22753124.51895542	c12+CMCT	-0.74	1	
1358.88139	3	12029788.286265494	c12+CMCT	-0.07	1	
1359.21296	3	5395067.198918852	c12+CMCT	-1.97	1	
1359.5497763187477	3	2120494.0945529807	c12+CMCT	0.0	1	
1359.8839119201077	3	746709.8493040772	c12+CMCT	0.0	1	
1223.46166	3	2079118.8604405846	c12-G	0.03	1	
1223.79596	3	2791871.455065594	c12-G	0.06	1	
1224.130080008585	3	2232014.4786903993	c12-G	0.0	1	
1224.4642509946193	3	1319081.6434743796	c12-G	0.0	1	
1224.7984045148658	3	634305.8129534686	c12-G	0.0	1	
1225.1325471597254	3	260645.81354784052	c12-G	0.0	1	
1225.4666811002728	3	94405.72231316389	c12-G	0.0	1	
1225.80080837973	3	30772.64530620291	c12-G	0.0	1	
1375.82091	3	7771124.60087006	c13	0.77	1	
1376.1548	3	11860720.407182386	c13	0.5	1	
1376.48966	3	10524304.027041538	c13	0.98	1	
1376.82353	3	6852928.474543306	c13	0.76	1	
1377.1566333471342	3	3610526.6695740637	c13	0.0	1	
1377.4907773106902	3	1619659.1784140726	c13	0.0	1	
1377.8249127320285	3	638639.7423129804	c13	0.0	1	
1378.1590414560073	3	226141.5140029172	c13	0.0	1	
1459.54473	3	12526562.748503404	c13+CMCT	-5.74	1	
1459.88282	3	21208230.91242239	c13+CMCT	-3.12	1	
1460.21697	3	20342933.083346844	c13+CMCT	-3.16	1	
1460.5557687921573	3	14177463.603510546	c13+CMCT	0.0	1	
1460.8899369145438	3	7938262.799386975	c13+CMCT	0.0	1	
1461.224093206194	3	3766088.846478641	c13+CMCT	0.0	1	
1461.558240343446	3	1564569.6211192932	c13+CMCT	0.0	1	
1461.892380183272	3	581965.2676343571	c13+CMCT	0.0	1	
1462.2265140099614	3	196944.64770677383	c13+CMCT	0.0	1	
1477.83078	3	7128664.980707737	c14	1.68	1	
1478.16657	3	11662292.76797501	c14	2.72	1	
1478.50213	3	11004004.205882804	c14	3.64	1	
1478.83548	3	7597730.201359448	c14	3.08	1	
1479.172	3	4235892.395310571	c14	4.67	1	
1479.499239542938	3	2008059.5117328002	c14	0.0	1	
1479.833379807997	3	835875.7077959828	c14	0.0	1	
1480.1675131089285	3	312218.7783056473	c14	0.0	1	
1480.5016406800605	3	106295.17041916805	c14	0.0	1	
1561.56124	3	22589789.284486916	c14+CMCT	-0.19	1	
1561.89597	3	40724349.18491942	c14+CMCT	0.1	1	
1562.23047	3	41376118.805822365	c14+CMCT	0.28	1	
1562.56465	3	30473366.140401244	c14+CMCT	0.28	1	
1562.9	3	18003283.148518596	c14+CMCT	1.03	1	
1563.23081	3	9002130.715816751	c14+CMCT	-1.11	1	
1563.5667020328233	3	3938397.53461635	c14+CMCT	0.0	1	
1563.9008458676076	3	1541752.285514695	c14+CMCT	0.0	1	
1564.2349835102964	3	548826.4297617018	c14+CMCT	0.0	1	
1511.21443	3	1187034.5579465786	c14+CMCT-G	1.78	1	
1511.54295	3	2052444.9740704554	c14+CMCT-G	-2.03	1	
1511.8802452424386	3	2017621.88055291	c14+CMCT-G	0.0	1	
1512.20518	3	1443204.1484740686	c14+CMCT-G	-6.12	0	
1512.5486181069846	3	830261.7025963442	c14+CMCT-G	0.0	1	
1512.8827828784893	3	405015.6687882554	c14+CMCT-G	0.0	1	
1513.2169378406074	3	173114.17429949596	c14+CMCT-G	0.0	1	
1513.551084995889	3	66284.18692100888	c14+CMCT-G	0.0	1	
1513.8852257198755	3	23100.412999555134	c14+CMCT-G	0.0	1	
1579.8367242465515	3	2968624.4672298203	c15	0.0	1	
1580.1712	3	5182291.126530564	c15	0.13	1	
1580.50791	3	5180278.258073444	c15	1.72	1	
1580.849	3	3778852.2180336853	c15	6.09	1	
1581.1735455012454	3	2221556.8202552544	c15	0.0	1	
1581.5076993921311	3	1109064.7116242475	c15	0.0	1	
1581.8418441984586	3	485689.0082672141	c15	0.0	1	
1582.1759818017372	3	190712.6190943922	c15	0.0	1	
1582.510113473129	3	68213.84665598448	c15	0.0	1	
1663.56938	3	30396472.804523543	c15+CMCT	-0.36	1	
1663.90353	3	58133041.95209329	c15+CMCT	-0.43	1	
1664.23749	3	62352664.25206552	c15+CMCT	-0.59	1	
1664.57182	3	48371995.908070914	c15+CMCT	-0.51	1	
1664.90586	3	30056239.859683666	c15+CMCT	-0.59	1	
1665.23955	3	15789632.416031392	c15+CMCT	-0.87	1	
1665.57544	3	7251653.345940075	c15+CMCT	0.17	1	
1665.9093093052056	3	2978158.8118521124	c15+CMCT	0.0	1	
1666.2434505640429	3	1111640.2311846884	c15+CMCT	0.0	1	
1613.219	3	5127769.739057377	c15+CMCT-G	-0.73	1	
1613.5591	3	9428781.904894883	c15+CMCT-G	2.88	1	
1613.89139	3	9800761.099780997	c15+CMCT-G	1.67	1	
1614.22637	3	7394755.574133422	c15+CMCT-G	2.16	1	
1614.56435	3	4479819.799565823	c15+CMCT-G	4.51	1	
1614.891237382457	3	2298584.7519556633	c15+CMCT-G	0.0	1	
1615.2253962064224	3	1032478.8300592016	c15+CMCT-G	0.0	1	
1615.559547042654	3	415165.1945061895	c15+CMCT-G	0.0	1	
1615.8936912879585	3	151864.38763294337	c15+CMCT-G	0.0	1	
1266.8888540986347	4	1097019.8319002632	c16	0.0	1	
1267.1372	4	2058688.3757473188	c16	-1.85	1	
1267.3902038459041	4	2187274.500857222	c16	0.0	1	
1267.63931	4	1687957.290640655	c16	-1.21	1	
1267.8914654026712	4	1046397.2072495536	c16	0.0	1	
1268.1420813855054	4	549598.436137569	c16	0.0	1	
1268.3926906363613	4	252776.73195607512	c16	0.0	1	
1268.6432945122917	4	104099.91673163252	c16	0.0	1	
1268.893893952529	4	39007.520681499605	c16	0.0	1	
1773.26041	3	21668400.55078349	c16+CMCT	3.53	1	
1773.59374	3	44277739.534117274	c16+CMCT	3.0	1	
1773.92718	3	50313507.64971297	c16+CMCT	2.56	1	
1774.26038	3	41182907.19832298	c16+CMCT	2.0	1	
1774.59529	3	26923681.51735533	c16+CMCT	2.41	1	
1774.92923	3	14851498.92875513	c16+CMCT	2.29	1	
1775.2649	3	7150822.467735116	c16+CMCT	3.14	1	
1775.5934755778258	3	3075017.5383777334	c16+CMCT	0.0	1	
1775.9276173877943	3	1200612.1253488518	c16+CMCT	0.0	1	
1776.2617538620723	3	430924.2156635073	c16+CMCT	0.0	1	
1722.90482	3	3090483.1465454986	c16+CMCT-G	0.27	1	
1723.24221	3	6087324.718803013	c16+CMCT-G	2.08	1	
1723.57558	3	6713522.759661687	c16+CMCT-G	1.58	1	
1723.91468	3	5351185.064556653	c16+CMCT-G	4.43	1	
1724.2412320614044	3	3414500.7976581324	c16+CMCT-G	0.0	1	
1724.5754010338783	3	1841381.0170086483	c16+CMCT-G	0.0	1	
1724.909560175086	3	867900.0517083075	c16+CMCT-G	0.0	1	
1725.243711419437	3	365721.89183159557	c16+CMCT-G	0.0	1	
1725.5778561292168	3	140044.73886746453	c16+CMCT-G	0.0	1	
1725.9119953204904	3	49333.08815388877	c16+CMCT-G	0.0	1	
1349.1519841298564	4	1363496.8720970633	c17	0.0	1	
1349.40593	4	2737288.8847298287	c17	2.41	1	
1349.6523	4	3081229.833739519	c17	-0.76	1	
1349.9039661473287	4	2508358.9752293276	c17	0.0	1	
1350.1545912223432	4	1635443.1209881238	c17	0.0	1	
1350.4052077387075	4	901511.1651612221	c17	0.0	1	
1350.6558176042988	4	434448.2305341454	c17	0.0	1	
1350.9064221298318	4	187224.28152157523	c17	0.0	1	
1351.1570222365028	4	73334.69464313837	c17	0.0	1	
1351.4076186113898	4	26429.639187562752	c17	0.0	1	
1882.93636	3	9690828.277685694	c17+CMCT	-1.04	1	
1883.27602	3	21071309.53596844	c17+CMCT	1.82	1	
1883.61021	3	25290956.007087175	c17+CMCT	1.81	1	
1883.94321	3	21784177.77980371	c17+CMCT	1.18	1	
1884.26938	3	14947883.600560104	c17+CMCT	-3.07	1	
1884.61248	3	8638056.825266788	c17+CMCT	1.67	1	
1884.94747	3	4350766.330310151	c17+CMCT	2.11	1	
1885.2776425996396	3	1954840.8157093336	c17+CMCT	0.0	1	
1885.6117849589298	3	796711.8516956365	c17+CMCT	0.0	1	
1885.945922013151	3	298251.7660971821	c17+CMCT	0.0	1	
1411.951924739567	4	4350213.476416061	c17+CMCT	0.0	1	
1412.2033	4	9458912.291343894	c17+CMCT	0.48	1	
1412.45232	4	11353111.880726768	c17+CMCT	-0.68	1	
1412.70448	4	9778918.894740421	c17+CMCT	0.39	1	
1412.95491	4	6710105.970279812	c17+CMCT	0.25	1	
1413.20929	4	3877624.299447119	c17+CMCT	2.91	1	
1413.4558013746841	4	1953059.3031385804	c17+CMCT	0.0	1	
1413.7064128322297	4	877528.175824593	c17+CMCT	0.0	1	
1413.9570196016973	4	357644.00469744473	c17+CMCT	0.0	1	
1414.2076223923632	4	133885.2381925298	c17+CMCT	0.0	1	
1832.5885218751134	3	1348413.1882186502	c17+CMCT-G	0.0	1	
1832.9227936572258	3	2832519.1609692564	c17+CMCT-G	0.0	1	
1833.26156	3	3304253.08929598	c17+CMCT-G	2.48	1	
1833.59802	3	2774678.2237117924	c17+CMCT-G	3.71	1	
1833.91841	3	1860105.4857734349	c17+CMCT-G	-3.81	1	
1834.26052	3	1051813.0687999642	c17+CMCT-G	0.52	1	
1834.5937250681816	3	519017.5611955396	c17+CMCT-G	0.0	1	
1834.9278767235037	3	228690.62301212296	c17+CMCT-G	0.0	1	
1835.2620219029602	3	91477.15780707846	c17+CMCT-G	0.0	1	
1835.5961615979875	3	33633.169561657945	c17+CMCT-G	0.0	1	
1984.951	3	6671525.306001124	c18+CMCT	2.14	1	
1985.28482	3	15238244.512083817	c18+CMCT	1.91	1	
1985.615	3	19148839.87972355	c18+CMCT	-0.12	1	
1985.95136	3	17237933.16427925	c18+CMCT	0.97	1	
1986.28653	3	12347038.603057534	c18+CMCT	1.46	1	
1986.61983	3	7441353.768898377	c18+CMCT	1.03	1	
1986.9519509452211	3	3906217.601663102	c18+CMCT	0.0	1	
1987.2861029894348	3	1828184.166838319	c18+CMCT	0.0	1	
1987.6202486487125	3	775773.7110315226	c18+CMCT	0.0	1	
1987.9543888807798	3	302261.5532477058	c18+CMCT	0.0	1	
1488.45833	4	17839011.729051687	c18+CMCT	0.05	1	
1488.70866	4	40745588.16957517	c18+CMCT	-0.19	1	
1488.95918	4	51202140.97139836	c18+CMCT	-0.29	1	
1489.20929	4	46092561.7153216	c18+CMCT	-0.65	1	
1489.46069	4	33014783.929676697	c18+CMCT	-0.14	1	
1489.70856	4	19897458.38841292	c18+CMCT	-1.99	1	
1489.96027	4	10444847.08011456	c18+CMCT	-1.26	1	
1490.20692	4	4888387.182727097	c18+CMCT	-3.92	1	
1490.45724	4	2074343.6763603212	c18+CMCT	-4.11	1	
1490.7139725430848	4	808218.0830187346	c18+CMCT	0.0	1	
1450.69437	4	1904494.63619517	c18+CMCT-G	-1.05	1	
1450.94118	4	4209595.191971242	c18+CMCT-G	-3.74	1	
1451.19622	4	5147540.306305051	c18+CMCT-G	-0.73	1	
1451.4479258899453	4	4522286.111675698	c18+CMCT-G	0.0	1	
1451.702	4	3167573.4762059366	c18+CMCT-G	2.37	1	
1451.9413	4	1869622.1837222327	c18+CMCT-G	-5.44	1	
1452.1998166975018	4	962282.407038582	c18+CMCT-G	0.0	1	
1452.450432960934	4	441997.4425651869	c18+CMCT-G	0.0	1	
1452.7010442689568	4	184216.54377006914	c18+CMCT-G	0.0	1	
1452.951651373559	4	70543.68911830394	c18+CMCT-G	0.0	1	
1387.895957258748	4	1129092.7080680237	c18-G	0.0	1	
1388.13936	4	2307348.682351071	c18-G	-5.26	1	
1388.40392	4	2649812.695169732	c18-G	4.75	1	
1388.6479665158708	4	2203089.308330434	c18-G	0.0	1	
1388.8985979944748	4	1468070.5393619246	c18-G	0.0	1	
1389.1492203483874	4	827533.0777006686	c18-G	0.0	1	
1389.3998356145057	4	407982.3395493519	c18-G	0.0	1	
1389.650445195475	4	179932.0838827582	c18-G	0.0	1	
1389.901050073866	4	72149.07619658421	c18-G	0.0	1	
1390.1516509826097	4	26625.80288278682	c18-G	0.0	1	
2099.962570830406	3	2121103.8518824237	c19+CMCT	0.0	1	
2100.29755	3	5123283.314860519	c19+CMCT	0.34	1	
2100.64352	3	6771674.680090569	c19+CMCT	5.94	1	
2100.96422	3	6392923.090403702	c19+CMCT	-0.49	1	
2101.29302	3	4792349.437587881	c19+CMCT	-3.05	1	
2101.633595008504	3	3018208.8499991973	c19+CMCT	0.0	1	
2101.967754782858	3	1653674.4711821429	c19+CMCT	0.0	1	
2102.301907000405	3	807038.4269717947	c19+CMCT	0.0	1	
2102.636052900771	3	356818.0370591816	c19+CMCT	0.0	1	
2102.9701934186673	3	144758.34190279967	c19+CMCT	0.0	1	
2103.3043292797915	3	54423.78609926082	c19+CMCT	0.0	1	
1574.72011	4	32242645.859379515	c19+CMCT	0.0	1	
1574.97012	4	77878416.66107742	c19+CMCT	-0.43	1	
1575.22099	4	102935416.5715739	c19+CMCT	-0.3	1	
1575.47216	4	97178058.9749089	c19+CMCT	0.03	1	
1575.72294	4	72847930.389364	c19+CMCT	0.12	1	
1575.97263	4	45879431.59586679	c19+CMCT	-0.47	0	
1576.22538	4	25137307.771943115	c19+CMCT	0.88	1	
1576.47615	4	12267694.565105472	c19+CMCT	0.98	1	
1576.7286	4	5423948.287552248	c19+CMCT	2.14	1	
1576.98662	4	2200454.234723472	c19+CMCT	6.84	1	
1577.2264278423436	4	827289.4606116428	c19+CMCT	0.0	1	
1536.95981	4	4541630.059476305	c19+CMCT-G	1.34	1	
1537.21008	4	10634957.92723435	c19+CMCT-G	1.05	1	
1537.46149	4	13695042.980659133	c19+CMCT-G	1.54	1	
1537.70912	4	12630532.254916657	c19+CMCT-G	-0.43	1	
1537.96174	4	9267123.438794283	c19+CMCT-G	0.86	1	
1538.20876	4	5720459.385925747	c19+CMCT-G	-1.49	1	
1538.45155	4	3075367.080077756	c19+CMCT-G	-6.58	1	
1538.7122847912315	4	1473996.673840043	c19+CMCT-G	0.0	1	
1538.962896219608	4	640515.0520363871	c19+CMCT-G	0.0	1	
1539.2135034813152	4	255553.72704774328	c19+CMCT-G	0.0	1	
1660.98276	4	12952996.655852789	c20+CMCT	0.48	1	
1661.23175	4	32987380.8124371	c20+CMCT	-0.55	1	
1661.48398	4	45750719.58940252	c20+CMCT	0.4	1	
1661.73469	4	45197812.779707566	c20+CMCT	0.43	1	
1661.98493	4	35387616.95948142	c20+CMCT	0.2	1	
1662.23691	4	23244230.24906984	c20+CMCT	1.01	1	
1662.48437	4	13267544.327672467	c20+CMCT	-0.89	1	
1662.73669	4	6739284.349875746	c20+CMCT	0.14	1	
1662.9870743463443	4	3098970.4980285703	c20+CMCT	0.0	1	
1663.2376799656058	4	1306738.395498279	c20+CMCT	0.0	1	
1663.488282114539	4	510354.0984815654	c20+CMCT	0.0	1	
1623.22325	4	3292473.204338606	c20+CMCT-G	2.24	1	
1623.47245	4	8142201.78533998	c20+CMCT-G	1.32	1	
1623.72251	4	11014305.716188394	c20+CMCT-G	0.94	1	
1623.97367	4	10639846.516246205	c20+CMCT-G	1.26	1	
1624.22118	4	8160121.334189854	c20+CMCT-G	-0.67	1	
1624.48094	4	5257331.609576186	c20+CMCT-G	4.95	1	
1624.72868	4	2946468.3486464955	c20+CMCT-G	3.18	1	
1624.974137310077	4	1470814.811213661	c20+CMCT-G	0.0	1	
1625.2247488802705	4	665128.2793780251	c20+CMCT-G	0.0	1	
1625.4753563203606	4	275984.6296626787	c20+CMCT-G	0.0	1	
1625.7259601861108	4	106121.80320789719	c20+CMCT-G	0.0	1	
1737.48952	4	11199973.048567507	c21+CMCT	0.71	1	
1737.74007	4	29751775.82108751	c21+CMCT	0.62	1	
1737.99058	4	42933531.75540017	c21+CMCT	0.53	1	
1738.2418	4	44067411.73773325	c21+CMCT	0.86	1	
1738.49212	4	35810312.677021906	c21+CMCT	0.68	1	
1738.74364	4	24394683.90488131	c21+CMCT	1.19	1	
1738.99597	4	14432193.135613732	c21+CMCT	2.17	1	
1739.24902	4	7594623.893699566	c21+CMCT	3.57	1	
1739.49714	4	3616484.5881448737	c21+CMCT	2.14	1	
1739.7440279232662	4	1578660.560146566	c21+CMCT	0.0	1	
1739.9946322042797	4	638085.8067382812	c21+CMCT	0.0	1	
1699.7259408203101	4	2655461.6451367997	c21+CMCT-G	0.0	1	
1699.97708	4	6858235.607148187	c21+CMCT-G	0.26	1	
1700.22425	4	9661932.383601753	c21+CMCT-G	-1.8	1	
1700.47616	4	9704892.015758276	c21+CMCT-G	-1.06	1	
1700.72477	4	7730722.952024396	c21+CMCT-G	-2.25	1	
1700.97687	4	5168913.994056813	c21+CMCT-G	-1.39	1	
1701.229861474998	4	3004462.2918937085	c21+CMCT-G	0.0	1	
1701.4804802169633	4	1554637.6552491533	c21+CMCT-G	0.0	1	
1701.73109403049	4	728446.8051309075	c21+CMCT-G	0.0	1	
1701.981703637365	4	313071.7679242418	c21+CMCT-G	0.0	1	
1702.2323095992851	4	124652.0065765995	c21+CMCT-G	0.0	1	
1813.75082	4	9280290.72765629	c22+CMCT	1.22	1	
1813.99914	4	25701952.74075306	c22+CMCT	-0.09	1	
1814.25074	4	38550539.70129926	c22+CMCT	0.42	1	
1814.50191	4	41052811.77763206	c22+CMCT	0.71	1	
1814.7547	4	34567297.4764866	c22+CMCT	1.89	1	
1815.00186	4	24375949.69353538	c22+CMCT	-0.02	1	
1815.2553	4	14916727.421995701	c22+CMCT	1.53	1	
1815.50484	4	8114288.704902373	c22+CMCT	0.94	1	
1815.7582	4	3992157.1091160383	c22+CMCT	2.45	1	
1816.0043613171863	4	1799680.3442638256	c22+CMCT	0.0	1	
1816.2549669805444	4	750943.940163811	c22+CMCT	0.0	1	
1450.797436669952	5	1415538.6090152168	c22+CMCT	0.0	1	
1450.99472	5	3920362.78811802	c22+CMCT	-2.25	1	
1451.19622	5	5880179.721410999	c22+CMCT	-1.59	1	
1451.39441	5	6261855.558758853	c22+CMCT	-3.19	1	
1451.59732	5	5272608.975649895	c22+CMCT	-1.54	1	
1451.79914	5	3718105.276571021	c22+CMCT	-0.64	1	
1452.00075	5	2275273.933290182	c22+CMCT	0.13	1	
1452.2010556879197	5	1237686.3272457162	c22+CMCT	0.0	1	
1452.401546369186	5	608930.5483035748	c22+CMCT	0.0	1	
1452.602033759749	5	274508.31939988263	c22+CMCT	0.0	1	
1452.8025182904355	5	114542.76290505202	c22+CMCT	0.0	1	
1775.98166	4	2973946.5387216713	c22+CMCT-G	-2.59	1	
1776.23416	4	8017152.529508016	c22+CMCT-G	-1.58	1	
1776.48982	4	11749578.62141519	c22+CMCT-G	1.23	1	
1776.7396	4	12253311.103998298	c22+CMCT-G	0.74	1	
1776.99241	4	10120265.593589023	c22+CMCT-G	1.96	1	
1777.23367	4	7008628.467672065	c22+CMCT-G	-3.32	1	
1777.49189	4	4216096.569684004	c22+CMCT-G	0.96	1	
1777.74887	4	2256304.0095212515	c22+CMCT-G	4.53	1	
1777.991425341218	4	1092833.7658834988	c22+CMCT-G	0.0	1	
1778.242036329235	4	485275.26084929885	c22+CMCT-G	0.0	1	
1778.492643640652	4	199554.0694769735	c22+CMCT-G	0.0	1	
1461.565741529302	5	5103620.246728922	c23	0.0	1	
1461.76874	5	13860514.59483763	c23	1.67	1	
1461.97117	5	20513246.607990038	c23	2.97	1	
1462.17211	5	21633193.61477091	c23	3.26	1	
1462.37616	5	18085963.994554047	c23	5.68	1	
1462.57615	5	12687921.451014454	c23	5.33	1	
1462.77965	5	7736342.94889721	c23	7.39	1	
1462.9693371393998	5	4198610.086454587	c23	0.0	1	
1463.1698246691462	5	2063133.1550549553	c23	0.0	1	
1463.3703090114286	5	929789.0818579295	c23	0.0	1	
1463.5707905897204	5	388167.264190892	c23	0.0	1	
1890.0089366388388	4	4580401.7275433	c23+CMCT	0.0	1	
1890.25755	4	13203582.708391782	c23+CMCT	-1.1	1	
1890.50934	4	20554452.98597043	c23+CMCT	-0.51	1	
1890.76163	4	22678787.494305663	c23+CMCT	0.36	1	
1891.01336	4	19761028.99378784	c23+CMCT	0.94	1	
1891.26504	4	14406777.711083442	c23+CMCT	1.49	1	
1891.51272	4	9107893.90946132	c23+CMCT	-0.07	1	
1891.7652	4	5115298.817005641	c23+CMCT	0.92	1	
1892.0140835763912	4	2597077.985164316	c23+CMCT	0.0	1	
1892.26469418154	4	1207657.0045109903	c23+CMCT	0.0	1	
1892.5153011819023	4	519597.35033983534	c23+CMCT	0.0	1	
1892.7659050084187	4	208537.78009653164	c23+CMCT	0.0	1	
1511.80191	5	10745315.020828327	c23+CMCT	-2.5	1	
1512.00656	5	30974718.82260576	c23+CMCT	0.21	1	
1512.20518	5	48219367.11073556	c23+CMCT	-1.06	1	
1512.40716	5	53202913.28407997	c23+CMCT	-0.1	1	
1512.607	5	46358047.67890095	c23+CMCT	-0.54	1	
1512.80959	5	33797333.54167377	c23+CMCT	0.84	1	
1513.00833	5	21366507.79885559	c23+CMCT	-0.33	1	
1513.20763	5	12000147.690948684	c23+CMCT	-1.12	1	
1513.41201	5	6092570.6399155315	c23+CMCT	1.45	1	
1513.61067	5	2833082.2758510574	c23+CMCT	0.24	1	
1513.8107856515219	5	1218940.5090421627	c23+CMCT	0.0	1	
1514.011268712735	5	489215.6352589868	c23+CMCT	0.0	1	
1852.2465841881067	4	1075662.0029153435	c23+CMCT-G	0.0	1	
1852.49189	4	3021428.1230597887	c23+CMCT-G	-2.91	1	
1852.7479565598778	4	4599481.19375477	c23+CMCT-G	0.0	1	
1853.00129	4	4973170.609609785	c23+CMCT-G	1.45	1	
1853.23683	4	4253022.3107834235	c23+CMCT-G	-6.7	1	
1853.49396	4	3046744.293014334	c23+CMCT-G	-3.2	1	
1853.7505180573332	4	1894401.632030631	c23+CMCT-G	0.0	1	
1854.0011396234556	4	1047229.8453152417	c23+CMCT-G	0.0	1	
1854.2517562107328	4	523663.14005292393	c23+CMCT-G	0.0	1	
1854.502368533835	4	239963.6485112296	c23+CMCT-G	0.0	1	
1854.7529771516497	4	101791.3496362368	c23+CMCT-G	0.0	1	
1855.0035825113628	4	40295.14581578902	c23+CMCT-G	0.0	1	
1481.5958120564853	5	2281789.8879728187	c23+CMCT-G	0.0	1	
1481.7966	5	6409321.998684664	c23+CMCT-G	0.15	1	
1481.9985	5	9756828.492022842	c23+CMCT-G	1.07	1	
1482.19743	5	10549531.709231816	c23+CMCT-G	-0.0	1	
1482.39861	5	9021889.102493625	c23+CMCT-G	0.45	1	
1482.59829	5	6463024.909494864	c23+CMCT-G	-0.11	1	
1482.80063	5	4018573.191217294	c23+CMCT-G	1.13	1	
1482.9994564047645	5	2221477.067096624	c23+CMCT-G	0.0	1	
1483.1999496745862	5	1110840.8165746983	c23+CMCT-G	0.0	1	
1483.4004395330678	5	509032.2286833444	c23+CMCT-G	0.0	1	
1483.6009264273198	5	215928.86209010263	c23+CMCT-G	0.0	1	
1483.8014107150902	5	85477.64633096727	c23+CMCT-G	0.0	1	
1577.61652	5	13720754.474883463	c24+CMCT	0.2	1	
1577.81658	5	41348274.48752462	c24+CMCT	-0.11	1	
1578.01797	5	67028117.17950142	c24+CMCT	0.43	1	
1578.21892	5	76824130.64120176	c24+CMCT	0.71	1	
1578.41825	5	69414632.34507155	c24+CMCT	-0.04	1	
1578.61947	5	52406752.01554244	c24+CMCT	0.41	1	
1578.81995	5	34272843.517467976	c24+CMCT	0.4	1	
1579.0214	5	19894405.959803496	c24+CMCT	1.0	1	
1579.22305	5	10431584.126512682	c24+CMCT	1.73	1	
1579.41984	5	5006553.265166872	c24+CMCT	-0.61	1	
1579.6212869513222	5	2222050.42432518	c24+CMCT	0.0	1	
1579.8217702881304	5	919507.2423844225	c24+CMCT	0.0	1	
1547.4063160814624	5	2312553.05378512	c24+CMCT-G	0.0	1	
1547.61307	5	6798518.580606073	c24+CMCT-G	4.0	1	
1547.80692	5	10785713.98159639	c24+CMCT-G	-0.32	1	
1548.00684	5	12122453.7059856	c24+CMCT-G	-0.71	1	
1548.21079	5	10756485.909515278	c24+CMCT-G	1.51	1	
1548.41304	5	7983874.942665186	c24+CMCT-G	2.64	1	
1548.61197	5	5137701.323898858	c24+CMCT-G	1.62	1	
1548.80715	5	2936700.5926304813	c24+CMCT-G	-1.81	1	
1549.0104498253206	5	1517249.1254134697	c24+CMCT-G	0.0	1	
1549.2109398981124	5	717882.3240637337	c24+CMCT-G	0.0	1	
1549.4114270287305	5	314250.5196493622	c24+CMCT-G	0.0	1	
1549.6119115679544	5	128310.06378250952	c24+CMCT-G	0.0	1	
1646.62743	5	7137980.31986175	c25+CMCT	1.06	1	
1646.82625	5	22448022.139513824	c25+CMCT	0.01	1	
1647.0284	5	37854447.424123526	c25+CMCT	0.99	1	
1647.22902	5	45041874.67577608	c25+CMCT	1.05	1	
