m/z,z,I,Res.
209.76251,,3982442,326859
250.9691,,6900203,333509
250.99767,,10638150,333612
251.02625,,9832450,343920
251.05498,,6357535,328097
251.08366,,4294771,352236
270.03233,,3515046,276374
275.11689,,3431312,356074
281.16801,,3424098,212940
305.01758,,4872950,277716
323.21706,,3603066,218504
338.95241,,3703610,193076
340.57842,,3463361,223768
342.65306,,3445052,118812
344.03968,,8575881,256065
347.12096,,3699661,175517
348.97331,,3687469,251188
359.92039,,3423469,190558
360.48961,,3514024,179695
375.41929,,3481081,165175
379.68723,,3427744,194313
380.01726,,3480489,199612
388.49409,,3461638,133809
390.64169,,3628735,189532
390.81154,,3581095,137351
392.01322,,3472720,201669
395.84295,,3427504,169025
397.89083,,3566885,150611
404.1205,,3523069,166971
410.42183,,3444461,142563
414.36084,,4250093,122457
415.67582,,3455283,211864
415.847,,3533679,156995
418.23262,,7935523,240186
418.28033,,8421199,264498
418.31412,,11499630,185948
418.32816,,9585019,248807
418.36177,,8543131,184017
418.37597,,8202920,256384
418.41594,,8171981,272440
419.0457,,3670137,147228
419.0494,,3565916,244223
427.54187,,3493410,193481
430.3321,,3568148,140857
431.93614,,3610998,157173
437.22699,,3617052,140616
440.3211,,3653348,141242
445.94173,,3586474,190832
447.84508,,3521191,111699
456.5927,,3516128,160290
456.97587,,4094977,131566
457.54079,,3528855,167831
458.07187,,3926504,196241
458.18846,,3765457,145326
462.15437,,3599449,134498
467.77031,,4328556,172364
470.64284,,3534780,159795
471.63753,,3504173,104583
478.7453,,3559413,162822
480.02982,,3611098,191156
480.28851,,3605029,151180
482.56902,,3698658,121978
482.94544,,3669303,173390
482.98458,,3968681,151898
487.11358,,3751249,140060
489.25401,,3714687,139026
491.14522,,3927989,162162
494.38728,,3700182,109823
494.50083,,3719885,160165
497.85658,,3579529,140581
499.01553,,4109914,152916
500.41216,,3685360,167272
500.82258,,3555832,105145
504.93703,,3566552,171490
511.51262,,3864242,144688
514.31583,,3635351,87400
524.27239,,3626646,176696
526.94973,,3914747,99620
529.02042,,3737014,84754
529.31397,,3884882,118210
530.3712,,3850561,143891
530.92677,,3873999,116881
531.01381,,3650505,143531
531.97256,,3861487,100586
533.05317,,4083202,163341
533.11027,,3707154,125490
533.65353,,3593361,100148
536.53802,,4138681,124605
537.12635,,4109017,103992
538.03791,,12865793,149153
