spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2911_72_6_3.csv
limit_error:	6
noise_limit:	1970000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
972.1314	1	4250244.0	w03	-1.95	0.27	C28H38N11O22P3	0.3
791.096252	2	48846752.98	w05	-0.07	0.07	C46H61N16O37P5	0.5
963.620124	2	76509184.99	w06	0.11	0.06	C56H73N21O44P6	0.7
1128.145709	2	56586487.09	w07	-0.51	0.07	C66H85N26O50P7	0.6
1292.669319	2	19582353.351028398	w08	-2.49	0.13	C76H97N31O56P8	0.4
1193.483969	3	39855327.04	w11	-1.7	0.09	C105H132N43O78P11	0.5
1308.502024	3	36321619.86	w12	0.17	0.1	C115H144N48O85P12	0.5
1423.526146	3	19091296.52	w13	5.99	0.11	C125H156N53O92P13	0.3
1525.193482	3	16431591.32	w14	-2.99	0.33	C134H168N56O99P14	2.3
1467.181306	4	19423411.96	w18+DEPC	-2.72	0.22	C173H218N66O131P18	0.9
1455.674512	4	17685482.93	w18+DEPC-Eth	-0.22	0.31	C171H212N66O130P18	2.0
1607.705663	4	8492498.815809887	w20	1.37	0.44	C189H238N74O142P20	3.5
1603.998966	5	10205378.77	w25	-2.44	0.51	C236H297N92O177P25	8.5
1673.010428	5	19346790.99	w26	-1.16	0.31	C246H309N97O184P26	2.2
1406.010905	6	30189965.58	w26+DEPC	-1.22	0.25	C249H313N97O186P26	1.9
547.11958	1	9368011.65	y02	0.09	0.18	C18H25N6O12P1	0.3
892.167146	1	80531600.08	y03	0.2	0.03	C28H37N11O19P2	0.6
1197.208615	1	22687638.07	y04	0.3	0.13	C37H49N14O26P3	0.4
751.113002	2	33094812.77	y05	-0.18	0.16	C46H60N16O34P4	0.8
923.637051	2	88531239.65	y06	0.21	0.02	C56H72N21O41P5	0.5
848.11256	2	4851739.99	y06-G	0.48	0.42	C51H67N16O40P5	1.6
1088.162095	2	48348725.49	y07	-0.94	0.07	C66H84N26O47P6	0.5
1252.690894	2	53561479.62	y08	1.21	0.05	C76H96N31O53P7	0.4
1288.699931	2	25250361.19	y08+DEPC	-0.01	0.06	C79H100N31O55P7	0.2
949.80612	3	25141092.4	y09	-0.19	0.1	C86H108N36O60P8	0.3
973.813458	3	13130040.82	y09+DEPC	0.11	0.17	C89H112N36O62P8	0.4
1051.814522	3	35830937.56	y10	-0.21	0.02	C95H119N38O68P9	0.2
1075.8225	3	22071180.69	y10+DEPC	0.67	0.1	C98H123N38O70P9	0.3
1591.218685	2	9996624.54	y10+DEPC-Eth	2.08	0.48	C96H117N38O69P9	6.2
1166.830097	3	77788801.88	y11	-0.39	0.02	C105H131N43O75P10	0.5
1190.837466	3	57477456.52	y11+DEPC	-0.11	0.04	C108H135N43O77P10	0.4
1175.489827	3	13350521.62019839	y11+DEPC-Eth	-0.41	0.21	C106H129N43O76P10	0.6
1281.847447	3	89377874.28	y12	0.85	0.05	C115H143N48O82P11	0.7
1305.851693	3	62152864.57	y12+DEPC	-1.31	0.08	C118H147N48O84P11	0.7
1290.507153	3	18869671.67	y12+DEPC-Eth	0.8	0.12	C116H141N48O83P11	0.3
1231.495354	3	14983170.86	y12-G	-0.98	0.18	C110H138N43O81P11	0.5
1396.86322	3	57724658.22202544	y13	0.75	0.07	C125H155N53O89P12	0.6
1420.870508	3	55794032.14	y13+DEPC	0.91	0.19	C128H159N53O91P12	1.9
1370.517257	3	12485367.98	y13+DEPC-G	-1.57	0.31	C123H154N48O90P12	1.4
1346.516088	3	13504534.5	y13-G	2.76	0.4	C120H150N48O88P12	3.7
1498.547741	3	30193470.35	y14	3.43	0.07	C134H167N56O96P13	0.3
1522.550146	3	22170182.61	y14+DEPC	0.33	0.24	C137H171N56O98P13	1.2
1448.202134	3	171978797.29	y14-G	6.45	0.13	C129H162N51O95P13	3.2
1600.552849	3	22983735.65	y15	1.13	0.17	C143H178N58O104P14	0.6
1624.559413	3	18091626.28	y15+DEPC	0.82	0.31	C146H182N58O106P14	2.0
1702.557977	3	19111789.478431534	y16	-0.88	0.37	C152H189N60O112P15	3.9
1726.569155	3	19939184.44	y16+DEPC	1.53	0.17	C155H193N60O114P15	0.6
1711.222203	3	12262105.984450836	y16+DEPC-Eth	1.74	0.38	C153H187N60O113P15	2.8
1777.902668	3	9956818.79	y17+DEPC-G	3.11	0.58	C159H200N58O120P16	16.7
1905.916886	3	9467029.22	y18	-1.81	0.58	C170H213N66O126P17	15.9
1429.186836	4	19844638.23047609	y18	-1.11	0.38	C170H213N66O126P17	4.5
1511.448746	4	42424370.43	y19	-1.86	0.12	C180H225N71O132P18	0.7
1529.459647	4	64669231.48	y19+DEPC	1.84	0.1	C183H229N71O134P18	0.9
1517.948345	4	4296450.366482937	y19+DEPC-Eth	1.3	0.58	C181H223N71O133P18	7.2
1491.698482	4	7816621.153613721	y19+DEPC-G	2.68	0.58	C178H224N66O133P18	13.1
1605.71612	4	28105963.69	y20+DEPC	-0.65	0.13	C192H241N74O141P19	0.5
1669.971673	4	32517865.42	y21	-2.0	0.15	C199H249N79O145P20	0.7
1687.98785	4	58746008.46	y21+DEPC	4.48	0.14	C202H253N79O147P20	1.2
1632.211396	4	13685261.37	y21-G	-0.77	0.44	C194H244N74O144P20	5.7
1764.245623	4	26097800.14	y22+DEPC	2.84	0.34	C211H265N82O154P21	4.0
1840.74902	4	25229253.98	y23+DEPC	1.13	0.22	C220H276N84O162P22	1.2
1527.006645	5	70027060.77	y24	3.46	0.17	C227H284N89O167P23	1.9
1541.40705	5	145276923.7	y24+DEPC	0.95	0.09	C230H288N89O169P23	1.8
1532.195599	5	44602155.11032932	y24+DEPC-Eth	-1.05	0.11	C228H282N89O168P23	0.7
