m/z,z,I,Res.
220.29172,,2820053,264137
230.96415,,2867983,315140
247.21171,,2903569,255887
250.96835,,4635290,343670
250.99682,,7866311,351315
251.02547,,8788435,349953
251.05415,,5561808,324478
251.08289,,4217549,359985
268.03763,,2776620,303787
278.0527,,2816382,251542
286.87776,,3036871,222773
287.13148,,3275518,258826
308.51909,,2970500,232246
312.23697,,2925452,164535
315.98594,,2954629,221583
316.15274,,2940844,160789
323.20405,,3216755,182828
323.41538,,2796339,194186
325.3134,,3077120,225010
329.75433,,2849351,164330
332.01113,,2790158,211780
340.90955,,2968310,196684
342.61339,,2858795,169371
344.03896,,4453194,273772
361.86491,,2946697,196619
362.95698,,3012279,194716
366.58702,,2869394,209562
371.97405,,3039867,176814
372.8362,,3124302,210412
375.29961,,2898802,206386
376.46216,,3215046,151536
382.85838,,2795773,144708
398.99194,,3035231,209233
400.64488,,2885009,234001
401.66498,,3206620,196709
404.70739,,3263197,142446
405.5097,,2831219,121773
405.97011,,2811047,186043
406.77869,,2894823,181614
408.24374,,3536300,159828
410.22604,,2871143,148061
411.10664,,2944207,162045
415.08244,,2943019,193972
418.32793,,5984451,261274
418.4093,,6636544,321854
427.57565,,2891956,182172
428.5985,,2961481,199015
428.99551,,2920457,180270
432.1445,,2832914,190919
433.98603,,2907353,138437
434.54084,,2883480,188848
439.11903,,2992006,164697
440.40117,,2886425,159834
442.26102,,2890509,223841
445.02594,,2873429,99316
446.49151,,2939377,124378
446.91329,,2897419,177695
451.54686,,3036318,178915
455.06473,,3276059,152145
461.5999,,3148274,158153
463.75927,,3395225,115243
464.64175,,2861427,150166
464.84894,,3127293,161782
465.4415,,2900608,142627
465.56978,,2906205,131773
467.8116,,2989559,127450
476.96468,,3318740,158595
483.73283,,3030066,139980
489.04401,,3085142,167676
490.24195,,2993450,139727
496.46442,,2984390,170623
497.46831,,3151552,162130
499.20453,,2948694,151751
499.53196,,2909657,45531
500.02715,,3033363,124112
504.44338,,2911653,112926
508.27659,,3220479,122812
509.36616,,2955571,122635
510.30247,,2974848,131646
512.52517,,2906372,77290
512.80202,,2927128,141957
516.15157,,3401682,90492
517.31783,,3064876,158828
518.15896,,2942012,88809
518.31852,,2988751,173778
523.77191,,3045392,126302
530.94349,,3012382,131565
532.56,,3165265,121021
536.2718,,2979268,100890
536.93847,,3009503,155039
537.21137,,2940152,130715
538.03738,,4378826,178242
540.84797,,3062370,138354
541.38883,,3289359,144395
541.99072,,3067266,123821
546.44044,,3285951,138447
546.75478,,2995657,125129
548.10289,,70158712,141849
549.09139,,2995755,159377
549.10632,,13050365,153539
550.86316,,3263397,131219
551.47745,,2948361,117482
554.50721,,3206797,152710
555.09427,,2977650,134057
556.46152,,3059258,98877
556.48473,,3094645,136526
556.7113,,3030618,112449
558.49685,,2984581,159005
560.25543,,3092975,106966
564.38461,,3766404,114248
568.77254,,3683100,103524
569.17181,,2970503,62770
570.24402,,3030039,147903
575.90464,,3188529,125425
576.35927,,2993081,145468
577.25237,,2980342,75888
582.01533,,3186607,154592
583.39591,,3064210,138980
584.07023,,3211984,104254
588.14192,,3258966,131068
589.39429,,3756253,127856
594.59123,,3040243,121679
595.95354,,3535816,94814
604.84055,,3400819,114364
606.89101,,3128369,93803
608.50996,,3364462,122918
610.05881,,5634441,140938
610.56546,,3105712,79546
610.59754,,13029459,136227
611.04286,,7121976,136413
611.09985,,4496502,154798
611.23429,,3364744,120857
612.04157,,3192693,122341
614.87918,,3307187,122193
615.88578,,3082543,126925
617.25852,,3057393,120604
627.2778,,3151771,131030
627.30765,,3502074,175427
627.37899,,5189829,146154
627.44053,,3461124,150721
627.44981,,5388046,140228
627.52134,,4780249,122993
627.59273,,5832867,128165
628.06967,,7803412,142027
629.64069,,3193492,73598
629.83123,,3669305,122602
630.48359,,3386396,128959
633.9821,,3055783,109868
634.07029,,5861698,144260
634.70716,,3200748,90983
638.68282,,3069830,126378
639.85451,,3082078,140081
641.58743,,3103520,142954
642.4729,,3253968,55653
642.7603,,3098797,117504
643.85588,,3103209,71410
644.56898,,3222151,88375
646.20243,,3220010,124995
649.08139,,3304089,165319
649.57304,,24717682,120692
649.6066,,3135988,108040
650.06512,,13757262,122289
650.07487,,9415255,144851
650.58081,,8967229,129719
651.08332,,3229279,130751
652.24647,,3416311,127863
655.44662,,3232270,117858
659.42023,,3188675,109242
662.56399,,3076546,97000
663.43188,,3155670,108837
665.12434,,3297866,103689
667.05048,,3082753,109155
667.32089,,3368624,112754
670.52883,,3185075,119229
670.55614,,3592907,98560
671.05115,,3749945,103095
673.09155,,4552155,103697
676.81514,,3503922,147109
679.07721,,3210031,73449
679.57974,,3241646,94686
680.77091,,3472513,113415
681.24898,,3218823,113586
681.44056,,3112996,118476
682.81967,,3348866,94680
683.05828,,3218946,112668
683.24282,,4256087,116828
685.45655,,3212160,91875
686.14311,,3103968,101649
686.20116,,3259150,147622
688.34994,,3127619,92015
688.84395,,3116100,91721
689.08719,,25070176,111855
690.02597,,5793974,126711
690.09052,,4662120,109016
690.21752,,3092234,109575
692.41443,,3395480,112317
694.78087,,3208975,100279
695.94869,,3187317,106084
696.28191,,3364843,92361
698.56582,,3227386,81298
700.19136,,3613239,73988
701.1784,,3165597,123925
705.03453,,3125326,136159
706.58862,,8827018,116147
706.59645,,3193999,146937
707.72459,,3344988,81473
708.04308,,3337848,44409
709.4521,,3260685,76916
710.07624,,3645734,92005
712.11854,,3221578,69841
713.44991,,3635205,102078
713.61098,,3404816,78531
715.4537,,3687412,80253
721.50017,,4104125,110686
724.3852,,3470296,120745
725.38253,,3147078,79048
726.05676,,3356969,80883
726.63875,,3227538,105211
726.90413,,3635637,103900
728.12368,,3959395,79134
728.18364,,3252104,111790
732.50101,,3224615,69483
732.97642,,3446523,59126
733.26861,,3291082,100767
734.08422,,3631151,77191
734.77716,,3229834,76671
736.87011,,3166426,96225
738.21747,,3899180,103646
738.75333,,3476515,106151
739.08842,,4098789,105536
743.34528,,3661933,97137
743.43659,,3448929,101450
744.01976,,4354859,95516
744.31651,,3512723,97860
744.43552,,3279702,82543
744.84497,,3160508,128621
746.57137,,3342341,127513
748.61397,,3241141,114831
749.83101,,3587606,106626
750.67629,,3275622,64899
751.33804,,3535729,66723
753.31958,,3184905,79768
753.41835,,3769022,107449
754.1003,,3547056,38337
754.11211,,3220470,98347
755.52311,,3386991,88631
756.76937,,3491916,65613
758.78751,,3312192,104354
758.93774,,3370063,51491
759.1791,,4308559,94748
761.11177,,3514572,96499
761.72673,,3162000,104748
