m/z,z,I,Res.
235.23035,,2593531,254921
249.16701,,3495558,283933
249.19552,,3449691,280097
250.45447,,4253433,281625
250.48293,,8336518,294591
250.51156,,7482339,297261
250.54026,,4373064,284222
250.56902,,4222317,308965
251.6219,,2642835,180477
264.67432,,2595070,189005
305.96961,,2543177,151244
326.04178,,2593810,206939
326.33319,,2647812,97924
329.1575,,2874991,183402
333.12721,,2625822,206098
338.6734,,2558619,163696
344.03993,,6483959,224188
347.77949,,2552138,210310
348.89329,,2633423,136831
351.38473,,2818926,171700
354.19988,,2750856,197946
355.89171,,2545324,211470
369.8493,,2685526,176783
370.95474,,2628245,107847
375.57884,,2581049,152052
379.42895,,2595322,133600
386.91544,,2856188,157001
394.86773,,2698488,140503
395.02177,,3217247,132103
397.22949,,2840602,124834
397.50741,,2584748,142570
397.81381,,2755136,122396
399.45567,,2662783,117695
401.3457,,2610453,131694
403.94256,,2570747,135611
405.34251,,2572063,135950
409.03465,,2624545,126187
413.05509,,2957763,149890
415.18137,,3781783,204647
415.22914,,5363064,192133
415.26178,,3689742,274563
415.2768,,4273433,206472
415.30965,,3670320,257120
417.422,,6123893,209019
417.46985,,7051031,205168
417.51761,,6471609,215300
427.64401,,2776793,158786
435.59886,,2661956,99426
436.75284,,2601537,103207
443.17386,,2856990,152210
444.05611,,2757328,96275
444.42228,,2787811,111102
444.75147,,2606215,121206
447.09473,,2616917,120733
452.03979,,3061081,124270
452.87415,,2620673,155251
458.0719,,4425818,129836
461.21293,,2765720,128473
462.89948,,2840326,118212
467.54792,,2623552,156763
469.95886,,2774825,149571
473.64309,,2718844,126261
475.4566,,2650746,142239
482.73324,,2802952,128706
483.09071,,2677557,91186
483.37168,,3238103,151945
483.70945,,2732289,129494
484.7679,,2791118,31994
487.67005,,3094039,124599
493.18414,,2659741,77161
494.9378,,2834212,148651
495.61506,,2688910,121944
496.76312,,2757011,146632
499.98041,,3048588,125960
500.15367,,2675820,107535
503.5953,,2924785,85269
503.77148,,3070661,102190
513.83482,,2776014,113457
515.9179,,2679621,113446
518.30039,,2676074,74958
521.60075,,2884775,103369
527.72971,,2934913,100624
528.3999,,2835523,135113
532.67994,,2776489,72944
533.50814,,2815796,93235
536.5982,,2847514,110158
537.14373,,2902827,73213
538.03809,,7572719,138413
544.78291,,2779483,119806
547.11934,,39027208,122513
548.12278,,8832944,115274
551.0527,,2891346,110198
554.84314,,3006688,107166
554.96552,,2718706,86645
560.2191,,2766419,101021
561.6118,,3148080,133315
564.44768,,2883612,104837
565.70556,,2772871,75956
566.15242,,3111356,102529
566.83822,,2829485,102950
567.12788,,2815549,116714
567.30184,,2914292,85939
568.66453,,3687978,92449
570.4115,,2756240,99567
572.96947,,2725921,131658
573.63034,,3173619,90857
584.97303,,2749791,87570
586.86391,,3002016,103455
587.62408,,2895785,90279
588.6024,,3438000,98925
590.26564,,2875277,100559
590.90622,,2768151,118203
592.08329,,2800961,101450
593.09004,,2783180,64692
594.59985,,2956047,87039
598.10037,,19882248,116037
598.17019,,2868175,95550
598.39478,,2953007,88998
598.60208,,8722174,127356
599.10499,,3243093,102100
599.80396,,2811309,75395
600.78001,,2899448,85579
603.05644,,2775688,100403
610.05911,,8230030,114540
615.79444,,3031030,114784
618.79653,,2789427,95254
619.64082,,2830671,85899
622.79011,,3088528,119132
622.93459,,3338806,38674
625.11624,,3346618,134925
626.08051,,4329586,106647
626.15221,,2830516,52173
626.21911,,2806577,131218
626.30524,,3594112,148219
627.08572,,19127756,108755
628.08835,,3118751,121579
628.78266,,3144184,99694
629.63339,,3504860,104433
631.05163,,2885949,92918
631.88303,,2866633,113526
633.08663,,4080382,136418
633.9669,,2860559,111199
634.08857,,2812316,85022
635.91953,,2820785,65743
638.08321,,4822589,110917
640.46556,,3316978,93036
640.70167,,2796654,77809
642.07757,,39683004,104086
642.16152,,2866438,88672
642.27387,,2958822,127345
642.41193,,23415004,100843
642.43252,,3039070,74878
642.74612,,11114489,107817
643.06524,,2965418,103788
643.08055,,3873175,127229
648.08516,,3193165,109657
649.08102,,8818887,109877
650.06507,,12132850,102583
651.0687,,3314217,125928
651.28888,,2886269,88111
655.54261,,3042052,82309
656.27034,,2836743,107543
657.03442,,3066756,87584
657.09898,,2893558,94845
657.71631,,3014909,104931
659.01867,,3485689,89094
659.67758,,2888825,118107
663.59806,,2857431,80821
666.10382,,3038543,123786
667.54332,,3149048,62099
669.08441,,31170464,102844
669.57622,,4926469,113881
669.58643,,12759564,107574
669.67801,,3464719,120311
670.0785,,3813425,98512
670.08814,,4523256,112200
671.15596,,3104376,112781
673.09205,,3253209,128219
673.97331,,2985286,64270
677.26538,,2891883,102354
679.46983,,3041470,104333
679.75705,,3081598,109941
681.55879,,5092072,115436
682.06094,,2917105,125546
686.5822,,2882695,106165
687.02211,,3332091,81630
689.0873,,37021724,93895
689.5562,,5333054,101796
690.09072,,8908804,93334
690.23717,,3177950,60512
691.06403,,3030676,70895
691.29386,,2900831,93610
691.87359,,2928764,75791
694.86572,,3193067,105461
697.98311,,3007284,99172
698.52148,,2962886,60944
699.51791,,2901177,75166
701.74681,,3333172,126014
706.74334,,3044964,86142
714.74851,,5720083,99291
714.90711,,3191682,84810
716.83838,,3091483,103822
717.67458,,2893107,99684
725.10611,,19822322,94405
725.44049,,18061196,97049
725.77476,,8331047,105141
726.06727,,3133549,88928
729.04721,,5367668,108123
729.99749,,3011934,78808
730.03156,,7754669,95756
731.18831,,3200047,86201
732.71551,,3846800,65436
734.3426,,3240598,65940
734.49357,,3403479,100641
735.69321,,3021950,75351
737.15425,,2998704,73967
738.22689,,2968793,85210
738.48744,,3272263,71169
739.09736,,3135561,95056
741.2245,,3060710,87198
741.98609,,2858948,91397
742.02594,,3278004,84254
