spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0301_neoRibo_6.csv
limit_error:	6
noise_limit:	2470000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
1884.27517253	3	8820514.683076927	c17+CMCT	0.0	1	
1884.6177	3	5097177.654773917	c17+CMCT	4.44	1	
1884.943493863333	3	2567301.9720369787	c17+CMCT	0.0	1	
1885.2776425299999	3	1153527.1090448946	c17+CMCT	0.0	1	
1885.6117848633335	3	470143.644454634	c17+CMCT	0.0	1	
1885.9459218633333	3	176006.4498525965	c17+CMCT	0.0	1	
1411.95192478	4	3426085.1570301754	c17+CMCT	0.0	1	
1412.19906	4	7449538.929074884	c17+CMCT	-2.52	1	
1412.452	4	8941342.291476384	c17+CMCT	-0.91	1	
1412.70284	4	7701550.442335944	c17+CMCT	-0.77	1	
1412.95273	4	5284651.76654027	c17+CMCT	-1.3	1	
1413.20518428	4	3053881.759230177	c17+CMCT	0.0	1	
1413.4558012799998	4	1538152.5216207404	c17+CMCT	0.0	1	
1413.70641278	4	691114.8944927194	c17+CMCT	0.0	1	
1413.95701953	4	281678.0573997253	c17+CMCT	0.0	1	
1414.20762228	4	105451.07962016796	c17+CMCT	0.0	1	
1425.6583097799999	4	2602155.7283025878	c18	0.0	1	
1425.91589	4	5509447.681171444	c18	4.83	1	
1426.16344	4	6510451.553158511	c18	2.65	1	
1426.41967	4	5551684.368138063	c18	6.57	1	
1426.67108	4	3785876.742114033	c18	7.11	1	
1426.91155003	4	2180377.816422797	c18	0.0	1	
1427.1621630299999	4	1096891.8087326612	c18	0.0	1	
1427.41277028	4	493153.98646813206	c18	0.0	1	
1427.6633732799999	4	201423.56294438837	c18	0.0	1	
1427.9139722799998	4	75667.05274630462	c18	0.0	1	
1984.94697	3	3818642.953775416	c18+CMCT	0.11	1	
1985.28529	3	8722060.438814882	c18+CMCT	2.15	1	
1985.61578	3	10960399.843891948	c18+CMCT	0.27	1	
1985.95602	3	9866618.792195091	c18+CMCT	3.31	1	
1986.29427	3	7067197.506101143	c18+CMCT	5.36	1	
1986.6177911966665	3	4259256.538516699	c18+CMCT	0.0	1	
1986.9519508633334	3	2235856.5264712647	c18+CMCT	0.0	1	
1987.2861028633333	3	1046411.6226097059	c18+CMCT	0.0	1	
1987.6202485299998	3	444045.79928459704	c18+CMCT	0.0	1	
1987.9543888633332	3	173022.56009839466	c18+CMCT	0.0	1	
1488.45971	4	9376656.778928813	c18+CMCT	0.98	1	
1488.70813	4	21416971.455522545	c18+CMCT	-0.55	1	
1488.95928	4	26913201.558787055	c18+CMCT	-0.22	1	
1489.20904	4	24227428.199715268	c18+CMCT	-0.82	0	
1489.4587	4	17353464.6223197	c18+CMCT	-1.48	1	
1489.7135	4	10458581.013863573	c18+CMCT	1.33	1	
1489.95302	4	5490133.408498292	c18+CMCT	-6.12	1	
1490.21275803	4	2569457.986375088	c18+CMCT	0.0	1	
1490.4633672799998	4	1090352.0188762993	c18+CMCT	0.0	1	
1490.7139725299999	4	424855.94508128136	c18+CMCT	0.0	1	
1574.71934	4	20800036.09119485	c19+CMCT	-0.49	1	
1574.96948	4	50240116.417984925	c19+CMCT	-0.84	1	
1575.22117	4	66404711.68992231	c19+CMCT	-0.19	1	
1575.47175	4	62690386.681965366	c19+CMCT	-0.23	1	
1575.72232	4	46994872.48820992	c19+CMCT	-0.27	1	
1575.97388	4	29597176.499640014	c19+CMCT	0.32	1	
1576.22623	4	16216408.802795397	c19+CMCT	1.42	1	
1576.47572	4	7913980.307915179	c19+CMCT	0.7	1	
1576.72522053	4	3499099.572085226	c19+CMCT	0.0	1	
1576.97582603	4	1419506.7921453249	c19+CMCT	0.0	1	
1577.22642778	4	533771.3445194409	c19+CMCT	0.0	1	
1536.95324	4	3003101.616999282	c19+CMCT-G	-2.94	1	
1537.20557	4	7032251.8701300975	c19+CMCT-G	-1.88	1	
1537.45588	4	9055681.090150254	c19+CMCT-G	-2.11	1	
1537.70747	4	8351786.817725505	c19+CMCT-G	-1.5	1	
1537.9604167799998	4	6127796.166922322	c19+CMCT-G	0.0	1	
1538.20617	4	3782590.2264952604	c19+CMCT-G	-3.17	1	
1538.46166853	4	2033568.1216581846	c19+CMCT-G	0.0	1	
1538.71228478	4	974648.0991633583	c19+CMCT-G	0.0	1	
1538.96289628	4	423535.17045011505	c19+CMCT-G	0.0	1	
1539.21350353	4	168995.37669539868	c19+CMCT-G	0.0	1	
1660.97749	4	8184145.927056301	c20+CMCT	-2.7	1	
1661.22892	4	20842503.41158416	c20+CMCT	-2.25	1	
1661.48286	4	28906844.479209103	c20+CMCT	-0.28	1	
1661.73269	4	28557512.4190583	c20+CMCT	-0.77	1	
1661.98421	4	22359064.750562187	c20+CMCT	-0.24	1	
1662.23348	4	14686449.733621314	c20+CMCT	-1.05	1	
1662.48536	4	8382853.812289385	c20+CMCT	-0.3	1	
1662.73646478	4	4258085.878101612	c20+CMCT	0.0	1	
1662.98707428	4	1958072.437755444	c20+CMCT	0.0	1	
1663.2376800299999	4	825706.6379851851	c20+CMCT	0.0	1	
1663.48828203	4	322417.45431882254	c20+CMCT	0.0	1	
1623.21676	4	2375276.8502207096	c20+CMCT-G	-1.76	1	
1623.47175	4	5873989.87451591	c20+CMCT-G	0.88	1	
1623.72033	4	7946027.913793189	c20+CMCT-G	-0.4	1	
1623.9712	4	7675856.734046833	c20+CMCT-G	-0.27	1	
1624.226	4	5886939.173906365	c20+CMCT-G	2.3	1	
1624.47289878	4	3792793.490162484	c20+CMCT-G	0.0	1	
1624.72352078	4	2125674.412694554	c20+CMCT-G	0.0	1	
1624.97413728	4	1061091.8659946502	c20+CMCT-G	0.0	1	
1625.22474878	4	479837.22726832714	c20+CMCT-G	0.0	1	
1625.47535628	4	199118.93700394835	c20+CMCT-G	0.0	1	
1625.72596028	4	76569.77030877562	c20+CMCT-G	0.0	1	
1737.48914	4	6701229.489007971	c21+CMCT	0.49	1	
1737.74226	4	17801223.110854704	c21+CMCT	1.88	1	
1737.99085	4	25688221.15780255	c21+CMCT	0.69	1	
1738.24156	4	26366639.191323128	c21+CMCT	0.72	1	
1738.48925	4	21426228.172026977	c21+CMCT	-0.97	1	
1738.74495	4	14595956.840650696	c21+CMCT	1.94	1	
1738.99321	4	8635199.92017598	c21+CMCT	0.59	1	
1739.24280828	4	4544106.133684222	c21+CMCT	0.0	1	
1739.50607	4	2163816.9072956974	c21+CMCT	7.27	1	
1739.74402803	4	944606.4833141513	c21+CMCT	0.0	1	
1739.99463228	4	381804.3474908761	c21+CMCT	0.0	1	
1699.72594078	4	2098545.2396541405	c21+CMCT-G	0.0	1	
1699.98634	4	5419914.426245323	c21+CMCT-G	5.71	1	
1700.23121	4	7635581.669548681	c21+CMCT-G	2.29	1	
1700.47787	4	7669530.621269299	c21+CMCT-G	-0.06	1	
1700.72675	4	6109382.67165443	c21+CMCT-G	-1.09	1	
1700.97334	4	4084852.162069372	c21+CMCT-G	-3.47	1	
1701.2298615299999	4	2374358.8548346204	c21+CMCT-G	0.0	1	
1701.48048028	4	1228591.1331983304	c21+CMCT-G	0.0	1	
1701.73109403	4	575665.945455272	c21+CMCT-G	0.0	1	
1701.98170353	4	247417.554012614	c21+CMCT-G	0.0	1	
1702.2323095299998	4	98500.83444963512	c21+CMCT-G	0.0	1	
1813.7486150299999	4	5498034.940305738	c22+CMCT	0.0	1	
1814.00143	4	15226904.673555195	c22+CMCT	1.17	1	
1814.25142	4	22838909.74643555	c22+CMCT	0.8	1	
1814.50366	4	24321390.39851263	c22+CMCT	1.67	1	
1814.75411	4	20479145.96197897	c22+CMCT	1.57	1	
1815.00625	4	14441281.588001164	c22+CMCT	2.4	1	
1815.26307	4	8837355.172547063	c22+CMCT	5.81	1	
1815.50737	4	4807207.640021198	c22+CMCT	2.33	1	
1815.75375203	4	2365070.418746474	c22+CMCT	0.0	1	
1816.00436128	4	1066151.0709698538	c22+CMCT	0.0	1	
1816.25496703	4	444913.0430778043	c22+CMCT	0.0	1	
1450.7974367299998	5	686739.8022799838	c22+CMCT	0.0	1	
1450.99469	5	1901937.9866421805	c22+CMCT	-2.28	1	
1451.19626	5	2852726.2074266407	c22+CMCT	-1.56	1	
1451.3990459299998	5	3037897.54244815	c22+CMCT	0.0	1	
1451.5995575299999	5	2557976.5864511393	c22+CMCT	0.0	1	
1451.80105	5	1803808.6280081	c22+CMCT	0.68	1	
1452.0005611299998	5	1103842.3017980084	c22+CMCT	0.0	1	
1452.20105573	5	600451.04479518	c22+CMCT	0.0	1	
1452.40154633	5	295412.45360981155	c22+CMCT	0.0	1	
1452.60203373	5	133169.1019842292	c22+CMCT	0.0	1	
1452.8025183299999	5	55572.49063572642	c22+CMCT	0.0	1	
1775.98626253	4	716556.6047152155	c22+CMCT-G	0.0	1	
1776.23696253	4	1931682.547421946	c22+CMCT-G	0.0	1	
1776.48021	4	2830990.971467305	c22+CMCT-G	-4.18	1	
1776.75221	4	2952367.8766185064	c22+CMCT-G	7.84	1	
1776.9889305299998	4	2438425.2966056797	c22+CMCT-G	0.0	1	
1777.23956378	4	1688695.5442181954	c22+CMCT-G	0.0	1	
1777.49019003	4	1015846.5764936067	c22+CMCT-G	0.0	1	
1777.74081003	4	543645.5258219229	c22+CMCT-G	0.0	1	
1777.99142528	4	263318.5092899568	c22+CMCT-G	0.0	1	
1778.2420362799999	4	116931.66546927126	c22+CMCT-G	0.0	1	
1778.49264353	4	48081.461346519485	c22+CMCT-G	0.0	1	
1461.56574153	5	4738606.887332186	c23	0.0	1	
1461.76852	5	12869154.884606915	c23	1.52	1	
1461.96783	5	19046177.659106452	c23	0.69	1	
1462.16893	5	20085972.336561166	c23	1.09	1	
1462.37236	5	16792424.69072466	c23	3.08	1	
1462.57308	5	11780482.67530715	c23	3.23	1	
1462.77473	5	7183002.179922677	c23	4.02	1	
1462.97966	5	3898332.2898702687	c23	7.06	1	
1463.1698247299998	5	1915600.248066033	c23	0.0	1	
1463.37030893	5	863336.8124875817	c23	0.0	1	
1463.5707905299998	5	360396.9848085075	c23	0.0	1	
1890.00893653	4	2363478.6297001927	c23+CMCT	0.0	1	
1890.26605	4	6813044.617250215	c23+CMCT	3.4	1	
1890.51063	4	10606053.778450238	c23+CMCT	0.18	1	
1890.76312	4	11702188.638996564	c23+CMCT	1.15	1	
1891.01371	4	10196614.30329207	c23+CMCT	1.12	1	
1891.26717	4	7433883.631687974	c23+CMCT	2.62	1	
1891.51284928	4	4699637.753238474	c23+CMCT	0.0	1	
1891.7634687799998	4	2639492.744195561	c23+CMCT	0.0	1	
1892.0140835299999	4	1340080.041591405	c23+CMCT	0.0	1	
1892.26469428	4	623134.2766960824	c23+CMCT	0.0	1	
1892.51530128	4	268133.7140751182	c23+CMCT	0.0	1	
1892.7659050299999	4	107583.0617491914	c23+CMCT	0.0	1	
1511.80465	5	6857974.6696071	c23+CMCT	-0.69	1	
1512.00377	5	19769033.161908418	c23+CMCT	-1.64	1	
1512.20535	5	30774997.177075796	c23+CMCT	-0.95	1	
1512.40521	5	33955590.82139133	c23+CMCT	-1.39	1	
1512.60545	5	29586949.392726623	c23+CMCT	-1.57	1	
1512.80566	5	21570487.248023033	c23+CMCT	-1.76	1	
1513.00778	5	13636677.845539501	c23+CMCT	-0.69	1	
1513.20467	5	7658869.495511823	c23+CMCT	-3.07	1	
1513.4098115299998	5	3888435.8271712684	c23+CMCT	0.0	1	
1513.61030013	5	1808114.121128212	c23+CMCT	0.0	1	
1513.81078573	5	778028.7056913613	c23+CMCT	0.0	1	
1514.01126873	5	312167.7949964461	c23+CMCT	0.0	1	
1481.59581213	5	893881.116726589	c23+CMCT-G	0.0	1	
1481.79637213	5	2510817.3604298388	c23+CMCT-G	0.0	1	
1481.99491	5	3822205.4609134668	c23+CMCT-G	-1.35	1	
1482.19661	5	4132734.3689232212	c23+CMCT-G	-0.56	1	
1482.39731	5	3534278.8630785784	c23+CMCT-G	-0.43	1	
1482.5984571299998	5	2531871.56716807	c23+CMCT-G	0.0	1	
1482.79895913	5	1574256.0640241904	c23+CMCT-G	0.0	1	
1482.99945633	5	870261.1865593754	c23+CMCT-G	0.0	1	
1483.1999497299998	5	435161.5553484204	c23+CMCT-G	0.0	1	
1483.40043953	5	199416.36401769708	c23+CMCT-G	0.0	1	
1483.60092633	5	84588.37177771688	c23+CMCT-G	0.0	1	
1483.8014107299998	5	33480.316989618535	c23+CMCT-G	0.0	1	
1577.611	5	7497450.899790551	c24+CMCT	-3.29	1	
1577.81799	5	22594022.246861745	c24+CMCT	0.79	1	
1578.01793	5	36626228.4074388	c24+CMCT	0.41	1	
1578.21879	5	41979059.03037665	c24+CMCT	0.62	1	
1578.4209	5	37930363.200211994	c24+CMCT	1.64	1	
1578.62132	5	28636707.23269301	c24+CMCT	1.58	1	
1578.82259	5	18727694.283541884	c24+CMCT	2.07	1	
1579.02042	5	10871019.595033683	c24+CMCT	0.38	1	
1579.2203123299998	5	5700126.2182396855	c24+CMCT	0.0	1	
1579.42080113	5	2735733.3130223406	c24+CMCT	0.0	1	
1579.62128693	5	1214135.0662783706	c24+CMCT	0.0	1	
1579.82177033	5	502534.357987891	c24+CMCT	0.0	1	
1547.3996	5	1241273.8692729287	c24+CMCT-G	-4.34	1	
1547.60687373	5	3649139.0316534843	c24+CMCT-G	0.0	1	
1547.80743	5	5789288.050561874	c24+CMCT-G	0.01	1	
1548.01318	5	6506792.173998438	c24+CMCT-G	3.39	1	
1548.21073	5	5773585.933140432	c24+CMCT-G	1.47	1	
1548.40895693	5	4285388.829570256	c24+CMCT-G	0.0	1	
1548.6094589299998	5	2757688.5042766663	c24+CMCT-G	0.0	1	
1548.80995633	5	1576294.246576785	c24+CMCT-G	0.0	1	
1549.01044973	5	814394.4521991796	c24+CMCT-G	0.0	1	
1549.21093993	5	385313.4329774978	c24+CMCT-G	0.0	1	
1549.41142693	5	168690.32674023433	c24+CMCT-G	0.0	1	
1549.61191153	5	68857.91702918052	c24+CMCT-G	0.0	1	
1646.6281	5	4441608.199526949	c25+CMCT	1.47	1	
1646.82458	5	13968230.308416367	c25+CMCT	-1.01	1	
1647.02676	5	23555019.62555995	c25+CMCT	-0.01	1	
1647.22977	5	28027301.3038047	c25+CMCT	1.51	1	
1647.43009	5	26251483.84842094	c25+CMCT	1.39	1	
1647.63093	5	20521884.480041493	c25+CMCT	1.59	1	
1647.82573	5	13883878.2419424	c25+CMCT	-1.87	1	
1648.02995	5	8330946.313485703	c25+CMCT	0.39	1	
1648.23246	5	4512688.087709557	c25+CMCT	1.62	1	
1648.43202	5	2236214.5734462184	c25+CMCT	1.05	1	
1648.6307705299998	5	1024317.2267975094	c25+CMCT	0.0	1	
1648.83125413	5	437244.5403764203	c25+CMCT	0.0	1	
1616.4158031299999	5	758812.4367378707	c25+CMCT-G	0.0	1	
1616.62206	5	2330420.9371143575	c25+CMCT-G	3.53	1	
1616.81689413	5	3848984.9406755283	c25+CMCT-G	0.0	1	
1617.0214	5	4493971.073228186	c25+CMCT-G	2.46	1	
1617.2179319299998	5	4135980.291409325	c25+CMCT-G	0.0	1	
1617.41879	5	3180333.66442785	c25+CMCT-G	0.22	1	
1617.6172	5	2118205.5715412353	c25+CMCT-G	-1.08	1	
1617.81943893	5	1252150.08579412	c25+CMCT-G	0.0	1	
1618.01993253	5	668604.5533578559	c25+CMCT-G	0.0	1	
1618.2204227299999	5	326756.5299726181	c25+CMCT-G	0.0	1	
1618.4209099299999	5	147691.0547284544	c25+CMCT-G	0.0	1	
1618.6213945299999	5	62234.88924337275	c25+CMCT-G	0.0	1	
1423.0244085299998	6	2375411.020162765	c26+CMCT	0.0	1	
1423.19328	6	7731007.995780019	c26+CMCT	1.23	1	
1423.3553	6	13469019.875184553	c26+CMCT	-2.35	1	
1423.52896	6	16539569.771381518	c26+CMCT	2.26	1	
1423.69247	6	15974996.328033015	c26+CMCT	-0.26	1	
1423.86142	6	12870021.221875774	c26+CMCT	1.04	1	
1424.02929	6	8968795.48014387	c26+CMCT	1.59	1	
1424.19215	6	5541206.977787483	c26+CMCT	-1.37	1	
1424.3611788633332	6	3089506.115707558	c26+CMCT	0.0	1	
1424.5282541966667	6	1575422.7903638422	c26+CMCT	0.0	1	
1424.6953270299998	6	742332.7093251954	c26+CMCT	0.0	1	
1424.8623978633332	6	325921.7930005224	c26+CMCT	0.0	1	
1397.8495068633333	6	666866.8070159722	c26+CMCT-G	0.0	1	
1398.01663753	6	2121215.1118937624	c26+CMCT-G	0.0	1	
1398.17868	6	3621909.2736038137	c26+CMCT-G	-3.63	1	
1398.34481	6	4366715.988832199	c26+CMCT-G	-4.32	1	
1398.5091	6	4146358.421513809	c26+CMCT-G	-6.33	1	
1398.6850443633334	6	3287299.124371346	c26+CMCT-G	0.0	1	
1398.8521306966666	6	2256232.4254841553	c26+CMCT-G	0.0	1	
1399.0192133633334	6	1373871.0023237646	c26+CMCT-G	0.0	1	
1399.18629253	6	755375.3118439092	c26+CMCT-G	0.0	1	
1399.3533688633331	6	380027.1800626157	c26+CMCT-G	0.0	1	
1399.5204428633333	6	176756.28656756147	c26+CMCT-G	0.0	1	
1399.6875146966665	6	76633.96488613359	c26+CMCT-G	0.0	1	
548.10314	1	15303363.868804429	y02	-0.74	1	
549.10624	1	3400004.7087942334	y02	-0.36	1	
550.10850053	1	769110.3003390407	y02	0.0	1	
551.11098953	1	114905.82386661017	y02	0.0	1	
893.15076	1	65477931.40147607	y03	-0.25	1	
894.15463	1	23145557.024224527	y03	1.0	1	
895.15596853	1	6665217.534911873	y03	0.0	1	
896.15836153	1	1391811.4660418334	y03	0.0	1	
897.1606185300001	1	251169.99003960064	y03	0.0	1	
1222.20384	1	46920822.68273144	y04	0.28	1	
1223.20814	1	22729276.464113925	y04	1.59	1	
1224.20835	1	7898364.464982477	y04	-0.13	1	
1225.2108795299998	1	2048003.1408612938	y04	0.0	1	
1226.21317353	1	446803.53409649024	y04	0.0	1	
610.59813	2	12791198.286756389	y04	0.03	1	
611.09982	2	6196282.706568724	y04	0.59	1	
611.60061753	2	2153192.127422862	y04	0.0	1	
612.10180153	2	558311.0603961749	y04	0.0	1	
612.60294853	2	121804.18571294806	y04	0.0	1	
763.11862	2	31096131.520663306	y05	-0.18	1	
763.62091	2	18580662.496897366	y05	1.05	1	
764.12246	2	7566687.950085273	y05	1.52	1	
764.62249303	2	2309768.8532225043	y05	0.0	1	
765.12365503	2	587994.8853324101	y05	0.0	1	
915.63907	2	41004637.06535025	y06	-0.36	1	
916.14054	2	29139036.977754816	y06	-0.24	1	
916.64231	2	13577592.760030525	y06	0.37	1	
917.1431750300001	2	4743333.2268411545	y06	0.0	1	
917.64435053	2	1372880.0950403523	y06	0.0	1	
918.14551753	2	342317.28829517466	y06	0.0	1	
1068.65282	2	38831729.08400814	y07	0.72	1	
1069.15413	2	31855431.386514526	y07	0.65	1	
1069.65492	2	16735662.616334138	y07	0.24	1	
1070.15485	2	6582797.352749431	y07	-0.96	1	
1070.6570705299998	2	2136593.368770146	y07	0.0	1	
1071.1582500299999	2	596691.4112484243	y07	0.0	1	
661.74564	3	2185349.5424014456	y07-G	-5.29	1	
662.0834228633333	3	1631623.873670969	y07-G	0.0	1	
662.4175788633333	3	811851.2181644721	y07-G	0.0	1	
662.7517348633334	3	302941.8652468103	y07-G	0.0	1	
663.08586653	3	93974.75283533274	y07-G	0.0	1	
663.4199925300001	3	25140.193863257813	y07-G	0.0	1	
1241.17566	2	76233778.18818222	y08	-0.09	1	
1241.67722	2	72548391.52700801	y08	0.07	1	
1242.1776	2	42772008.98718884	y08	-0.62	1	
1242.67917	2	18802234.43190304	y08	-0.34	1	
1243.18153	2	6778739.0958670415	y08	0.6	1	
1243.68196453	2	2097154.533682758	y08	0.0	1	
1244.18313453	2	573731.1469468827	y08	0.0	1	
827.11461	3	5477257.252747735	y08	-0.17	1	
827.44846	3	5212468.975177814	y08	-0.65	1	
827.7831548633334	3	3073090.4594728393	y08	0.0	1	
828.1173005300001	3	1350906.0859582166	y08	0.0	1	
828.4514298633334	3	487039.98096054106	y08	0.0	1	
828.7855508633334	3	150676.70988825982	y08	0.0	1	
829.1196641966667	3	41221.531457944155	y08	0.0	1	
1413.7006	2	27061969.668175682	y09	0.79	1	
1414.20076	2	29307363.753021777	y09	-0.05	1	
1414.70089	2	19170372.050277825	y09	-0.84	1	
1415.20286	2	9303234.26938621	y09	-0.31	1	
1415.69796	2	3684151.5520334905	y09	-4.62	1	
1416.2056810299998	2	1248695.0796719976	y09	0.0	1	
1416.70685353	2	373407.7687458161	y09	0.0	1	
942.13034	3	19132661.37042503	y09	-0.24	1	
942.46422	3	20720142.444244877	y09	-0.61	1	
942.79883	3	13553345.9419383	y09	-0.14	1	
943.13415	3	6577334.654809662	y09	1.1	1	
943.46658	3	2604674.5653282795	y09	-0.7	0	
943.8013618633333	3	882820.4453416187	y09	0.0	1	
944.1354768633335	3	263997.20641551114	y09	0.0	1	
1566.7107	2	7351021.987902144	y10	-0.92	1	
1567.21148	2	8767467.039139504	y10	-1.29	1	
1567.713	2	6241745.395882687	y10	-1.12	1	
1568.21599253	2	3287094.572586461	y10	0.0	1	
1568.71720053	2	1409132.1785321627	y10	0.0	1	
1569.2183945299998	2	516294.37410681555	y10	0.0	1	
1569.71957703	2	166750.18103826867	y10	0.0	1	
1044.1397	3	22419812.279973123	y10	0.67	1	
1044.47381	3	26739814.6151452	y10	0.54	1	
1044.80816	3	19036640.11689516	y10	0.71	1	
1045.14049	3	10025278.578297183	y10	-1.03	1	
1045.4757081966666	3	4297698.874027803	y10	0.0	1	
1045.8098375299999	3	1574641.3175924115	y10	0.0	1	
1046.1439591966666	3	508569.796510216	y10	0.0	1	
1153.82345	3	34534164.13450874	y11	0.24	1	
1154.15774	3	45710037.01361511	y11	0.29	1	
1154.49222	3	35415294.430331804	y11	0.55	1	
1154.82466	3	20181678.61990089	y11	-0.93	1	
1155.15922	3	9320044.261551812	y11	-0.57	1	
1155.49401053	3	3668149.835523956	y11	0.0	1	
1155.8281338633333	3	1269819.498280481	y11	0.0	1	
1156.1622511966666	3	395001.3909706277	y11	0.0	1	
1263.50705	3	37417674.90631737	y12	-0.23	1	
1263.84145	3	54425910.88861302	y12	-0.1	1	
1264.17646	3	45614984.17853115	y12	0.56	1	
1264.50963	3	27965647.202847347	y12	-0.22	1	
1264.84613	3	13839287.909067193	y12	1.64	1	
1265.18017	3	5821431.194916931	y12	1.57	1	
1265.51230853	3	2149552.88002446	y12	0.0	1	
1265.8464275299998	3	711937.0340881434	y12	0.0	1	
1365.5185	3	19727015.666772727	y13	1.99	1	
1365.85082	3	30858266.830790788	y13	0.59	1	
1366.18504	3	27628736.689889867	y13	0.61	1	
1366.51911	3	18049068.784743723	y13	0.55	1	
1366.8542	3	9500676.575265218	y13	1.23	1	
1367.1866515299998	3	4245840.242730715	y13	0.0	1	
1367.5207815299998	3	1664106.5208105517	y13	0.0	1	
1367.85490553	3	584670.8690331752	y13	0.0	1	
1449.24903353	3	4069586.07647067	y13+CMCT	0.0	1	
1449.58213	3	7044759.487117248	y13+CMCT	-0.79	1	
1449.91796	3	6823061.938760763	y13+CMCT	0.33	1	
1450.24743	3	4774350.336336439	y13+CMCT	-2.91	1	
1450.5858188633333	3	2673577.976953494	y13+CMCT	0.0	1	
1450.91996953	3	1264999.511120043	y13+CMCT	0.0	1	
1451.2541118633333	3	522968.9752288331	y13+CMCT	0.0	1	
1451.5882471966665	3	193223.38961909577	y13+CMCT	0.0	1	
1451.9223768633333	3	64856.28055709879	y13+CMCT	0.0	1	
1467.52141	3	12966662.929164555	y14	-1.91	1	
1467.85792	3	21705988.814253297	y14	-0.37	1	
1468.19441	3	20669770.739499472	y14	1.2	1	
1468.5286	3	14325587.001901312	y14	1.21	1	
1468.86393	3	7986434.670347115	y14	2.01	1	
1469.19964	3	3775734.8089233316	y14	3.08	1	
1469.5292511966668	3	1564096.4255327582	y14	0.0	1	
1469.8633798633332	3	580456.5439383312	y14	0.0	1	
1470.1975031966665	3	196057.1221796906	y14	0.0	1	
1551.25023	3	5263647.125765623	y14+CMCT	-4.67	1	
1551.59031	3	9689265.220939709	y14+CMCT	-0.91	1	
1551.92568	3	9939922.562087318	y14+CMCT	-0.16	1	
1552.26476	3	7353219.333923055	y14+CMCT	3.0	1	
1552.60423	3	4347706.948284687	y14+CMCT	6.41	1	
1552.9284288633332	3	2170028.1813858734	y14+CMCT	0.0	1	
1553.26257553	3	945692.9018783609	y14+CMCT	0.0	1	
1553.5967151966665	3	368154.22813053965	y14+CMCT	0.0	1	
1553.9308485299998	3	130140.48619904889	y14+CMCT	0.0	1	
1569.52849	3	9775034.792763414	y15	-2.65	1	
1569.8635	3	17435755.5066037	y15	-2.16	1	
1570.19653	3	17591355.743396565	y15	-2.91	1	
1570.53047	3	12886437.482563995	y15	-3.06	1	
1570.86068	3	7580691.591591135	y15	-5.57	1	
1571.2035775299998	3	3777408.972791831	y15	0.0	1	
1571.5377175299998	3	1647886.0637224833	y15	0.0	1	
1571.8718508633333	3	643615.9034545886	y15	0.0	1	
1572.2059785299998	3	228634.15724054986	y15	0.0	1	
1176.89736	4	7020872.013150293	y15	-0.26	1	
1177.1479	4	12523148.045986483	y15	-0.39	1	
1177.40017	4	12634907.172260623	y15	0.99	1	
1177.64955	4	9255622.121930817	y15	-0.07	1	
1177.90187	4	5444795.498337016	y15	1.37	0	
1178.1508640299999	4	2713105.937886849	y15	0.0	1	
1178.4014690299998	4	1183586.2880216762	y15	0.0	1	
1178.65206903	4	462274.04603491013	y15	0.0	1	
1178.90266478	4	164215.39051796918	y15	0.0	1	
1653.26816	3	7752039.930239616	y15+CMCT	1.37	1	
1653.60361	3	15120409.709754774	y15+CMCT	2.09	1	
1653.93486	3	16374364.255997395	y15+CMCT	0.3	1	
1654.27309	3	12763117.711139634	y15+CMCT	2.74	1	
1654.60567	3	7941286.2743009515	y15+CMCT	1.78	1	
1654.93688653	3	4167252.2364701945	y15+CMCT	0.0	1	
1655.2710371966666	3	1908130.3079668125	y15+CMCT	0.0	1	
1655.6051805299999	3	780048.6187442029	y15+CMCT	0.0	1	
1655.9393178633334	3	289467.2272815958	y15+CMCT	0.0	1	
1671.20753	3	6040369.52731339	y16	-3.32	1	
1671.54279	3	11457421.60938953	y16	-2.71	1	
1671.87791	3	12211062.391985478	y16	-2.16	1	
1672.20987	3	9421113.17779171	y16	-3.49	1	
1672.5498688633331	3	5825228.917998268	y16	0.0	1	
1672.8840208633333	3	3046543.0835283785	y16	0.0	1	
1673.20492	3	1393390.6943232142	y16	-7.92	1	
1673.5522998633332	3	570007.4667405707	y16	0.0	1	
1673.8864301966667	3	211992.896945858	y16	0.0	1	
1253.1584	4	8253512.950594142	y16	0.33	1	
1253.41099	4	15655329.894290995	y16	1.85	1	
1253.65875	4	16685098.674350739	y16	-0.46	1	
1253.90993	4	12872934.22535054	y16	-0.02	1	
1254.15952	4	7959546.530633932	y16	-0.85	1	
1254.4111965299999	4	4162772.2742367107	y16	0.0	1	
1254.66180378	4	1903917.9786653048	y16	0.0	1	
1254.91240578	4	778853.6756576773	y16	0.0	1	
1255.16300353	4	289665.4107774142	y16	0.0	1	
1754.946330863333	3	3826452.4545922847	y16+CMCT	0.0	1	
1755.27901	3	7896306.438442501	y16+CMCT	-0.9	1	
1755.61137	3	9003965.017002504	y16+CMCT	-1.95	1	
1755.95012	3	7371830.327577871	y16+CMCT	0.64	1	
1756.2831638633331	3	4809851.756566449	y16+CMCT	0.0	1	
1756.6173261966667	3	2643594.72562977	y16+CMCT	0.0	1	
