m/z,z,I,Res.
218.41997,,6984193,635747
229.74078,,6602240,580661
229.97707,,6093324,587121
231.0139,,6125986,424593
235.34008,,6105075,611208
236.68949,,7018789,483679
238.71309,,6338789,601513
247.26393,,6482171,416049
249.70642,,6689464,594719
256.57928,,6159515,450353
257.08946,,6867629,205150
257.10801,,6187336,779502
257.10899,,15083591,181963
257.12835,,8648258,846309
257.12896,,34791360,413594
257.14011,,7013631,613866
257.14823,,8567868,855770
257.14885,,37148860,396874
257.16814,,8341943,635527
257.16883,,38377912,440988
257.18797,,7546865,722026
257.18887,,29242800,446612
257.20899,,19305260,360408
257.22916,,10748774,469147
257.24939,,6365664,579065
257.90782,,6861065,398982
266.97055,,6914922,310566
272.0271,,7095165,485504
281.46654,,6902421,292075
289.60053,,6182225,486349
293.51458,,6195178,452035
304.66485,,6327163,350907
307.71591,,6432790,334763
316.86481,,7134412,466142
318.95968,,6174219,368427
324.07045,,6311848,399585
329.52084,,6210122,448100
330.51349,,6420072,433057
333.73275,,6414959,371528
336.58838,,6736521,387679
336.65907,,6205348,411474
346.63185,,6691886,312910
347.1768,,6211172,349090
347.93274,,9124506,420195
351.06276,,6148132,325354
351.71529,,6602062,354803
353.92522,,6552236,371813
355.58567,,6459284,270784
360.17434,,6437331,395835
360.72709,,6315040,413988
366.81839,,6252698,435467
368.87086,,6096001,354914
371.12347,,6384783,415799
372.57532,,6206106,404249
375.18481,,7130845,394126
376.0654,,6145864,321794
381.39549,,7075768,313940
381.42035,,7373143,273633
381.47412,,6662170,261288
383.3559,,6111849,385986
383.44882,,7007200,315714
384.35952,,6296315,307366
384.84067,,6156271,315502
387.54002,,6305539,272139
387.85242,,6270125,269337
391.80738,,6402125,294281
392.08924,,6749026,303989
393.50929,,6217967,382002
394.29957,,6252153,288490
394.8161,,6468726,302278
397.68766,,6380518,310383
402.45807,,6568887,297612
402.55092,,6269005,386561
405.20703,,6898883,287621
406.30999,,6605423,341700
407.00341,,6347259,422210
407.42329,,6852287,350922
408.24024,,6958889,287620
408.45923,,6626206,363282
408.58893,,7175804,332248
411.87251,,6652727,240677
413.27164,,6159202,197768
414.54232,,6361026,237528
416.23818,,6590528,254795
418.1374,,6505951,333485
418.91343,,6591486,225568
423.49332,,6351705,363686
423.50662,,6486899,329622
423.52755,,6955931,478176
423.59664,,7439904,474052
423.59814,,14277155,501659
423.66466,,7312547,363748
424.02675,,6631262,392044
424.06299,,6371748,453873
