m/z,z,I,Res.
234.64178,,2792645,206043
249.92147,,2723981,277776
269.83642,,2825796,243781
291.32676,,2743631,207759
292.2388,,2873985,113515
292.27192,,6270464,213596
292.30532,,5541246,278627
292.3385,,3005900,281363
292.33968,,2723556,192601
331.59284,,2792859,180976
357.84834,,2839840,148519
358.58256,,2873609,128260
368.13341,,3017105,158150
371.08263,,3291075,145333
372.14115,,2789322,114801
378.92448,,2765524,136150
390.16791,,2855718,165279
394.48178,,2745385,133301
400.36455,,2757220,146343
400.91107,,2789008,146141
402.63408,,2814625,141388
410.07395,,2969488,158756
410.60111,,2719295,175835
418.16099,,3140762,96292
429.95419,,2697297,124052
430.73609,,2775913,137284
432.89047,,2833312,129018
433.21775,,2899801,111088
436.86475,,2772864,114706
439.14807,,2765503,151158
444.62737,,3041838,170207
458.07135,,3731128,148180
469.23104,,2989684,96236
471.56902,,3199554,135224
473.52622,,2993569,144570
478.59381,,3153615,215563
479.2376,,2733269,147838
479.60017,,2887055,141945
481.81719,,2983775,70083
482.62171,,2849303,103386
484.38521,,3830483,199533
484.44093,,5027018,166766
484.48314,,3686258,164943
484.49675,,6516416,172667
484.50358,,3000774,167098
484.53182,,2981346,192645
484.53836,,4337768,239287
484.54108,,4674155,273696
484.55199,,6454646,128737
484.55658,,3464954,222684
484.58486,,2958613,300158
484.59593,,4490656,210251
484.60762,,6508460,174486
484.65059,,3719125,244921
484.66362,,4593826,160122
485.78898,,3019083,86060
486.492,,3325594,205107
486.99847,,7834186,147341
487.04194,,7250932,166923
487.05439,,11680256,175743
487.06413,,6127882,103196
487.0962,,6386218,200606
487.10984,,12974647,166067
487.16555,,10882157,162273
487.22113,,8258084,168960
488.50324,,2880656,133995
490.26893,,2889119,108121
490.85638,,2989126,117529
498.57278,,2888130,153452
498.92698,,3034441,122067
505.89522,,2938505,124135
509.30175,,2881718,158249
514.30738,,2786446,133861
516.18147,,3028806,113489
518.20307,,3119170,144433
520.27896,,2897312,149464
524.91182,,2792314,78371
534.61439,,2877624,106635
535.01602,,2937902,105722
536.59484,,2840744,59447
536.93969,,2940193,94030
538.03788,,6076946,123129
540.80093,,3173318,120591
542.62421,,3073913,125255
543.07196,,2956405,81803
547.11931,,22788628,123773
548.12293,,3436009,154229
548.82817,,3104437,136146
548.97427,,2987862,129603
554.9862,,3237474,88131
559.99697,,3561613,72073
562.73349,,3039194,140909
564.22491,,2824474,87575
568.45043,,2888301,85209
570.93317,,2942822,127935
579.86518,,2970098,129820
580.76216,,2944926,92061
582.938,,3703552,85396
584.12402,,3400110,113809
584.52073,,2929834,111944
585.35242,,2895788,116298
587.17364,,3147614,117290
588.33552,,3011120,146333
588.99499,,3288080,115136
589.54357,,2868116,118479
592.25343,,2905091,92494
593.63533,,3132806,125339
598.1,,7840556,119243
598.60198,,4066585,109765
599.79397,,3214084,113547
603.56476,,3059156,124378
603.66771,,2948294,108857
605.48811,,3178017,102378
