m/z,z,I,Res.
223.68129,,2968768,283024
235.86661,,3124519,407853
263.75099,,3247068,204282
270.00044,,3210314,227865
280.19249,,3055008,225970
292.17247,,2860187,146302
292.80548,,2893401,306053
292.83876,,7268392,292646
292.87184,,10829734,270459
292.90519,,10530788,282399
292.93868,,8457122,288226
292.97233,,3997921,311975
293.00584,,4241855,293633
293.91124,,2963537,260165
307.91914,,2889195,181327
308.56239,,2968334,201886
321.29533,,3102672,123362
325.84146,,2920864,228135
330.08535,,3229585,219849
333.54385,,2871002,114500
341.75646,,2920606,261628
344.0387,,2929566,321699
346.6174,,2906820,184326
348.89953,,2974131,234095
353.43582,,2923517,189019
353.64165,,3015830,199267
366.90012,,3097574,173251
371.20231,,2913933,253968
372.74839,,2977738,114296
378.66675,,2893321,178144
388.43675,,3219331,212209
390.03683,,3321909,191917
391.42024,,2954879,169716
391.57938,,3013241,114001
393.73446,,2937394,184610
396.35636,,2876963,92223
396.77821,,2930145,172760
404.21574,,3099178,227356
421.15358,,3324917,221746
421.74691,,2931000,183209
422.52979,,3910542,166569
425.6739,,3104917,142525
428.91941,,2977477,155331
434.58179,,2922014,169204
446.51081,,3077602,162418
448.49275,,2991447,139486
451.20718,,2942236,165422
451.40081,,2919885,179793
453.93144,,2973676,207056
455.5261,,3518458,161146
458.34148,,2953685,122357
458.78307,,3167864,107046
465.0381,,3165888,166301
468.06465,,2998365,191055
471.10962,,3446640,169079
473.87111,,2949480,162534
474.88874,,3028558,140081
476.87585,,3479412,146884
478.76815,,3160775,199903
478.90331,,3052658,110014
487.17407,,3480288,121583
488.05581,,8993189,225727
488.11135,,9950175,232295
488.16706,,9021210,219209
488.8247,,3102164,249797
489.18436,,3014162,203220
489.49003,,3047767,150156
493.97764,,3125081,158916
495.90896,,3017118,146663
496.97911,,2983046,107808
497.76817,,2967039,128911
500.41379,,3085029,128397
500.63074,,2974227,123018
507.61253,,3176814,150606
508.21949,,3018834,187873
508.48138,,3057910,181166
509.05557,,3003734,97843
510.51301,,3004626,206820
512.0483,,3191819,116619
513.53765,,2984117,144223
515.33463,,3213823,168595
521.07036,,3276205,144057
522.62342,,3472218,140735
522.92353,,3494577,138089
525.37096,,3018341,130928
527.58454,,3023222,141388
528.29784,,3148971,131336
528.44673,,3149111,130919
528.93309,,3336488,146429
529.24614,,3145104,146548
531.80737,,3493920,174606
532.71522,,3225276,160488
533.77818,,3038700,136806
535.36451,,3815485,163324
536.16012,,3169306,145799
536.46318,,3118970,167697
537.09218,,3035478,145197
538.03751,,5225187,158521
543.54983,,3114249,144380
543.90632,,3962602,86494
546.65305,,3107741,111208
547.58905,,3307848,164691
548.10296,,16970338,151774
549.10639,,4484478,170400
549.19746,,3319273,141035
550.40593,,3142133,159642
551.37596,,3060426,109812
554.15445,,3284848,108419
554.57124,,3282587,135140
556.07662,,3528393,98903
556.50426,,3116225,150239
558.44925,,3234358,144020
559.63299,,3253290,166479
559.67329,,3088729,131074
562.62176,,3610769,105466
563.21227,,3528618,150621
563.80583,,3299430,115909
565.12784,,3099294,112464
572.15742,,3315429,122644
572.33817,,3147771,134924
574.30129,,3702597,122785
575.52396,,3194214,150499
575.58549,,3289263,147323
577.84267,,3082770,178161
582.98845,,3201012,129763
585.95281,,3262729,156252
598.03069,,3638219,102592
602.13216,,3139793,116842
607.25754,,3153044,148860
607.33514,,3679757,85787
608.14042,,3179206,125161
610.05932,,3394453,140807
610.59745,,15023098,146728
610.97662,,3247818,83539
611.04305,,3582582,158874
611.09936,,6314422,135456
612.02812,,3793174,107848
612.28898,,3173183,133732
612.59174,,3118999,128071
614.81242,,3216812,105786
614.94009,,3280956,160387
615.3062,,3787354,130945
616.33376,,3146210,161990
619.20266,,3603518,117776
620.48456,,3400987,114435
621.84149,,3250696,85571
622.46866,,3300291,118273
623.5626,,3284549,140428
623.67532,,3111619,130843
623.93285,,3198369,143104
626.62359,,3389063,133718
628.06979,,9170562,147269
628.27668,,3603238,113841
629.27176,,3259916,118425
630.84234,,3239846,111274
631.33111,,3279228,100397
632.46888,,3241365,126925
633.19675,,3245678,115990
633.69533,,3227596,56749
634.07049,,3198499,169160
634.15572,,3982592,116417
635.41117,,3460176,98086
638.37679,,3150795,140065
639.3524,,3236832,117112
640.73194,,3424738,113352
640.78236,,3261655,110081
641.70507,,3237806,149226
641.78116,,3474878,94913
648.78848,,3695624,119183
648.93661,,3405058,76709
649.08047,,3891831,142019
649.57311,,22605430,131607
650.06527,,5797877,128822
650.0753,,10379647,134877
651.21574,,3229338,124314
654.0497,,3876856,113988
655.27308,,3186136,146150
655.32953,,3492241,157398
657.56825,,3240685,158090
659.20794,,3285471,112351
659.37379,,3169029,148234
666.41272,,3180692,81009
666.90937,,3434679,90098
668.28545,,3545229,114841
669.71191,,3166124,126082
671.14669,,3550475,131604
672.52,,3427237,151462
672.62429,,3166281,126570
674.70048,,3604016,94385
674.99576,,3624197,96852
678.66498,,3260825,100030
679.41583,,3360012,106385
680.4057,,3532566,92282
