spectrum:	/users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1610_134_6n.csv
limit_error:	6
noise_limit:	1700000.0
shape_limit:	0.75
stddev_limit:	0.7

Observed fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
1338.50699	6	2749012.880697358	y25+2DEPC+H2O-CO-Eth	-3.15	
1338.83635	3	3096138.2264256245	w12+2DEPC+H2O-CO-Eth	-4.99	
1338.83635	6	1380131.983504756	y25+2DEPC+H2O-CO-Eth	-6.74	
1349.18194	2	8276317.921652278	a09-A	0.01	
1349.18194	4	3136639.5205699834	y17+2DEPC+H2O-CO-G	0.27	
1349.68666	2	5195694.890141134	a09-A	2.59	
1349.68666	4	1686452.2999156537	y17+2DEPC+H2O-CO-G	2.84	
1391.17359	4	3181536.085657928	a18-A	0.54	
1391.17359	4	3195308.645351727	w17+DEPC	-1.48	
1391.68068	4	3103929.876632051	w17+DEPC	2.7	
1391.68068	4	3105733.184704017	a18-A	4.71	
1391.68068	6	2197010.0630595176	y26+DEPC+H2O-CO	-6.15	
1395.17335	4	2572584.5274898345	w17+2DEPC+H2O-CO-Eth	-0.74	
1395.17335	6	3276677.5631408487	c26+2DEPC+H2O-CO-G	-2.85	
1397.19256	3	13657450.932919089	y13	-2.74	
1397.19256	5	4496547.46568066	y22	3.36	
1398.00019	5	1488723.1293204064	y22	7.39	
1398.00019	6	3656920.521421442	c26	-6.47	
1402.51091	3	5174975.073230417	c13+DEPC	-0.37	
1402.51091	3	16086546.846090406	a14-G	-0.16	
1402.84277	3	3435791.795517957	c13+DEPC	-2.02	
1402.84277	3	25555041.945163716	a14-G	-1.87	
1403.17798	3	1839288.7848418187	c13+DEPC	-1.26	
1403.17798	3	23309621.568529777	a14-G	-1.15	
1409.67648	6	3018604.119414301	c26+DEPC	-1.46	
1409.67648	6	4156931.4931956884	w26+2DEPC+H2O-CO-Eth	-3.2	
1410.00808	6	2644090.0805960563	RNA-G-H2O	-3.22	
1410.00808	6	16485915.921710238	c26+DEPC	-3.32	
1410.1768	6	8453389.451828538	RNA-G-H2O	-2.08	
1410.1768	6	19885715.164494783	c26+DEPC	-2.17	
1410.33934	6	14481318.554682946	RNA-G-H2O	-5.31	
1410.33934	6	18873615.746628556	c26+DEPC	-5.39	
1410.51595	6	14945617.220925227	c26+DEPC	1.37	
1410.51595	6	17496208.517510224	RNA-G-H2O	1.43	
1410.6862	6	10239706.028286597	c26+DEPC	3.62	
1410.6862	6	16634320.611886607	RNA-G-H2O	3.67	
1410.85189	3	6146610.926459736	y13+2DEPC+H2O-CO-2Eth	-1.19	
1410.85189	6	6220957.385930465	c26+DEPC	2.63	
1410.85189	6	13195988.627263352	RNA-G-H2O	2.69	
1411.02106	6	3411226.6427601227	c26+DEPC	4.12	
1411.02106	6	9057718.924019344	RNA-G-H2O	4.17	
1411.18542	3	9953040.750868088	y13+2DEPC+H2O-CO-2Eth	-1.67	
1411.18542	6	5513316.7425384605	RNA-G-H2O	2.24	
1412.67627	6	3471538.4624813613	RNA-A-H2O	-1.53	
1412.67627	6	18163867.20313427	c26+2DEPC+H2O-CO-Eth	-1.64	
1412.83965	6	11100140.865505515	RNA-A-H2O	-4.18	
1412.83965	6	21925297.676584225	c26+2DEPC+H2O-CO-Eth	-4.26	
1413.00713	6	2652474.6403868324	RNA-G	-5.13	
1413.00713	6	19024503.673846863	RNA-A-H2O	-3.91	
1413.00713	6	20827758.914695174	c26+2DEPC+H2O-CO-Eth	-3.98	
1413.17457	6	8481822.536398152	RNA-G	-4.9	
1413.17457	6	16509813.973130494	c26+2DEPC+H2O-CO-Eth	-3.73	
1413.17457	6	23001557.890266713	RNA-A-H2O	-3.67	
1413.34785	6	11324096.043479508	c26+2DEPC+H2O-CO-Eth	0.66	
1413.34785	6	14537885.168664468	RNA-G	-0.53	
1413.34785	6	21887703.60319672	RNA-A-H2O	0.72	
1413.51428	6	6888110.531249986	c26+2DEPC+H2O-CO-Eth	0.2	
1413.51428	6	17381063.04082287	RNA-A-H2O	0.25	
1413.51428	6	17578007.07327914	RNA-G	-1.0	
1413.68412	6	3781931.2643621895	c26+2DEPC+H2O-CO-Eth	2.16	
1413.68412	6	11943705.879275253	RNA-A-H2O	2.21	
1413.68412	6	16727655.371651825	RNA-G	0.95	
1413.85076	6	7278769.046392946	RNA-A-H2O	1.9	
1413.85076	6	13284100.435847286	RNA-G	0.63	
1414.0162	6	4004161.9684255123	RNA-A-H2O	0.74	
1414.0162	6	9128819.255768243	RNA-G	-0.52	
1414.18259	1	6522196.380680828	a05-G	-2.32	
1414.18259	6	2015004.266459096	RNA-A-H2O	0.26	
1414.18259	6	5563551.382860623	RNA-G	-1.01	
1425.18331	4	6785173.534150363	a18+2DEPC+H2O-CO-A	-3.73	
1425.18331	4	8196161.477752592	y18+2DEPC+H2O-CO-G	-5.56	
1425.68827	4	2687908.7934588087	a18+2DEPC+H2O-CO-A	-1.12	
1425.68827	4	8398418.9484212	y18+2DEPC+H2O-CO-G	-2.99	
1426.20298	3	12500836.498435922	y13+2DEPC+H2O-CO-Eth	1.49	
1426.20298	4	3327422.3223874946	y18+2DEPC+H2O-CO-G	6.45	
1435.6882	6	128048792.75636795	RNA+2DEPC+H2O-CO-G	-2.36	
1435.6882	6	140125136.00434822	RNA+2DEPC+H2O-CO-A-H2O	-1.14	
1435.85665	6	112997068.28459628	RNA+2DEPC+H2O-CO-A-H2O	-0.18	
1435.85665	6	157348724.87462974	RNA+2DEPC+H2O-CO-G	-1.42	
1436.02461	6	78828684.43685411	RNA+2DEPC+H2O-CO-A-H2O	0.43	
1436.02461	6	152108560.81288913	RNA+2DEPC+H2O-CO-G	-0.81	
1436.19136	6	48759366.388511375	RNA+2DEPC+H2O-CO-A-H2O	0.2	
1436.19136	6	122666350.57419756	RNA+2DEPC+H2O-CO-G	-1.04	
1436.35998	6	27219690.75694102	RNA+2DEPC+H2O-CO-A-H2O	1.28	
1436.35998	6	85577969.945898	RNA+2DEPC+H2O-CO-G	0.03	
1436.5279	6	13897854.506062547	RNA+2DEPC+H2O-CO-A-H2O	1.87	
1436.5279	6	52936371.33511157	RNA+2DEPC+H2O-CO-G	0.62	
1436.69621	6	6557742.2144041145	RNA+2DEPC+H2O-CO-A-H2O	2.73	
1436.69621	6	29552678.586894765	RNA+2DEPC+H2O-CO-G	1.48	
1438.52162	3	37089818.752782725	w13+2DEPC+H2O-CO-2Eth	7.0	
1438.52162	6	50320974.917209364	RNA	-1.3	
1438.85618	3	20113429.396507196	w13+2DEPC+H2O-CO-2Eth	7.29	
1438.85618	6	59986654.416896015	RNA	-1.04	
1440.68723	4	1213686.1342093353	y18+2DEPC+H2O-CO-2Eth	1.86	
1440.68723	4	3208109.6131467745	c18+2DEPC+H2O-CO-G	4.89	
1440.9349	4	705663.6914914141	y18+2DEPC+H2O-CO-2Eth	-0.18	
1440.9349	4	3835191.622679503	c18+2DEPC+H2O-CO-G	2.82	
1445.1795	4	18017979.989437755	c18	0.56	
1445.1795	6	20832147.86165933	RNA+2DEPC+H2O-CO-2Eth	-3.79	
1445.68586	4	10689489.19670666	c18	4.09	
1445.68586	6	148415971.83618388	RNA+2DEPC+H2O-CO-2Eth	-0.29	
1446.18845	4	3133540.4556515305	c18	5.04	
1446.18845	6	81900653.32211055	RNA+2DEPC+H2O-CO-2Eth	0.64	
1448.86529	3	2683074.3982193633	y14-G	2.82	
1448.86529	6	3552878.545179743	RNA+DEPC+H2O-CO	1.61	
1449.19472	3	1830050.9696287748	y14-G	-0.45	
1449.19472	6	4292110.316608266	RNA+DEPC+H2O-CO	-1.67	
1451.19873	4	2663963.60518012	y18+2DEPC+H2O-CO-Eth	4.34	
1451.19873	6	35882612.73239669	RNA+DEPC	2.32	
1451.70155	4	7128757.902369015	y18+2DEPC+H2O-CO-Eth	5.36	
1451.70155	6	6471594.902419255	RNA+DEPC	3.43	
1452.85858	3	627451916.6851068	w13+2DEPC+H2O-CO-Eth	1.57	
1452.85858	3	761285822.400822	a14+2DEPC+H2O-CO-A	-3.05	
1452.85858	6	186366265.9329407	RNA+2DEPC+H2O-CO-Eth	-0.03	
1453.19222	3	717774105.705395	a14+2DEPC+H2O-CO-A	-3.43	
1453.19222	3	1031157989.825981	w13+2DEPC+H2O-CO-Eth	1.17	
1453.19222	6	1088350110.6563995	RNA+2DEPC+H2O-CO-Eth	-0.42	
1453.52581	3	493907311.15376854	a14+2DEPC+H2O-CO-A	-3.84	
1453.52581	3	964647752.9701487	w13+2DEPC+H2O-CO-Eth	0.77	
1453.52581	6	1323184177.954103	RNA+2DEPC+H2O-CO-Eth	-0.83	
1453.86038	3	273909155.5864758	a14+2DEPC+H2O-CO-A	-3.56	
1453.86038	3	656985016.2029073	w13+2DEPC+H2O-CO-Eth	1.06	
1453.86038	6	759500584.7160258	RNA+2DEPC+H2O-CO-Eth	-0.55	
1454.19583	3	128992638.26443784	a14+2DEPC+H2O-CO-A	-2.66	
1454.19583	3	359984544.44602937	w13+2DEPC+H2O-CO-Eth	1.96	
1454.19583	6	267021765.03435385	RNA+2DEPC+H2O-CO-Eth	0.35	
1454.53231	3	53285343.97936956	a14+2DEPC+H2O-CO-A	-1.06	
1454.53231	3	167290356.51385996	w13+2DEPC+H2O-CO-Eth	3.57	
1454.53231	6	65398318.1043866	RNA+2DEPC+H2O-CO-Eth	1.96	
1454.86345	3	19735293.811585046	a14+2DEPC+H2O-CO-A	-3.12	
1454.86345	3	68127031.84029074	w13+2DEPC+H2O-CO-Eth	1.52	
1454.86345	6	12043741.421231424	RNA+2DEPC+H2O-CO-Eth	-0.1	
1455.19574	3	6657590.312574685	a14+2DEPC+H2O-CO-A	-4.38	
1455.19574	3	24855331.401285633	w13+2DEPC+H2O-CO-Eth	0.26	
1455.19574	5	2721628.2328866925	y23+2DEPC+H2O-CO-G	0.4	
1456.18176	2	10062525.2488076	c09	-6.33	
1456.18176	4	3472241.4657200137	c18+2DEPC+H2O-CO-2Eth	5.68	
1461.19497	4	438598565.54197055	c18+DEPC+H2O-CO	3.99	
1461.19497	6	2613278406.0842624	RNA+2DEPC+H2O-CO	-3.9	
1461.70038	4	131027698.56219062	c18+DEPC+H2O-CO	6.85	
1461.70038	6	951526467.9562547	RNA+2DEPC+H2O-CO	-1.04	
1465.19303	2	3826741.430510884	w09	-2.2	
1465.19303	4	4049161.5579644437	w18+DEPC+H2O-CO	1.71	
1465.6956	2	4230264.718372548	w09	-1.36	
1465.6956	4	2456862.5260033696	w18+DEPC+H2O-CO	2.6	
1473.68432	4	1754902.3136435177	y19-G	-3.31	
1473.68432	4	6999117.318425592	a19-G	-1.56	
1473.93472	4	3902548.545307734	y19-G	-3.5	
1473.93472	4	6168149.2127585495	a19-G	-1.72	
1474.18919	3	4284641.58609705	c14+2DEPC+H2O-CO-G	1.61	
1474.18919	4	4330956.093059307	a19-G	0.89	
1474.18919	4	4792038.807031407	y19-G	-0.91	
1474.18919	5	2399900.9179780832	w23	2.38	
1494.18416	3	4365659.793164046	c14+2DEPC+H2O-CO-2Eth	5.32	
1494.18416	4	4109353.020406387	c19-G	3.14	
1504.18934	3	3464484.697492441	c14+DEPC	-1.68	
1504.18934	5	4044626.4765950493	c23+2DEPC+H2O-CO-Eth	0.07	
1504.59455	5	2823304.317195144	a24-A	2.95	
1504.59455	5	6734671.712050668	c23+2DEPC+H2O-CO-Eth	2.85	
1504.7946	5	4333967.013155567	a24-A	2.63	
1504.7946	5	5780619.7238727305	c23+2DEPC+H2O-CO-Eth	2.55	
1504.98714	5	4152357.657044526	c23+2DEPC+H2O-CO-Eth	-2.73	
1504.98714	5	4717940.501808382	a24-A	-2.66	
1505.20093	5	2586923.3784125145	c23+2DEPC+H2O-CO-Eth	6.1	
1505.20093	5	4057570.66982423	a24-A	6.16	
1531.4402	4	7848715.825399435	w19	-1.92	
1531.4402	4	28216315.887358498	c19	-0.23	
1531.68998	4	18042503.086944602	w19	-2.5	
1531.68998	4	25572743.48003654	c19	-0.78	
1531.93877	4	18443191.550596915	c19	-1.98	
1531.93877	4	22824869.02847076	w19	-3.71	
1532.19284	4	11192888.55488412	c19	0.28	
1532.19284	4	20687916.089481145	w19	-1.47	
1532.43772	4	5916880.698615786	c19	-3.45	
1532.43772	4	14921207.136809248	w19	-5.21	
1544.6052	5	4905905.877466635	y24+2DEPC+H2O-CO-Eth	0.41	
1544.6052	5	15154989.103387268	c24+2DEPC+H2O-CO-G	5.29	
1544.80447	5	13291319.219213737	c24+2DEPC+H2O-CO-G	4.49	
1544.80447	5	14374280.43128816	y24+2DEPC+H2O-CO-Eth	-0.41	
1545.00325	5	9755132.960565018	c24+2DEPC+H2O-CO-G	3.38	
1545.00325	5	22699996.14624378	y24+2DEPC+H2O-CO-Eth	-1.54	
1545.20561	1	21909882.33070234	y05+2DEPC+H2O-CO-2Eth	-1.37	
1545.20561	4	6579264.112375132	y19+2DEPC+H2O-CO	-7.18	
1545.20561	5	6209561.207330009	c24+2DEPC+H2O-CO-G	4.59	
1545.20561	5	25376934.88903837	y24+2DEPC+H2O-CO-Eth	-0.34	
1545.40392	5	3511947.8390634884	c24+2DEPC+H2O-CO-G	3.18	
1545.40392	5	22384620.76525455	y24+2DEPC+H2O-CO-Eth	-1.76	
1546.21681	1	12951524.819459584	y05+2DEPC+H2O-CO-2Eth	4.07	
1546.21681	3	2768948.2704673023	w14+DEPC+H2O-CO	3.63	
1546.21681	4	3546383.752691511	y19+2DEPC+H2O-CO	-1.57	
1546.21681	5	3072626.0057079685	y24+2DEPC+H2O-CO-Eth	5.3	
1608.70735	2	14453027.626904575	c10	-2.65	
1608.70735	4	12398604.538422717	w20	0.82	
1608.95549	4	3392336.460053798	c20+2DEPC+H2O-CO-G	0.63	
1608.95549	4	7824863.234585916	w20	-0.72	
1609.21202	2	17602923.156311285	c10	-0.58	
1609.21202	4	4297732.460452237	w20	2.96	
1609.21202	4	8185476.820911525	c20+2DEPC+H2O-CO-G	4.26	
1609.71598	2	12681034.551358571	c10	1.11	
1609.71598	4	4085669.0672548437	y20+2DEPC+H2O-CO-Eth	0.06	
1609.71598	4	10265702.674087012	c20+2DEPC+H2O-CO-G	5.92	
1609.96891	4	7729196.799507146	c20+2DEPC+H2O-CO-G	7.35	
1609.96891	4	9989170.464310015	y20+2DEPC+H2O-CO-Eth	1.46	
1610.21668	2	6740629.969459689	c10	0.79	
1610.21668	4	4893082.7071170295	c20+2DEPC+H2O-CO-G	5.58	
1610.21668	4	13353479.963516066	y20+2DEPC+H2O-CO-Eth	-0.33	
1610.46897	4	2696551.5498679597	c20+2DEPC+H2O-CO-G	6.62	
1610.46897	4	12744184.976578146	y20+2DEPC+H2O-CO-Eth	0.69	
1610.71722	2	2910605.707190015	c10	0.38	
1610.71722	4	9654588.315497847	y20+2DEPC+H2O-CO-Eth	-0.78	
1618.70871	2	8341783.558779876	w10	-0.95	
1618.70871	4	5196796.593371171	w20+2DEPC+H2O-CO-2Eth	6.41	
1619.20819	2	6028136.920475906	w10	-2.04	
1619.20819	3	5119380.2524994295	c15+DEPC	0.32	
1619.20819	4	3728097.5617621867	w20+2DEPC+H2O-CO-2Eth	5.31	
1624.20312	3	4830699.477530107	c15+2DEPC+H2O-CO-Eth	-1.23	
1624.20312	4	3033155.210050713	c20+2DEPC+H2O-CO-2Eth	3.63	
1634.21071	3	1824095.852335423	a16-G	-1.82	
1634.21071	5	4061339.48630224	c25+2DEPC+H2O-CO-Eth	2.29	
1634.60258	5	3843393.9989498975	a26-A	-3.23	
1634.60258	5	7853147.747074746	c25+2DEPC+H2O-CO-Eth	-3.32	
1634.80462	5	6368849.660702653	a26-A	-2.3	
1634.80462	5	7230647.994541705	c25+2DEPC+H2O-CO-Eth	-2.38	
1635.00263	5	5559962.348192321	c25+2DEPC+H2O-CO-Eth	-3.9	
1635.00263	5	7456016.963463111	a26-A	-3.83	
1635.20465	5	3701824.472971057	c25+2DEPC+H2O-CO-Eth	-2.96	
1635.20465	5	6877307.762993001	a26-A	-2.9	
1635.4059	5	2186915.18714678	c25+2DEPC+H2O-CO-Eth	-2.49	
1635.4059	5	5298137.900067579	a26-A	-2.44	
1672.22825	4	2507560.905789313	a21+2DEPC+H2O-CO-G	-0.23	
1672.22825	5	1988345.0936581863	y26+DEPC	1.7	
1674.8216	5	4132819.3479731306	c26+2DEPC+H2O-CO-G	3.78	
1674.8216	5	7499411.060778687	y26+2DEPC+H2O-CO-Eth	-0.75	
1675.01552	5	3241609.0193428593	c26+2DEPC+H2O-CO-G	-0.15	
1675.01552	5	12758774.948176567	y26+2DEPC+H2O-CO-Eth	-4.69	
1730.2365	3	2092089.7953888206	c16+DEPC+H2O-CO	5.53	
1730.2365	4	6071246.624563786	c21+2DEPC+H2O-CO	1.93	

 
 
peak list: 
m/z 	z 	Int 	fragment 	error
1438.1892767311874	6	8795736.20808929	RNA	0.0	
1438.3543	6	28774600.845015068	RNA	-1.45	
1438.52162	6	50320974.917209364	RNA	-1.3	
1438.69023	6	61970254.12182113	RNA	-0.25	
1438.85618	6	59986654.416896015	RNA	-1.04	
1439.02556	6	48408549.804034926	RNA	0.56	
1439.19214	6	33777132.8687998	RNA	0.21	
1439.36137	6	20887481.483874165	RNA	1.71	
1439.53268	6	11652937.065113204	RNA	4.66	
1439.6930455429454	6	5944029.610113485	RNA	0.0	
1439.8601123590392	6	2801191.5699970964	RNA	0.0	
1440.0271772826854	6	1229791.3620018074	RNA	0.0	
1460.5322615313003	6	359015761.70234656	RNA+2DEPC+H2O-CO	0.0	
1460.6993781054032	6	1195019254.095585	RNA+2DEPC+H2O-CO	0.0	
1460.85837	6	2124528146.6924448	RNA+2DEPC+H2O-CO	-5.55	
1461.02688	6	2658255942.0547	RNA+2DEPC+H2O-CO	-4.58	
1461.19497	6	2613278406.0842624	RNA+2DEPC+H2O-CO	-3.9	
1461.36289	6	2141059465.4857278	RNA+2DEPC+H2O-CO	-3.32	
1461.53154	6	1516319544.4409423	RNA+2DEPC+H2O-CO	-2.25	
1461.70038	6	951526467.9562547	RNA+2DEPC+H2O-CO	-1.04	
1461.8696	6	538589065.2194949	RNA+2DEPC+H2O-CO	0.43	
1462.03842	6	278690727.3538052	RNA+2DEPC+H2O-CO	1.62	
1462.2031142716519	6	133212541.08059588	RNA+2DEPC+H2O-CO	0.0	
1462.3701805390253	6	59312102.30683356	RNA+2DEPC+H2O-CO	0.0	
1462.5372450760633	6	24766782.52137861	RNA+2DEPC+H2O-CO	0.0	
1445.1795	6	20832147.86165933	RNA+2DEPC+H2O-CO-2Eth	-3.79	
1445.3523	6	68388941.29517063	RNA+2DEPC+H2O-CO-2Eth	0.15	
1445.5186	6	120046652.94822533	RNA+2DEPC+H2O-CO-2Eth	-0.41	
1445.68586	6	148415971.83618388	RNA+2DEPC+H2O-CO-2Eth	-0.29	
1445.85328	6	144245300.12614334	RNA+2DEPC+H2O-CO-2Eth	-0.06	
1446.0202	6	116885517.79325537	RNA+2DEPC+H2O-CO-2Eth	-0.17	
1446.18845	6	81900653.32211055	RNA+2DEPC+H2O-CO-2Eth	0.64	
1446.35546	6	50863423.018387556	RNA+2DEPC+H2O-CO-2Eth	0.59	
1446.52354	6	28499341.19447014	RNA+2DEPC+H2O-CO-2Eth	1.29	
1446.69128	6	14600988.091970911	RNA+2DEPC+H2O-CO-2Eth	1.75	
1446.8521	6	6911391.891283538	RNA+2DEPC+H2O-CO-2Eth	-2.56	
1447.02448	6	3047847.443621023	RNA+2DEPC+H2O-CO-2Eth	1.11	
1447.189939472284	6	1260695.0759989985	RNA+2DEPC+H2O-CO-2Eth	0.0	
1435.01187	6	20797469.483767632	RNA+2DEPC+H2O-CO-A-H2O	-6.65	
1435.17792	6	67688326.86254664	RNA+2DEPC+H2O-CO-A-H2O	-7.4	
1435.3556438592768	6	117973423.25272082	RNA+2DEPC+H2O-CO-A-H2O	0.0	
1435.5125	6	144959871.01381028	RNA+2DEPC+H2O-CO-A-H2O	-7.13	
1435.6882	6	140125136.00434822	RNA+2DEPC+H2O-CO-A-H2O	-1.14	
1435.85665	6	112997068.28459628	RNA+2DEPC+H2O-CO-A-H2O	-0.18	
1436.02461	6	78828684.43685411	RNA+2DEPC+H2O-CO-A-H2O	0.43	
1436.19136	6	48759366.388511375	RNA+2DEPC+H2O-CO-A-H2O	0.2	
1436.35998	6	27219690.75694102	RNA+2DEPC+H2O-CO-A-H2O	1.28	
1436.5279	6	13897854.506062547	RNA+2DEPC+H2O-CO-A-H2O	1.87	
1436.69621	6	6557742.2144041145	RNA+2DEPC+H2O-CO-A-H2O	2.73	
1436.8593542041863	6	2883363.049297093	RNA+2DEPC+H2O-CO-A-H2O	0.0	
1452.85858	6	186366265.9329407	RNA+2DEPC+H2O-CO-Eth	-0.03	
1453.02581	6	616076023.7781345	RNA+2DEPC+H2O-CO-Eth	0.05	
1453.19222	6	1088350110.6563995	RNA+2DEPC+H2O-CO-Eth	-0.42	
1453.35881	6	1353656647.6780431	RNA+2DEPC+H2O-CO-Eth	-0.77	
1453.52581	6	1323184177.954103	RNA+2DEPC+H2O-CO-Eth	-0.83	
1453.69308	6	1078146363.1084828	RNA+2DEPC+H2O-CO-Eth	-0.7	
1453.86038	6	759500584.7160258	RNA+2DEPC+H2O-CO-Eth	-0.55	
1454.02794	6	474141644.2832737	RNA+2DEPC+H2O-CO-Eth	-0.22	
1454.19583	6	267021765.03435385	RNA+2DEPC+H2O-CO-Eth	0.35	
1454.36375	6	137485951.33223453	RNA+2DEPC+H2O-CO-Eth	0.93	
1454.53231	6	65398318.1043866	RNA+2DEPC+H2O-CO-Eth	1.96	
1454.69751	6	28979090.34917194	RNA+2DEPC+H2O-CO-Eth	0.67	
1454.86345	6	12043741.421231424	RNA+2DEPC+H2O-CO-Eth	-0.1	
1435.357359897479	6	22570653.739172667	RNA+2DEPC+H2O-CO-G	0.0	
1435.5244798085596	6	73464631.05083205	RNA+2DEPC+H2O-CO-G	0.0	
1435.6882	6	128048792.75636795	RNA+2DEPC+H2O-CO-G	-2.36	
1435.85665	6	157348724.87462974	RNA+2DEPC+H2O-CO-G	-1.42	
1436.02461	6	152108560.81288913	RNA+2DEPC+H2O-CO-G	-0.81	
1436.19136	6	122666350.57419756	RNA+2DEPC+H2O-CO-G	-1.04	
1436.35998	6	85577969.945898	RNA+2DEPC+H2O-CO-G	0.03	
1436.5279	6	52936371.33511157	RNA+2DEPC+H2O-CO-G	0.62	
1436.69621	6	29552678.586894765	RNA+2DEPC+H2O-CO-G	1.48	
1436.8611598506284	6	15089617.395366078	RNA+2DEPC+H2O-CO-G	0.0	
1437.0282290298987	6	7120343.750104591	RNA+2DEPC+H2O-CO-G	0.0	
1437.19529622132	6	3130844.7070107935	RNA+2DEPC+H2O-CO-G	0.0	
1432.3555991168041	6	1704403.4372870645	RNA+2DEPC+H2O-CO-G-H2O	0.0	
1432.5227189564266	6	5546572.806335297	RNA+2DEPC+H2O-CO-G-H2O	0.0	
1432.68681	6	9662593.79338918	RNA+2DEPC+H2O-CO-G-H2O	-2.1	
1432.85745	6	11864741.493160052	RNA+2DEPC+H2O-CO-G-H2O	0.37	
1433.02387	6	11459234.430382604	RNA+2DEPC+H2O-CO-G-H2O	-0.1	
1433.19291	6	9231658.222083889	RNA+2DEPC+H2O-CO-G-H2O	1.27	
1433.35969	6	6433158.7131542945	RNA+2DEPC+H2O-CO-G-H2O	1.06	
1433.53035	6	3974545.298335363	RNA+2DEPC+H2O-CO-G-H2O	3.56	
1433.6923278285228	6	2215998.861502307	RNA+2DEPC+H2O-CO-G-H2O	0.0	
1433.859399307686	6	1129959.4884284395	RNA+2DEPC+H2O-CO-G-H2O	0.0	
1434.0264685377206	6	532443.3533719549	RNA+2DEPC+H2O-CO-G-H2O	0.0	
1434.1935357794216	6	233776.18109208613	RNA+2DEPC+H2O-CO-G-H2O	0.0	
1450.19276	6	8841201.96752707	RNA+DEPC	-0.03	
1450.35901	6	29223224.620222412	RNA+DEPC	-0.62	
1450.52634	6	51601942.61794032	RNA+DEPC	-0.47	
1450.6942	6	64137686.46329068	RNA+DEPC	0.06	
1450.86096	6	62641357.26981315	RNA+DEPC	-0.16	
1451.03019	6	50991624.66022274	RNA+DEPC	1.32	
1451.19873	6	35882612.73239669	RNA+DEPC	2.32	
1451.36893	6	22374885.829127677	RNA+DEPC	4.48	
1451.5295066711233	6	12585302.436688306	RNA+DEPC	0.0	
1451.70155	6	6471594.902419255	RNA+DEPC	3.43	
1451.8636441538054	6	3074189.8541018856	RNA+DEPC	0.0	
1452.0307098914095	6	1360309.6022386078	RNA+DEPC	0.0	
1452.1977739151198	6	564525.2507212952	RNA+DEPC	0.0	
1448.5287399699505	6	612418.3374321283	RNA+DEPC+H2O-CO	0.0	
1448.69902	6	2017721.9379640454	RNA+DEPC+H2O-CO	2.18	
1448.86529	6	3552878.545179743	RNA+DEPC+H2O-CO	1.61	
1449.0300511360601	6	4404842.33312045	RNA+DEPC+H2O-CO	0.0	
1449.19472	6	4292110.316608266	RNA+DEPC+H2O-CO	-1.67	
1449.36534	6	3486353.3043691395	RNA+DEPC+H2O-CO	0.77	
1449.53329	6	2448366.0445201253	RNA+DEPC+H2O-CO	1.37	
1449.6983736842017	6	1523772.9345586528	RNA+DEPC+H2O-CO	0.0	
1449.865445683527	6	855520.6520804792	RNA+DEPC+H2O-CO	0.0	
1450.0325152149978	6	439157.5542763344	RNA+DEPC+H2O-CO	0.0	
1450.1995825865295	6	208263.10203617695	RNA+DEPC+H2O-CO	0.0	
1450.3666480470893	6	92006.58775322726	RNA+DEPC+H2O-CO	0.0	
1450.533711801473	6	38123.085589870105	RNA+DEPC+H2O-CO	0.0	
1412.67627	6	3471538.4624813613	RNA-A-H2O	-1.53	
1412.83965	6	11100140.865505515	RNA-A-H2O	-4.18	
1413.00713	6	19024503.673846863	RNA-A-H2O	-3.91	
1413.17457	6	23001557.890266713	RNA-A-H2O	-3.67	
1413.34785	6	21887703.60319672	RNA-A-H2O	0.72	
1413.51428	6	17381063.04082287	RNA-A-H2O	0.25	
1413.68412	6	11943705.879275253	RNA-A-H2O	2.21	
1413.85076	6	7278769.046392946	RNA-A-H2O	1.9	
1414.0162	6	4004161.9684255123	RNA-A-H2O	0.74	
1414.18259	6	2015004.266459096	RNA-A-H2O	0.26	
1414.3492851295787	6	937224.7266577557	RNA-A-H2O	0.0	
1414.5163509546742	6	406259.39940055023	RNA-A-H2O	0.0	
1413.00713	6	2652474.6403868324	RNA-G	-5.13	
1413.17457	6	8481822.536398152	RNA-G	-4.9	
1413.34785	6	14537885.168664468	RNA-G	-0.53	
1413.51428	6	17578007.07327914	RNA-G	-1.0	
1413.68412	6	16727655.371651825	RNA-G	0.95	
1413.85076	6	13284100.435847286	RNA-G	0.63	
1414.0162	6	9128819.255768243	RNA-G	-0.52	
1414.18259	6	5563551.382860623	RNA-G	-1.01	
1414.351089344937	6	3060719.8264550185	RNA-G	0.0	
1414.5181593357315	6	1540298.6320939711	RNA-G	0.0	
1414.6852271278447	6	716455.2277402993	RNA-G	0.0	
1414.8522929773958	6	310573.58469990065	RNA-G	0.0	
1410.00808	6	2644090.0805960563	RNA-G-H2O	-3.22	
1410.1768	6	8453389.451828538	RNA-G-H2O	-2.08	
1410.33934	6	14481318.554682946	RNA-G-H2O	-5.31	
1410.51595	6	17496208.517510224	RNA-G-H2O	1.43	
1410.6862	6	16634320.611886607	RNA-G-H2O	3.67	
1410.85189	6	13195988.627263352	RNA-G-H2O	2.69	
1411.02106	6	9057718.924019344	RNA-G-H2O	4.17	
1411.18542	6	5513316.7425384605	RNA-G-H2O	2.24	
1411.3571	6	3029066.066256458	RNA-G-H2O	5.51	
