spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1906_10.csv
limit_error:	6.5	2020-06-22
noise_limit:	2970000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1259.863484	10	1330514818.0	RNA	-1.73	0.03	C373H463N155O270P38	6.3
1284.985136	10	67924829479.0	RNA+CMCT	-0.39	0.03	C387H488N158O271P38	316.4
1271.478749	10	4209998882.0	RNA+CMCT-A	-1.13	0.03	C382H483N153O271P38	18.7
1273.877741	10	3391532950.0	RNA+CMCT-C	-2.8	0.09	C383H483N155O270P38	28.1
1272.077914	10	664196727.0	RNA+CMCT-C-H2O	-1.84	0.03	C383H481N155O269P38	2.9
1587.611685	8	15235036.0	RNA+CMCT-G	5.67	0.46	C382H483N153O270P38	5.1
1269.882015	10	3616102696.0	RNA+CMCT-G	1.04	0.01	C382H483N153O270P38	13.5
1268.079879	10	140073078.0	RNA+CMCT-G-H2O	0.19	0.11	C382H481N153O269P38	1.5
1283.186888	10	1943484996.0	RNA+CMCT-H2O	1.8	0.12	C387H486N158O270P38	21.6
1246.357416	10	83810665.0	RNA-A	-2.24	0.07	C368H458N150O270P38	0.6
1248.757567	10	125116771.0	RNA-C	-3.02	0.13	C369H458N152O269P38	1.6
1244.758959	10	48869983.0	RNA-G	-1.41	0.28	C368H458N150O269P38	2.7
1797.674074	7	19156268.0	RNA-H2O	4.03	0.4	C373H461N155O269P38	3.5
1015.29786	1	7226638.0	a03+CMCT-G	0.93	0.33	C38H54N10O19P2	0.7
859.60105	2	19231470.0	a06-G	-1.05	0.16	C52H64N17O40P5	0.3
429.2973	4	8472331.0	a06-G	-0.09	0.43	C52H64N17O40P5	2.1
1032.122582	2	13267940.0	a07-G	-2.99	0.21	C62H76N22O47P6	0.4
1236.150581	3	21071344.0	a12-A	-4.64	0.07	C110H136N43O82P11	0.1
805.9371	6	14452056.0	a15	-3.13	0.58	C144H177N61O103P14	16.1
1310.953288	4	15266298.0	a16+CMCT-G	-2.83	0.57	C162H208N61O111P15	15.4
1282.37642	5	362051314.0	a20	6.26	0.12	C191H235N78O138P19	4.0
1068.478596	6	12221387.0	a20	5.75	0.22	C191H235N78O138P19	0.4
1332.609948	5	24439114.0	a20+CMCT	1.2	0.23	C205H260N81O139P19	0.8
1110.337334	6	73413005.0	a20+CMCT	-1.57	0.27	C205H260N81O139P19	3.7
1255.354741	5	25724175.0	a20-A	-2.19	0.21	C186H230N73O138P19	0.7
1252.163045	5	17798006.0	a20-G	3.62	0.22	C186H230N73O137P19	0.5
1222.688221	6	17082404.0	a22+CMCT	-0.69	0.4	C225H284N91O152P21	3.1
1251.02364	6	24089697.0	a23+CMCT-A	2.75	0.43	C229H291N89O159P22	6.0
1289.171533	6	657318620.0	a24	0.75	2.66	C230H283N96O165P23	784739603855.2
1359.371008	6	11396533.0	a25+CMCT-A	1.98	0.1	C248H315N97O173P24	0.1
1258.04121	7	44084837.0	a27+CMCT-A	1.49	0.45	C267H338N104O188P26	13.4
1711.4202	5	14596777.0	a27-A	1.27	0.44	C253H313N101O187P26	4.0
1266.876392	7	37318533.0	a28-G	0.17	0.15	C263H325N106O192P27	0.6
1348.615165	7	23915770.0	a29+CMCT-A	-6.68	0.16	C286H362N112O201P28	0.4
1395.627965	7	14485437.0	a30+CMCT-G	-2.66	0.2	C296H374N117O207P29	0.4
1283.062011	8	136761874.0	a31+CMCT	-1.48	0.12	C311H391N127O215P30	1.5
1289.91539	8	46503428.0	a32	-1.33	2.66	C306H377N126O222P31	55518101201.3
1095.143375	10	15354089.0	a34	1.61	0.45	C325H401N134O235P33	4.7
1228.065067	9	26785321.0	a34+CMCT-G	1.08	0.32	C334H421N132O235P33	2.2
1281.41082	9	171464121.0	a35+CMCT	1.89	0.43	C349H438N142O242P34	42.5
1266.400468	9	78106800.0	a35+CMCT-A	-1.48	0.15	C344H433N137O242P34	1.2
1264.624202	9	88382050.0	a35+CMCT-G	-0.74	0.18	C344H433N137O241P34	1.8
1291.834183	9	55022436.0	a36	-1.35	0.19	C345H425N144O248P35	1.2
1302.964956	9	15548045.0	a36+CMCT-G	0.93	0.19	C354H445N142O248P35	0.4
1276.826054	9	79028247.0	a36-A	-2.99	0.29	C340H420N139O248P35	4.8
1391.978425	9	55415113.0	a38+CMCT	-0.48	0.04	C378H474N155O263P37	0.3
1349.060371	9	11869106.0	a38-A	-1.17	0.16	C359H444N147O262P37	0.2
1515.818756	8	46585644.0	a38-G	-1.64	0.27	C359H444N147O261P37	2.3
689.087963	1	25943987.0	c02	0.54	0.05	C20H24N10O14P2	0.1
995.114374	1	47834164.0	c03	1.49	0.1	C29H35N12O22P3	0.4
497.05282	2	6825294.0	c03	0.02	0.28	C29H35N12O22P3	0.4
1246.3177	1	8938840.0	c03+CMCT	4.05	0.37	C43H60N15O23P3	1.2
649.57389	2	73480868.0	c04	0.67	0.04	C38H47N15O29P4	0.4
802.586973	2	185838286.0	c05	1.08	0.05	C47H58N17O37P5	1.0
975.111264	2	185856705.0	c06	1.48	0.04	C57H70N22O44P6	0.9
899.58213	2	10028354.0	c06-G	-3.32	0.23	C52H65N17O43P6	0.3
1147.631072	2	107134903.0	c07	-2.15	0.07	C67H82N27O51P7	0.7
764.754767	3	33422524.0	c07	1.96	0.09	C67H82N27O51P7	0.3
1320.152761	2	33807534.0	c08	-3.4	0.25	C77H94N32O58P8	1.4
879.769917	3	25381489.0	c08	0.95	0.11	C77H94N32O58P8	0.3
829.419119	3	14897888.0	c08-G	-0.19	0.23	C72H89N27O57P8	0.5
1472.681986	2	97604212.0	c09	2.78	0.07	C86H106N35O65P9	0.7
981.45087	3	173756305.0	c09	1.39	0.03	C86H106N35O65P9	0.8
1096.464318	3	108277940.0	c10	-0.91	0.05	C96H118N40O72P10	0.6
822.095359	4	12668597.0	c10	-2.2	0.48	C96H118N40O72P10	5.2
1198.146912	3	257110493.0	c11	0.97	0.01	C105H130N43O79P11	1.0
1307.828506	3	208956039.0	c12	-1.08	0.05	C115H142N48O85P12	1.2
980.621495	4	194607483.0	c12	0.89	0.03	C115H142N48O85P12	0.9
1257.481818	3	15097478.0	c12-G	1.35	0.32	C110H137N43O84P12	1.2
1422.845144	3	64264318.0	c13	-0.41	0.1	C125H154N53O92P13	0.6
1066.882319	4	42737963.0	c13	-0.15	0.22	C125H154N53O92P13	1.3
1524.531316	3	325851200.0	c14	3.38	0.03	C134H166N56O99P14	1.5
1143.143547	4	112001433.0	c14	0.65	0.06	C134H166N56O99P14	0.7
914.312702	5	37239302.0	c14	-0.09	0.14	C134H166N56O99P14	0.5
1474.180518	3	36891435.0	c14-G	2.82	0.07	C129H161N51O98P14	0.3
1639.539208	3	24192104.0	c15	-1.69	0.44	C144H178N61O106P15	6.6
1229.401729	4	20451147.0	c15	-2.38	0.33	C144H178N61O106P15	1.9
1292.208875	4	23958365.0	c15+CMCT	3.31	0.35	C158H203N64O107P15	2.7
1741.547811	3	36440424.0	c16	-1.49	0.2	C153H189N63O114P16	0.9
1305.910419	4	115023230.0	c16	-0.43	0.08	C153H189N63O114P16	0.9
1044.528611	5	77569686.0	c16	1.22	0.06	C153H189N63O114P16	0.5
1774.938488	3	14557213.0	c16+CMCT-G	2.61	0.44	C162H209N61O114P16	4.0
1382.173643	4	166157595.0	c17	1.69	0.02	C162H201N66O121P17	0.7
1105.53545	5	104737670.0	c17	-0.13	0.1	C162H201N66O121P17	1.0
1444.973656	4	22609677.0	c17+CMCT	1.67	0.03	C176H226N69O122P17	0.1
1464.430834	4	87179215.0	c18	-2.46	0.06	C172H213N71O127P18	0.5
1171.343414	5	59301023.0	c18	-2.29	0.11	C172H213N71O127P18	0.6
975.955242	6	34767928.0	c18	1.41	0.2	C172H213N71O127P18	0.9
1907.885357	3	17323506.0	c18-A	-6.02	0.37	C167H208N66O127P18	2.4
1546.697642	4	24520973.0	c19	0.05	0.26	C182H225N76O133P19	1.1
1237.158455	5	55705503.0	c19	1.5	0.07	C182H225N76O133P19	0.4
1030.79571	6	28324275.0	c19	-0.24	0.25	C182H225N76O133P19	1.2
1623.200737	4	35726049.0	c20	-1.94	0.17	C191H236N78O141P20	0.7
1298.364702	5	155257348.0	c20	2.34	0.07	C191H236N78O141P20	1.1
1081.799274	6	159455993.0	c20	-0.83	0.05	C191H236N78O141P20	0.9
1686.011155	4	140975917.0	c20+CMCT	4.34	0.06	C205H261N81O142P20	0.9
1348.60462	5	67359251.0	c20+CMCT	2.23	0.16	C205H261N81O142P20	1.2
1123.668308	6	53856938.0	c20+CMCT	1.34	0.12	C205H261N81O142P20	0.6
1271.355777	5	179171885.0	c20-A	3.95	0.32	C186H231N73O141P20	14.8
1059.29022	6	13474583.0	c20-A	-0.82	0.42	C186H231N73O141P20	3.0
1268.153362	5	26031290.0	c20-G	1.25	0.11	C186H231N73O140P20	0.3
1367.372178	5	29317660.0	c21	0.75	0.12	C201H248N83O148P21	0.3
1139.309066	6	34943665.0	c21	0.87	0.19	C201H248N83O148P21	0.8
1417.609129	5	37828487.0	c21+CMCT	-1.39	0.26	C215H273N86O149P21	1.7
1675.69888	4	14265133.0	c21-A	-1.94	0.46	C196H243N78O148P21	4.8
1483.417061	5	32341795.0	c22+CMCT	-3.06	0.31	C225H285N91O155P22	2.4
1244.986119	6	46618991.0	c23	-3.42	0.28	C220H272N91O161P23	2.6
1544.427726	5	67778494.0	c23+CMCT	-1.38	0.12	C234H297N94O162P23	0.8
1286.853794	6	1430701565.0	c23+CMCT	-2.49	0.03	C234H297N94O162P23	6.7
1264.347398	6	36251515.0	c23+CMCT-A	-0.41	0.18	C229H292N89O162P23	0.7
1514.219307	5	66443074.0	c23+CMCT-G	-0.44	0.15	C229H292N89O161P23	1.0
1261.680674	6	174092501.0	c23+CMCT-G	-1.13	0.09	C229H292N89O161P23	1.4
1302.498946	6	55160614.0	c24	0.51	0.19	C230H284N96O168P24	1.2
1344.367057	6	29769951.0	c24+CMCT	1.6	0.33	C244H309N99O169P24	2.7
1152.16592	7	18156551.0	c24+CMCT	-2.57	0.45	C244H309N99O169P24	5.5
1321.853684	6	28548583.0	c24+CMCT-A	-1.62	0.43	C239H304N94O169P24	7.1
880.903267	9	10566746.0	c24+CMCT-A	2.05	0.51	C239H304N94O169P24	5.8
1279.985808	6	85132284.0	c24-A	-2.65	0.3	C225H279N91O168P24	5.8
1395.20366	6	36788184.0	c25+CMCT	-1.05	0.2	C253H321N102O176P25	0.9
1195.745669	7	40236791.0	c25+CMCT	-0.45	0.17	C253H321N102O176P25	0.7
1404.345053	6	151938500.0	c26	1.67	0.04	C248H307N101O183P26	0.8
1203.577051	7	165409306.0	c26	-1.15	0.07	C248H307N101O183P26	1.1
1735.654309	5	37816468.0	c26+CMCT	0.95	0.22	C262H332N104O184P26	1.1
1446.212242	6	838023257.0	c26+CMCT	2.01	0.03	C262H332N104O184P26	3.9
1239.465754	7	271567785.0	c26+CMCT	1.33	0.05	C262H332N104O184P26	1.5
1423.704883	6	50279081.0	c26+CMCT-A	3.25	0.19	C257H327N99O184P26	1.1
1421.034306	6	85023013.0	c26+CMCT-G	-0.09	0.14	C257H327N99O183P26	1.2
1252.872126	7	45878628.0	c27	0.96	0.36	C258H319N106O190P27	5.7
1503.718069	6	59600267.0	c27+CMCT	0.55	0.2	C272H344N109O191P27	1.5
1233.569394	7	17371371.0	c27-A	-6.51	0.32	C253H314N101O190P27	1.4
1516.694849	6	75023806.0	c28	1.41	0.13	C268H331N111O196P28	0.9
1335.763674	7	63318078.0	c28+CMCT	-0.32	0.14	C282H356N114O197P28	0.9
1278.300472	7	57177471.0	c28-G	0.42	0.49	C263H326N106O195P28	25.9
1343.456134	7	51190884.0	c29	0.29	0.18	C277H343N114O203P29	1.0
1175.399317	8	56741580.0	c29	1.23	0.14	C277H343N114O203P29	0.8
1379.339463	7	95947494.0	c29+CMCT	-1.43	0.1	C291H368N117O204P29	0.9
1206.797314	8	39955250.0	c29+CMCT	-0.44	0.29	C291H368N117O204P29	2.4
1218.526827	8	70264591.0	c30	-1.62	0.18	C287H355N119O210P30	1.4
1428.636475	7	460330913.0	c30+CMCT	1.79	0.03	C301H380N122O211P30	2.1
1249.932554	8	76714536.0	c30+CMCT	3.03	0.13	C301H380N122O211P30	0.9
1409.343224	7	56832449.0	c30+CMCT-A	1.99	0.22	C296H375N117O211P30	1.7
1641.729478	6	15686172.0	c30+CMCT-G	-1.87	0.39	C296H375N117O210P30	2.6
1407.058208	7	42381110.0	c30+CMCT-G	1.97	0.35	C296H375N117O210P30	4.7
1477.928274	7	59461514.0	c31+CMCT	1.26	0.18	C311H392N127O218P31	1.2
1293.057845	8	35746783.0	c31+CMCT	-1.44	0.27	C311H392N127O218P31	1.8
1034.241176	10	8441952.0	c31+CMCT	-4.96	0.11	C311H392N127O218P31	0.1
1242.781775	8	14192866.0	c31-G	2.59	0.53	C292H362N119O216P31	9.6
1331.317209	8	113250101.0	c32+CMCT	3.26	0.09	C320H403N129O226P32	0.9
1312.434885	8	33567587.0	c32+CMCT-G	2.44	0.29	C315H398N124O225P32	2.1
1513.463325	7	16436739.0	c33-A	-6.15	0.38	C311H385N126O231P33	2.5
1324.162803	8	42516614.0	c33-A	0.12	0.47	C311H385N126O231P33	15.7
1881.108575	6	16247579.0	c34+CMCT	3.56	0.5	C339H427N137O239P34	8.1
1410.576854	8	195823302.0	c34+CMCT	1.61	0.07	C339H427N137O239P34	1.3
1451.707793	8	79866119.0	c35+CMCT	1.13	0.11	C349H439N142O245P35	0.8
1290.288187	9	79096124.0	c35+CMCT	-4.16	2.66	C349H439N142O245P35	94428879885.1
1328.636083	9	289190979.0	c36+CMCT	2.96	0.03	C359H451N147O252P36	1.3
1311.850993	9	21316718.0	c36+CMCT-G	1.6	0.41	C354H446N142O251P36	4.3
1366.970217	9	138744708.0	c37+CMCT	-0.4	0.12	C369H463N152O259P37	1.5
1324.051419	9	79966406.0	c37-A	-1.66	0.35	C350H433N144O258P37	8.9
1322.274209	9	36832612.0	c37-G	-1.66	0.13	C350H433N144O257P37	0.5
1260.67677	10	163851810.0	c38+CMCT	-0.25	0.03	C378H475N155O266P38	0.8
972.13085	1	8692652.0	w03	-2.52	0.27	C28H38N11O22P3	0.4
611.16655	2	6487303.0	w03+CMCT	5.99	0.36	C42H63N14O23P3	0.8
658.08694	2	9436165.0	w04	0.32	0.34	C38H50N16O29P4	1.0
1417.32413	1	13360281.0	w04+CMCT-G	-4.91	0.19	C47H70N14O29P4	0.3
822.61097	2	7197948.0	w05	-2.45	0.41	C48H62N21O35P5	1.5
975.136267	2	18833258.0	w06	2.7	0.17	C57H74N24O42P6	0.3
1265.258813	2	44852099.0	w07+CMCT	-0.76	0.39	C81H111N32O49P7	7.1
1515.263736	2	13452081.0	w09+CMCT-G	-5.08	0.45	C95H129N34O63P9	4.1
894.61657	4	13824525.0	w11	-0.11	0.35	C105H133N44O77P11	1.5
1276.886801	3	50707237.0	w11+CMCT	-3.48	0.25	C119H158N47O78P11	2.1
1139.645458	4	16791263.0	w14	-2.22	0.19	C134H168N56O98P14	0.4
1278.706735	4	47317946.0	w15+CMCT	-1.18	0.17	C157H205N62O106P15	0.9
1302.16388	4	7780266.0	w16	-4.83	0.19	C153H192N64O112P16	0.2
1546.948283	4	11672846.0	w19	-4.65	0.26	C182H228N77O132P19	0.5
1030.962805	6	14170920.0	w19	-4.93	0.25	C182H228N77O132P19	0.6
1348.805134	5	20276367.0	w20+CMCT	-2.08	0.16	C205H264N82O141P20	0.3
1268.358222	5	35325854.0	w20-G	0.09	0.11	C186H234N74O139P20	0.4
1480.425058	5	27884069.0	w22+CMCT	-2.63	0.27	C225H288N92O153P22	1.4
1284.360244	6	2202569695.0	w23+CMCT	-2.24	0.12	C234H300N95O160P23	24.4
1259.180742	6	145205332.0	w23+CMCT-G	-5.94	0.2	C229H295N90O159P23	3.6
1293.499242	6	29437976.0	w24	-1.14	0.35	C229H286N94O167P24	3.3
1325.838378	6	17330549.0	w25-G	3.51	0.43	C234H293N94O173P25	4.3
