m/z,z,I,Res.
219.05966,,2777794,329014
246.78634,,2778740,352374
265.70587,,3037917,272986
272.88826,,2797104,257304
290.76985,,4418808,319465
290.80312,,6578326,248384
290.83648,,6599252,276558
290.86988,,4055618,283437
291.46646,,2867754,250745
299.40722,,2810028,262166
304.32368,,2779976,251920
320.37377,,2813668,201085
328.70177,,2831974,239029
342.38997,,3038220,213385
353.08447,,2795249,216356
361.3297,,3802627,200954
364.91358,,3206565,197720
367.38225,,2799855,172851
368.17942,,2912387,177990
369.24918,,2871203,239036
373.5147,,3155408,181481
379.31926,,3078320,169398
381.07584,,2777587,253449
383.77418,,2813198,133740
386.26602,,3102581,198089
389.68483,,3107880,138753
393.53351,,2792596,202195
399.09254,,2827919,150148
401.50577,,3554515,211892
403.77892,,2865974,185681
404.29904,,2852918,213037
404.31961,,2942626,154670
406.9009,,3246543,181706
411.21249,,3152815,132360
411.94589,,2818291,159236
419.53664,,2879233,90412
427.55757,,3134996,142965
428.80824,,2843810,144185
429.18064,,2994429,186500
431.472,,2880085,225221
431.57122,,3401537,125655
434.07828,,3026335,172374
434.73995,,3302951,140025
440.86868,,3454749,129293
442.29358,,2844815,145573
444.87407,,2873853,103262
446.7206,,2875934,163386
447.56499,,2828553,178105
450.10401,,2971747,118879
452.08331,,2978674,141164
454.21181,,3208374,174316
454.37125,,3399810,162115
458.52617,,2866283,200355
460.21923,,2859871,176809
460.50355,,2907456,175202
462.83971,,2872365,206830
463.89503,,2933299,169977
470.87456,,2857627,170739
471.9191,,3007016,128082
472.103,,3169831,149503
473.11931,,2968398,150935
477.2,,2957949,181600
480.16785,,3127843,135268
480.50562,,2860526,84575
486.16221,,3184355,138016
486.46786,,2908468,131420
486.64496,,2874948,185898
491.09244,,2929084,167481
491.16358,,2984804,160437
495.97338,,3538409,171045
504.84604,,3032799,129459
504.85811,,3179372,126751
511.87316,,2909603,162021
513.60547,,3146651,171378
521.28083,,2927744,143311
530.73834,,3128628,142949
536.5975,,3061171,133641
537.15696,,3137023,121264
538.80819,,3150726,136923
538.88119,,2984406,186564
539.26911,,2996421,96514
539.6919,,3150234,144188
544.58842,,3002149,127169
545.10747,,3011112,109551
545.60344,,3127698,152476
547.11871,,11035759,147181
549.41226,,3350005,135147
550.82792,,3180007,136175
555.16123,,2949159,182350
556.19165,,3240812,147365
556.26586,,3196288,113014
559.08921,,3763911,107570
562.46983,,2994246,152711
564.65232,,2995489,124629
565.74263,,2951918,94300
566.30336,,2992870,79909
570.62104,,3375210,126895
574.67474,,3081540,130441
574.72416,,3137596,134952
577.48219,,3176575,91915
577.91701,,3190505,109998
579.23584,,3303958,131320
582.3553,,3281101,137695
585.32813,,3006938,127300
587.11326,,3360622,120615
587.91544,,2974514,109361
591.05926,,3690164,121206
591.29731,,3097534,148718
591.63171,,3314484,81015
591.69277,,3057272,124586
591.7665,,3194939,91825
593.30579,,3205635,144903
593.78835,,3438558,143954
596.30781,,3400057,86169
596.3954,,3064891,114885
596.77788,,3360997,141587
597.98196,,3058082,129891
598.0449,,2990376,155027
598.09964,,3061797,177167
601.81221,,3061119,130456
602.3345,,3096546,101929
602.76668,,3206433,102544
603.91296,,3209686,143707
607.73167,,3650219,81960
608.10061,,2989985,118850
610.67015,,3174231,87643
612.2199,,3033800,139292
613.66072,,3180527,89632
618.233,,3239933,96846
620.10403,,3214917,118290
623.21443,,3212316,136766
624.42167,,3480748,124342
627.08557,,12457420,125951
628.71076,,3033998,119843
629.05042,,3053559,164373
631.16956,,3255933,136784
632.51163,,3171814,99041
634.40431,,3143597,71781
636.0964,,3052282,98108
639.92006,,3023365,130135
644.7999,,3396196,111007
648.46072,,3168273,93090
649.08116,,3991973,157047
649.54007,,3366196,105206
650.06634,,4095047,103886
651.14031,,3412079,81405
652.23663,,3255690,149391
654.35148,,3357960,97142
655.51581,,3219915,117723
659.43064,,3274392,110652
660.33132,,3199816,153965
663.30843,,3070542,131880
665.67894,,3088883,121644
667.73055,,3055253,122888
669.08379,,4613269,128482
674.25742,,3146294,106917
674.6428,,3189594,107890
678.18648,,3364615,97493
679.79338,,3342581,91191
680.72919,,3177535,83420
680.90913,,3208801,110030
681.90561,,3599197,108261
682.73425,,3455808,118011
682.90504,,3417560,112267
684.73039,,3144936,105906
684.89307,,3633144,84074
686.50358,,3162142,88353
687.46858,,3366408,116211
687.5336,,3382400,123837
689.08739,,7309124,115595
691.24632,,3099525,146262
693.18525,,3623098,98242
693.96832,,3216913,101503
694.91458,,3095408,117524
696.43334,,3117130,72940
698.24137,,3467404,95815
700.34903,,3150168,92237
703.67122,,3407727,99673
704.8506,,4079079,109179
705.29099,,3183562,103338
706.16322,,3268486,75202
706.53659,,3226224,36995
708.94497,,3219756,123649
714.09955,,6317742,110938
715.33958,,3094891,100117
715.56312,,3289303,106704
716.14304,,3236309,96759
718.71007,,3141500,123272
719.19748,,3708141,124913
719.50285,,3105428,118182
719.89294,,3307387,79239
720.39132,,3445171,93284
720.97312,,3175785,90956
722.91929,,3312730,127750
725.6796,,3240728,87230
726.19277,,3127186,118817
726.84098,,3150638,106200
726.86769,,3658690,153689
729.04592,,3889016,132476
729.09136,,3624473,74086
730.03084,,4759619,114918
734.37294,,3228464,96473
734.58903,,3142122,87150
735.95471,,3198802,111450
737.1053,,3208574,88008
744.15813,,3133280,123142
745.36197,,3560535,119933
749.98803,,3320336,119556
751.11301,,23251968,109705
751.6144,,10401103,120550
751.67937,,3228666,95192
752.05258,,3540979,115627
754.27715,,3339126,107992
755.08306,,3120201,88786
757.1223,,3182659,94765
758.31781,,3449167,62532
759.69239,,3336011,81892
760.49928,,3157110,74244
761.9095,,3408931,121115
763.47451,,3168079,68083
763.91894,,3947051,82500
764.23932,,3805495,88087
764.25941,,3286980,100390
764.42416,,3136493,137690
764.81309,,3320677,119842
767.32297,,3354013,107881
767.93917,,3140578,88632
768.13463,,3235805,98058
768.80158,,3649729,114699
771.54002,,3269364,93289
772.72842,,3736504,76924
773.19945,,3372668,82861
774.2378,,3196607,86590
774.70363,,3225311,48066
775.58844,,4416833,99873
776.86273,,4087312,86518
777.47932,,3242122,82147
779.11907,,8702644,111300
779.48761,,4109205,110901
779.69715,,3161364,100204
780.12272,,3199511,133241
780.14368,,3426084,89695
780.58004,,3348845,83222
781.28098,,3186390,113352
781.62831,,4160041,86118
784.36032,,3311032,68177
784.82451,,3501039,78494
785.56373,,4033130,109282
785.80722,,3138172,115581
786.71817,,3173917,96075
789.39761,,3257303,120043
791.09596,,15828420,108347
791.59857,,8835053,116285
791.61317,,3293814,99018
792.099,,3807764,119022
794.0109,,3448824,73869
794.04423,,3482188,105232
795.27839,,3407454,71970
795.77748,,3686786,87530
796.25729,,3765658,117548
796.79001,,3537168,48232
798.07999,,3185791,79858
802.09561,,3528787,116986
803.11969,,3846496,80749
803.73356,,3356481,75010
803.77476,,3761689,88064
804.71142,,3766066,99316
805.09093,,3215564,82036
805.89013,,3160725,104447
806.32962,,3263760,78793
806.73537,,3194488,81549
807.05845,,3326192,106143
807.64156,,3157565,91021
811.7161,,3778631,93308
813.16824,,3607740,59567
813.39803,,3263934,107994
815.42027,,3250865,96219
816.97012,,3355801,79053
817.26732,,3467007,84329
817.75989,,3263636,114233
818.52399,,3399136,78767
818.66864,,3514001,101587
819.77202,,3704186,81392
820.12298,,4594622,91619
820.27065,,3251537,90551
820.45388,,3405431,112359
820.85127,,3169493,85571
822.09706,,12882188,104379
822.59838,,5780516,101473
827.03108,,3274179,98475
827.50868,,3196108,75168
827.72912,,3164998,112604
827.93279,,3263031,107619
828.68151,,3288789,117323
