m/z,z,I,Res.
213.96923,,2720663,278337
225.04146,,2576601,323472
246.06583,,2537467,284833
250.36045,,3047420,313619
262.73929,,2618686,234140
275.72213,,2710682,229956
284.67455,,2612529,230737
292.27577,,3602836,316738
292.30923,,4611570,293915
292.34273,,2801169,268070
298.15068,,2603070,267979
309.0425,,2641610,187691
313.06523,,2598986,205304
320.58367,,2523414,229588
323.32116,,3009675,147920
323.85134,,2651711,224570
325.32285,,2704186,214714
330.0094,,2624063,166612
334.07929,,2740330,199879
339.75482,,2720263,221512
341.10788,,2594540,118360
347.02251,,2683636,199422
361.6576,,2748660,159262
365.81658,,2632523,187804
370.94003,,2603529,136400
371.70004,,2649840,184809
386.51365,,2783939,90144
391.91322,,2808237,172633
398.22792,,2683384,156701
398.54745,,2649045,169352
399.12989,,2736658,171861
400.1689,,2664812,106175
407.06145,,2738866,166649
409.04092,,2679345,62635
413.15173,,2698350,176016
415.94168,,2773333,148392
419.55116,,2741537,159225
424.84735,,2662449,160903
427.20325,,2617122,118678
427.85375,,2663289,153319
430.58539,,2575114,169292
432.87809,,2659184,132842
435.49568,,2575614,69569
436.328,,2555399,143382
445.6834,,2767862,121793
449.09665,,2626987,99940
451.68843,,2584894,113644
454.03111,,2685380,123610
455.22464,,2616425,133138
456.18123,,2570736,148585
456.61476,,2831768,169671
462.51347,,2649230,117923
465.01013,,2709308,137083
465.25105,,2822700,134494
467.5666,,2902453,107579
470.74364,,3086632,144007
474.63531,,2738798,115437
476.10254,,3148181,209164
476.15438,,3118980,160770
476.21403,,3728441,148405
476.34179,,2985965,89394
478.1558,,2789878,137216
478.77058,,2645316,256271
479.50091,,3328062,97406
479.78873,,2797092,152518
479.87638,,2784308,164421
480.11461,,3450030,114498
484.42893,,2702418,211474
484.44158,,7162270,89799
484.48371,,4112709,208098
484.48707,,3611848,239396
484.5389,,3408504,231561
484.58604,,3016164,208977
484.59921,,3853104,247627
484.65445,,4648291,197794
484.70485,,2643666,255415
484.82743,,4549636,147846
484.96201,,2780641,169736
485.20811,,2750261,99063
486.71239,,3720991,181711
486.93556,,5732527,169418
486.94221,,6602166,177429
486.98559,,4416990,161239
486.99188,,4564452,72697
487.09947,,7636169,184819
487.10228,,9246283,185849
487.15783,,9999231,161176
487.21266,,6340370,80664
487.2671,,4888933,125162
490.17707,,2676164,122023
493.92419,,2782424,128125
495.38873,,2624304,119751
503.19466,,2615666,129469
504.84068,,2660158,65425
506.93072,,2994981,110282
508.75311,,2646893,99523
515.53961,,2706906,142347
522.10563,,2876095,120630
524.54155,,2684030,84092
530.05334,,2667160,135612
532.40006,,3088071,136769
534.34646,,2677856,57354
536.80078,,2886013,82495
537.66597,,3019854,97249
537.7808,,2769029,60473
537.99233,,2881041,96273
538.56919,,2844663,137495
538.85371,,3046287,77851
540.84793,,2661369,162239
545.91422,,2736127,95673
547.11956,,7595020,132749
547.42608,,2691277,155272
547.71178,,2785944,146248
547.93601,,2706915,109135
547.97471,,2665276,102395
551.41732,,2721031,123434
552.95508,,2737270,133624
553.14631,,2804895,106947
553.46695,,2852784,113058
553.77089,,2743536,101714
559.13302,,3108254,123571
561.95854,,2742434,101172
564.26144,,3124545,125751
566.2947,,2682276,82773
568.13621,,2851197,121551
570.44726,,2756551,104064
571.64183,,3109749,56999
572.43569,,3135836,107175
574.07829,,3165699,116804
576.82572,,2874009,155093
577.68706,,2904758,87771
578.97522,,2916374,94024
580.36204,,2781038,142835
583.28935,,2700268,91601
583.30068,,2696456,115460
586.24391,,2765893,93430
589.59287,,3160486,88707
591.75941,,3297640,99660
595.41886,,2734834,76566
595.51639,,3215400,119111
600.95578,,2755636,83425
602.68031,,2802646,112085
604.97872,,2839015,104222
605.06345,,3318047,96890
607.66438,,3426370,92973
607.91129,,2725377,77287
609.45264,,2856439,102719
610.20624,,2779008,123650
613.04819,,2779561,127218
613.94135,,2761468,101861
618.40453,,2865033,61930
619.15652,,2861413,99959
621.41967,,2877117,151238
626.19216,,3064487,94942
627.0861,,5989320,129068
629.57296,,2749597,116262
631.34016,,2821179,80955
631.61293,,2824106,92450
633.31314,,2913055,104416
636.94586,,3112569,100598
644.64078,,2889711,110812
645.45873,,3108865,98026
645.69167,,3035393,95117
646.19107,,2789120,118215
647.55199,,2842773,61693
647.77672,,3098732,104508
647.79438,,2783533,81765
649.08155,,2879942,121394
650.06717,,3872366,103200
652.36957,,3756717,102096
652.93052,,2875773,122333
653.71356,,2903868,60834
654.09919,,2977733,93054
654.19059,,2870875,128686
656.53778,,3068201,103439
658.29124,,2777250,65002
661.40764,,3469171,113300
664.76471,,2915711,79742
665.71397,,2853751,115742
669.08454,,6138817,137138
669.58739,,2831615,148184
670.54485,,3172432,104720
671.92148,,2858766,40726
672.41038,,2803516,53632
672.75421,,3028969,99326
673.85015,,2835016,79480
674.54301,,2836356,113582
677.36066,,2813962,103344
679.34761,,2936079,94722
686.70011,,3023175,108958
687.36591,,2870795,87433
687.6074,,3096466,96986
687.86549,,3044550,71970
687.89317,,3521565,103567
689.08855,,8347760,114563
691.07922,,3005634,91084
691.08754,,2879752,177274
691.1297,,2808426,110698
693.72152,,2848496,94472
694.56455,,2854770,88383
695.56846,,2847440,72242
696.27484,,3132928,74319
696.53901,,3062481,101117
699.83851,,3094894,99669
700.7743,,2927078,82561
703.49386,,2924377,98479
704.53276,,2921428,119099
704.8328,,2815098,113112
705.02732,,2864014,89397
705.99816,,3116208,81835
706.60663,,2941950,63243
706.7594,,2863921,99625
706.85385,,3203897,85510
707.05924,,3092244,113552
707.69612,,2970869,82048
709.31667,,2928958,50841
710.91098,,3077308,93973
713.01824,,2940181,68061
713.94582,,3140639,124834
715.23829,,2942418,104376
715.52598,,2943973,71248
716.1054,,2927643,58089
719.16136,,2991023,92606
720.44773,,3047978,82157
725.50447,,2983913,70142
726.25787,,3328857,97117
726.58801,,2936000,103110
726.62409,,3049369,113978
726.82086,,2949346,98822
727.74384,,2855718,99636
730.03277,,3857239,104593
730.2003,,2899274,117124
730.35698,,2983094,89005
730.83125,,3526077,52359
731.15468,,2891867,77567
732.02398,,2839343,113677
732.97474,,2838264,94459
733.59719,,2830016,76080
736.47665,,3061438,107208
737.29269,,3165282,84305
739.05531,,3118206,46406
739.24962,,3163039,70838
741.04398,,2993767,77415
741.7686,,3092519,51182
742.2893,,3118686,93842
746.2682,,2894605,78623
746.73996,,2967167,97911
746.86636,,3428305,58775
747.13703,,3296193,66161
748.25803,,3184791,98527
749.38628,,3099182,76249
751.11281,,12669442,101376
751.61407,,7460931,109569
751.92226,,3067784,103060
752.1149,,3271299,98243
755.47826,,3965209,64629
755.57437,,3233814,82926
755.67497,,3297557,68301
757.70431,,3036561,109301
758.31748,,3187089,61546
760.40362,,2875174,98057
760.92558,,2882410,93458
761.6564,,3417135,82326
762.10621,,2920070,116031
762.47381,,3038185,106946
767.9269,,3060695,38438
769.83734,,2989470,67352
770.93631,,2901398,59647
771.04563,,3191384,108841
771.27031,,3026144,90944
772.94638,,3159344,74816
776.95499,,3206377,74197
779.11918,,3639147,88024
780.17651,,3161947,72482
780.64379,,3244078,113249
783.47864,,3327598,79259
784.79222,,3034093,89349
788.44317,,2977014,87345
789.59085,,3028302,86837
789.71463,,3172501,93793
789.74863,,3006825,89878
791.0967,,12723057,90843
791.59787,,8754066,105046
792.10145,,3312499,41136
792.82399,,3306930,70646
792.97437,,3325992,82805
793.17138,,2880985,102565
795.7275,,3290320,90153
797.71406,,3571451,80335
